Year;EOM_avg;REC_y;CAP_CCGT_new;CAP_WindOffshore;CAP_SPP_coal;CAP_WindOnshore;CAP_Nuclear;CAP_Solar;CAP_OCGT;FS_CCGT_new;FS_WindOffshore;FS_SPP_coal;FS_WindOnshore;FS_Nuclear;FS_Solar;FS_OCGT
2021.0;168.6154505984658;1.455493078704096;153.0;12.708;49.44;164.87;78.48;110.84;11.39;328.52083349532035;27.51013231758485;433.0943999999194;288.6219235013827;687.4847999999996;126.15955034204879;0.0
2022.0;279.7411928915869;1.255086077127037;153.0;12.708;49.44;247.3049999999999;78.48;166.25999999999965;11.390000000000008;0.0;27.51013231758485;433.0943999999552;432.9328852520433;687.4847999999996;189.2393255130451;0.0
2023.0;207.93451012788154;1.250805159103559;145.35;18.355999999999995;46.144000000000005;359.9661666666662;74.556;242.00066666666493;10.251000000000015;49.47191305341948;39.736857792065955;365.21687751737863;630.1578663113037;653.1105599999997;275.44835158009516;0.0
2024.0;130.72565249199295;1.2917612270894805;137.70000000000002;24.003999999999962;42.848000000000006;534.4535833333312;70.632;234.61133333334027;9.112000000000023;0.0;51.96358326654638;312.85416210581116;935.6160686835206;618.0251415983341;267.0377148905655;0.0
2025.0;71.40694176333692;1.408039779298991;130.05;23.297999999999984;39.552;630.211022098707;66.708;227.22200000001197;7.973000000000033;0.0;50.435242582234274;177.95740781311815;1103.2493322609603;584.3620800000003;258.62707820102094;0.0
2026.0;67.43415720449715;1.5217464129950478;122.4;22.59200000000001;36.25599999999999;785.1692902679728;62.784000000000006;219.83266666669095;6.834000000000044;2.203848995478396;48.906901897923895;147.55975062413665;1374.5197478699613;549.9878400000006;250.2164415115585;0.0
2027.0;69.90264994975809;1.624988150973576;114.75;21.886000000000045;32.96;803.2108532023129;58.86;229.9240889902586;5.695000000000062;15.139624990432557;47.37856121361467;153.98771569633146;1406.1033628216644;515.6135999999996;261.7026315391446;0.0
2028.0;67.25736269111923;1.7319329654222877;107.1;21.1800000000001;29.664;894.4372047241443;54.93599999999999;222.5347556569734;4.556000000000081;20.136309037466503;45.85022052930371;95.56198189394946;1565.804491287961;481.2393599999998;253.2919948497034;0.0
2029.0;65.83427573171237;1.8320427379838924;99.45;20.474000000000196;26.36800000000008;958.6047128203369;51.012;215.14542232367353;3.417000000000109;13.09061332038292;44.321879844992075;71.3586891947232;1678.1363261457368;445.94427039356725;244.8813581602245;0.0
2030.0;68.36480636355468;1.884553894781094;91.8;19.76800000000048;23.072000000000163;1020.323311957438;47.088;207.75608899039526;2.2780000000001555;18.455629148906386;42.793539160680744;59.17354210046094;1786.181093530428;409.0290620137061;236.4707214707728;0.0
2031.0;69.43470201573167;2.5542305371449916;84.15000000000002;28.46901724946089;19.776000000000245;1050.390659427112;43.164;215.31487634698803;1.1390000000002516;23.090408868254197;61.62940128141103;11.762074630940546;1838.8170834596463;375.9191213899657;245.0742329651162;0.0
2032.0;70.22538356127332;2.4796464890479397;76.5;38.00001724946054;16.480000000000356;1095.5281476781554;39.24;207.9255430140437;0.21715126079773842;39.32683805178036;82.26200051960033;1.0500069340189868e-9;1917.834907701307;343.742399999995;236.66359627612903;0.0
2033.0;70.01349367641048;2.3254426060909044;68.85000000000002;51.88152587419054;13.184000000000502;1111.2619637504104;35.316;247.35840108318624;0.8952268912168069;67.3343217199381;112.31253081815328;6.367259243801486e-10;1945.37857397646;309.36815999999544;281.5465955787695;0.0
2034.0;70.12657205591735;2.1596460295632283;61.20000000000001;70.52853449892031;9.888000000000707;1133.437809088526;31.392000000000007;326.8686178934088;1.3428403368219346;80.38525039941611;152.6793607358001;5.576209754518336e-10;1984.1996762797462;274.9939199999952;372.046173351907;0.0
2035.0;73.55835349326327;2.06038829956174;53.55000000000001;90.00203820313214;6.592000000001037;1145.6644217776443;27.468;418.17172474301776;2.01426050522085;86.94682436897698;194.8353777006921;8.48874554475383e-10;2005.6036216441973;240.6196799999956;475.96857415464683;8.938358821415732e-12
2036.0;78.1687769874252;2.0264527164826474;45.90000000000002;103.65722999680601;3.2960000000017344;1134.673088445831;23.544000000000004;467.72751732190653;3.021390757823628;74.40782924189755;224.39597992495774;0.8375647235210973;1986.3621600801198;206.245439999996;532.3736310708441;1.812031745526447
2037.0;88.10260622151588;2.0790924496955805;38.25000000000003;102.95122999681168;5.7037392152535114e-11;1123.6817551125391;19.620000000000008;518.8765767369227;4.5320861367990615;81.67125367535671;222.86763924065968;1.8881495158392002e-10;1967.1206985134072;171.87119999999598;590.5921653202157;4.723232945393351
2038.0;96.55186714015646;2.136990259714452;30.600000000000037;102.24522999681226;6.647853584168679e-11;1123.6817551137483;15.69600000000001;546.4045904479404;6.798129205077804;81.54414604598188;221.33929855635023;2.1335145621854606e-10;1967.1206985153244;137.49695999999588;621.924913655139;8.385358342151708
2039.0;100.29704720261428;2.1933038586540614;22.950000000000045;101.53922999681991;7.346529273148883e-11;1125.321372569407;11.772000000000014;546.4045904480413;10.197193807426954;62.35123642784606;219.81095787205575;2.2044477503196866e-10;1968.7112792123937;103.1227199999952;621.429900154003;13.444848479524339
2040.0;100.59753738755978;2.2278873429396424;15.300000000000068;104.79929627695763;8.028432636951401e-11;1125.3213725694777;7.848000000000022;546.4045904480828;15.295790711834789;37.44779521762832;226.86831187982068;2.242577208377382e-10;1959.7640151584012;68.74847999999471;621.3832419247326;20.62240897783902
