Year;EOM_avg;REC_y;CAP_CCGT_new;CAP_WindOffshore;CAP_SPP_coal;CAP_WindOnshore;CAP_Nuclear;CAP_Solar;CAP_OCGT;FS_CCGT_new;FS_WindOffshore;FS_SPP_coal;FS_WindOnshore;FS_Nuclear;FS_Solar;FS_OCGT
2021.0;306.01423370768106;-1.342719094986301e-9;153.0;12.708;49.44;164.87;78.48;110.84;11.39;988.0972206543556;27.51013231758485;2.929711452838709e-10;288.6219235013827;687.4847999999996;126.15955034204879;1.98916986866375e-10
2022.0;539.4620320494128;-8.54826237255371e-10;153.0;12.708;49.44;247.305;78.48;166.26;17.085;384.7309263425861;27.51013231758485;433.09439999999717;432.932885252074;687.4847999999996;189.23932551307294;9.417160290099979e-11
2023.0;416.56962532968464;-2.60494022563121e-9;145.35;18.355999999999998;46.144000000000005;359.9661666666667;74.556;242.0006666666667;24.48850000000003;228.17064067730777;39.736857792066694;364.9515977814821;630.157866311352;653.1105599999997;275.4483515801396;9.857704800899198e-11
2024.0;289.2169523044032;-8.263142496382402e-6;214.20000000000002;24.003999999999998;42.848000000000006;534.4535833333334;70.632;359.3063333333333;36.16325000000007;56.531596536982484;51.96358326654568;244.4029411822623;935.616068683648;547.5521003333816;408.96720902547236;9.481970260565456e-11
2025.0;163.17479765723616;3.1188242825271745e-7;283.05;32.82899999999999;39.552;796.1847083333334;66.708;535.2648333333334;53.675375000000116;2.6840872534780537e-9;67.33917824984898;24.315711577199615;1362.0218268072388;433.771163074701;570.9745802145707;4.407232447238502e-11
2026.0;11.929989467786184;4.788860246859508e-7;351.9;44.477999999999994;36.25599999999999;1188.7813958333334;62.784000000000006;799.2025833333333;79.94356250000018;0.0;84.81320717788893;4.650088991279129e-13;1920.0235516575065;321.59138859935956;707.0178617009818;0.0
2027.0;0.0273069208801173;6.099632461827574e-7;455.175;60.53949999999999;32.96;1777.6764270833337;58.86;1195.1092083333335;119.34584375000028;0.0;68.77443430807809;0.0;2425.05755783928;0.0;692.6515378356947;0.0
2028.0;-1.221001139430993e-5;6.016968448761788e-7;592.875;82.42549999999999;29.664;2661.018973958334;54.93599999999999;1788.9691458333332;178.44926562500044;0.0;71.4380152701754;0.0;2580.664159800519;0.0;738.630161225197;0.0
2029.0;-1.38992672358972e-6;7.722712051562679e-7;765.0;112.34224999999999;51.088;3986.032794270834;51.012;2679.7590520833332;267.1043984375006;0.0;196.3389742587658;0.0;2623.749501180584;0.0;848.00132431005;0.0
2030.0;31777.220548928268;0.000596662156303939;988.7624999999999;153.202;72.512;5973.553524739585;47.088;4015.9439114583333;400.087097656251;8661.559500000007;331.64992849532837;635.2051200000002;10457.320970757586;412.49088000000035;4571.000343454276;3504.7629754687546
2031.0;462.6057105860145;-0.006290056388555139;981.112500000005;209.02012499999998;69.216;8954.83462044271;43.16400000000009;6020.221200520834;398.94809765625206;8594.545499997734;452.48436384860844;7.326478641111193e-12;15676.360725353004;378.11663999999615;6852.295196836677;1719.6478367397926
2032.0;138.30679927745146;-0.0012838537110933313;973.4625000000078;208.31412499999996;65.92;13386.168767132522;39.2400000000001;9026.637134114584;397.80909765625324;3.242011128908019e-9;449.92078663200084;1.315894635029679e-11;23414.573439555323;330.11073346363;10263.925489520663;2.839828610557443e-10
2033.0;74.67014779635927;-0.0008361825138568691;965.812500000011;207.60812499999997;62.62400000000001;13375.177433799188;35.31600000000011;9259.814475466725;397.80909765625455;0.0;444.75117367523717;7.544658742183772e-12;23393.94425573189;284.209320117251;10499.719788493498;0.0
2034.0;71.84829211571764;-0.000813753155995802;958.1625000000146;206.90212499999996;59.32800000000002;13364.186100465855;31.392000000000117;9339.604971193407;397.80909765625603;0.0;443.08530526344526;7.28945809578406e-12;23378.272697926262;252.6305067708825;10581.426317802605;0.0
2035.0;69.74336848452148;-0.0007956946812277297;950.5125000000185;206.19612499999997;56.032000000000025;13353.194767132522;27.468000000000124;9443.042483818155;397.8090976562577;0.0;440.45604281910636;7.0948176677131355e-12;23349.82055973015;221.0516934245141;10679.842254346078;0.0
2036.0;90.34990507056875;-0.0013938037871335603;942.8625000000229;205.49012499999998;52.73600000000003;13342.203433799188;23.544000000000143;9499.92695736249;397.8090976562595;1.5388545782688885e-9;437.91186390039456;7.592933953056436e-12;23329.81155345009;184.96882003906458;10729.383695834676;0.0
2037.0;129.88552838120108;-0.0015858898089111818;935.2125000000278;204.78412499999996;49.44000000000004;13331.212100465855;19.620000000000164;9492.537624029157;397.80909765626154;2.2141186379542483e-9;437.08893717367897;9.101134936373256e-12;23310.56973242654;157.89406673179838;10725.713927105897;2.496659878171281e-10
2038.0;163.52699755006228;-0.001851635227472589;927.5625000000333;204.07812499999997;49.44000000000005;13331.212100465855;15.696000000000188;9492.537624029157;397.8090976562639;3.126297224343288e-9;435.4497545733947;1.0274207402090816e-11;23311.2615142177;126.31525338543933;10726.710730431603;3.123498578229238e-10
2039.0;195.76347771250863;-0.002044310403331763;919.9125000000394;203.37212499999995;49.440000000000055;13331.212100465855;11.772000000000208;9492.537624029157;397.8090976562666;4.712541006168552e-9;433.7461472150549;1.1561131751287977e-11;23312.292075504396;94.73644003907687;10727.372220710555;3.8940975978601067e-10
2040.0;-3.283167780869104e-6;5.106636536826143e-6;912.2625000000463;202.66612499999997;49.44000000000006;13331.212100465855;7.848000000000229;9492.537624029157;397.8090976562698;0.0;438.02882032794014;0.0;2915.2440831160147;0.0;1205.039162439034;0.0
2041.0;-3.329405004818684e-6;6.273486702718216e-6;904.6125000000545;202.66612499999997;49.440000000000076;13331.212100465855;3.9240000000002584;9492.537624029157;397.8090976562735;0.0;438.0654898535213;0.0;2988.954702292207;0.0;1226.5496434146787;0.0
2042.0;-3.3642980796181333e-6;7.752694028424003e-6;896.9625000000641;202.66612499999997;49.44000000000009;13331.212100465855;3.0513967768446106e-13;9492.537624029157;397.80909765627786;0.0;438.10973297869367;0.0;3062.379258771869;0.0;1248.3936486296484;0.0
2043.0;-3.289515371730962e-6;9.695370909061233e-6;896.9625000000754;202.66612499999997;49.440000000000104;13331.212100465855;3.9356709694815333e-13;9492.537624029157;397.809097656283;0.0;438.1527438678785;0.0;3134.8757731342753;0.0;1271.2220037181446;0.0
2044.0;-2.990325404682911e-6;1.2323216981660502e-5;896.9625000000887;202.666125;49.44000000000012;13331.212100465855;4.565033764251202e-13;9492.537624029157;397.80909765628905;0.0;438.1860793807638;0.0;3205.6280510110123;0.0;1295.8191024746056;0.0
2045.0;-2.3205789899634616e-6;1.5899643954291364e-5;896.9625000001045;202.66612500000002;49.44000000000014;13331.212100465855;5.657795786728824e-13;9492.537624029157;397.8090976562964;0.0;438.2087594362047;0.0;3274.8398766773553;0.0;1321.9622686797702;0.0
2046.0;-1.3346302409268602e-6;2.0995525871712625e-5;896.9625000001233;202.66612500000005;49.44000000000016;13331.212100465855;6.923836977463925e-13;9492.537624029157;397.8090976563052;0.0;438.22291619670216;0.0;3343.4044736799287;0.0;1348.740073258966;0.0
2047.0;-1.1799814526586147e-7;2.8384569587889334e-5;896.9625000001461;202.66612500000008;49.44000000000019;13248.777100465853;8.262813366626084e-13;9492.537624029157;392.11409765631595;0.0;438.23160238442875;0.0;3389.1372539530375;0.0;1398.3757148903585;0.0
2048.0;1.2658618314278223e-6;3.899641064248288e-5;896.9625000001739;196.3121250000001;49.44000000000022;13125.124600465853;9.369110113770398e-13;9492.537624029157;383.5715976563293;0.0;424.48215424570026;0.0;3465.6744198528227;0.0;1430.9789603593365;0.0
2049.0;2.7687253399528163e-6;5.40477686475804e-5;820.4625000002085;189.9581250000001;49.44000000000025;12939.645850465851;1.0516372856132247e-12;9492.537624029157;370.7578476563461;0.0;410.7313911159025;0.0;3542.9746696600105;0.0;1462.764188411629;0.0
2050.0;-5.2293584570859854e-5;7.510631372827122e-5;743.9625000002522;180.4271250000002;49.440000000000296;12666.923392132521;1.204778484911528e-12;9492.537624029157;352.10672265636777;0.0;390.3666612078329;0.0;3635.2785412396656;0.0;1390.8668657190365;0.0
2051.0;-3.161677070011054e-5;0.00010395230112587384;667.4625000003092;168.07212500000026;49.44000000000034;12263.335371299185;1.3884487742520477e-12;9492.537624029157;324.69953515639696;0.0;363.62504143657173;0.0;3663.6141261149173;0.0;1403.103236726469;0.0
2052.0;6.463921814758453e-6;0.00014218530898985412;556.5375000003863;151.30462500000033;49.440000000000396;11663.449006715851;1.7399277654389406e-12;9437.117624029157;284.1582539064383;0.0;323.37408520780735;0.0;3895.0740412756586;0.0;1301.206233887759;0.0
2053.0;9.257445613920685e-6;0.0001914847659293939;411.1875000004978;128.7126250000005;49.44000000000046;10769.115126507519;1.849618621259133e-12;9353.987624029156;223.91583203150302;0.0;277.4281438372843;0.0;3947.383126062358;0.0;1313.300305582255;0.0
2054.0;1.3446973639496995e-5;0.00028287677162424464;231.41250000067765;98.08987500000089;49.44000000000053;9433.109972861686;1.984902899755572e-12;9229.292624029156;134.12169921912914;0.0;210.48443311207615;0.0;4020.52940840774;0.0;1325.9899540401677;0.0
2055.0;1.7447122949402718e-5;0.00026338095938521164;1.0636289895280594e-9;56.524125000001305;49.440000000000616;7434.597909059602;2.205858653880461e-12;9045.944790695823;1.0529460416268828e-9;0.0;120.82354074495653;0.0;4090.6783829176256;0.0;1364.4348847436459;0.0
2056.0;-2.405216065882548e-6;0.00029430086077484826;1.6663920417577001e-9;2.953769160327564e-11;49.440000000000715;4442.325480023143;2.501765858614368e-12;8774.61770736249;1.369105715996463e-9;0.0;1.0660864520958036e-11;0.0;4200.802115539823;0.0;1394.7098460704046;0.0
2057.0;30.159810457294817;0.0004298525540647428;4.449325861906293e-9;1.8954885481221144e-10;49.440000000000836;1563.0498656610143;2.864248629686451e-12;8371.321749029157;1.8717132778184357e-9;8.66215195835611e-10;1.9869586048633971e-10;1.0268061298771819e-11;2629.32512119269;4.188630577361519e-12;3069.606827678732;3.459209344222532e-10
2058.0;27.932315071913163;0.0005371882090947352;4.666156694228113e-9;1.9433865525141442e-10;49.440000000000985;1571.7521787791359;3.246121390365566e-12;7770.072478195826;2.1520666701798405e-9;8.733686371875417e-10;2.103534016758564e-10;2.5688375603256318e-12;2653.1435567555445;5.0553644618580324e-12;3057.0062663819635;3.7063114287539365e-10
2059.0;9.702592964582218;0.0006728974763252398;4.941186450354959e-9;1.9854745301762673e-10;49.44000000000116;1600.1434418983736;3.547645534904123e-12;6871.893238612495;2.3694989238371158e-9;1.9140239043497934e-10;1.548181080295086e-10;5.832658618534728e-13;2722.844717729947;3.7651339107741934e-13;3022.8911216211504;1.8615648217470718e-11
2060.0;61.94359070716782;0.0008597682176856328;4.937228927068006e-9;1.985364151859824e-10;49.44000000000116;1600.1434418983736;3.547645534904123e-12;5528.319045904162;2.367857201355173e-9;1.7522451556082063e-9;2.5517985159779163e-10;5.437095593714464e-12;2726.8316832005175;5.9394442942419086e-12;3000.3980508688683;5.553564701270312e-10
