Year;CAP_SMR;CAP_electrolysis;CAP_SMRCCS;PROD_SMR;PROD_electrolysis;PROD_SMRCCS;CN_CAP_electrolysis;CN_PROD_electrolysis;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2021.0;70.0;0.135;0.35;9.906940529983562;5.9730680404948734e-12;0.09290909090908843;0.0;0.0;4.274365062101832;0.0;0.0
2022.0;70.0;0.135;0.35;11.10272422689772;0.008249759347267195;0.0;0.0;0.0;9.554384043480644;0.0;0.0
2023.0;65.33333333333333;0.17999999999999966;0.32666666666666666;12.183120676645931;0.03897850397130607;0.0;0.0;0.0;13.954420268982524;0.0;0.0
2024.0;62.72523843625922;0.30599999999999916;0.4433333333333333;13.262776619996288;0.0702322360891124;0.0;0.0;0.0;11.829864888678337;0.0;0.0
2025.0;60.69132756140918;0.4535999999999888;0.7699999999999999;14.344397504964908;0.09986636639384229;0.0;0.0;0.0;9.712720089823279;0.0;0.0
2026.0;56.98536212415752;0.6461999999999803;1.0966666666666665;15.127023400230863;0.13712520157005578;0.2911151515151491;0.0;0.0;7.850095153184636;0.0;0.0
2027.0;60.79017555762114;0.8924399999999691;1.4560000000061313;16.13702842075029;0.14292096431155832;0.38650181819545143;0.0;0.0;5.354448855479598;0.0;0.0
2028.0;64.32204479663616;1.2103199999999557;1.931999999943534;17.074579164197914;0.19010534279396002;0.5128581818051251;0.0;0.0;5.420826025913548;0.0;0.0
2029.0;67.6356957822717;1.6212959999999383;2.524666666600325;17.95420288038479;0.2642464156017386;0.6701842424082173;0.0;0.0;5.498209376495541;0.0;0.0
2030.0;70.76362071818423;2.154023999999916;3.247066666593021;18.784524772463385;0.35332795921672366;0.8619486060657424;0.0;0.0;5.578903362239986;0.0;0.0
2031.0;75.02466872879918;2.8457423999998857;4.145866666491197;19.915639335281174;0.4834554186155206;1.1005391514258709;0.0;0.0;5.726169404547693;0.0;0.0
2032.0;78.88070381513363;3.7451519999998464;5.26773333337346;20.939241376380863;0.6624325624567341;1.3983437575235418;0.0;0.0;5.88671879144492;0.0;0.0
2033.0;82.26650101008794;4.915848959999794;6.664560000110409;21.838016631768703;0.8924609064915631;1.7691377454246298;0.0;0.0;6.064838495594648;0.0;0.0
2034.0;84.95906662780709;6.440909759999725;8.406906666424906;22.552770413926854;1.2164605057257012;2.231651587709934;0.0;0.0;6.260313870083092;0.0;0.0
2035.0;86.79566659507996;8.428849343999634;10.583999999768942;23.04030422342112;1.6497266076644437;2.8095709089527214;0.0;0.0;6.476699628344544;0.0;0.0
2036.0;87.62186715241783;11.021413247999511;13.305823999778983;23.259622916823517;2.207420179451698;3.5320914614807344;0.0;0.0;6.712664711438938;0.0;0.0
2037.0;87.55633465416766;14.403752985599347;16.710586666446954;23.242227017288126;2.8213086231573916;4.435901187569916;0.0;0.0;9.435186081206277;0.0;0.0
2038.0;87.5563346541677;18.772718284799126;20.995520000287044;22.7512297220006;3.6748592129072835;5.573356218031151;0.0;0.0;7.0056312439699155;0.0;0.0
2039.0;87.55633465416774;24.408219479038834;26.355182933151703;21.67726160172155;4.82474832770019;6.996103105300001;0.0;0.0;7.321065666403955;0.0;0.0
2040.0;87.5563346541678;31.76070679295845;33.062750932030184;19.936739596583415;6.283038364526531;8.776657520096142;0.0;0.0;7.680047901049113;0.0;0.0
2041.0;87.55633465416786;41.322394584573935;41.4609589339653;17.069623451892824;8.42091631710434;11.0060000074753;0.0;0.0;8.02998899550991;0.0;0.0
2042.0;87.55633465416793;53.771437301757246;52.00303210583262;13.226160206448448;10.972449210908618;13.804441249715913;0.0;0.0;8.473344876786395;0.0;0.0
2043.0;87.55633465416801;69.9735151355867;65.22813247836652;7.473601783346268;14.701832704286018;17.315104257990132;0.0;0.0;8.9013804399401;0.0;0.0
2044.0;87.55633465416811;91.06211405628942;81.81251605174599;0.6434895641050238;18.641224740796368;21.717504260500476;0.0;0.0;9.474287182869846;0.0;0.0
2045.0;87.55633465416823;118.5097921105237;81.81251605174599;2.948279350335159e-14;23.61180555176191;18.894774067594867;0.0;0.0;4.990926485789664;0.0;0.0
2046.0;87.55633465416835;154.2339193330388;81.81251605174599;4.8104902286394077e-14;30.704445835587137;13.29246685962197;0.0;0.0;5.119666213990637;0.0;0.0
2047.0;87.55633465416851;200.72942657724698;81.81251605174599;7.379628729527299e-14;40.14705428152627;5.352333499876603;0.0;0.0;5.0987502944414285;0.0;0.0
2048.0;87.55633465416851;261.243297350458;81.81251605174599;0.0;46.994037712167945;0.0;0.0;0.0;3.1420246585991882;0.0;0.0
2049.0;85.49776288457598;340.0010071813392;81.67251605174599;0.0;48.50024979918569;0.0;0.0;0.0;2.5055433183835825;0.0;0.0
2050.0;82.86500709275934;381.89101695755573;81.32251605174598;0.0;50.000489640482435;0.0;0.0;0.0;1.9824860974341445;0.0;0.0
2051.0;81.90430586334433;379.2894530538873;80.97251605174598;0.0;50.00329356761369;0.0;0.0;0.0;1.7196135495839515;0.0;0.0
2052.0;73.43282576321404;375.8981133166744;80.5898493850732;0.0;50.00706207066893;0.0;0.0;0.0;1.4650684733812982;0.0;0.0
2053.0;65.23428985753235;376.84905479291075;80.09051605180244;0.0;50.006861192887214;0.0;0.0;0.0;1.5267778584548706;0.0;0.0
2054.0;57.25397220523016;375.28173695525106;79.47451605181232;0.0;50.0085205139957;0.0;0.0;0.0;1.433787038219713;0.0;0.0
2055.0;49.45938060265096;367.7726496442777;78.72878271848629;0.0;50.00971642792953;0.0;0.0;0.0;1.3941133893224924;0.0;0.0
