Year;EOM_avg;REC_y;CAP_Biomass;CAP_SPP_lignite;CAP_Solar;CAP_ICE;CAP_WindOffshore;CAP_WindOnshore;CAP_Nuclear;CAP_CCGT_old;CAP_CCGT_new;CAP_SPP_coal;CAP_OCGT;FS_Biomass;FS_SPP_lignite;FS_Solar;FS_ICE;FS_WindOffshore;FS_WindOnshore;FS_Nuclear;FS_CCGT_old;FS_CCGT_new;FS_SPP_coal;FS_OCGT
2021.0;162.28436342333353;-1.603285802454242e-12;12.6;24.35;110.84;14.407499999999999;12.708;164.87;78.48;59.5;90.0;22.470000000000002;11.39;110.37599999999975;211.78472629005861;137.34215934290341;0.0;46.29264014459302;354.4815821335945;687.4847999999996;1.765096740866571;437.7207274109161;196.8371999965294;0.0
2022.0;299.73638648484524;-3.2780647969464675e-7;12.6;24.35;166.2599999999955;19.056019030465745;12.708;247.30499999999995;78.48;59.5;90.0;22.470000000000002;11.390000000000114;110.37599999999975;196.8286339965957;206.0132390129754;121.08202526779036;46.29264014459302;531.7223732003501;687.4847999999996;0.0;130.51624462746526;194.2526517406898;0.0
2023.0;111.39616434906274;-2.090747286797639e-8;11.76;23.863;297.4206666666183;17.615269030465864;18.355999999999952;442.40116666666637;74.556;55.533333333333324;85.5;20.971999999999998;10.251000000000229;67.57547687315201;111.82328290908677;368.5347942249073;7.660547940968278e-10;66.86714687533333;951.1922453914559;580.100416940276;0.0;51.41052805852426;65.48681176403853;0.0
2024.0;76.44310539661545;-4.770483543976955e-12;10.92;23.376;290.03133333342146;16.17451903046601;30.357999999999812;555.1301214117024;70.632;51.56666666666667;81.00000000000047;19.474;9.112000000000345;49.95758379460433;74.96688269184781;358.9933047032856;3.9295793542560505e-11;109.18481703094767;1188.4367387513923;447.2103856462767;0.0;35.351167478254055;39.50263944936383;0.0
2025.0;75.98867642865811;-7.404828135604292e-12;10.08;22.889;282.64200000090005;14.73376903046617;45.536999999993625;554.7364404592779;66.708;47.6;76.50000000000095;17.976000000000003;7.97300000000049;47.719847390538135;81.25783427941019;349.532796418543;2.659703299393416e-11;162.58328037268964;1187.2484651178017;426.4777412861945;4.692185905657128e-11;50.35196438798057;39.27124011463267;0.0
2026.0;72.70458870128866;-9.569568524916824e-12;15.539999999998287;22.402;288.47510080230666;13.293019030466365;56.2713721195544;543.7451071294389;62.784000000000006;43.633333333333326;72.00000000000144;16.478;6.834000000000682;75.18031237586436;81.23335453554809;357.1471555005808;0.0;200.37373470891097;1166.3154165651797;411.3901005871338;6.297975982103721e-11;57.580063969580785;36.62596179604451;0.0
2027.0;69.06265293429462;-7.564375947701386e-12;14.699999999999257;21.915000000000003;296.12301081919134;11.852269030466594;55.56537211956028;557.651061542297;58.86;39.666666666666664;67.50000000000222;14.98;5.695000000000949;73.68640577392482;17.372537028322558;366.668359665568;0.0;197.5021411549519;1195.45832888105;390.0281198707953;1.536381171954673;180.69619758533307;5.417270270538618;6.984396677554522e-11
2028.0;70.10328760861746;-7.605762322874951e-12;13.859999999999694;21.428;306.9586406107856;10.41151903046687;54.85937211956256;597.2176958322112;54.93599999999999;35.699999999999996;63.000000000003645;13.482000000000001;4.556000000001359;68.65525736119166;23.086665235128976;379.955357030642;0.0;192.2125198029037;1271.138318662404;347.1033015816515;5.502126323011017;177.92500016401146;7.8842168192751725;8.056827115032544e-11
2029.0;71.30930137036243;-4.280811522238641e-12;13.020000000000334;20.941000000000003;329.3913664639523;8.970769030467205;54.1533721195641;637.8961346599872;51.012;31.733333333333334;58.500000000007326;11.984000000000297;3.4170000000021687;62.98646945912929;29.35879497532213;406.394623832111;7.77738584545193e-13;185.53309568992483;1342.730460839659;303.15109339780946;11.682795766516191;168.43932763658407;9.629415664960176;0.19465698143192528
2030.0;74.65413323509445;-1.4312776480445685e-12;12.180000000001321;20.454;342.0312192255226;7.530019030467623;53.447372119565294;696.0536212648879;47.088;27.766666666666662;61.9508302701379;10.486000000000605;2.278000000011751;54.63441232475794;6.58635694430039;419.83305092368926;0.4782491957142812;178.2820441814869;1435.5414321944802;264.538560793034;33.11745611904724;168.44623934001902;6.658479242523371;0.42053894164869443
2031.0;75.51982189545028;5.375986175271213e-12;11.34000000000285;19.967;334.64188590186075;6.089269030468126;52.741372119566336;735.1697173748819;43.16400000000003;23.8;71.76077063022983;8.988000000000929;3.21519431169176;49.51153061598162;6.349400790006155;410.6871937753434;0.3867437778670657;175.72255575865955;1498.8564806440188;239.29576462081218;24.48153063524714;189.7259805589857;5.658471329925106;0.5935532980525811
2032.0;76.57640271970321;9.219941860840973e-12;10.50000000000539;19.480000000000004;327.2525525692037;4.648519030468745;52.0353721195673;779.5746229679304;39.24000000000006;19.833333333333332;78.52389009202328;7.4900000000013405;5.392291467527037;44.73490229294119;7.630740418256471;399.5538579551179;0.29523837628964644;172.91080063776204;1572.0422525694867;211.5444429505175;19.688645677457057;204.26709399285843;4.774653839751182;0.9954648689139042
2033.0;77.61125784449465;1.1222321988876691e-11;9.660000000010724;18.993000000000002;330.42552495355574;4.648519030469536;51.329372119568205;817.6384238163754;35.31600000000009;15.866666666666667;85.20121523045961;5.99200000000189;9.227437201283943;40.90333438257783;9.1655239966981;403.05023658424324;0.2952383794363478;169.64939863276095;1632.535002535194;184.81563949849922;15.49945250937721;220.52601943524135;4.305284253437089;1.7586727690881556
