scen_number;sensitivity;n_iter;walltime;PrimalResidual_ETS;PrimalResidual_MSR;PrimalResidual_EOM;PrimalResidual_REC;PrimalResidual_H2;PrimalResidual_H2CN_prod;PrimalResidual_H2CN_cap;DualResidual_ETS;DualResidual_EOM;DualResidual_REC;DualResidual_H2;DualResidual_H2CN_prod;DualResidual_H2CN_cap;Beta;EUA_2022;CumulativeEmissions;TotalCost
1;ref;5340;3227.1098070364515;0.02527145505273371;0.0;0.0399461783840688;0.0002310313149062129;0.2537391041430374;0.000737609541601291;0.00022412348602223766;0.022744400126365773;0.040232636653215706;0.0006349546749966095;0.2931080707871438;0.00017587903303429943;0.00048721389440792393;0.8500434003248922;79.74099654826982;19206.754538734156;2.2055897307154797e6
8;ref;3653;426.47227406831684;0.637024081432284;0.0;0.041235694960862344;0.10111505150190085;0.10355976933385946;0.008316885868220793;0.002368889812454325;0.7639634394670088;0.04115116541719238;0.19114209887724073;0.08144647154638977;0.002420323508747852;0.0025111577420061015;0.8500434003248922;88.22736231045717;19207.4941202037;2.164832795200474e6
12;ref;3205;390.4378174436502;0.8343426417421886;0.0;0.041141285896199614;0.05796986636433657;0.023490126089755713;0.003250247856411064;0.04265035613576232;1.1242858207409485;0.03860119880346219;0.11189788262630056;0.014763132450502784;0.000766276721186863;0.009959268061056145;0.8500434003248922;89.77982883163926;19207.750794690204;2.117029403125374e6
10;ref;4287;495.54416053731694;0.7128723976828517;0.0;0.04132279467523006;0.09738008550394883;0.0014489182918815402;0.0011486615049057603;0.0014954821895580912;0.6044622535344202;0.0356226384563825;0.12084548843833143;0.10581481436847795;0.000788518128411521;0.00159544854280155;0.8500434003248922;88.37027906558181;19207.57355379798;2.165301217911288e6
9;ref;4287;501.1282298882669;0.7128723976828517;0.0;0.04132279467523006;0.09738008550394883;0.0014489182918815402;0.0011486615049057603;0.0014954821895580912;0.6044622535344202;0.0356226384563825;0.12084548843833143;0.10581481436847795;0.000788518128411521;0.00159544854280155;0.8500434003248922;88.37027906558181;19207.57355379798;2.165301217911288e6
11;ref;4287;511.55655679975024;0.7128723976828517;0.0;0.04132279467523006;0.09738008550394883;0.0014489182918815402;0.0011486615049057603;0.0014954821895580912;0.6044622535344202;0.0356226384563825;0.12084548843833143;0.10581481436847795;0.000788518128411521;0.00159544854280155;0.8500434003248922;88.37027906558181;19207.57355379798;2.165301217911288e6
7;ref;4287;520.8774171350502;0.7128723976828517;0.0;0.04132279467523006;0.09738008550394883;0.0014489182918815402;0.0011486615049057603;0.0014954821895580912;0.6044622535344202;0.0356226384563825;0.12084548843833143;0.10581481436847795;0.000788518128411521;0.00159544854280155;0.8500434003248922;88.37027906558181;19207.57355379798;2.165301217911288e6
13;ref;3459;516.2992362416169;0.8300477563378076;0.0;0.04126063739208447;0.08633597319380137;0.02213845854852386;0.0103661245825678;0.03575403054140917;0.7644112891946123;0.04029446457425245;0.1237078756192332;0.02982185307753201;0.012075377937389479;0.0735604670711975;0.8500434003248922;89.73743591396416;19207.726623745977;2.1169046999520175e6
14;ref;3205;396.41963133843353;0.8343426417421886;0.0;0.041141285896199614;0.05796986636433657;0.023490126089755713;0.003250247856411064;0.04265035613576232;1.1242858207409485;0.03860119880346219;0.11189788262630056;0.014763132450502784;0.000766276721186863;0.009959268061056145;0.8500434003248922;89.77982883163926;19207.750794690204;2.117029403125374e6
15;ref;3205;394.8976706125002;0.8343426417421886;0.0;0.041141285896199614;0.05796986636433657;0.023490126089755713;0.003250247856411064;0.04265035613576232;1.1242858207409485;0.03860119880346219;0.11189788262630056;0.014763132450502784;0.000766276721186863;0.009959268061056145;0.8500434003248922;89.77982883163926;19207.750794690204;2.117029403125374e6
16;ref;3205;386.4706838272835;0.8343426417421886;0.0;0.041141285896199614;0.05796986636433657;0.023490126089755713;0.003250247856411064;0.04265035613576232;1.1242858207409485;0.03860119880346219;0.11189788262630056;0.014763132450502784;0.000766276721186863;0.009959268061056145;0.8500434003248922;89.77982883163926;19207.750794690204;2.117029403125374e6
5;ref;4863;736.6588195355004;0.07783803198561225;0.0;0.041339468364678916;0.0005602588458133135;0.19099642457219493;0.001301633622769211;0.002736988168459907;0.10391907642682008;0.031535867986287394;0.00270343983870439;0.26291907355889593;0.0006636398103521863;0.0006822503402204314;0.8500434003248922;79.82024418519833;19206.763520135257;2.205394126490033e6
2;ref;4863;792.0862871667837;0.07783803198561225;0.0;0.041339468364678916;0.0005602588458133135;0.19099642457219493;0.001301633622769211;0.002736988168459907;0.10391907642682008;0.031535867986287394;0.00270343983870439;0.26291907355889593;0.0006636398103521863;0.0006822503402204314;0.8500434003248922;79.82024418519833;19206.763520135257;2.205394126490033e6
4;ref;4863;789.8507046417838;0.07783803198561225;0.0;0.041339468364678916;0.0005602588458133135;0.19099642457219493;0.001301633622769211;0.002736988168459907;0.10391907642682008;0.031535867986287394;0.00270343983870439;0.26291907355889593;0.0006636398103521863;0.0006822503402204314;0.8500434003248922;79.82024418519833;19206.763520135257;2.205394126490033e6
6;ref;4863;834.2708658104505;0.07783803198561225;0.0;0.041339468364678916;0.0005602588458133135;0.19099642457219493;0.001301633622769211;0.002736988168459907;0.10391907642682008;0.031535867986287394;0.00270343983870439;0.26291907355889593;0.0006636398103521863;0.0006822503402204314;0.8500434003248922;79.82024418519833;19206.763520135257;2.205394126490033e6
18;ref;4529;530.7601659472836;1.3493221525058143;0.0;0.026338971248703717;0.001404710265586428;0.01647996720708748;0.00727501447656049;0.0546218671999377;0.628888347493033;0.02557359997282739;0.004604587732798923;0.01418288678754039;0.015994247965185525;0.013256358529201689;0.8500434003248922;93.09198581317891;19208.223589541027;2.0949796475917497e6
19;ref;4743;559.0177936061003;1.0143547193659364;0.0;0.026557722923190218;0.0005178744710320327;0.014076333246380029;0.0019157924233046356;0.04512672431233098;0.6371960123888395;0.02289707609995057;0.00420230125824104;0.016458909304332952;0.0009656303037324334;0.01100207986203065;0.8500434003248922;93.0950726094098;19207.875544606897;2.094973558113223e6
21;ref;4743;559.2664439615836;1.0143547193659364;0.0;0.026557722923190218;0.0005178744710320327;0.014076333246380029;0.0019157924233046356;0.04512672431233098;0.6371960123888395;0.02289707609995057;0.00420230125824104;0.016458909304332952;0.0009656303037324334;0.01100207986203065;0.8500434003248922;93.0950726094098;19207.875544606897;2.094973558113223e6
20;ref;4743;562.7252141633337;1.0143547193659364;0.0;0.026557722923190218;0.0005178744710320327;0.014076333246380029;0.0019157924233046356;0.04512672431233098;0.6371960123888395;0.02289707609995057;0.00420230125824104;0.016458909304332952;0.0009656303037324334;0.01100207986203065;0.8500434003248922;93.0950726094098;19207.875544606897;2.094973558113223e6
17;ref;4743;574.2007311769503;1.0143547193659364;0.0;0.026557722923190218;0.0005178744710320327;0.014076333246380029;0.0019157924233046356;0.04512672431233098;0.6371960123888395;0.02289707609995057;0.00420230125824104;0.016458909304332952;0.0009656303037324334;0.01100207986203065;0.8500434003248922;93.0950726094098;19207.875544606897;2.094973558113223e6
3;ref;5236;890.1492599633838;0.10226287778517434;0.0;0.04134734958559583;0.00035424081906378134;0.19513626981013904;0.004331482141947065;0.0022598241653952406;0.17812910263495804;0.026787445418142968;0.0002861854671729442;0.20745365708859165;0.004606343020048575;0.0024326413547799577;0.8500434003248922;79.76215424424124;19206.75602526913;2.205251455901487e6
14;low natural gas price;3740;468.89017089303354;1.3430388964281907;0.0;0.04124930538976892;0.0007209181215312463;0.015905345751352905;0.0021629706002412263;0.06523696532130488;0.8083194006694919;0.03232341396838113;0.00021777519636650045;0.013894548047183802;0.0006695837619919473;0.14138500649992083;0.8500434003248922;95.76919970265101;19208.238468078565;1.9407898658941064e6
15;low natural gas price;3740;481.0338854283002;1.3430388964281907;0.0;0.04124930538976892;0.0007209181215312463;0.015905345751352905;0.0021629706002412263;0.06523696532130488;0.8083194006694919;0.03232341396838113;0.00021777519636650045;0.013894548047183802;0.0006695837619919473;0.14138500649992083;0.8500434003248922;95.76919970265101;19208.238468078565;1.9407898658941064e6
13;low natural gas price;3814;471.90983635140026;1.331386863911312;0.0;0.041314509289086344;0.06272102520099557;0.013254150842014336;0.007914062482549899;0.06664030570946751;1.1823838112269007;0.0381451095621618;0.07586780077595173;0.023102667389517453;0.019031857724976356;0.070348521311115;0.8500434003248922;95.62959031413659;19208.227865290894;1.9404058744172219e6
16;low natural gas price;3740;486.3231901971502;1.3430388964281907;0.0;0.04124930538976892;0.0007209181215312463;0.015905345751352905;0.0021629706002412263;0.06523696532130488;0.8083194006694919;0.03232341396838113;0.00021777519636650045;0.013894548047183802;0.0006695837619919473;0.14138500649992083;0.8500434003248922;95.76919970265101;19208.238468078565;1.9407898658941064e6
12;low natural gas price;3740;526.288833137117;1.3430388964281907;0.0;0.04124930538976892;0.0007209181215312463;0.015905345751352905;0.0021629706002412263;0.06523696532130488;0.8083194006694919;0.03232341396838113;0.00021777519636650045;0.013894548047183802;0.0006695837619919473;0.14138500649992083;0.8500434003248922;95.76919970265101;19208.238468078565;1.9407898658941064e6
17;low natural gas price;4689;582.089077411967;1.263369346165251;0.0;0.02991577378270929;0.0020623410302463676;0.01644574753735662;0.001661149032097098;0.04542483168517234;1.9695914994775638;0.01643617290229417;0.015583704688896211;0.008236704296198325;0.0035776536137942495;0.010963760960225227;0.8500434003248922;97.97623999998606;19208.083612626397;1.9507713899157601e6
9;low natural gas price;4553;590.4457663996169;1.1206509811478649;0.0;0.04134476369234518;0.057574082524297514;0.055896341248761416;0.0013970848943045014;0.012859632578655005;0.8480377034967203;0.02553551099394913;0.09109230228258135;0.07179558448315453;0.0014527255827167123;0.0314051138826986;0.8500434003248922;94.48353428618313;19207.96195728086;1.9396983093722267e6
7;low natural gas price;4553;585.7763350506835;1.1206509811478649;0.0;0.04134476369234518;0.057574082524297514;0.055896341248761416;0.0013970848943045014;0.012859632578655005;0.8480377034967203;0.02553551099394913;0.09109230228258135;0.07179558448315453;0.0014527255827167123;0.0314051138826986;0.8500434003248922;94.48353428618313;19207.96195728086;1.9396983093722267e6
10;low natural gas price;4553;590.1576755010502;1.1206509811478649;0.0;0.04134476369234518;0.057574082524297514;0.055896341248761416;0.0013970848943045014;0.012859632578655005;0.8480377034967203;0.02553551099394913;0.09109230228258135;0.07179558448315453;0.0014527255827167123;0.0314051138826986;0.8500434003248922;94.48353428618313;19207.96195728086;1.9396983093722267e6
11;low natural gas price;4553;606.307028271767;1.1206509811478649;0.0;0.04134476369234518;0.057574082524297514;0.055896341248761416;0.0013970848943045014;0.012859632578655005;0.8480377034967203;0.02553551099394913;0.09109230228258135;0.07179558448315453;0.0014527255827167123;0.0314051138826986;0.8500434003248922;94.48353428618313;19207.96195728086;1.9396983093722267e6
18;low natural gas price;4696;597.0066342443503;1.3892748058590867;0.0;0.03055217464818759;0.013283826742564857;0.016500659888343136;0.007316672939553336;0.045065856241897635;0.7595695615830622;0.022631441572726795;0.023471498630615005;0.015348999081800584;0.007899932905283432;0.010856903962433568;0.8500434003248922;97.9400110416342;19208.27534621137;1.9509416600548886e6
19;low natural gas price;4689;595.6340513365836;1.263369346165251;0.0;0.02991577378270929;0.0020623410302463676;0.01644574753735662;0.001661149032097098;0.04542483168517234;1.9695914994775638;0.01643617290229417;0.015583704688896211;0.008236704296198325;0.0035776536137942495;0.010963760960225227;0.8500434003248922;97.97623999998606;19208.083612626397;1.9507713899157601e6
8;low natural gas price;4888;618.1588872942835;1.1213930343058003;0.0;0.04125144486559641;0.08976348743730662;0.18166438499326176;0.004766212511286428;0.01306221351977714;1.7685489391302736;0.03631474070360121;0.11107969388580095;0.14170614181521063;0.004982573467320067;0.010153035589632464;0.8500434003248922;94.45175250181642;19208.017251200057;1.9390842565740137e6
20;low natural gas price;4689;587.8349962790836;1.263369346165251;0.0;0.02991577378270929;0.0020623410302463676;0.01644574753735662;0.001661149032097098;0.04542483168517234;1.9695914994775638;0.01643617290229417;0.015583704688896211;0.008236704296198325;0.0035776536137942495;0.010963760960225227;0.8500434003248922;97.97623999998606;19208.083612626397;1.9507713899157601e6
2;low natural gas price;5801;1086.5252584006505;0.6860296921921805;0.0;0.041259397562436816;0.0006806655416389804;0.3394489968430458;0.0008904321075628612;0.007951108588528384;0.686118555055859;0.038028224457841125;0.10233004936032204;0.2789101307428772;0.000519962712675995;0.0045899638382520275;0.8500434003248922;88.8576237045957;19207.542174821527;1.9273868306407928e6
5;low natural gas price;5801;1026.711906730584;0.6860296921921805;0.0;0.041259397562436816;0.0006806655416389804;0.3394489968430458;0.0008904321075628612;0.007951108588528384;0.686118555055859;0.038028224457841125;0.10233004936032204;0.2789101307428772;0.000519962712675995;0.0045899638382520275;0.8500434003248922;88.8576237045957;19207.542174821527;1.9273868306407928e6
14;high natural gas price;3205;360.4579849939668;0.8343426417421886;0.0;0.041141285896199614;0.05796986636433657;0.023490126089755713;0.003250247856411064;0.04265035613576232;1.1242858207409485;0.03860119880346219;0.11189788262630056;0.014763132450502784;0.000766276721186863;0.009959268061056145;0.8500434003248922;89.77982883163926;19207.750794690204;2.117029403125374e6
