scen_number;sensitivity;n_iter;walltime;PrimalResidual_ETS;PrimalResidual_MSR;PrimalResidual_EOM;PrimalResidual_REC;PrimalResidual_H2;PrimalResidual_H2CN_prod;PrimalResidual_H2CN_cap;DualResidual_ETS;DualResidual_EOM;DualResidual_REC;DualResidual_H2;DualResidual_H2CN_prod;DualResidual_H2CN_cap;Beta;EUA_2022;CumulativeEmissions;TotalCost
33;low demand growth;10000;1560.843129;2.246274917;0.051883536;0.019031801;0.14938809;0.091828155;1807.48444;0.109039842;2.533024861;0.014551769;0.095133563;0.107005395;1.54E-10;0.233419305;0.000741399;103.5070775;11443.85257;1.99E+06
33;high demand growth;10000;1580.019441;3.055268803;0.070577054;0.029497075;0.083225814;0.50712916;1807.48444;0.109676044;0.725111196;0.029508184;0.091389112;0.276006974;5.33E-11;0.233596774;0.000741399;104.5327547;11508.47904;2.13E+06
33;expensive electrolysis;10000;1562.309604;2.532139624;0.018090774;0.026275397;0.09959554;0.156186565;1807.48444;0.1527284;1.198673675;0.015867234;0.080403269;0.128835758;3.57E-10;0.040049136;0.000741399;104.5507468;11506.08329;2.14E+06
33;cheap electrolysis;10000;1569.531165;3.055268803;0.070577054;0.029497075;0.083225814;0.50712916;1807.48444;0.109676044;0.725111196;0.029508184;0.091389112;0.276006974;5.33E-11;0.233596774;0.000741399;104.5327547;11508.47904;2.13E+06
33;double CNHydrogen target 2030;10000;1568.93615;1.895522768;0.043144208;0.025527475;0.120433446;0.178245116;1807.48444;0.108374116;1.903263659;0.035294042;0.090207726;0.213586709;4.82E-11;0.234054284;0.000741399;104.706502;11501.7472;2.17E+06
33;Low discount rate;10000;1563.543336;5.909414635;0.068113932;0.019133139;7.20E-06;0.638652541;1807.48444;0.124748065;1.789979105;0.015876495;1.03E-05;0.265161316;5.80E-11;0.269456152;0.000741399;137.5069119;11085.07586;2.62E+06
33;High discount rate;10000;1548.487845;3.110928319;0.036604091;0.024298519;0.025366484;0.026370802;1807.48444;0.115044292;0.563524146;0.019280354;0.014031832;0.096438197;2.16E-09;0.030455752;0.000741399;110.1948461;11414.3758;2.25E+06
33;No new nuclear-biomass;10000;1286.41649;4.538591734;0.034636445;0.019837385;0.022362652;0.432297767;1807.48444;0.115119767;0.699410848;0.017450527;0.04364352;0.150112689;2.73E-11;0.030491162;0.000741399;124.0921335;11198.5113;2.30E+06
33;ref;1405;186.9182999;2.520278031;0.028731638;0.206752098;1.613040622;0.685430421;0.013282064;0.031856473;2.358853728;0.174254784;1.938830273;0.342241147;0.0292635;0.016085596;0.000741399;86.43892274;11904.38631;2.15E+06
33;low natural gas price;1447;243.5429506;3.476986031;0.094509525;0.206478124;1.361652962;0.961256293;0.015304308;0.05908146;3.124720118;0.1653502;2.016797918;0.513358605;0.007401929;0.120902066;0.000741399;93.76374773;12022.24211;1.92E+06
33;high natural gas price;1405;200.6806283;2.520278031;0.028731638;0.206752098;1.613040622;0.685430421;0.013282064;0.031856473;2.358853728;0.174254784;1.938830273;0.342241147;0.0292635;0.016085596;0.000741399;86.43892274;11904.38631;2.15E+06
33;Low RES buildout;1401;218.5194873;2.673037247;0.011748279;0.206164398;1.235439453;0.208341211;0.015429117;0.164635935;2.151673485;0.13251432;2.267523704;0.343339343;0.033829148;0.20312495;0.000741399;88.026974;12881.22601;2.02E+06
33;High RES buildout;1405;198.1331927;2.520278031;0.028731638;0.206752098;1.613040622;0.685430421;0.013282064;0.031856473;2.358853728;0.174254784;1.938830273;0.342241147;0.0292635;0.016085596;0.000741399;86.43892274;11904.38631;2.15E+06
33;low industry emission reduction rate;1409;197.542964;2.689774824;0.029853801;0.206670013;1.437627495;0.100532441;0.013813968;0.033328376;2.542308893;0.135720594;2.268419709;0.174975983;0.003338609;0.073419983;0.000741399;90.84264404;11840.68128;2.16E+06
33;cheap SMR+CCS;1409;202.421063;2.689774824;0.029853801;0.206670013;1.437627495;0.100532441;0.013813968;0.033328376;2.542308893;0.135720594;2.268419709;0.174975983;0.003338609;0.073419983;0.000741399;90.84264404;11840.68128;2.16E+06
33;expensive SMR+CCS;1409;205.1480478;2.689774824;0.029853801;0.206670013;1.437627495;0.100532441;0.013813968;0.033328376;2.542308893;0.135720594;2.268419709;0.174975983;0.003338609;0.073419983;0.000741399;90.84264404;11840.68128;2.16E+06
33;High electrolysis buildout;1344;195.3627041;2.874889816;0.028290751;0.20647631;1.792739448;0.149882918;0.014696246;0.036346672;1.855875091;0.178010174;2.102363586;0.619159814;0.007780667;0.018321693;0.000741399;90.69396817;11862.82334;2.16E+06
33;Extreme electrolysis buildout;1453;208.9112688;2.838351528;0.046481218;0.206652569;1.147669118;0.380620907;0.013124996;0.033674728;2.213672255;0.161131739;2.28027779;0.344858404;0.006546725;0.016983701;0.000741399;90.82207931;11844.3829;2.16E+06
33;2030 res target 60;1484;220.4772904;2.585143875;0.106230077;0.206431052;2.144964261;0.170402543;0.023138796;0.038332918;1.442941945;0.164149274;2.563881111;0.523169092;0.005612804;0.009018528;0.000741399;90.43793527;11845.14286;2.16E+06
33;2030 res target 80;10000;1619.567814;3.766191605;0.040048783;0.023897697;0.1347792;0.214985545;1807.48444;0.109693992;1.491364501;0.019243527;0.087891526;0.102155442;1.43E-10;0.233645743;0.000741399;110.2364883;11453.68449;2.15E+06
33;Expensive RES;10000;1596.951519;2.61322586;0.016814577;0.023577708;0.011444832;0.138939674;1807.48444;0.109627936;4.297878815;0.014472193;0.018184377;0.10061275;1.59E-10;0.233519257;0.000741399;109.9798312;11448.84368;2.16E+06
33;Cheap RES;10000;1521.236643;3.766191605;0.040048783;0.023897697;0.1347792;0.214985545;1807.48444;0.109693992;1.491364501;0.019243527;0.087891526;0.102155442;1.43E-10;0.233645743;0.000741399;110.2364883;11453.68449;2.15E+06
33;low demand growth;10000;1573.013326;3.33149454;0.034241589;0.026275826;0.025646455;0.140773186;1807.48444;0.109072394;2.085591217;0.022627929;0.04754537;0.082311803;3.24E-11;0.233473933;0.000741399;109.3315347;11385.20442;1.99E+06
33;high demand growth;10000;1623.369617;3.766191605;0.040048783;0.023897697;0.1347792;0.214985545;1807.48444;0.109693992;1.491364501;0.019243527;0.087891526;0.102155442;1.43E-10;0.233645743;0.000741399;110.2364883;11453.68449;2.15E+06
33;expensive electrolysis;10000;1602.853512;4.151640052;0.057802208;0.024385773;0.095749521;0.335686599;1807.48444;0.14976594;4.784173673;0.019171382;0.085457867;0.122222905;6.31E-10;0.161360194;0.000741399;110.2559745;11453.54708;2.15E+06
33;cheap electrolysis;10000;1584.121078;3.766191605;0.040048783;0.023897697;0.1347792;0.214985545;1807.48444;0.109693992;1.491364501;0.019243527;0.087891526;0.102155442;1.43E-10;0.233645743;0.000741399;110.2364883;11453.68449;2.15E+06
33;double CNHydrogen target 2030;10000;1504.192536;3.373027671;0.088736719;0.025958469;0.085642215;0.347385593;1807.48444;0.108314601;10.04299242;0.024339645;0.073298614;0.087367808;2.91E-11;0.233931384;0.000741399;110.2157722;11451.40143;2.18E+06
33;Expensive RES;1410;185.2136141;2.578828761;0.085453496;0.206518387;1.389894869;0.19096453;0.013848551;0.03101084;2.782488062;0.168236159;1.956441735;0.343465349;0.003347065;0.068287233;0.000741399;86.36989518;11891.20449;2.18E+06
33;Cheap RES;1405;170.0112921;2.519248001;0.039762022;0.206553881;1.606431138;0.127634699;0.013282064;0.031856389;2.301142748;0.172526402;1.938955722;0.302132107;0.0292635;0.016085556;0.000741399;86.43310048;11904.6076;2.15E+06
33;low demand growth;1697;210.0153122;2.738053569;0.07801246;0.175290071;0.960639722;0.158815156;0.009634613;0.030797623;1.892851829;0.154487637;1.873783663;0.496129199;0.010141103;0.007163991;0.000741399;84.43218183;11848.63449;2.02E+06
33;high demand growth;1405;171.4286195;2.519248001;0.039762022;0.206553881;1.606431138;0.127634699;0.013282064;0.031856389;2.301142748;0.172526402;1.938955722;0.302132107;0.0292635;0.016085556;0.000741399;86.43310048;11904.6076;2.15E+06
33;expensive electrolysis;1436;171.2229714;2.285418772;0.040287292;0.206293006;1.597984952;0.917283272;0.012862289;0.035086384;3.022732456;0.174251381;1.89544417;0.5621217;0.0283312;0.017724671;0.000741399;86.46629679;11901.79601;2.16E+06
33;cheap electrolysis;1405;167.085327;2.519248001;0.039762022;0.206553881;1.606431138;0.127634699;0.013282064;0.031856389;2.301142748;0.172526402;1.938955722;0.302132107;0.0292635;0.016085556;0.000741399;86.43310048;11904.6076;2.15E+06
33;double CNHydrogen target 2030;1399;174.6875129;2.12272971;0.031837465;0.206756682;1.643086982;0.379232647;0.013366055;0.219514932;1.890053772;0.164244119;2.03760979;0.506977497;0.029450099;0.233582024;0.000741399;86.01141358;11914.75607;2.18E+06
33;Low discount rate;1295;155.2379187;6.029223675;0.082370004;0.205976714;1.432330292;0.027199428;0.010263767;0.104822681;3.755858696;0.195829991;2.490771611;0.473043907;0.010547163;0.052144649;0.000741399;112.9290236;11417.10869;2.62E+06
33;Low discount rate;1297;156.9284243;4.49729612;0.044642552;0.206626357;1.719563843;0.162567738;0.009946828;0.027573214;3.604253205;0.161457503;2.389818973;0.140643415;0.02078269;0.013838454;0.000741399;112.7311076;11408.90954;2.63E+06
33;High discount rate;1412;167.9152289;2.607826244;0.019348731;0.206499067;1.342007942;0.63370931;0.01244438;0.030805512;1.871100761;0.140676341;2.044201724;0.204336052;0.025717013;0.007161855;0.000741399;91.25424593;11808.97589;2.25E+06
33;No new nuclear-biomass;1460;149.5697238;2.915795362;0.022572814;0.199015844;1.584234373;1.124308743;0.013572766;0.026512035;2.049217837;0.201590616;2.321170504;0.402878287;0.029934892;0.05839849;0.000741399;92.11674557;11779.99574;2.25E+06
33;2030 res target 80;2145;334.0189405;2.206006601;0.048276248;0.206746252;1.66039165;1.233884025;0.018618742;0.014613034;1.48621684;0.126539884;2.175209393;0.694589618;0.019666765;0.003504907;0.000741399;86.76114279;11912.30006;2.15E+06
33;ref;1405;194.6774403;2.519248001;0.039762022;0.206553881;1.606431138;0.127634699;0.013282064;0.031856389;2.301142748;0.172526402;1.938955722;0.302132107;0.0292635;0.016085556;0.000741399;86.43310048;11904.6076;2.15E+06
33;ref;1405;209.1784133;2.519248001;0.039762022;0.206553881;1.606431138;0.127634699;0.013282064;0.031856389;2.301142748;0.172526402;1.938955722;0.302132107;0.0292635;0.016085556;0.000741399;86.43310048;11904.6076;2.15E+06
33;low natural gas price;1446;243.8181435;3.476489731;0.092074911;0.206732818;1.365015711;0.831237566;0.01513715;0.060687847;3.1210967;0.176117936;2.015931044;0.556233905;0.014308885;0.063165673;0.000741399;93.76012221;12021.60232;1.92E+06
33;high natural gas price;1642;221.7467379;2.091099359;0.064471889;0.190156126;1.570213011;0.415931601;0.010634988;0.016535681;2.990424841;0.203816586;2.213144386;0.261587245;0.005677879;0.017539137;0.000741399;83.477017;12124.99489;2.31E+06
33;Low RES buildout;1397;210.1631999;2.678536812;0.12080089;0.20674047;1.248679796;0.129672768;0.01622901;0.165554915;2.904434021;0.134849271;2.268092889;0.30652711;0.007801264;0.205396947;0.000741399;88.00704629;12880.22625;2.02E+06
33;High RES buildout;1385;188.5228207;2.517018347;0.047636766;0.206095658;1.622501953;1.171249164;0.014082136;0.033005349;2.167556203;0.174038358;2.12505476;0.686472102;0.007465976;0.034905091;0.000741399;86.32559779;11505.82632;2.16E+06
33;low industry emission reduction rate;1419;204.7420137;2.898900191;0.097061228;0.206743432;1.391470289;0.900258374;0.013592428;0.034310487;2.727258041;0.174284666;2.267617873;0.202616583;0.006772471;0.017304613;0.000741399;90.85157456;11841.05951;2.16E+06
33;cheap SMR+CCS;1405;198.6542657;2.519248001;0.039762022;0.206553881;1.606431138;0.127634699;0.013282064;0.031856389;2.301142748;0.172526402;1.938955722;0.302132107;0.0292635;0.016085556;0.000741399;86.43310048;11904.6076;2.15E+06
33;expensive SMR+CCS;1405;194.5342658;2.519248001;0.039762022;0.206553881;1.606431138;0.127634699;0.013282064;0.031856389;2.301142748;0.172526402;1.938955722;0.302132107;0.0292635;0.016085556;0.000741399;86.43310048;11904.6076;2.15E+06
33;High electrolysis buildout;1418;206.3687589;2.349442977;0.131233325;0.206672848;1.62754169;0.04215443;0.013418621;0.02961211;3.728575009;0.155580917;1.902815628;0.641553501;0.015021121;0.06520581;0.000741399;86.46883832;11926.67613;2.15E+06
33;Extreme electrolysis buildout;1413;200.6907018;2.580802067;0.019458414;0.206369871;1.535381012;0.322256525;0.013755907;0.030894131;2.894639853;0.200292985;2.194989028;0.376064714;0.003325455;0.068043841;0.000741399;86.41269652;11890.23477;2.16E+06
33;2030 res target 60;1531;237.6964169;1.818518435;0.03925517;0.204102185;1.901394862;1.317968824;0.021065585;0.037049628;1.628418812;0.199862291;2.541004773;1.739418777;0.043424164;0.081502058;0.000741399;86.14641793;11921.32845;2.16E+06
33;2030 res target 80;2145;357.4001984;2.206006601;0.048276248;0.206746252;1.66039165;1.233884025;0.018618742;0.014613034;1.48621684;0.126539884;2.175209393;0.694589618;0.019666765;0.003504907;0.000741399;86.76114279;11912.30006;2.15E+06
33;Expensive RES;1410;215.3568051;2.578828761;0.085453496;0.206518387;1.389894869;0.19096453;0.013848551;0.03101084;2.782488062;0.168236159;1.956441735;0.343465349;0.003347065;0.068287233;0.000741399;86.36989518;11891.20449;2.18E+06
33;Cheap RES;1403;213.1127091;3.179035533;0.129568472;0.206125063;1.629479697;1.006140204;0.013705816;0.031353527;2.577393113;0.205349788;2.292255801;0.555285439;0.007270833;0.007287582;0.000741399;86.33244092;11960.50718;2.10E+06
33;low demand growth;1697;256.5657265;2.738053569;0.07801246;0.175290071;0.960639722;0.158815156;0.009634613;0.030797623;1.892851829;0.154487637;1.873783663;0.496129199;0.010141103;0.007163991;0.000741399;84.43218183;11848.63449;2.02E+06
33;high demand growth;1243;201.099484;2.799877134;0.102358477;0.269595268;2.312539358;0.964606104;0.018144445;0.028068403;3.444292766;0.210695226;2.74697376;0.618004445;0.009576168;0.0617861;0.000741399;90.00844133;12083.75443;2.43E+06
33;expensive electrolysis;1436;205.6513875;2.285418772;0.040287292;0.206293006;1.597984952;0.917283272;0.012862289;0.035086384;3.022732456;0.174251381;1.89544417;0.5621217;0.0283312;0.017724671;0.000741399;86.46629679;11901.79601;2.16E+06
33;cheap electrolysis;1348;209.9017119;2.283024312;0.108636744;0.206712185;2.102336177;0.933254448;0.014633403;0.026983616;3.13410314;0.152348692;2.052928548;0.637250443;0.007748476;0.013606133;0.000741399;86.27464638;11917.87209;2.15E+06
33;double CNHydrogen target 2030;1399;225.2280243;2.12272971;0.031837465;0.206756682;1.643086982;0.379232647;0.013366055;0.219514932;1.890053772;0.164244119;2.03760979;0.506977497;0.029450099;0.233582024;0.000741399;86.01141358;11914.75607;2.18E+06
33;Low discount rate;1297;197.3626611;4.49729612;0.044642552;0.206626357;1.719563843;0.162567738;0.009946828;0.027573214;3.604253205;0.161457503;2.389818973;0.140643415;0.02078269;0.013838454;0.000741399;112.7311076;11408.90954;2.63E+06
33;High discount rate;1461;224.0828347;2.750513967;0.043048542;0.206449799;2.506338523;0.845547166;0.015203331;0.080456468;2.305885464;0.155360665;1.812755864;1.537531174;0.003570674;0.17448048;0.000741399;66.73792753;12815.55554;1.79E+06
33;No new nuclear-biomass;1777;227.2858847;3.393700044;0.066728225;0.206512817;1.31554634;0.310595821;0.01085779;0.022901366;2.554667891;0.135796299;2.063554185;0.316501779;0.011437747;0.00536659;0.000741399;87.21542966;11898.36845;2.15E+06
34;ref;7896;966.5883064;1.186118639;0.075771193;0.041323292;0.002913113;0.076740891;0.002636422;0.001101078;1.056658697;0.029934828;0.000656241;0.08252482;0.002808803;0.002396841;0.000741399;87.14254452;11902.72654;2.15E+06
34;ref;7896;979.8674222;1.186118639;0.075771193;0.041323292;0.002913113;0.076740891;0.002636422;0.001101078;1.056658697;0.029934828;0.000656241;0.08252482;0.002808803;0.002396841;0.000741399;87.14254452;11902.72654;2.15E+06
34;low natural gas price;6292;927.9228255;1.662232022;0.037775755;0.040542897;0.130246772;0.273116632;0.003767919;0.008092015;1.201931063;0.040933422;0.085642728;0.109274949;0.008818174;0.004660747;0.000741399;94.64319346;11991.21182;1.93E+06
34;high natural gas price;7896;927.9290468;1.186118639;0.075771193;0.041323292;0.002913113;0.076740891;0.002636422;0.001101078;1.056658697;0.029934828;0.000656241;0.08252482;0.002808803;0.002396841;0.000741399;87.14254452;11902.72654;2.15E+06
34;Low RES buildout;5994;732.5901835;0.992771435;0.013673213;0.041312986;0.101951371;0.046357221;0.004725024;0.043225881;0.73986894;0.041212296;0.072061294;0.151113869;0.011341454;0.026529854;0.000741399;88.7241687;12864.09031;2.02E+06
34;High RES buildout;7896;910.6992158;1.186118639;0.075771193;0.041323292;0.002913113;0.076740891;0.002636422;0.001101078;1.056658697;0.029934828;0.000656241;0.08252482;0.002808803;0.002396841;0.000741399;87.14254452;11902.72654;2.15E+06
34;low industry emission reduction rate;6273;727.3083695;1.065627356;0.018988015;0.032975879;0.043069101;0.846106036;0.004370901;0.00200228;0.571725593;0.04033686;0.065885348;0.046116423;0.001160287;0.000503476;0.000741399;91.38812509;11825.36007;2.16E+06
34;cheap SMR+CCS;6273;742.3323733;1.065627356;0.018988015;0.032975879;0.043069101;0.846106036;0.004370901;0.00200228;0.571725593;0.04033686;0.065885348;0.046116423;0.001160287;0.000503476;0.000741399;91.38812509;11825.36007;2.16E+06
34;expensive SMR+CCS;6273;729.4241503;1.065627356;0.018988015;0.032975879;0.043069101;0.846106036;0.004370901;0.00200228;0.571725593;0.04033686;0.065885348;0.046116423;0.001160287;0.000503476;0.000741399;91.38812509;11825.36007;2.16E+06
34;cheap SMR+CCS;7896;1066.751702;1.186118639;0.075771193;0.041323292;0.002913113;0.076740891;0.002636422;0.001101078;1.056658697;0.029934828;0.000656241;0.08252482;0.002808803;0.002396841;0.000741399;87.14254452;11902.72654;2.15E+06
34;expensive SMR+CCS;7896;1067.535746;1.186118639;0.075771193;0.041323292;0.002913113;0.076740891;0.002636422;0.001101078;1.056658697;0.029934828;0.000656241;0.08252482;0.002808803;0.002396841;0.000741399;87.14254452;11902.72654;2.15E+06
34;High electrolysis buildout;10000;1346.235984;1.862530574;0.113799673;0.090600769;0.000563323;0.73405592;0.000628494;0.000702978;1.96148228;0.057604724;0.00072138;0.341291925;0.001231567;0.000182922;0.000741399;86.87698676;11932.13073;2.15E+06
34;Extreme electrolysis buildout;10000;1348.33334;2.451726768;0.149555609;0.112225668;0.017125282;0.080570209;0.001875821;0.000703683;1.717752584;0.081194678;0.027447545;0.588604368;0.002793125;0.00018334;0.000741399;86.93837209;11924.55343;2.14E+06
34;2030 res target 60;10000;1359.41487;1.953223955;0.045262992;0.083356215;0.121663866;0.382046996;0.000430639;0.000719171;1.55792741;0.048493996;0.12525178;0.386643844;0.000458333;0.000781344;0.000741399;86.61246578;11930.1489;2.14E+06
34;2030 res target 80;7196;990.4654677;1.664014501;0.030975814;0.041272599;0.261404679;0.455635381;0.005881822;0.106774335;0.949480954;0.039325448;0.281122269;0.18578269;0.007135101;0.227668605;0.000741399;96.14878241;11670.43691;2.13E+06
34;Expensive RES;10000;1354.056065;1.82268525;0.032015832;0.046248364;0.127328929;0.440238851;0.003357022;0.057450375;1.246320581;0.041531656;0.067689122;0.412426118;0.003687535;0.01597274;0.000741399;96.06704934;11668.56212;2.16E+06
34;Cheap RES;7196;969.0125987;1.664014501;0.030975814;0.041272599;0.261404679;0.455635381;0.005881822;0.106774335;0.949480954;0.039325448;0.281122269;0.18578269;0.007135101;0.227668605;0.000741399;96.14878241;11670.43691;2.13E+06
34;low demand growth;7985;1074.960811;1.148206757;0.027437876;0.034106097;0.257520334;0.036045243;0.004086789;0.091995645;2.448064124;0.034784955;0.186592463;0.047194055;0.002348021;0.051289773;0.000741399;94.77578329;11596.93774;1.99E+06
34;high demand growth;7196;1050.678112;1.664014501;0.030975814;0.041272599;0.261404679;0.455635381;0.005881822;0.106774335;0.949480954;0.039325448;0.281122269;0.18578269;0.007135101;0.227668605;0.000741399;96.14878241;11670.43691;2.13E+06
34;expensive electrolysis;6553;957.2691154;1.513005494;0.026193421;0.041319836;0.2850747;0.243806886;0.007709237;0.151721492;1.809700482;0.03972165;0.311911827;0.098955787;0.004420252;0.042078685;0.000741399;96.11585422;11671.13815;2.14E+06
34;cheap electrolysis;7196;1001.026876;1.664014501;0.030975814;0.041272599;0.261404679;0.455635381;0.005881822;0.106774335;0.949480954;0.039325448;0.281122269;0.18578269;0.007135101;0.227668605;0.000741399;96.14878241;11670.43691;2.13E+06
34;double CNHydrogen target 2030;5899;792.1288836;1.813991112;0.092141151;0.040513664;0.208351731;0.137192882;0.009317511;0.179199713;4.39322439;0.03928061;0.412290529;0.151424507;0.010317172;0.046839704;0.000741399;95.90775534;11665.29443;2.18E+06
34;Low discount rate;5812;780.0791265;5.037713858;0.134906936;0.041006505;0.23333161;0.301798487;0.00407112;0.187397098;4.986920966;0.040966287;0.283977385;0.245588525;0.003596287;0.203913257;0.000741399;128.8326093;11149.33977;2.60E+06
34;High discount rate;6610;884.7351436;1.830384262;0.020319646;0.041267335;0.29358866;0.518193318;0.005491315;0.15876027;1.944578661;0.041068364;0.321813894;0.242263367;0.003588409;0.172664585;0.000741399;101.4825183;11563.71266;2.27E+06
34;No new nuclear-biomass;10000;1204.581585;4.130693454;0.024034178;0.08279147;0.190781627;0.443378065;0.002183693;0.112591999;2.629131937;0.045205224;0.20236424;0.192109648;0.002412082;0.122598625;0.000741399;110.1092351;11377.76653;2.28E+06
34;ref;1367;196.9754095;2.348953378;0.136648529;0.20671588;1.9294864;0.98874599;0.078016691;0.041459674;3.674233317;0.177158092;2.164908291;0.333406271;0.087044856;0.009707765;0.000741399;86.24027362;11910.05622;2.16E+06
34;ref;1367;175.7079438;2.348953378;0.136648529;0.20671588;1.9294864;0.98874599;0.078016691;0.041459674;3.674233317;0.177158092;2.164908291;0.333406271;0.087044856;0.009707765;0.000741399;86.24027362;11910.05622;2.16E+06
34;low natural gas price;1397;215.395394;3.667610589;0.0802313;0.206525158;1.769922405;0.870998729;0.076220787;0.054189844;2.88715871;0.174882394;2.206597406;0.527851702;0.038113433;0.029623581;0.000741399;93.68281599;12014.40007;1.93E+06
34;high natural gas price;1582;184.0656001;1.74219798;0.085781538;0.206214648;1.415095384;0.522165833;0.075053123;0.018191879;2.238037238;0.205115115;2.694335932;0.267760625;0.165433604;0.009248279;0.000741399;82.85442809;12130.11993;2.31E+06
34;Low RES buildout;1386;197.571174;2.035095569;0.030563604;0.206758584;1.504315293;0.588450384;0.073042877;0.161049274;2.213481356;0.175710317;2.266605616;0.3582382;0.151344813;0.202743836;0.000741399;87.81725277;12878.09011;2.01E+06
34;High RES buildout;1392;165.1814389;2.733300804;0.073542903;0.206589544;1.379315726;0.624980473;0.075366977;0.040651496;3.079697256;0.182100993;2.368356409;0.54545112;0.037784785;0.043046611;0.000741399;86.27645535;11526.03568;2.15E+06
34;low industry emission reduction rate;1374;181.7921853;2.815310942;0.045194133;0.201389121;1.639394158;0.483518287;0.075479854;0.039530845;1.949584934;0.203722311;2.226191732;0.652877126;0.155772018;0.087017624;0.000741399;90.51501877;11835.34087;2.16E+06
34;cheap SMR+CCS;1367;174.9143992;2.348953378;0.136648529;0.20671588;1.9294864;0.98874599;0.078016691;0.041459674;3.674233317;0.177158092;2.164908291;0.333406271;0.087044856;0.009707765;0.000741399;86.24027362;11910.05622;2.16E+06
34;expensive SMR+CCS;1367;174.1384814;2.348953378;0.136648529;0.20671588;1.9294864;0.98874599;0.078016691;0.041459674;3.674233317;0.177158092;2.164908291;0.333406271;0.087044856;0.009707765;0.000741399;86.24027362;11910.05622;2.16E+06
34;High electrolysis buildout;1492;191.9370062;2.439192829;0.047777653;0.20634648;1.496869417;1.201626914;0.067637288;0.03706811;2.355113219;0.152411808;2.178597447;0.713938024;0.148482066;0.008694266;0.000741399;86.30405563;11948.60568;2.15E+06
34;Extreme electrolysis buildout;1428;180.8179842;2.02058321;0.036145383;0.206634121;1.726415686;0.580224294;0.074490221;0.039290677;2.374458323;0.161410492;2.322685614;0.556603741;0.07843549;0.086484498;0.000741399;86.18318733;11898.58163;2.16E+06
34;2030 res target 60;1572;208.0158821;1.473410787;0.129636045;0.206078385;2.007872879;0.343181601;0.061696182;0.032127164;3.181299505;0.195274253;2.389174909;0.42498617;0.031144382;0.034094516;0.000741399;86.26378464;11926.62958;2.15E+06
34;2030 res target 80;2166;293.4121304;2.697842983;0.067841602;0.206551436;1.317329073;0.334970435;0.026129479;0.013254445;1.513121386;0.167575933;2.274769002;0.259342355;0.0143302;0.014117523;0.000741399;86.59513078;11914.87191;2.15E+06
34;Expensive RES;1408;186.9830905;2.479445506;0.065233267;0.206238193;1.60129356;0.717838266;0.075472806;0.042713676;3.607131633;0.189075828;2.260004525;0.740494149;0.166328197;0.045249411;0.000741399;86.28366303;11903.48255;2.18E+06
34;Cheap RES;1475;178.2014226;1.933820858;0.053139531;0.20600373;1.653710962;0.633310963;0.068258022;0.031122562;1.28764153;0.200170367;2.542452689;0.395202376;0.015949224;0.015743093;0.000741399;86.23099466;11958.25943;2.10E+06
34;low demand growth;1634;213.1073819;2.296293714;0.053135144;0.174918726;1.501683891;0.472301942;0.057165566;0.038499658;2.298640013;0.121016661;1.861553386;0.413113367;0.125572066;0.084742795;0.000741399;84.35550958;11856.99565;2.01E+06
34;high demand growth;1154;151.2637057;3.829724348;0.045258787;0.269012676;2.758435109;0.892808755;0.102437146;0.041157953;2.379724612;0.256572624;3.476633311;0.338700826;0.11334669;0.009620495;0.000741399;89.91227342;12086.38259;2.43E+06
34;expensive electrolysis;1382;176.9958123;2.458894124;0.088798619;0.205639901;1.459275106;1.172932052;0.077268134;0.046784937;3.265389335;0.205364816;2.398820712;0.261927445;0.018556744;0.049561289;0.000741399;86.38952605;11914.11028;2.16E+06
34;cheap electrolysis;1296;169.5446978;2.169471562;0.091207905;0.206743225;2.419361625;0.906839928;0.081224983;0.032377437;2.192793093;0.18792587;2.388475869;1.087961936;0.043350339;0.016355781;0.000741399;86.31787436;11928.87524;2.14E+06
34;double CNHydrogen target 2030;1397;186.391155;2.607028726;0.026662607;0.206661443;1.651485209;0.421108074;0.075862768;0.211884864;1.520718984;0.188443591;2.428697299;0.538548065;0.03995417;0.04995955;0.000741399;85.99848573;11919.02549;2.18E+06
34;Low discount rate;1310;164.7184359;4.898534932;0.068999472;0.206679656;1.907371453;0.262836428;0.059611984;0.030275492;3.121034937;0.192951135;2.3772236;0.165489538;0.030399929;0.066779985;0.000741399;112.3718927;11415.67239;2.62E+06
34;High discount rate;1533;197.3467098;2.206433801;0.023817831;0.20673533;2.51618853;1.061294989;0.074467011;0.08858364;1.787678161;0.161545428;1.996855727;1.24977204;0.037741864;0.182957842;0.000741399;66.78593934;12821.03696;1.79E+06
34;No new nuclear-biomass;1811;197.2486937;1.822839251;0.077583714;0.206742799;1.395804566;0.236970139;0.053492687;0.023475539;1.710093274;0.195530432;1.895209503;0.285008462;0.062039355;0.005538151;0.000741399;87.13319808;11896.21919;2.15E+06
35;ref;8729;1040.494562;1.83979345;0.051926403;0.041303467;0.014285444;0.341823682;3.81E-05;0.000773463;1.074487053;0.033874627;0.017782066;0.232100949;9.20E-06;0.000411445;0.000741399;86.87557301;11919.26307;2.14E+06
35;ref;8729;1080.408346;1.83979345;0.051926403;0.041303467;0.014285444;0.341823682;3.81E-05;0.000773463;1.074487053;0.033874627;0.017782066;0.232100949;9.20E-06;0.000411445;0.000741399;86.87557301;11919.26307;2.14E+06
