scen_number;sensitivity;n_iter;walltime;PrimalResidual_ETS;PrimalResidual_MSR;PrimalResidual_EOM;PrimalResidual_REC;PrimalResidual_H2;PrimalResidual_H2CN_prod;PrimalResidual_H2CN_cap;DualResidual_ETS;DualResidual_EOM;DualResidual_REC;DualResidual_H2;DualResidual_H2CN_prod;DualResidual_H2CN_cap;Beta;EUA_2021;CumulativeEmissions;TotalCost;PolicyCost
3; expensive_PtH_peak;1000;41.402677120000035;5.503699458729626;0.0;0.17487796212710802;0.030068575635993;0.3815242707215845;0.17871965610794358;0.0;3.0994857333751886;0.06762965580579869;0.05296492206280749;0.457396537646061;0.343124862886026;0.0;0.9339517675784795;63.4988169520169;18058.538794599728;5.894408886409881e6;544851.3596653102
3;low_natural_gas_price;1000;42.335397060000034;2.396048901611906;0.0;0.1771156739409335;0.031623184822313175;0.3460036564790985;0.17534381568512344;0.0;1.4059488125684396;0.09643071707295311;0.0607574916676281;0.47715788733252545;0.32553432774339536;0.0;0.9339517675784795;62.96086792642956;18059.553281858723;5.878197760836916e6;546271.6500154465
3;high_natural_gas_price;1000;42.5473618016667;5.056729382971828;0.0;0.22741715856474323;0.03143180016521259;0.34084386058409305;0.1783023846172822;0.0;8.738448796182539;0.22962773183846918;0.056458210624379626;0.4877934065763564;0.33267241496047284;0.0;0.9339517675784795;63.46085821460151;18061.934793650362;5.90115470309867e6;543554.0643825699
2;ref;1000;29.113341050000027;6.2717082349327224;0.0;0.241216349793569;0.5866114633809801;7.772576465823549;0.0;0.0;5.247166711321588;0.2120537485701438;0.3637009267777795;4.134632663661288;0.0;0.0;0.9339517675784795;64.60596772148615;18058.984930361203;8.014973543690306e6;0.0
2; cheap_PtH_base;1000;29.797366451666694;5.708065874324326;0.0;0.23992315111092472;0.6476640574098591;8.70097593872594;0.0;0.0;5.896589438134146;0.19557665058381135;0.35871872216837214;4.427528509517776;0.0;0.0;0.9339517675784795;64.52050419495704;18059.110755281417;7.998519944961063e6;0.0
2; Expensive_PtH_base;1000;32.692008611666694;6.282527092523487;0.0;0.2406743110748602;0.631086106776161;8.16722024966168;0.0;0.0;6.593824972576792;0.30435545057182345;0.4143418127067732;4.410369662570282;0.0;0.0;0.9339517675784795;64.50902976261042;18059.18325310986;8.012728483684668e6;0.0
2; cheap_PtH_peak;1000;33.350936108333364;6.180360624767673;0.0;0.23000234454634272;0.5671578336681343;8.43979142300296;0.0;0.0;5.3506017431105946;0.13430538188455438;0.4840707170770034;4.47807204561047;0.0;0.0;0.9339517675784795;64.69632318207691;18059.043188625918;7.9666201327751605e6;0.0
2; expensive_PtH_peak;1000;35.13666608666669;6.237543405664448;0.0;0.2389564760112508;0.6611256605345598;8.855842417328311;0.0;0.0;6.539217015656304;0.25852541161175535;0.3466881296071456;4.428923862904989;0.0;0.0;0.9339517675784795;64.56815343546204;18059.06357696566;8.005324435763997e6;0.0
2;low_natural_gas_price;1000;41.77707721500004;5.202591264811321;0.0;0.24396591758445907;0.7457576893942551;7.906899860434084;0.0;0.0;7.8312978892393295;0.30250435259272523;0.399814799668244;4.231316723832378;0.0;0.0;0.9339517675784795;64.24501200725528;18057.693007270074;7.987467482823276e6;0.0
2;high_natural_gas_price;1000;40.37618978833337;6.990395727008289;0.0;0.28569862695103515;0.29456116080547917;7.176414705249431;0.0;0.0;10.937789164963926;0.3016863288558617;0.25832198274535983;3.7492094925690815;0.0;0.0;0.9339517675784795;64.56975012128251;18067.394077169156;8.025490850602077e6;0.0
2;2030_res_target_50;1000;42.63887774666671;5.98147886962044;0.0;0.3140489293033668;1.6861190206843522;6.27974901851459;0.0;0.0;10.017388821330707;0.7003029207669406;1.3616374468958983;3.2614544090234436;0.0;0.0;0.9339517675784795;64.20560141514503;18062.982806730706;7.996782259569863e6;0.0
2;2030_res_target_60;1000;39.4809400516667;5.3469164181911335;0.0;0.30856185673537834;1.5660387669278404;6.232398859164142;0.0;0.0;4.820786363567344;0.25552209622694855;2.7933072451266208;3.457526354705066;0.0;0.0;0.9339517675784795;64.00131091140022;18057.29454318284;7.860117094843363e6;0.0
2;Expensive_RES;1000;40.151011515000036;5.739580248832612;0.0;0.29942756867426684;3.4732483303025554;6.200870241178988;0.0;0.0;5.656226789630113;0.29733112184307786;2.9520402878093366;3.2852393986286352;0.0;0.0;0.9339517675784795;64.32830767655612;18058.623173467775;7.905407722648141e6;0.0
2;ref;100;3.3380117866666694;30.787309305462177;0.0;1.2040946363412017;2.3499192000508766;117.05931451756351;0.0;0.0;18.828386013069036;0.6842089092670779;4.581326256033248;69.09279756353732;0.0;0.0;0.9339517675784795;62.10629726824831;18076.12606894333;1.6793201734297245e6;0.0
2;ref;100;3.72540226666667;72.5988631149433;0.0;1.1523579285782626;8.023906389726402;77.08943385248136;0.0;0.0;61.77216136369431;0.6519329729426626;12.118883107439189;43.16698271642653;0.0;0.0;0.9339517675784795;55.2485985736536;17971.760207191754;5.678640358469997e6;0.0
2;ref;100;4.250399733333337;72.5988631149433;0.0;1.1523579285782626;8.023906389726402;77.08943385248136;0.0;0.0;61.77216136369431;0.6519329729426626;12.118883107439189;43.16698271642653;0.0;0.0;0.9339517675784795;55.2485985736536;17971.760207191754;5.678640358469997e6;0.0
2;ref;10;0.2635649983333336;1404.7334994090515;0.0;9.599339332287961;1007.8936756983014;255.8529778994634;0.0;0.0;280.55761937187003;15.559431668365928;28.16690723029537;120.80421331709994;0.0;0.0;0.9339517675784795;0.6253424529621112;22261.91888293189;1.0993072589261504e6;0.0
2;ref;10;1.0493739333333343;1404.7334994090515;0.0;9.599339332287961;1007.8936756983014;255.8529778994634;0.0;0.0;280.55761937187003;15.559431668365928;28.16690723029537;120.80421331709994;0.0;0.0;0.9339517675784795;0.6253424529621112;22261.91888293189;1.0993072589261504e6;0.0
2;ref;10;0.28171421000000024;1404.7334994090515;0.0;9.599339332287961;1007.8936756983014;255.8529778994634;0.0;0.0;280.55761937187003;15.559431668365928;28.16690723029537;120.80421331709994;0.0;0.0;0.9339517675784795;0.6253424529621112;22261.91888293189;1.0993072589261504e6;0.0
2;ref;10;0.26966783500000024;1404.7334994090515;0.0;9.599339332287961;1007.8936756983014;255.8529778994634;0.0;0.0;280.55761937187003;15.559431668365928;28.16690723029537;120.80421331709994;0.0;0.0;0.9339517675784795;0.6253424529621112;22261.91888293189;1.0993072589261504e6;0.0
2;ref;10;1.225885845000001;1404.7334994090515;0.0;9.599339332287961;1007.8936756983014;255.8529778994634;0.0;0.0;280.55761937187003;15.559431668365928;28.16690723029537;120.80421331709994;0.0;0.0;0.9339517675784795;0.6253424529621112;22261.91888293189;1.0993072589261504e6;0.0
2;ref;10;0.24692253000000022;1404.7334994090515;0.0;9.599339332287961;1007.8936756983014;255.8529778994634;0.0;0.0;280.55761937187003;15.559431668365928;28.16690723029537;120.80421331709994;0.0;0.0;0.9339517675784795;0.6253424529621112;22261.91888293189;1.0993072589261504e6;0.0
2;ref;10;0.28906379000000026;1404.7334994090515;0.0;9.599339332287961;1007.8936756983014;255.8529778994634;0.0;0.0;280.55761937187003;15.559431668365928;28.16690723029537;120.80421331709994;0.0;0.0;0.9339517675784795;0.6253424529621112;22261.91888293189;1.0993072589261504e6;0.0
2;ref;10;0.2391196650000002;1404.7334994090515;0.0;9.599339332287961;1007.8936756983014;255.8529778994634;0.0;0.0;280.55761937187003;15.559431668365928;28.16690723029537;120.80421331709994;0.0;0.0;0.9339517675784795;0.6253424529621112;22261.91888293189;1.0993072589261504e6;0.0
2;ref;10;0.31927684833333364;1404.7334994090515;0.0;9.599339332287961;1007.8936756983014;255.8529778994634;0.0;0.0;280.55761937187003;15.559431668365928;28.16690723029537;120.80421331709994;0.0;0.0;0.9339517675784795;0.6253424529621112;22261.91888293189;1.0993072589261504e6;0.0
5;ref;10;1.209753615000001;1396.3169353382739;0.0;9.944038539777381;1072.294344350602;273.9460945732107;112.84379833159672;0.0;282.4186957097221;12.674927322255273;31.482861464651283;137.3832074761043;19.843823721728715;0.0;0.9339517675784795;-0.020061239242396223;21818.33989529029;1.0498459242495215e6;257640.6122502287
5;ref;10;0.22170042166666684;1396.3169353382739;0.0;9.944038539777381;1072.294344350602;273.9460945732107;112.84379833159672;0.0;282.4186957097221;12.674927322255273;31.482861464651283;137.3832074761043;19.843823721728715;0.0;0.9339517675784795;-0.020061239242396223;21818.33989529029;1.0498459242495215e6;257640.6122502287
1;ref;5000;507.7031636883338;0.4416508306478753;0.0;0.04056166161647603;0.00025072136748774377;0.2471534957678277;0.0;0.0;0.2316606719456772;0.030965024702879356;5.626879862835364e-5;0.4092885210685332;0.0;0.0;1.173022205201813;79.21862982031162;18063.458871526447;8.1614100645316e6;0.0
1;ref;5000;558.3477075066672;0.4416508306478753;0.0;0.04056166161647603;0.00025072136748774377;0.2471534957678277;0.0;0.0;0.2316606719456772;0.030965024702879356;5.626879862835364e-5;0.4092885210685332;0.0;0.0;1.173022205201813;79.21862982031162;18063.458871526447;8.1614100645316e6;0.0
1;ref;5000;844.0336556816674;1.518941667478358;0.0;0.08118454085892104;1.2846354958230528e-5;0.1382599764870542;0.0;0.0;0.710100888530306;0.06756351927424765;1.958045379368897e-5;0.27568364677082263;0.0;0.0;1.1882129956625063;79.9778007498098;18055.577187999083;6.251205301695049e9;0.0
1;ref;2500;331.8531534100003;0.2328637719662466;0.0;0.034624206420451;1.4375141334210354e-6;1.0737535150933173;0.0;0.0;0.4657309665773184;0.026216705443504417;1.9622951079747282e-6;0.7147740515418077;0.0;0.0;1.1858445347742286;12071.999395940864;79.94208526483592;18062.082467732846;7.27699272164718e10;0.0
