scen_number;sens;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060
27;cheap SMR+CCS;162.14378679193246;244.75181253346054;119.72591121284826;71.38077112736082;63.47289883288615;62.771824140883545;62.81978121928762;63.086742035732016;63.42587921162947;64.05106728242285;64.76282573917648;66.24822811100105;68.40628963167183;69.8386913565902;71.66451418633477;73.36107683476794;79.54284815311179;84.24736708045606;82.94596622055035;81.62252175394374;82.4543042646582;82.20497590560502;79.32954531133134;77.02859640097236;75.37113068506568;72.52292900933;70.4054283581032;67.88178016667993;65.20178343817128;62.62995028465357;60.207247285857505;57.928587423836596;55.839227879455;53.10917088618743;50.928811253595576;48.81885020953588;46.806897267181874;44.61156602708112;41.6809890619009;68.95287896361533
27;expensive SMR+CCS;648.4923816210907;894.4042523586548;1236.6691511023175;1687.3717345940117;2214.4268819791987;2546.457913840639;2675.469638500214;2800.0567220624425;2927.525046850202;3061.233763655378;3196.0353340429415;3330.5419202808366;3457.7973409645306;3587.5921525404005;3712.704093832516;3839.5647941065163;3947.5538899067924;4073.2223951728643;4204.388057206826;4335.827335457312;4465.396377575301;4596.80051615708;4696.157565255132;4795.974135829676;4896.552607200653;4995.978395407798;5093.780273582294;5195.043621969196;5293.033704904483;5391.40329706577;5411.474884361632;5432.889155997626;5455.5822421345665;5433.676935670896;5417.574610546886;5399.841665811558;5381.904182832224;5354.409807818884;5322.379907233658;5297.439864272369
27;expensive SMR+CCS;162.14378679193246;244.75181253346054;119.72591121284826;71.38077112736082;63.47289883288615;62.771824140883545;62.81978121928762;63.086742035732016;63.42587921162947;64.05106728242285;64.76282573917648;66.24822811100105;68.40628963167183;69.8386913565902;71.66451418633477;73.36107683476794;79.54284815311179;84.24736708045606;82.94596622055035;81.62252175394374;82.4543042646582;82.20497590560502;79.32954531133134;77.02859640097236;75.37113068506568;72.52292900933;70.4054283581032;67.88178016667993;65.20178343817128;62.62995028465357;60.207247285857505;57.928587423836596;55.839227879455;53.10917088618743;50.928811253595576;48.81885020953588;46.806897267181874;44.61156602708112;41.6809890619009;68.95287896361533
27;High electrolysis buildout;648.4923816210907;894.4042523566756;1235.6738155903815;1650.7425767449197;2151.9640389931424;2546.9315441331505;2673.9672311222357;2800.7376976791193;2927.7740118702577;3059.740512511123;3196.299250414778;3330.4773046317814;3457.615110075996;3587.6085956671905;3712.537793986011;3839.451449904576;3946.5987599367063;4073.051211368106;4204.89919803123;4336.381217194445;4465.746241527288;4596.995434492837;4696.256632534665;4795.711626660023;4897.373289790897;4996.969302052213;5095.741445489409;5194.672106642043;5293.807161365268;5393.000697871658;5411.288310893649;5421.74917677397;5393.126253512102;5376.828355658311;5362.336368946128;5347.098451740929;5329.761436909906;5302.384324794446;5271.723810786996;5251.795611940346
27;High electrolysis buildout;162.17740985040905;244.5878839639366;119.3315103497101;68.58253475494487;63.874114254620224;62.78207334143154;62.82940113869628;63.09723962167648;63.43504588601595;64.06398045600919;64.78339512122072;66.26016150908319;68.44717638938562;69.85744628556738;71.68005789807475;73.4105483077001;79.54458408698804;84.27376384101495;82.96851460254396;81.66755371256028;82.54154244715366;82.26274619987987;79.33638859219387;77.04090541988307;75.31299806279546;72.52494477942709;70.4638008982446;67.83140034639715;65.18760185338726;62.705079123247685;60.313518382936635;58.114737559702505;55.88442633471764;53.12231928710034;51.03913712631025;49.00488145311316;46.93182945854208;44.71153816508312;41.88745069996993;69.03564896386251
27;Extreme electrolysis buildout;648.4923816210907;894.4042523583306;1238.028748691213;1746.1290537852817;2248.4043083338006;2546.1585099536196;2674.75733374053;2799.930639264012;2927.458526648946;3060.7619396568703;3196.1381759551123;3330.7395758175985;3457.762504450156;3587.8055865887645;3712.702380820129;3839.82561648692;3947.0693738481814;4073.3059709595195;4204.833564630621;4336.080318872225;4465.453084898931;4597.285233838125;4696.2840461213755;4796.1428089646215;4896.618463893218;4995.99873380955;5094.103988272755;5195.099413490304;5293.401020143643;5391.702306115696;5411.726652210476;5434.234437970133;5448.004423589641;5428.71895903071;5411.164110665993;5394.760099985555;5375.867175236891;5349.391926092066;5318.78189579985;5291.163888423121
27;Extreme electrolysis buildout;162.13011340177925;244.92005503826562;120.52770317416811;74.4794296878623;63.421449291909695;62.776187261572716;62.822592398967;63.08607002226775;63.4218578090076;64.05322903934791;64.77377330422416;66.2574148328643;68.45272272588936;69.83630506932403;71.67327873426157;73.35223135935657;79.56085102032894;84.2413649561192;82.93015102892902;81.61814068965117;82.4418201632384;82.21190609543302;79.30097633987921;77.02296651115365;75.36733097076;72.4921629759198;70.36822754386768;67.87210160443968;65.19197308185231;62.61941586094566;60.19405504407032;57.910558202798775;55.815616639921494;53.084918834693454;50.926526304044906;48.7642191605274;46.782671908429386;44.574701048681696;41.59994506785405;69.08300402575819
27;2030 res target 60;648.4923816210907;894.4042523591497;1236.6691510917572;1678.0573136110197;2236.010887410836;2546.7962041637957;2675.101453265911;2800.7323300413573;2927.7917349120926;3060.315187715973;3195.648937500999;3330.7995839799805;3456.8808607467054;3588.1022972315204;3712.7863222448946;3839.66304317208;3947.490761665541;4075.1787045828705;4206.918729271896;4338.153230757696;4469.205110909314;4598.993764051116;4699.61063768177;4796.759542889049;4900.502478800738;5001.064139337593;5099.228490113254;5198.89515973888;5288.209638696827;5267.641456096193;5243.173482226813;5224.043508088551;5207.6648870734925;5201.996863073059;5200.608604336038;5192.709679962553;5173.255866307354;5151.218858517411;5131.749285026921;5095.448398665306
27;2030 res target 60;162.35381556168312;245.19306477360686;120.00276402024262;71.44945040519887;63.498078739302954;62.84371913686288;62.88148478455249;63.12250429909074;63.46433610867551;64.09272075849553;64.81671822079203;66.2979815022296;68.55566819489222;69.72428174106454;71.69532002324127;73.28904998155161;80.02103292222469;84.33003478921428;82.52139366126254;82.26708785394754;82.54220662308308;81.87868171233221;78.90407280780977;76.62591977466498;74.48450590067516;71.57421404087204;70.3449204464332;67.5922807094489;65.24111170542129;61.64799098354681;58.388450829423824;55.99656256010871;53.63483885556098;51.539373902918165;49.199357596429486;46.84040333021689;44.855423595885604;42.67730600482178;38.8640579221729;68.11561640615912
27;2030 res target 80;648.4923816210907;894.4042523589256;1236.6691511030353;1680.83690866635;2254.7171027616287;2547.688604938615;2674.724339193725;2801.187880072693;2928.002067521215;3058.6337831173414;3195.722265713298;3331.030900280753;3459.1175302496213;3588.4747072546998;3713.4883866278715;3841.570502280781;3950.2326679330804;4077.8968519331097;4210.95940557057;4342.324628276162;4473.637971358772;4603.702459856974;4705.239194482466;4805.441674811057;4906.458350536076;5007.234291712609;5065.691860152276;5033.469850966914;5024.123463248934;5011.699562141927;5010.699182018155;5017.199549237697;5016.251263076207;5019.900564531878;5025.164704066499;5015.947944643136;4995.90210127973;4985.073653045388;4961.7938466524965;4952.004565490544
27;2030 res target 80;162.54938199888406;245.5286477824576;120.28546091510121;71.45753204248055;63.530098326599074;62.93561782215237;62.96684115114203;63.191211054244434;63.55103772746747;64.1108441464221;65.0329486471232;66.52070212957749;68.85132922780284;69.87110645345808;71.62994984230467;73.39529540700633;80.0514026831729;83.94536896250362;82.43254676840985;82.39003642209148;82.44462154932826;81.78150507484034;79.3551690895952;76.47221833955818;74.05894462864426;71.27755075440696;70.70086710074273;67.97528898299858;64.1639383850369;59.947429762470726;56.093469879287596;53.48635571270943;51.734957021860886;48.92047939643384;47.31226497362029;46.24366255053629;44.451433817191365;42.850574263337876;40.658573423610534;65.1545808160566
27;Expensive RES;648.4923816210907;894.404252358965;1236.66915110033;1690.668933820083;2309.290891223201;2548.5549643795375;2676.105311178724;2800.301445141205;2927.951240450824;3060.811383362587;3199.1237535771575;3329.831680708323;3458.112480356305;3588.9305776043016;3711.8602069321632;3839.3312565992496;3946.486755082809;4074.923912885214;4207.399564051571;4337.745722368257;4466.396978090963;4597.390268261309;4697.129411915256;4793.126383379489;4897.2552752664815;4996.98341997672;5096.457941228564;5195.429064488111;5294.479710348152;5393.389682050921;5413.621390309517;5433.970919979738;5431.356006605809;5416.158117869757;5410.32044636196;5406.255942837545;5394.0175687569335;5373.560192642748;5369.511555137788;5282.637988378152
27;Expensive RES;162.10348465295118;244.92402731671604;119.69498578951674;70.02111338964411;62.599779057873675;62.09989256854969;62.29860247734323;62.73930608844983;63.197226032848654;64.07755793604294;65.03776260417905;66.421522196198;68.80493363137035;70.2633348009215;72.58959667947299;74.5732465590692;80.50164339217385;86.07318827690757;84.54013796396366;83.42630175808287;84.22898884464456;84.33771367639812;81.47016885070693;79.19334627007886;77.53830768577981;74.91769963298522;72.97158997558186;70.64782255348611;67.85821871285984;65.24558672838022;63.10619298151479;60.95297041539918;58.47252619756417;55.42262256621581;53.12822641570979;51.24871343566718;49.44778542222145;47.28941107354077;43.50960700872782;76.08981865345406
27;Cheap RES;648.4923816210907;894.4042523589452;1236.6691511065428;1671.3612800310216;1970.66740619321;2517.4490939267525;2674.759950757945;2800.700601847271;2926.8109765450004;3059.7987291368054;3192.7308333938117;3331.2120655283998;3458.0281757505295;3589.183456389672;3714.629431242118;3839.643280074541;3946.1085284117685;4074.955362998;4205.304809413029;4335.9126920492245;4464.767235230097;4596.657948122316;4695.766018717004;4794.798008561055;4895.211926653559;4994.9070602150505;5100.678311758909;5195.685955985658;5293.3674263240855;5392.838521970503;5411.45455070429;5382.187458183291;5339.557023675799;5309.747588837161;5279.669736774854;5249.048836276677;5217.287819499537;5185.173821727529;5153.101840610629;5166.599732572067
27;Cheap RES;162.19492794521403;244.46437301828703;119.87594137108306;72.73985166424374;65.6435448829892;64.11791692428046;63.78083711087382;63.68864848973252;63.758220622253525;63.93370837326221;64.28497188682492;65.76185651313656;67.60181095814373;69.07771482755993;69.998403379541;71.19227890628267;76.88332737318234;80.71016410619856;79.28276758749217;77.98042958478389;78.80356410892767;78.36640952156029;75.4504256461875;72.82554390780805;70.90826471491685;68.06624512096882;65.68636063606355;62.48566925026864;59.85075310970231;57.66786627584096;55.167735714031394;52.97818695942415;51.06063677159708;48.56104844729231;46.20767571137189;43.962258138603886;41.6986759922674;39.38405636908586;39.711151464658904;55.8805616524005
27;low demand growth;648.4923816210907;894.4042523585157;1233.4136818878835;1653.3559580296135;2007.0790382437935;2431.2603554344414;2552.5698793813594;2660.224237157571;2768.797987520058;2881.784724812925;3002.2725286918503;3133.83066516859;3251.7762894285643;3369.98035383334;3490.2936073189735;3608.268633377198;3709.4238096729796;3827.331454502617;3947.011507428873;4065.7080070786883;4183.420885061934;4303.4888516991405;4391.915965606253;4481.779350397152;4570.86890674575;4658.9343224637805;4749.086143098383;4837.189718042672;4926.265230187627;5013.5852060875895;5022.385830713489;5031.850879198499;5041.82886231063;5031.854168209574;5003.643608037046;4972.770694256239;4943.29673831146;4913.951411709765;4888.006133117427;4813.036654298103
27;low demand growth;159.56850252321163;238.2804562673527;112.27666069746034;66.86250086826838;63.40050503324091;62.31057099621087;62.156010349684195;62.308673333318424;62.53891628419947;63.10725728682061;63.62620729891705;64.6521175639067;65.38499403815695;66.40404241559149;70.25976831050316;70.20416214294515;79.17992014975097;81.58951867865726;80.54136924352233;79.06622026999352;78.84593134494936;79.28590637739293;76.98189035314168;74.48567718822267;72.69913734772251;70.64877996009271;68.45435514873405;65.70606118564561;63.18097438410784;60.719943527447455;58.82073180102926;57.143572279600214;54.8636023100896;52.45888671231924;50.05772311171393;47.845492279803615;45.273993198335205;43.2402887406436;39.90683409819593;66.94283862087582
27;high demand growth;648.4923816210907;894.4042523552408;1241.231963048444;1747.5957092434314;2473.088857174774;2756.686998829514;2915.795893092994;3079.58506432949;3242.625097153361;3413.790455244633;3570.5337557821863;3723.2595338251676;3882.726188948716;4030.8200825670333;4171.930621068751;4300.743134651205;4428.003052557875;4569.294434367853;4727.393446972626;4880.628087993624;5034.587886451302;5186.946979687892;5317.179006863619;5420.809653704588;5420.183708698309;5445.37170002118;5419.161393030015;5433.6483034597695;5464.0456941686625;5489.5526661544245;5510.2763046525915;5535.76191815382;5542.853902288591;5568.65976818692;5589.690771428066;5596.815616939733;5612.879722099665;5621.3226975790585;5627.734424687463;5658.187657630665
27;high demand growth;168.14451113222506;258.55122612202655;134.88261985373106;78.62321542414472;65.38811709136438;64.16284081277483;64.56202527118617;65.09614108680944;65.60435256407618;66.94821708989609;70.49111022010703;71.93061393356898;72.3652773865197;73.05567970083379;74.14113143741305;76.22329925091549;81.96415634159119;87.36173507767647;87.62853002920221;87.77988356361043;88.10193214128161;86.63517099035937;84.39333277752925;81.98030988941717;79.09325970183323;76.87924213652309;73.98204155519262;71.27198793051508;68.8832202939302;66.32225351974;63.61163104313895;61.199280449147366;58.66105400218513;57.028359654856565;55.12603546545989;53.03427543181784;50.570693864450995;47.926389357519945;50.542949109037046;65.86248301938039
27;expensive electrolysis;648.4923816210907;894.4042523582798;1236.6691510996816;1686.1851764249589;2247.4874339326975;2546.932123031593;2674.2831896102457;2801.515422643913;2927.3964346651114;3061.7090517707647;3197.0231654841173;3331.740404460416;3457.473866919048;3588.3675035059696;3713.8912187130763;3840.417746085691;3947.8445456805935;4074.708791943496;4206.438459324117;4336.270028793383;4464.903049045312;4596.1530708855;4695.162105047476;4795.794802043264;4895.607597816401;4995.442179244041;5099.256054632198;5194.6653180597405;5294.134901703869;5392.018461841563;5412.487506051513;5425.314649627262;5394.1752441602885;5377.951312342208;5366.809857906772;5357.336931420575;5343.022912213729;5315.683228855561;5311.671557213034;5240.853166328226
27;expensive electrolysis;162.19827278086464;244.94496550416702;119.79877920070061;71.15072290711288;63.4876137434049;62.758000404296986;62.8259336023493;63.10831306771587;63.44087330282875;64.12353059718605;64.80539602142791;66.47954272139059;68.38071855385718;69.79554030351132;71.96845978021697;73.22378102253018;80.05567860761812;84.67201908408745;83.1173750614765;81.90949012389892;82.58359254293637;82.643155669265;79.468826835194;77.04754682212535;75.51442494558293;72.56158720207605;70.11694337828743;66.97322384309193;64.50974101895028;62.416828372761714;60.134808366517824;58.28952991476294;55.88850881654985;52.98182166154083;50.724470279174426;48.485759928762825;46.41765472015607;44.09921940122783;40.965655032272494;69.08191378457201
27;cheap electrolysis;648.4923816210907;894.4042523591706;1236.669151101767;1685.8415512787744;2129.1739265527976;2547.2755313970433;2675.284457936439;2799.4533230188185;2927.7487339159225;3054.4057350886815;3194.3276784814134;3326.7827323674555;3456.914597743614;3588.3251767702886;3711.5815716219527;3837.365529674394;3946.092418685028;4070.8182242583707;4203.898685123609;4335.18413260891;4464.803723785326;4594.497465148612;4691.794567975586;4793.17584098052;4894.122950338695;4994.455190769299;5096.413671497029;5195.9983450377695;5293.975175080062;5392.352214511368;5410.638212452723;5434.365264981967;5457.517235752217;5482.337615625892;5506.602521156521;5493.936796741633;5464.795510759415;5431.168503855679;5383.278859227428;5387.988529248657
27;cheap electrolysis;162.029169579186;244.45122625515913;119.55883379279327;71.3524091586877;63.60807731447947;62.75895386007638;62.782863831946486;63.02208837607151;63.33752209929478;63.953413562410816;64.81288701480193;65.84946073304556;67.8397719309739;69.70715652082951;71.29330234544454;73.52544733858673;78.4793603416594;83.77178510738405;82.60780047093577;81.12229108062178;81.56967279779022;82.42741872210043;79.36984646143145;77.1674196121685;74.75136346446246;72.38786093734358;69.6637707020024;67.06382289593708;64.5969152842663;61.761841217235066;59.13729002113964;57.12651668460949;55.429762062808024;52.85645210765013;50.6597013683461;48.68733088333552;46.877790951512054;44.77303984004395;42.971297027112634;68.48792117587202
27;double CNHydrogen target 2030;648.4923816210907;894.4042523578672;1236.6691510898825;1683.8850938667426;2222.069019011476;2548.463121981929;2673.7639420673545;2801.8421655483467;2928.0822424052085;3036.0284428198647;3174.991303918498;3316.32421067459;3456.6305016190768;3587.602683578652;3711.903038114523;3839.7912193534225;3946.4356588656383;4073.8311313655563;4205.12171869097;4336.612310377784;4464.170053130203;4594.8978670809165;4695.964432840076;4796.094308241122;4896.052595444189;4996.051345737356;5094.828985673696;5193.986120636239;5293.059235829221;5391.01013119956;5411.2890114462;5434.257935297263;5434.719820630971;5412.164552142642;5404.20227099942;5391.2314190720535;5378.062841628886;5347.860013732168;5315.839545004428;5300.1736343089015
27;double CNHydrogen target 2030;162.08574340949448;244.627409263818;119.70215449718476;71.3889652278384;63.51435385645687;62.689924924950255;62.774224825176525;63.06542057776272;63.41662412418131;62.77734262319201;63.25077115151182;65.13059635804035;67.27270575042968;69.66847305347582;71.45190719475197;73.14014883631363;79.49143368989485;83.80048718137861;83.09920735596502;81.39611124917064;81.92447053309643;81.9957465504372;79.52401637025272;77.26456819492456;75.0695813864699;72.33993113851268;70.55709945789972;67.86560020124857;65.20183399703994;62.60103490136793;60.367383243008945;58.310579843630066;55.83526263702697;52.92657827340894;50.7269023294746;48.7156756453382;46.99834195237816;44.93923970061504;41.44869189690322;69.7322799734846
27;Low discount rate;648.4923816210907;894.4042523565147;1236.6691510926257;1747.2191973732424;2437.5746527557767;2565.387601796288;2693.2118490451294;2826.2922137127457;2952.4940272353297;3084.383903931724;3209.4471370114;3344.5613379388565;3476.9737539970665;3609.7098211482758;3724.1061228785893;3841.6283400916423;3956.9046910965944;4076.7506336615556;4209.0529553179;4339.482434220468;4466.359103527802;4597.429405798317;4696.081472104539;4796.3659546829285;4896.191463567294;4993.51855937586;5093.6385907559015;5192.283260060777;5290.3969107016355;5389.091751374541;5409.833032758966;5429.9024590278905;5451.015522716039;5474.151776154206;5501.523102526942;5526.7106801436585;5550.834219867732;5569.6869042060625;5591.947151027172;5527.349000654396
27;Low discount rate;169.90993960163962;252.58131451477695;131.52745452865463;74.73786481658554;55.545600823567646;55.20634708116745;55.35529512802408;55.60547453915647;55.78164152548421;56.3986879859368;57.467169572014846;58.06023560753095;58.38179545372286;60.07994963619342;62.55028871009065;63.24370819502445;68.97743881783634;73.90709585712314;73.76989927840904;73.23303942798131;72.78327039569328;72.60095753120277;70.44911762315749;67.80150591548409;65.87698753774514;63.24546763851337;61.34473718468931;58.89195111400711;56.098544981987274;53.518270816433294;51.175720411307545;48.97971183999966;47.46558378001558;46.275205385845744;44.68103253508619;43.3000069372505;42.02836619116435;40.491361510017654;40.369704589519074;62.913886422473084
27;High discount rate;648.4923816210907;894.4042523557061;1236.6691510946243;1577.7493128049582;1673.2443786775095;1837.4674405860683;2085.4510275990733;2333.757517953925;2475.7404496052777;2605.180596048234;2748.661210095314;2888.979464503185;3020.183503448919;3147.6485913818083;3275.6530634843143;3403.2141550500237;3508.4994850599483;3640.623071590981;3775.0385823971747;3916.9976826907928;4084.424300281787;4245.0405696456255;4358.4011859841785;4436.301329015233;4447.4532351105045;4470.267764453762;4428.6209429783685;4434.587973019815;4454.569398988039;4476.813988947283;4478.741973449145;4478.364226707451;4484.490410032234;4492.156708202925;4497.11486187681;4498.832717775937;4499.746834422367;4500.899046599106;4498.582260593638;4511.262454193388
27;High discount rate;158.09990739357588;239.36657045622377;113.64129492623049;73.84842386951982;73.59220986945641;73.56674145228459;73.16172967757144;73.16420752616965;73.6589823269144;74.94191999511507;77.37808590440585;81.46129769807547;82.60145061845488;82.803368423398;83.3370889115175;85.34921183549437;92.9468092296751;96.21968789528133;96.33886350359745;96.80063579705212;98.19488237329804;97.49352560010172;94.53597710109018;92.08786835230416;90.05186000066415;87.29704123264555;83.84212136844928;81.19798453438413;78.30576180521172;75.67198964956009;71.71782986566853;68.78092711248284;65.42272756993434;62.7681544675363;60.60778881954425;58.27077787943627;55.070139345052496;51.47391100155609;50.07539903170484;68.49346623393296
27;No new nuclear-biomass;648.4923816210907;894.4042523577693;1236.6691510983305;1682.920246633294;2261.132674234156;2547.3314664499603;2674.63445491428;2800.8260389047364;2925.980713536272;3058.36408759169;3195.071341874357;3330.754538470914;3456.591068564231;3585.59362746505;3713.028409980349;3838.8412750018592;3946.3088995153234;4072.392649387882;4204.400205333333;4331.900771150158;4461.325130369368;4593.645865495462;4694.25544992046;4792.214263635021;4890.075744147422;4990.809739901727;5092.508591197858;5192.26797221241;5292.38857713454;5392.236894368159;5413.377349568771;5436.000031459249;5445.955308624738;5389.958642473681;5348.395547354853;5299.016419541626;5270.442917922412;5232.473186742371;5189.171700522947;5202.310034576999
27;No new nuclear-biomass;162.325727358367;244.73836621575438;120.00587412567397;71.42050551105764;63.53545077690889;62.866547063993345;62.89792223537576;63.146508431831;63.55735061662299;64.05464999696258;64.89918794384668;66.33654990960578;68.66045030278795;70.38384114272219;71.52840266721014;73.53365568658258;79.62839718389566;83.40158944787545;83.29450858916483;82.59436745722027;82.03521661300472;82.37919856087706;80.2738035203456;78.16608140350071;76.03554241154217;74.29670394454314;71.70602202681472;69.11202228012634;67.44069821706412;66.24435980946511;65.0867143547298;62.92986540555293;60.906363093779966;59.12276855054487;57.90747816100279;56.11732307797886;52.75569874650265;49.46483176930017;52.360871441583875;68.47782712890121
28;ref;648.4923816210907;894.4042523579892;1236.6691510899643;1682.472954437331;2220.54583296716;2547.1940266606125;2675.0050462815793;2800.430104722591;2927.4947423211206;3060.0195397559396;3196.4162884096113;3330.72039956273;3457.847769864023;3588.0146802875743;3712.8513966340724;3839.578981862202;3947.362761621104;4073.3876898273443;4206.173082756449;4336.301604176984;4466.453514068999;4598.21671788087;4696.784587418427;4796.8089483537415;4897.711102582349;4997.741774799471;5096.4178978671525;5196.09636309243;5294.601212327126;5393.978926679301;5413.817866767743;5403.278688973249;5370.773253537522;5361.6083274766215;5347.967715195806;5332.172947163256;5312.902747577357;5285.367031548431;5254.931588712615;5232.324749592487
28;ref;162.17912643551315;244.78028483353498;119.76441639468662;71.34954517753373;63.4861877149752;62.80159473144951;62.84530909250752;63.093763212268335;63.430686720572055;64.05734890098908;64.77880677640108;66.26582725699753;68.44861517204181;69.83130674573096;71.68778461718183;73.49653877772462;79.43711858220432;84.24913849104358;82.94305863163754;81.93889250285777;82.60662296058607;82.24019846210207;79.17792460043147;76.97032378031432;75.17086433746944;72.42746886995668;70.30185012274043;67.70690044887786;65.0958015513095;62.61901817745387;59.996820484299306;57.62338223653507;54.94640856620569;52.68648112906969;50.591136819369154;48.45454907804281;46.5299664260326;44.176067719421034;41.35267836270973;68.33102545603434
28;low natural gas price;648.4923816210907;894.4042523591518;1235.2829837705794;1478.2300683006772;1536.0300919422168;1610.8768670825773;1775.4452769616873;1929.8734392939234;2087.3946666547017;2490.315277013698;2540.700778900185;2590.3996254201797;2634.976441965591;2689.6550476683915;2824.139206642837;2954.0412402352276;3069.2730444548793;3200.9349111664415;3337.5232784922537;3474.6280213633563;3607.97377440364;3755.1843008584415;3880.286985198198;4011.505098904247;4090.7472741288348;4165.505424280905;4209.527881470199;4234.935474739232;4279.0537515951;4323.382578690614;4353.221852544913;4391.416158591862;4421.672457687569;4444.421861797159;4466.02073276926;4482.241297191876;4495.099053830951;4511.062035186514;4517.745869236037;4526.070975136662
28;low natural gas price;167.1432184763681;249.7998000428019;92.23388112676336;62.55712687684752;62.649431453479416;63.669833410732224;64.47201381763907;65.70598989650027;67.00221199842764;65.96376133150835;68.10346388677324;69.07267246856907;70.60476973311121;71.85824635006182;73.58402333267207;75.26403635407351;83.41116167792391;88.7407937935797;88.56804282672478;88.496533633064;88.83413313416001;87.49115126764215;84.89887883985637;81.54182493133706;78.2557911837431;75.81249624708666;73.77406960627707;71.2997065749748;68.86652122598815;66.13736376613524;63.57336759950269;61.285430863258455;58.894016582167;56.67768578057667;54.62690938300027;52.512104670390215;50.11373671724853;47.42303801343873;46.99735784183994;66.28180011201651
28;high natural gas price;648.4923816210907;894.4042523541784;1236.6691510909977;1749.109117946814;2428.4533526959376;2561.5183583890503;2687.9775500803457;2820.3360303028444;2951.2530124805494;3083.451776752541;3209.1710792617937;3337.213657995522;3475.733958727681;3610.202366084709;3727.736188168874;3843.1852520742636;3959.393865912262;4081.3642568137657;4213.890774432798;4342.313237305185;4473.138475428934;4601.079166370635;4700.426256200007;4800.263017755655;4899.750787376402;4999.050232029977;5096.822051434784;5195.153886260891;5294.170489080336;5392.486930016181;5414.127223242265;5436.818432177183;5460.763993882518;5484.750791404106;5508.804219003098;5531.493698212591;5555.009313549604;5576.9783788445275;5524.257185090428;5454.47785006497
28;high natural gas price;162.06337537966633;244.23048602508152;181.77694657714065;90.40251138857525;65.89720231649392;66.32418812026864;66.68945550146947;66.89658128626694;67.28351584969101;67.81833998142785;68.81733034490335;69.59543837655352;69.92303276234443;71.89187644842862;76.17009353167632;77.86444238558539;84.8375065772398;88.06438069213797;87.8045342905588;87.52008303039217;86.98843696542674;87.15499291902859;83.57620115121851;80.12403546947088;76.89424373450869;73.55644520268207;70.55746902535033;66.96774390942558;62.92668681860254;60.1914724538056;57.818435850085;56.042234795833004;54.008761241904;51.6490705347432;48.58932531859333;47.4935348315146;45.31197813375382;43.50579292032355;40.13014660313214;68.05907145209271
28;Low RES buildout;648.4923816210907;771.4483169892259;893.9979334629611;1054.9712797394711;1257.2537692779556;1509.5304241017498;1826.5000710222528;2205.412191978916;2684.4562569744103;3011.725874439518;3152.8299410833383;3283.4946291380356;3411.4583684024315;3565.832254534586;3712.7343438289668;3839.118025878472;3947.6969517513376;4076.7538010868348;4207.337972231063;4337.183996434262;4467.302314339687;4598.014066612254;4696.320344956402;4794.3980890767025;4895.882126916366;4995.19085003374;5093.865699839491;5196.138818009288;5292.664573801162;5391.925510998151;5411.966956698491;5432.921813756322;5458.295879960272;5475.980880054661;5466.197735134688;5443.481125759296;5421.229464921752;5391.975155790407;5370.44564162068;5325.955982005655
28;Low RES buildout;163.0374194767193;267.78357883769036;158.0182241920329;116.82937031475437;112.20042336313625;111.2585167630358;89.0653315890113;80.3772337412346;77.62149220035344;64.53573702945349;65.54728576410277;67.02357836875954;69.57596644392679;70.15746071266535;72.01185948907111;74.07260268364884;80.0778374115495;84.91708806038503;83.22674703246776;82.69418463667357;83.09764426943451;82.54069937939705;79.53219457183731;77.11246576701724;75.23366448105865;72.63841622772394;70.40600557846142;67.9622629346043;65.39022253951029;62.58564177010999;59.84183134657002;57.41975045960905;54.78636402031745;52.28644104952048;50.16938811077338;48.08108440115529;45.98947265961082;43.82404551620523;40.38459117638468;68.68251218716088
28;High RES buildout;648.4923816210907;1133.5636009116438;1841.131393246549;1926.7212999230987;2208.3381951111273;2546.322495530136;2674.971315452974;2801.4891272797245;2928.9219164236024;3058.048060270339;3196.444485450713;3329.919131441585;3457.515843419918;3588.104239144197;3712.811399001153;3838.7793619868435;3948.204523084904;4073.029529938287;4204.695230521138;4334.583767514295;4465.800872606853;4596.23291960797;4696.908990172788;4792.626343168299;4896.4451270196905;4997.129410919522;5095.91148373771;5195.801696382934;5294.589480862316;5393.769667289685;5415.222697167476;5389.547809883221;5354.573273253199;5356.589823650469;5334.395793134245;5318.6633183428585;5300.823228899699;5272.42214792225;5242.296102759805;5220.865639262907
28;High RES buildout;162.13624008075385;178.4092971726738;36.683539362075;50.56715210814473;63.44708917683151;62.79355514531362;62.82584920975213;63.091941936731004;63.40853787868523;64.08068255671586;64.77640524688366;66.23266961093694;68.4727006399775;69.65561568473974;71.39914693134455;73.44091302704312;79.25318185198991;84.22726675556989;82.65343016648215;81.77799538370716;82.56907200556269;82.18420979426354;79.13385655842568;76.80410223334658;75.01041722537994;72.34114076210582;70.35994389315135;67.59192858948543;65.00154472508923;62.62419152738597;59.94674406970163;57.610921419975085;54.9575200973705;52.70401982478859;50.57829291097035;48.40432351334346;46.51552958357985;44.17830244556238;41.12789129577343;68.57649832228715
