scen_number;sensitivity;n_iter;walltime;PrimalResidual_ETS;PrimalResidual_MSR;PrimalResidual_EOM;PrimalResidual_REC;PrimalResidual_H2;PrimalResidual_H2CN_prod;PrimalResidual_H2CN_cap;DualResidual_ETS;DualResidual_EOM;DualResidual_REC;DualResidual_H2;DualResidual_H2CN_prod;DualResidual_H2CN_cap;Beta;EUA_2021;CumulativeEmissions;TotalCost;PolicyCost
12;ref;264;21.628251800000022;15.356699399818092;0.0;1.1793203934271115;1.1789916849204574;5.808973625918639;0.0;0.0001280104859219438;7.761617753257929;0.8609887687734528;7.634367561118096;1.4143422674315833;0.0;0.00016287952929988118;0.7326368874487773;82.20869193503688;16488.348878321187;1.776292879247457e6;0.6844870038757618
13;ref;264;23.798804446666686;15.35669877492474;0.0;1.1793203760158042;1.1789899411669558;5.808963666122872;0.0;0.0001440117958300553;7.761630344070461;0.8609886167567818;7.634374176906431;1.4143391846110422;0.0;0.0001832398436900029;0.7326368874487773;82.20869228904759;16488.348907329764;1.7762928506806684e6;0.866303864988585
14;ref;264;21.335137248333353;15.356697901303049;0.0;1.1793185087247129;1.178989978843082;5.808983048592522;0.0;0.00016001309953035393;7.761608606304641;0.8609732256702072;7.634378271743243;1.4143442255957435;0.0;0.00020359983169419835;0.7326368874487773;82.20869298516311;16488.348863152856;1.7762931335103423e6;1.0695109486959593
15;ref;264;21.819387586666686;15.356703447794429;0.0;1.1793207148402085;1.1790008201994364;5.808991690078873;0.0;0.00017601440583374907;7.761603067755847;0.8609854686797784;7.634380641043595;1.4143402977638626;0.0;0.00022395992376439685;0.7326368874487773;82.20869025796085;16488.348854047505;1.7762933022784106e6;1.2941082492089777
16;ref;264;23.08948010000002;15.356702868787828;0.0;1.1793203457475203;1.1789867858074614;5.808978459290138;0.0;0.0001920157129681169;7.761611982482014;0.8610020752170015;7.634378463974786;1.4143416775316713;0.0;0.0002443200413849555;0.7326368874487773;82.20868943205113;16488.34888476936;1.776293129534631e6;1.5400957695109923
17;ref;264;22.171729753333352;15.356702931909581;0.0;1.1793192834702966;1.1789926717099268;5.808973380156605;0.0;0.0002080170213880495;7.761623745878594;0.8609810361774521;7.634376907823507;1.4143407257769525;0.0;0.00026468008658582065;0.7326368874487773;82.20869019980111;16488.348904778533;1.77629346753578e6;1.8074735083838613
18;ref;264;20.35041389500002;15.356698924636069;0.0;1.179319600318332;1.1789836614674438;5.808983017830338;0.0;0.00022401832970062383;7.761633485661304;0.8609741976069151;7.6343701657417045;1.4143372662741132;0.0;0.0002850401179672878;0.7326368874487773;82.20869008616451;16488.348923466292;1.7762929913718577e6;2.0962414694238456
19;ref;264;21.183501496666686;15.356699098068807;0.0;1.1793200234295633;1.1789807783812172;5.808973924435761;0.0;0.00024001963719231538;7.761623960906293;0.8609737579431201;7.634378961580339;1.4143422251597888;0.0;0.0003054002522708357;0.7326368874487773;82.20869278602305;16488.34890587819;1.7762925146878776e6;2.4063996465054442
20;ref;264;21.355945116666685;15.356700801450424;0.0;1.179320979364218;1.1789799336107611;5.808962309132585;0.0;0.0002560209442681623;7.761622333149645;0.8609972051916096;7.634379703672284;1.4143392289667174;0.0;0.00032576030381909106;0.7326368874487773;82.20868886333851;16488.34889905221;1.776293120086448e6;2.737948045198885
21;ref;264;22.521987886666686;15.356703047865258;0.0;1.1793206841322978;1.1789834764876783;5.808973645942652;0.0;0.00027241878226420493;7.761619263282411;0.8609692249797883;7.634383312497016;1.4143409282754902;0.0;0.000346612746447576;0.7326368874487773;82.20869061372628;16488.348895226118;1.7762930158485007e6;3.0916481718684556
2;ref;257;22.75411281500002;16.061157237471203;0.0;1.1806280699263916;1.4292190979383588;1.1444776575699507;0.07740295717713072;0.0;8.572064625448453;0.9391238257436851;7.881039073283334;1.800762992349674;0.03475540358132958;0.0;0.7326368874487773;82.44677237695583;16491.346241018782;1.7777888977169185e6;1538.4312243752165
2;ref;257;22.023953851666686;16.061157237471203;0.0;1.1806280699263916;1.4292190979383588;1.1444776575699507;0.07740295717713072;0.0;8.572064625448453;0.9391238257436851;7.881039073283334;1.800762992349674;0.03475540358132958;0.0;0.7326368874487773;82.44677237695583;16491.346241018782;1.7777888977169185e6;1538.4312243752165
1;ref;261;45.56161204166671;12.112265974083614;0.0;1.178606328348252;1.2700389095518037;0.7412753089417083;0.0;0.0;6.438649805197795;1.0262346854864624;8.008564850066161;1.5081748969947595;0.0;0.0;0.8489994659276218;94.9309840024799;16514.420788486834;1.8323283936545607e6;0.0
1;ref;256;65.81884472666673;14.908124147575993;0.0;1.1775101292423493;0.8417647998954193;1.149806693570434;0.0;0.0;12.936251116942014;0.9448942811253523;7.774419378218255;1.8052765358095468;0.0;0.0;0.9041007864226068;90.93072282131261;16526.75602810693;1.8966934119670119e6;0.0
2;ref;274;23.569541366666687;16.476343391533174;0.0;1.0633637538744127;1.2724778036391362;1.187732370637557;0.01047859882093623;0.0;9.83176215521908;0.9862804340145909;7.5477535125455235;2.000051442420773;0.02829945639102444;0.0;0.7326368874487773;74.66565478897678;16474.753700049827;1.851323219434778e6;1531.2166604775607
3;ref;274;25.515324360000022;16.429094163317;0.0;1.0641274494778814;1.2460406777649722;1.179755858390476;0.016175878586370127;0.0;9.925226308743234;0.982830480790813;7.560530779336751;2.0367073728162977;0.0291172585441678;0.0;0.7326368874487773;74.65064506080274;16474.507029700744;1.851036193936129e6;1834.85914163065
4;ref;274;23.991540263333356;16.419952307660253;0.0;1.0620705285125143;1.289959808783092;1.1657553669867846;0.021415074160095138;0.0;9.959411392590207;1.0070511611838076;7.561965060244366;2.013298787588831;0.029319868629785233;0.0;0.7326368874487773;74.67057781030856;16474.751658840454;1.8518531944234578e6;2136.852362561496
5;ref;274;23.651934328333354;16.4568816373698;0.0;1.0606264214829986;1.3140688896991124;1.0780633162451678;0.03487284913753611;0.0;9.627542210601137;1.0312535342151028;7.564873190690882;1.9887159096668967;0.03155020098246096;0.0;0.7326368874487773;74.65744735606754;16474.446440778847;1.8514851339012966e6;2435.984649067319
6;ref;274;26.43643688666669;16.453050782946036;0.0;1.0606559349967588;1.2898167852625295;1.0785371555306345;0.06303060118487272;0.0;9.637833508976025;1.0342220724070927;7.571003180679857;1.9875208646688651;0.03145107150395917;0.0;0.7326368874487773;74.66258648020647;16474.467182040236;1.8516939855826e6;2741.5824160899583
171;ref;307;25.394024223333357;11.08624630778829;0.0;1.1783992703436308;1.6982590501662804;1.1289866565091005;0.16784400714987294;2.3079184637459234;9.970488829238837;1.0251950247397401;8.83533818367784;2.0189882913588564;0.3414857302308667;1.181430892909456;0.7326368874487773;80.17908760903423;16479.435573925315;1.7620542937696509e6;75803.65091951561
172;ref;315;24.467073620000022;10.602904882753998;0.0;1.1806250496316941;1.5495578470202718;1.043729703151455;0.19765250089089617;2.8938066420504387;8.33124960539136;0.8973038710156054;8.873112303629048;2.047868659042397;0.35464528754316316;1.4805319034328848;0.7326368874487773;79.98980406348676;16477.615144249277;1.7647042225053185e6;76896.44959248911
173;ref;312;25.100210801666687;10.299835630759585;0.0;1.1799183763818986;1.603915210412548;1.0525878189598974;0.16765505638392567;4.209607104705178;9.247310602806774;0.9389699443880247;8.852767109931795;1.9478407816308274;0.3418603149373445;2.541968357745974;0.7326368874487773;80.02749608156101;16478.04364275726;1.767800907949638e6;76262.4481166387
174;ref;319;24.688663970000025;9.73595278220544;0.0;1.1795469093634898;1.471261280309848;4.072998119956154;0.13487476949223304;5.619813353721568;10.767623601539213;0.8169851513861884;8.83488672474673;1.8881424829907256;0.25488611253046733;3.051577746269022;0.7326368874487773;80.1381781564477;16478.75839520111;1.7730191418340355e6;76478.95009259525
175;ref;326;26.51132081666669;10.337625855381315;0.0;1.178557633253998;1.3443465756597117;1.099558719376104;0.1050535682281548;6.722245781424589;11.174867193867312;0.8180631020451729;8.810359832882174;1.9730107201407985;0.1607093960702252;3.3882874583301326;0.7326368874487773;80.32264511024404;16479.57251061073;1.7789071648072964e6;76569.4215493834
176;ref;333;28.596036833333358;9.602204846075963;0.0;1.1801649730437238;1.247905390378058;1.179974435509007;0.1502669817939148;6.803751518430396;12.948063424358642;0.8612798622041723;8.917965724481695;1.9248245082719444;0.16510232756541418;3.879701237648587;0.7326368874487773;80.58101551764578;16481.819631904047;1.7855705531881745e6;79189.0367398348
177;ref;302;25.569290088333354;9.743588155166456;0.0;1.1774613403429535;1.9498110516584943;0.8410953959884299;0.17218643222615518;0.0;7.775190240383341;0.8903630806754805;8.738043420316957;1.659843071635118;0.1625588165511551;0.0;0.7326368874487773;80.04131947159001;16478.295754542654;1.75785040348048e6;90058.29066884554
178;ref;303;26.596738905000027;9.546250620506907;0.0;1.1775651777194729;1.9293460594301313;0.9033273510836947;0.13169748180996146;0.015234062603741405;8.352418380199728;0.9843875113957311;8.732253543210641;1.6888530448815813;0.147737943352745;0.006299613725395314;0.7326368874487773;80.04793219866708;16478.430046474215;1.7579762670581366e6;93901.03954119273
179;ref;292;25.204647423333356;10.066974055670785;0.0;1.1803076367632388;1.9394519413835696;0.852481609554169;0.11376658222315715;0.018505777450625472;9.477623783207386;0.9214658828307355;8.748827392019658;1.730967718289373;0.1596187922249815;0.007648334736555112;0.7326368874487773;80.2509632098445;16479.12924990747;1.7568602027419035e6;93950.16917952959
180;ref;305;25.672005513333357;10.219276357528674;0.0;1.1775831463319393;1.8705523145461105;0.9254418621708798;0.09767961889438648;0.9389821134621981;9.339026250642162;1.0317125916191219;8.773505573242257;1.8094964285175843;0.0790964394143761;1.1580451343514973;0.7326368874487773;80.10176134575494;16479.1233436705;1.758165082192059e6;84671.44524921698
181;ref;309;25.97768692000002;10.535495138569326;0.0;1.179643484569439;1.7751326731584982;0.905472081003382;0.1576628790479631;2.044442635220516;8.32427611928356;1.0474533399283097;8.771557753253468;1.6742795022138866;0.30246456376875697;1.1055491088456328;0.7326368874487773;80.00761194239855;16478.30859470595;1.7609431644778298e6;81754.05726756813
182;ref;306;29.612348025000024;11.096307245172195;0.0;1.1783129213445358;1.826160417211542;0.983368651760702;0.1639808613981998;2.398511759519239;9.592199638551893;1.0289009694564502;8.795535053629674;1.978106960443002;0.32734430606732007;1.3653952932600333;0.7326368874487773;80.28599626553078;16479.630332280183;1.7625978844290834e6;79517.23179328216
183;ref;309;27.33321710666669;10.540403234340594;0.0;1.1789228432476673;1.7745031832082332;1.1686102553333402;0.17877119994521146;2.8119536856434797;8.923154855379057;1.0139335583340368;8.880102014590795;2.024180958418339;0.3660685952499398;1.4102459570625443;0.7326368874487773;80.07852108065092;16478.43067224562;1.7654110495103085e6;80926.18169997088
184;ref;295;29.380589606666696;10.820321655312737;0.0;1.1785530348830229;1.9965313419581423;2.2556347011036384;0.37550691393032376;4.602675564598031;10.248915462631622;0.9152422368777478;8.871401227132406;2.0077896204486954;0.34241696740142086;3.1170224558961244;0.7326368874487773;80.3108692776151;16479.486256795935;1.768197023019988e6;79639.07261422435
185;ref;302;27.054621645000022;10.606683661047322;0.0;1.1802830790187735;1.8908875658758348;1.0674495549497363;0.18773063456134506;5.592224293347605;10.66336806303609;0.9309264188940184;8.838843976156141;2.1184199279576976;0.3600586505537719;2.971015035067934;0.7326368874487773;80.33797330601655;16479.444888060403;1.7740802390456893e6;79195.44465449403
186;ref;323;29.316121128333357;10.275592573001491;0.0;1.179585848843106;1.4893563690238072;1.002434207634104;0.11635309856042798;6.0272143628608825;11.229592169337595;0.8161286424915731;8.804850083594394;2.001881564486478;0.2084226757337558;3.105349418100627;0.7326368874487773;80.40086371695583;16479.771500074356;1.7775650806216984e6;80198.4642867084
187;ref;319;28.80826772833336;9.505642487559022;0.0;1.1800569048744858;1.5414322897002157;1.2150965693365756;0.18687192032347247;7.206559560022428;12.854534495722664;0.9305988041325999;8.87382399488056;1.9105506216199337;0.2783782463796226;3.6742543754512056;0.7326368874487773;80.77016759704223;16481.423396148555;1.785612521346071e6;80089.0654808807
188;ref;295;26.89158436833336;10.889757588554579;0.0;1.1805649664190645;1.867752547965921;0.8055296732395171;0.15304705455962872;0.0;6.947736090986165;0.750011002436273;8.78101698805725;1.6503133908609866;0.18016884945354822;0.0;0.7326368874487773;80.10567727212009;16478.258161050057;1.7579995662865378e6;95541.17447759972
189;ref;300;28.86915279333336;10.661527736848424;0.0;1.1780668185589827;1.973327436957678;0.8850214905747397;0.16507212433208762;0.01420840400385143;7.668448834413981;0.922204445582989;8.73472114736861;1.6947177922943524;0.16430373136093188;0.028645853176253115;0.7326368874487773;80.16388491517115;16478.627056334317;1.7599907499036435e6;99179.66462343936
190;ref;288;26.827330195000023;11.429560864540898;0.0;1.1796699250862048;1.9109393869345348;0.9018678703247279;0.18860018266188155;0.01709520944068511;8.144461189126083;1.0722424349901925;8.795649411803613;1.646410712589496;0.17333220355201276;0.03447019419933115;0.7326368874487773;80.34722259477552;16478.82134300076;1.7602515267020508e6;99409.79072870748
191;ref;308;29.33831889500003;10.611863277322188;0.0;1.1773066329669315;1.9205554000744545;0.903863081826632;0.12875798686108225;1.5560067716178352;8.152747408755177;0.8963057430389874;8.733909755747629;1.7072416110341477;0.2656890300653934;1.1628197340861846;0.7326368874487773;80.17682277754636;16478.738029216278;1.7616384494331772e6;92438.62519524274
192;ref;308;28.99172125833336;10.600234213080961;0.0;1.1769993631500093;1.907500464966082;0.8527805011224641;0.1909349990004182;1.8325381995584238;8.074675065538399;0.839168179593467;8.716809633897707;1.6762494889712019;0.19058059195519345;1.282510826305343;0.7326368874487773;80.1012243648569;16478.622947594504;1.7631970983008512e6;87050.31017558862
193;ref;305;27.474882358333357;11.426794728572347;0.0;1.177595007538271;1.9748145603953031;0.8734237963600792;0.19925334489110846;2.330210335661366;8.798219563365054;1.1605822259071028;8.789091912116344;1.8862092257500636;0.4095794354209544;1.1524321420409716;0.7326368874487773;80.38502967418452;16479.911772805845;1.763716957669015e6;83761.50796925933
194;ref;309;27.486415875000024;10.522041419469808;0.0;1.1782620576571188;1.8908084668124574;1.127429726809461;0.19893155193247025;2.7157476861316847;8.666742861238111;0.9279224455368464;8.834374652684838;2.047771430284101;0.41430640854550455;1.4523747256487562;0.7326368874487773;80.15948145012236;16478.509946138653;1.7669497270809761e6;84787.51870562465
195;ref;307;24.957401815000022;10.467260038761353;0.0;1.1800810438993448;1.9199687482388206;0.8604039209427531;0.28009030176296795;4.3982910111564975;8.508611614782687;0.9722207630301203;8.849288447167323;1.8925867070964824;0.3856444594752052;2.711422244920099;0.7326368874487773;80.20670900302568;16478.698653959364;1.7698362069147315e6;84883.6856374118
196;ref;315;25.66259628500002;9.776723269620726;0.0;1.1770753687405549;1.7563276872684426;0.9896861381841486;0.16765661328822792;5.310671495462489;10.39544974914086;0.8563458208966728;8.883663196123408;2.0048069354289755;0.33486192536350656;2.7762321451110106;0.7326368874487773;80.3394945559732;16478.92554682104;1.7729337495020519e6;84322.56438853571
197;ref;321;31.155625326666698;10.386021861063023;0.0;1.1797495264242739;1.6264437532516827;1.0228586149508705;0.1279761813469458;5.887302313627602;10.978626763188696;0.8070732220209568;8.81142203905663;1.934683073623727;0.24034632324775815;3.2828003977677933;0.7326368874487773;80.53669106565712;16479.614147070424;1.778638711038179e6;84225.29212676926
198;ref;316;26.52410653166669;9.276107395789653;0.0;1.1805657869330155;1.7170145788265543;1.1169742827391422;0.32153335150052115;7.057328998679796;12.9185680493335;0.9422167097183003;8.864892166930767;1.9117470916483794;0.24129699094339213;3.765100972677441;0.7326368874487773;80.89902889088145;16481.605654518306;1.7859433355991147e6;83253.70964806425
199;ref;286;23.81129744166669;11.856538344412089;0.0;1.1773664090355034;1.6487004564429153;0.9774515278789412;0.24694036201653488;0.0;6.876138903583724;0.9442032119775641;8.86776103492566;1.6318634132306657;0.182245567686057;0.0;0.7326368874487773;80.42574114687835;16478.520407374464;1.7612106841187084e6;102435.94454396091
200;ref;289;27.62157728833336;11.699036337588577;0.0;1.1789878961225022;1.9332676600220415;0.9480043458945979;0.31589750590514837;0.014114757416920472;7.261464178053253;0.9692682292802018;8.779791064196976;1.596983308252539;0.18985188206370396;0.028457677704604032;0.7326368874487773;80.43322784586142;16478.727116763843;1.762541367894884e6;104376.46539376702
201;ref;284;24.845535510000023;11.718458187480397;0.0;1.1801708545689682;1.7653780686813798;0.9249904769743473;0.3665428910272288;0.01786985705470667;7.280961844292071;1.0088338806141577;8.859061365372858;1.6808438870488538;0.15535007924836355;0.00738537874903286;0.7326368874487773;80.46640793708637;16478.953589287972;1.7615774964378458e6;106931.62864727633
202;ref;294;24.22088420166669;11.639389769344382;0.0;1.1799568077964795;1.8843104467079055;0.8583411522355993;0.1786681509488651;0.5238319066032079;7.6719935337304035;1.0344152014641135;8.778990640269312;1.6876228323157352;0.20382223250520434;0.7194044550354617;0.7326368874487773;80.46423277564416;16479.358570329154;1.7633765387897196e6;102777.13003719151
203;ref;292;30.925402271666695;11.716853634298378;0.0;1.1796128334447507;1.9101054131186714;1.6857007925972771;0.19667935674735;2.240996781417483;7.519495639141136;0.9814378257895237;8.801733028988947;1.6365499404108461;0.193741329264339;1.138149117289444;0.7326368874487773;80.44187052834741;16479.284278064166;1.764253770327065e6;92681.86076002268
204;ref;301;26.45610812500002;11.585320934748559;0.0;1.1804298868168042;1.8967505471643196;0.9398952400663108;0.1992545484403151;2.0299748896817853;8.09134874253891;1.028586574058919;8.783837499496947;1.7896404363659408;0.28553277866456095;1.1467126996414378;0.7326368874487773;80.42707705235019;16479.68734451449;1.7663362648030566e6;88933.82891545031
205;ref;308;28.37999266333336;10.634764991714395;0.0;1.1802245189248926;1.9829013450614812;1.0170892123136395;0.23265346665821277;2.5863534065244367;8.370765225906117;0.9175038758408425;8.792813566926972;1.9983354627362617;0.4088688542196794;1.4466700259977405;0.7326368874487773;80.28190357792059;16478.87449778399;1.7690864199833744e6;87895.48931314748
206;ref;290;26.16625986833336;11.26674154498914;0.0;1.1806656098834205;1.9229751324412074;2.2542609486900154;0.6101146124836294;4.367816188093451;8.79254755653383;1.054419263566521;8.963872619527896;1.9709740618519656;0.36648142459657096;2.6305956507226833;0.7326368874487773;80.4711558931346;16479.443760370774;1.7692632115749626e6;88430.99192264778
207;ref;298;26.77933891166669;10.626371273758727;0.0;1.1806410263515426;1.798980119649707;1.255908995651038;0.3040254666631604;5.394507246439275;10.789476274462722;0.9374947235652458;9.007869211898544;2.1078678040340173;0.39855310615178513;2.7878321748425967;0.7326368874487773;80.55435813279303;16480.499895597357;1.7733015866197653e6;87781.90161005215
208;ref;306;26.954621325000023;9.925892612176378;0.0;1.178080937303949;1.976093742346768;1.178418246656956;0.2479384737766263;6.379329712665258;12.033373843222021;0.9556935718114477;8.810042097834575;2.0451013666530438;0.2781582661225342;3.325007327112455;0.7326368874487773;80.71820114378004;16480.979761080256;1.778698285227446e6;86995.18720838266
209;ref;316;30.340166486666693;9.189699151424184;0.0;1.1799477615511462;1.863047393096018;2.104508788892179;0.30474739111412286;6.889312230083684;12.928996038932963;0.9216781816003677;8.811445386566481;1.8947491768619011;0.21522388130869452;3.6275392522391425;0.7326368874487773;81.0083019340819;16481.625684920993;1.7862128600494117e6;87705.2290911108
210;ref;282;23.904128511666688;12.008063802807321;0.0;1.1787940833282948;1.5685545290692036;0.9499023644701182;0.20541708515130336;0.0;6.9004677334050335;0.7852615775749173;9.34767828633665;1.5870585674758226;0.15142969963140956;0.0;0.7326368874487773;80.50564486055599;16478.904486236523;1.7626587405743587e6;108816.09781296768
211;ref;278;22.820391848333355;11.93217631536382;0.0;1.1797548837232859;1.6181880816385377;1.0493374342154331;0.20250101646818627;0.014020416068366492;7.0662308332168475;0.912108422259512;9.353809308260391;1.6407949844451462;0.1559180540189942;0.02826788848119609;0.7326368874487773;80.54624095621647;16479.14430696832;1.7626549887498617e6;113030.62455890042
212;ref;287;26.97781878166669;11.824849292759486;0.0;1.1779793321498842;1.6229712174111828;0.8866267981906704;0.247013837205618;0.01674825509125684;6.9452216119858505;0.8830566651582167;8.860873042969276;1.648272341153757;0.15506788678160147;0.033771168675491355;0.7326368874487773;80.55646390434649;16478.98757795379;1.762674271250212e6;112796.87956485963
213;ref;286;23.189777613333355;11.806945124153435;0.0;1.1792983022012176;1.613378819156702;0.962232268295334;0.23486738603079113;0.5139286265204507;7.069027082165496;0.9222115101296264;8.858226734983221;1.6382051616917572;0.16674435618019676;0.726606847168123;0.7326368874487773;80.59162760605935;16479.0905294274;1.7629145889256906e6;113899.63593193292
214;ref;299;24.78546433833336;10.86491494819752;0.0;1.1803731636557155;1.8967629797425702;0.8800487878017936;0.2531046980641132;1.480442927985583;6.759654618029747;0.7707938664776335;8.800143546074858;1.580978966263846;0.23081930018966118;0.7520648831350649;0.7326368874487773;80.30381646501343;16478.41767556505;1.7634703806384183e6;99399.18544948523
215;ref;296;25.797588650000023;11.782193098342589;0.0;1.1779439371926834;1.9407254825753013;1.077494222904942;0.28780484449306587;2.16837773069279;7.372517645993128;1.0588742320072144;8.798052945887587;1.8206689593573977;0.2501212277683475;1.3982341638555473;0.7326368874487773;80.53934541917192;16479.536229977548;1.766288152959487e6;94957.59700889769
216;ref;306;24.536592580000022;10.649281978216637;0.0;1.1787092670805317;1.8900250282641546;1.0997333823522546;0.22351259008409016;2.7669432595014136;7.895335379879767;0.9580198298811782;8.816450332223264;1.917799731086334;0.4173547451377926;1.399913088759385;0.7326368874487773;80.37922117457406;16478.806878992396;1.7695909485252507e6;92539.61297793456
217;ref;288;23.42767056833335;11.38067090465658;0.0;1.17915884971304;1.7285451412903905;0.9457370933834609;0.5193082917829158;4.086708285824114;8.34790255372899;1.1006757589330332;8.98324499163081;1.8716258781837691;0.335892969013255;2.8598988682546445;0.7326368874487773;80.59251273608002;16479.86060743611;1.7727773845083553e6;94145.88605540778
