Year;CAP_SMR;CAP_SMRCCS;CAP_electrolysis_base;CAP_electrolysis_peak;PROD_SMR;PROD_SMRCCS;PROD_electrolysis_base;PROD_electrolysis_peak;CN_CAP_electrolysis_base;CN_CAP_electrolysis_peak;CN_PROD_electrolysis_base;CN_PROD_electrolysis_peak;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2021.0;70.0;0.35;0.1;0.1;9.672343953220517;0.09290909090909091;0.026545454545447385;0.02654545454544616;0.0;0.0;0.0;0.0;1823.4400245640368;0.0;0.0
2022.0;70.0;0.35;0.1;0.1;10.783455064331688;0.09290909090909091;0.02654545454544743;0.026545454545446226;0.0;0.0;0.0;0.0;1828.7200245640365;0.0;0.0
2023.0;65.33333333333333;0.32666666666666666;0.14500000000000002;0.14500000000000002;11.876869205745775;0.08671515151515152;0.038490909090902144;0.03849090909090105;0.0;0.0;0.0;0.0;1826.5200245640376;0.0;0.0
2024.0;61.85114576402078;0.47833333333333333;0.24000000000000005;0.24000000000000005;12.851870033051508;0.1269757575757576;0.06370909090908411;0.06370909090908297;0.0;0.0;0.0;0.0;2000.047980055321;0.0;0.0
2025.0;58.76935694673614;0.8049999999999999;0.36000000000000004;0.36000000000000004;13.771774907006517;0.2136909090909091;0.09556363636362962;0.09556363636362845;0.0;0.0;0.0;0.0;2190.334379827533;0.0;0.0
2026.0;55.26212093881989;1.1316666666666666;0.525;0.525;14.669581194628439;0.3004060606060606;0.13936363636362964;0.13936363636362847;0.0;0.0;0.0;0.0;2399.226244566359;0.0;0.0
2027.0;58.463474081174695;1.5224999998823687;0.7475;0.7475;15.519394937895468;0.40415454545448015;0.19842727272726599;0.19842727272726485;0.0;0.0;0.0;0.0;2627.8190987631806;0.0;0.0
2028.0;61.34676685387133;2.0650000000304525;1.05;1.05;16.284778110284826;0.5481636364053319;0.278727272727266;0.2787272727272648;0.0;0.0;0.0;0.0;2879.7542905813925;0.0;0.0
2029.0;63.84992776383255;2.7591666665972387;1.46125;1.46125;16.949253551839167;0.7324333333588425;0.3878954545454478;0.38789545454544655;0.0;0.0;0.0;0.0;3155.8695322187727;0.0;0.0
2030.0;65.8601594958862;3.6370833331520265;2.02125;2.0212499999999998;17.482878702529643;0.9654803030234143;0.5365499999999932;0.5365499999999921;0.0;0.0;0.0;0.0;3458.477693665731;0.0;0.0
