Year;CAP_SMR;CAP_SMRCCS;CAP_electrolysis_base;CAP_electrolysis_peak;PROD_SMR;PROD_SMRCCS;PROD_electrolysis_base;PROD_electrolysis_peak;CN_CAP_electrolysis_base;CN_CAP_electrolysis_peak;CN_PROD_electrolysis_base;CN_PROD_electrolysis_peak;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2021.0;70.0;0.35;0.1;0.1;9.906110595783886;0.09290909090908764;4.640033310314186e-13;1.0911071115762734e-12;0.0;0.0;0.0;0.0;4.2513026417517485;0.0;0.0
2022.0;70.0;0.35;0.1;0.1;11.070268487574092;0.0;0.019383676448625715;0.02031821661067102;0.0;0.0;0.0;0.0;9.531457234785968;0.0;0.0
2023.0;65.33333333333333;0.32666666666666666;0.14499999999999977;0.1449999999999995;12.08956596812534;0.08671515151514857;0.02229800562042355;0.022740583196105616;0.0;0.0;0.0;0.0;4.031236306426434;0.0;0.0
2024.0;62.12519727763876;0.4783333333333333;0.23999999999999944;0.23999999999999883;13.131156508984853;0.1269757575757554;0.037092701705045396;0.037092701705364134;0.0;0.0;0.0;0.0;3.5543650509241025;0.0;0.0
2025.0;59.16522760346571;0.8049999999999999;0.3599999999999864;0.3599999999999802;14.131831602752621;0.21369090909090732;0.04744200763221817;0.05052046042976455;0.0;0.0;0.0;0.0;3.084701839784739;0.0;0.0
2026.0;56.99017895760795;1.1316666666666664;0.5249999999999768;0.5249999999999657;15.12830205056203;0.30040606060605946;0.06221600320375352;0.0639066681409013;0.0;0.0;0.0;0.0;2.8692079694486177;0.0;0.0
2027.0;60.80536498474566;1.5224999999978546;0.7474999999999627;0.7474999999999448;16.141060523222183;0.40415454545330287;0.060451246605656025;0.0604512466119378;0.0;0.0;0.0;0.0;2.3175249330265855;0.0;0.0
2028.0;64.16231153252505;2.064999999991497;1.0499999999999452;1.0499999999999183;17.032177243179547;0.5481636363606629;0.08811966666390034;0.10787827258139654;0.0;0.0;0.0;0.0;2.4138783266320942;0.0;0.0
2029.0;67.12825987005652;2.7591666666674426;1.4612499999999213;1.4612499999998823;17.819501710962033;0.7324333333402718;0.1637565026862213;0.17292230518177504;0.0;0.0;0.0;0.0;2.5197002187168853;0.0;0.0
2030.0;69.85131569956144;3.637083333373111;2.021249999999889;2.0212499999998332;18.54234925843173;0.9654803030564346;0.23919193111578566;0.25221005112862266;0.0;0.0;0.0;0.0;2.6366732666818757;0.0;0.0
2031.0;73.57440251382845;4.774583333423413;2.7843749999998457;2.784374999999766;19.530659576401554;1.267434848512771;0.3440188874678452;0.3563987755479881;0.0;0.0;0.0;0.0;2.779879088611792;0.0;0.0
2032.0;76.52010837669954;6.247500000127784;3.8249999999997844;3.8249999999996716;20.312610587272996;1.6584272727421845;0.5070302541808599;0.5193479558682587;0.0;0.0;0.0;0.0;2.9355120536772055;0.0;0.0
2033.0;78.39790964809015;8.147708333443479;5.2446874999997;5.244687499999541;20.811081470225677;2.1628462121631116;0.7525969432944666;0.7747288234128344;0.0;0.0;0.0;0.0;3.1040606637365267;0.0;0.0
2034.0;79.13448413590129;10.605000000015446;7.182187499999584;7.182187499999359;21.006608516079517;2.815145454529475;1.0609302596989307;1.1167910381857298;0.0;0.0;0.0;0.0;3.297814464518194;0.0;0.0
2035.0;77.84692671289302;13.787083333404333;9.827031249999422;9.827031249999106;20.664820545461502;3.659843939359761;1.51723282284536;1.650214422368598;0.0;0.0;0.0;0.0;3.6433862133803614;0.0;0.0
2036.0;73.18026005678117;17.90760416668389;13.438124999999197;13.438124999998749;19.42603266962285;4.753654924161324;2.3116059343015642;2.5102148837393417;0.0;0.0;0.0;0.0;4.72585032810537;0.0;0.0
2037.0;68.51359339012465;23.245104166767433;18.36914062499888;18.369140624998245;18.187244790837838;6.170518560553818;2.7491824797385607;3.390661038076484;0.0;0.0;0.0;0.0;5.189811211552913;0.0;0.0
2038.0;68.51359339012744;30.18531250007663;25.103203124998437;25.10320312499753;16.170062826269135;8.012828409100823;3.436616884087151;4.37925018316703;0.0;0.0;0.0;0.0;4.016383422367183;0.0;0.0
2039.0;68.5135933901305;39.17411458331297;34.30027343749781;34.30027343749651;11.460966535915716;10.398946780269048;4.883818406378278;6.751700868411689;0.0;0.0;0.0;0.0;4.318411894553362;0.0;0.0
2040.0;68.513593390134;50.82000000014275;46.8618749999969;46.861874999994996;5.987084470788514;13.49039999997286;5.912945965724281;9.608505238071977;0.0;0.0;0.0;0.0;4.613532269830249;0.0;0.0
2041.0;68.51359339013804;65.61390586062153;64.0195117187455;64.01951171874256;1.7887113021178628e-11;17.417509555727264;7.075549957077523;12.01023841207475;0.0;0.0;0.0;0.0;4.135862467308392;0.0;0.0
2042.0;68.51359339014272;65.61390586062154;87.4554492187415;64.01451171882687;1.2400747906809391e-12;17.41750955572726;9.227740832703388;11.352570716922923;0.0;0.0;0.0;0.0;2.2183743186352514;0.0;0.0
2043.0;68.51359339014815;65.61390586062156;105.59793936227172;63.964511718834245;1.3670645200054738e-12;17.417509555727268;10.169760633332064;11.916398630139145;0.0;0.0;0.0;0.0;2.2752344951590904;0.0;0.0
2044.0;68.51359339015447;65.61390586062157;118.47661548460269;63.86451171884425;1.375706519097665e-12;17.417509555727268;11.466633017485098;12.120757991092296;0.0;0.0;0.0;0.0;2.216342378238726;0.0;0.0
2045.0;68.51359339016186;65.61390586062159;124.43520851478833;63.739511718872436;1.3740110760384767e-12;17.417509555732956;12.379350452063191;12.70649524596715;0.0;0.0;0.0;0.0;2.160645998227397;0.0;0.0
2046.0;68.51359339017051;65.6139058606216;132.15269011199595;63.56951171895368;1.363756634083717e-12;17.417509555732945;13.473474064381923;13.111194835456002;0.0;0.0;0.0;0.0;2.087855040128157;0.0;0.0
2047.0;68.51359339018069;65.61390586062161;141.01887330711395;64.51298425159074;1.3622212506070106e-12;17.417509555733083;14.597190683863412;13.4877970539799;0.0;0.0;0.0;0.0;2.013745155432181;0.0;0.0
2048.0;68.51359339019274;65.61390586062163;146.79133110341877;67.03548594765874;1.3645048911597363e-12;17.363349979473746;15.423019138414805;14.21640317851799;0.0;0.0;0.0;0.0;1.9262019070195697;0.0;0.0
2049.0;67.05506277923526;65.43890586062165;157.39227471460435;74.26487844624337;1.4074332485387144e-12;15.571327132497727;16.800810310585472;16.130250921240272;0.0;0.0;0.0;0.0;1.9000496005766094;0.0;0.0
2050.0;65.34836578675987;65.08890586062167;177.35209210536416;87.2138774833068;1.4802636518885346e-12;11.274611043534392;19.29798255480987;19.429071824940447;0.0;0.0;0.0;0.0;1.9059806873517446;0.0;0.0
2051.0;62.85674776597446;64.73890586062167;200.88953969576414;102.01437831193846;1.5649497325286132e-12;4.2334748038782735;22.58473535281025;23.182747644339518;0.0;0.0;0.0;0.0;1.9025538274323512;0.0;0.0
2052.0;54.37489507220046;64.32473919395717;216.89192131648315;110.51918367731055;1.5279888016070081e-12;2.2875617970487615e-14;24.6693868488424;25.33236766562369;0.0;0.0;0.0;0.0;1.6523830092222547;0.0;0.0
