Hour;EOM_price;PROD_SMR;PROD_SMRCCS;PROD_electrolysis_base;PROD_electrolysis_peak
1.0;112.67118927005313;0.0;0.0;-1.9120167981744767e-14;-3.964577199952564e-14
2.0;112.64448260397234;0.0;0.0;-1.9130842484015393e-14;-3.966976646442165e-14
3.0;112.64901947319412;0.0;0.0;-1.9132837068834946e-14;-3.9674250240436525e-14
4.0;112.72417957998539;0.0;0.0;-1.910371617825081e-14;-3.96087962408787e-14
5.0;112.4113293721738;0.0;0.0;-1.9221700540197978e-14;-3.987410545532304e-14
6.0;112.62808404187297;0.0;0.0;-1.9139993801203413e-14;-3.969033914150761e-14
7.0;112.6778139855909;0.0;0.0;-1.9117758797017788e-14;-3.964035692220423e-14
8.0;123.28130342697983;0.0;0.0;-1.5728255685688922e-14;-3.214684467670726e-14
9.0;123.76192328137826;0.0;0.0;-1.560185659056442e-14;-3.1872002590936764e-14
10.0;123.55396706969955;0.0;0.0;-1.56563471513724e-14;-3.199044808119544e-14
11.0;123.28755470899964;0.0;0.0;-1.5726257138041784e-14;-3.214249657624263e-14
12.0;123.29988662728213;0.0;0.0;-1.5723015710763273e-14;-3.213544459773078e-14
13.0;119.525634403976;0.0;0.0;-1.6782089901131742e-14;-3.44507742656835e-14
14.0;118.60881378049855;0.0;0.0;-1.7061551083762927e-14;-3.5065550254594345e-14
15.0;121.1762676395827;0.0;0.0;-1.6301066791020328e-14;-3.339635655195198e-14
16.0;123.28188137391159;0.0;0.0;-1.5727452489265825e-14;-3.2145097208862814e-14
17.0;123.96574654407546;0.0;0.0;-1.5550005481894465e-14;-3.1759348841182855e-14
18.0;124.35496375880216;0.0;0.0;-1.5449544247916017e-14;-3.154123339419895e-14
19.0;123.97158262231778;0.0;0.0;-1.5548276045062867e-14;-3.175559231188707e-14
20.0;123.9203665987515;0.0;0.0;-1.556256914752466e-14;-3.178664028961157e-14
21.0;123.30055489766167;0.0;0.0;-1.5722635199732507e-14;-3.213461677988542e-14
22.0;114.06807986010855;0.0;0.0;-1.859387481436085e-14;-3.846595695184763e-14
23.0;112.6790293390285;0.0;0.0;-1.911722128274205e-14;-3.963914877999335e-14
24.0;112.69774106652287;0.0;0.0;-1.9109791700063263e-14;-3.9622450378435925e-14
1.0;119.00245265539931;0.0;0.0;-1.865326390565107e-14;-3.8230170598485557e-14
2.0;118.26651298050783;0.0;0.0;-1.8904216745771377e-14;-3.878144839049393e-14
3.0;120.88293461343397;0.0;0.0;-1.8041299087440187e-14;-3.689093168196659e-14
4.0;121.30930829707678;0.0;0.0;-1.7908091656104797e-14;-3.660035946711873e-14
5.0;123.26618934998773;0.0;0.0;-1.73244611438989e-14;-3.5331150944254406e-14
6.0;123.99107809467822;0.0;0.0;-1.711634975640616e-14;-3.488008937075014e-14
7.0;123.96331607866962;0.0;0.0;-1.7125021286098247e-14;-3.489886837088767e-14
8.0;123.276568191494;0.0;0.0;-1.732169197819921e-14;-3.532514386132308e-14
