Hour;EOM_price;PROD_SMR;PROD_SMRCCS;PROD_electrolysis_base;PROD_electrolysis_peak
6.0;10.029085014497976;0.0;0.0;-0.0031307692307441814;-0.0029071428570768463
7.0;10.071211031379269;0.0;0.0;-0.0031307692307441623;-0.0029071428570768007
8.0;9.907759803752668;0.0;0.0;-0.003130769230744241;-0.002907142857076988
9.0;9.990396430646792;0.0;0.0;-0.0031307692307441996;-0.0029071428570768896
10.0;10.0169214561258;0.0;0.0;-0.003130769230744188;-0.002907142857076862
11.0;10.00538146155951;0.0;0.0;-0.0031307692307441944;-0.0029071428570768775
12.0;9.78257637174567;0.0;0.0;-0.0031307692307442976;-0.0029071428570771264
13.0;8.022810676367664;0.0;0.0;-0.0031307692307450887;-0.002907142857079037
14.0;9.740933817051234;0.0;0.0;-0.0031307692307443167;-0.002907142857077173
15.0;9.965355420624821;0.0;0.0;-0.003130769230744214;-0.0029071428570769256
16.0;25.46046550020144;0.0;0.0;-0.0031307692307340654;-0.002907142857053299
17.0;44.72199101287074;0.0;0.0;-0.003130769230697974;-0.002907142856980729
18.0;49.19399522731338;0.0;0.0;-0.0031307692306756195;-0.002907142856943044
19.0;44.59956178249803;0.0;0.0;-0.003130769230698436;-0.002907142856981559
20.0;35.19104095033107;0.0;0.0;-0.0031307692307219834;-0.0029071428570271564
21.0;25.919030064264252;0.0;0.0;-0.0031307692307336347;-0.0029071428570523316
22.0;18.116498672409367;0.0;0.0;-0.0031307692307397457;-0.0029071428570663234
23.0;9.94793919878429;0.0;0.0;-0.003130769230744225;-0.002907142857076952
24.0;10.012450651491026;0.0;0.0;-0.003130769230744191;-0.002907142857076869
