Hour;EOM_price;PROD_SMR;PROD_SMRCCS;PROD_electrolysis_base;PROD_electrolysis_peak
1.0;112.55294506187096;0.0;0.0;-3.375896710652446e-14;-8.888440062358961e-14
2.0;112.57702010078636;0.0;0.0;-3.3740403552072125e-14;-8.883027287578796e-14
3.0;112.46469576888587;0.0;0.0;-3.381881276627832e-14;-8.905894269556002e-14
4.0;112.49880420671843;0.0;0.0;-3.3802704827963905e-14;-8.901195674350892e-14
5.0;112.22676865622317;0.0;0.0;-3.3991557274342655e-14;-8.956313255466846e-14
6.0;112.52521230903507;0.0;0.0;-3.3773828911224525e-14;-8.892773940371257e-14
7.0;112.54060170657641;0.0;0.0;-3.376691674376976e-14;-8.890758219471689e-14
8.0;123.0183756440576;0.0;0.0;-2.7829021081885894e-14;-7.191376824557593e-14
9.0;123.3521678774244;0.0;0.0;-2.7673524036700353e-14;-7.147722881255464e-14
10.0;123.15734625264642;0.0;0.0;-2.7764490850769358e-14;-7.173255576641781e-14
11.0;123.00946915027514;0.0;0.0;-2.783404819487502e-14;-7.192788835357897e-14
12.0;122.99469883905155;0.0;0.0;-2.7841502497754525e-14;-7.194882674742151e-14
13.0;119.42071679678527;0.0;0.0;-2.961763426808951e-14;-7.696579956903993e-14
14.0;118.52754408957087;0.0;0.0;-3.009830956846775e-14;-7.833320140323634e-14
15.0;121.00144646878142;0.0;0.0;-2.880314374653561e-14;-7.465819545614844e-14
16.0;122.99814634450287;0.0;0.0;-2.7839150684590835e-14;-7.194222063319588e-14
17.0;123.72642941660274;0.0;0.0;-2.7502072057479273e-14;-7.099638958248044e-14
18.0;124.02263924653256;0.0;0.0;-2.736682606454237e-14;-7.061745386181436e-14
19.0;123.7007677387241;0.0;0.0;-2.7514096442595973e-14;-7.103009532049348e-14
20.0;123.73799872393272;0.0;0.0;-2.7498430557423582e-14;-7.098618253762285e-14
21.0;123.00461778312578;0.0;0.0;-2.7835603682468435e-14;-7.19322574825742e-14
22.0;113.81618599098307;0.0;0.0;-3.2914123368567456e-14;-8.642747521832057e-14
23.0;112.54077820356223;0.0;0.0;-3.3766676416986305e-14;-8.890688137161684e-14
24.0;112.5513758362184;0.0;0.0;-3.375852397133589e-14;-8.888310845206818e-14
1.0;118.61831444512929;0.0;0.0;-3.308751358862562e-14;-8.60787507081018e-14
2.0;118.0481843307686;0.0;0.0;-3.3433461946958644e-14;-8.706460285683795e-14
3.0;120.43249501055648;0.0;0.0;-3.203311086728299e-14;-8.308598947779643e-14
4.0;120.84977835077851;0.0;0.0;-3.180003410485166e-14;-8.24268598154462e-14
5.0;122.96886429034294;0.0;0.0;-3.067271972255282e-14;-7.925116734335731e-14
6.0;123.67879503669889;0.0;0.0;-3.031038665057873e-14;-7.823476623511758e-14
7.0;123.71380063230501;0.0;0.0;-3.0293238319134904e-14;-7.818671417093979e-14
8.0;122.99871482182574;0.0;0.0;-3.065813505377725e-14;-7.921021472633293e-14
9.0;112.54359193673116;0.0;0.0;-3.718548044916596e-14;-9.788339861273201e-14
10.0;112.52319622100495;0.0;0.0;-3.7200212716335604e-14;-9.792634106272554e-14
11.0;105.5813986233122;0.0;0.0;-4.331436669211301e-14;-1.160697086137659e-13
12.0;95.37878521229445;0.0;0.0;-5.715840973509915e-14;-1.5966423875623832e-13
13.0;84.9701438207994;0.0;0.0;-8.481060424351637e-14;-2.5872182643737715e-13
14.0;75.56618551093152;0.0;0.0;-1.506614082397776e-13;-5.878468453734213e-13
15.0;76.20983202979467;0.0;0.0;-1.4304583442828085e-13;-5.404165116480313e-13
16.0;96.36185254745997;0.0;0.0;-5.544578643412176e-14;-1.5407212601960187e-13
17.0;112.52416243262444;0.0;0.0;-3.720120402211501e-14;-9.792923070852297e-14
18.0;112.56248662213017;0.0;0.0;-3.717350899446222e-14;-9.784850622962682e-14
19.0;122.99276578227006;0.0;0.0;-3.0660352721306876e-14;-7.921644154616861e-14
20.0;123.70821577727666;0.0;0.0;-3.029582104526302e-14;-7.819395103843554e-14
21.0;123.7143988797288;0.0;0.0;-3.0292197515768334e-14;-7.818379784206647e-14
22.0;123.72519614555009;0.0;0.0;-3.0287689033522116e-14;-7.817116528270518e-14
23.0;123.03958178227825;0.0;0.0;-3.063591876165568e-14;-7.914783961164436e-14
24.0;122.9494723283465;0.0;0.0;-3.068423991918063e-14;-7.928351755477395e-14
1.0;38.58857253867617;0.0;0.0;-0.0031307692307171574;-0.002907142857039617
