Hour;EOM_price;PROD_SMR;PROD_SMRCCS;PROD_electrolysis_base;PROD_electrolysis_peak
1.0;112.55294285032319;0.0;0.0;-3.5867312454828175e-14;-8.308407152635722e-14
2.0;112.57701826615313;0.0;0.0;-3.584758917737356e-14;-8.303334792863253e-14
3.0;112.46469076786825;0.0;0.0;-3.5930897744226916e-14;-8.324763972956429e-14
4.0;112.49880237108579;0.0;0.0;-3.591378144092843e-14;-8.320360308015155e-14
5.0;112.22676756193516;0.0;0.0;-3.611442833918825e-14;-8.372011692273242e-14
6.0;112.52520804786572;0.0;0.0;-3.588310391417748e-14;-8.312468785471269e-14
7.0;112.54059999210864;0.0;0.0;-3.587575822325916e-14;-8.310579392371624e-14
8.0;123.0183753626255;0.0;0.0;-2.9567025705830777e-14;-6.718820844055583e-14
9.0;123.3521792430494;0.0;0.0;-2.940181200945937e-14;-6.677949403802945e-14
10.0;123.15734842080401;0.0;0.0;-2.949846442108168e-14;-6.701854845653815e-14
11.0;123.00947340169313;0.0;0.0;-2.957236467989233e-14;-6.720142307318169e-14
12.0;122.99470388376018;0.0;0.0;-2.9580284134359734e-14;-6.722102550352719e-14
13.0;119.42071555589465;0.0;0.0;-3.146734291783e-14;-7.191877521169973e-14
14.0;118.52752462409201;0.0;0.0;-3.197804815103617e-14;-7.319941688138445e-14
15.0;121.00143429992943;0.0;0.0;-3.0601991268281085e-14;-6.975785993431664e-14
16.0;122.99814950146946;0.0;0.0;-2.95777864436642e-14;-6.721484305638022e-14
17.0;123.72642729587493;0.0;0.0;-2.9219660284425565e-14;-6.632934913807317e-14
18.0;124.0226205935193;0.0;0.0;-2.9075974513222195e-14;-6.597461225302864e-14
19.0;123.70078716034676;0.0;0.0;-2.923242351126862e-14;-6.636087433321471e-14
20.0;123.73799568848041;0.0;0.0;-2.9215790839181056e-14;-6.631979207984373e-14
21.0;123.00462032957186;0.0;0.0;-2.957401810563129e-14;-6.720551559625649e-14
22.0;113.8162067496083;0.0;0.0;-3.496969048140048e-14;-8.078181524853843e-14
23.0;112.54077619126045;0.0;0.0;-3.5875503132028383e-14;-8.310513781613896e-14
24.0;112.55137290842293;0.0;0.0;-3.586684218970444e-14;-8.308286204424299e-14
1.0;118.61832188679227;0.0;0.0;-3.515392860965236e-14;-8.045521576794211e-14
2.0;118.04818849374455;0.0;0.0;-3.552148447018654e-14;-8.137894368510691e-14
3.0;120.4324912128325;0.0;0.0;-3.403368240135697e-14;-7.765137423783078e-14
4.0;120.84977350302778;0.0;0.0;-3.378604990392562e-14;-7.703391000552333e-14
5.0;122.96886390199312;0.0;0.0;-3.258832891016819e-14;-7.405925322196074e-14
6.0;123.67879583559221;0.0;0.0;-3.220336701625037e-14;-7.310730372662954e-14
7.0;123.71379214073903;0.0;0.0;-3.218515319872451e-14;-7.306231354472691e-14
8.0;122.99871460367312;0.0;0.0;-3.257283315213792e-14;-7.402089589725912e-14
9.0;112.54359520108484;0.0;0.0;-3.950782682467991e-14;-9.151907162735389e-14
10.0;112.52320299619491;0.0;0.0;-3.952347640481986e-14;-9.155932460656988e-14
11.0;105.58140430118395;0.0;0.0;-4.6019475608178224e-14;-1.0857740735961942e-13
12.0;95.378791183269;0.0;0.0;-6.072810978691787e-14;-1.4953606605030517e-13
13.0;84.97005690724033;0.0;0.0;-9.010762152033889e-14;-2.4307723275634883e-13
14.0;75.56619076199227;0.0;0.0;-1.6007046870088838e-13;-5.589806725263258e-13
15.0;76.2098316489947;0.0;0.0;-1.5197937180649675e-13;-5.132454114648778e-13
16.0;96.36186088244729;0.0;0.0;-5.890852542112798e-14;-1.4427632148924976e-13
17.0;112.5241636127721;0.0;0.0;-3.95245342845343e-14;-9.156204575285249e-14
18.0;112.56247096684704;0.0;0.0;-3.9495123325321753e-14;-9.148639898006206e-14
