Year;CAP_SMR;CAP_SMRCCS;CAP_electrolysis_base;CAP_electrolysis_peak;PROD_SMR;PROD_SMRCCS;PROD_electrolysis_base;PROD_electrolysis_peak;CN_CAP_electrolysis_base;CN_CAP_electrolysis_peak;CN_PROD_electrolysis_base;CN_PROD_electrolysis_peak;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2021.0;70.0;0.35;0.1;0.1;9.907517412313018;0.09290909090896725;1.8911204170807933e-11;1.6763522676476085e-12;0.0;0.0;0.0;0.0;4.214663735531587;0.0;0.0
2022.0;70.0;0.35;0.1;0.1;11.067249506045044;0.0;0.022028627636103516;0.022279562477903365;0.0;0.0;0.0;0.0;9.494595225375289;0.0;0.0
2023.0;65.33333333333333;0.32666666666666666;0.14499999999999477;0.14499999999999963;12.152996322518165;0.0;0.03382768041593782;0.03521620959092629;0.0;0.0;0.0;0.0;7.294730982750775;0.0;0.0
2024.0;62.50862749972511;0.4783333333333322;0.2399999999999876;0.23999999999999916;13.102931462114908;0.12697575757455243;0.050847247113967285;0.053200862231302604;0.0;0.0;0.0;0.0;6.263935508738142;0.0;0.0
2025.0;59.607240602309226;0.8049999999999975;0.3599999999999625;0.35999999999999927;14.10056908330627;0.21369090909077673;0.05993731830021535;0.07052858590604141;0.0;0.0;0.0;0.0;5.240439685055006;0.0;0.0
2026.0;56.824401162331355;1.1316666666666622;0.5249999999999349;0.5249999999999986;15.084295581272773;0.3004060606060118;0.0850159704719755;0.0862122797926147;0.0;0.0;0.0;0.0;4.470450209672649;0.0;0.0
2027.0;60.513591267831856;1.5225000000038638;0.7474999999998917;0.7474999999999974;16.06360786382377;0.40415454545211166;0.09808685616998407;0.10290122579920509;0.0;0.0;0.0;0.0;3.264650435758404;0.0;0.0
2028.0;63.82647550884786;2.0650000000205933;1.0499999999998293;1.0499999999999954;16.943028044166134;0.5481636363663692;0.141162198017577;0.1445435279012281;0.0;0.0;0.0;0.0;3.346520098340031;0.0;0.0
2029.0;66.83766193671514;2.7591666666748242;1.4612499999997368;1.4612499999999917;17.742361168654472;0.7324333333340721;0.20115640966571316;0.21252154909165433;0.0;0.0;0.0;0.0;3.434800656069521;0.0;0.0
2030.0;69.45031229123828;3.637083333314176;2.021249999999601;2.021249999999986;18.435901080945992;0.965480303043079;0.2939669331801448;0.30508178418339477;0.0;0.0;0.0;0.0;3.531650834220888;0.0;0.0
2031.0;72.85213918527097;4.774583333309352;2.7843749999994007;2.7843749999999776;19.33893149281639;1.267434848486644;0.43929985939011895;0.45461113373290957;0.0;0.0;0.0;0.0;3.6665848126282854;0.0;0.0
2032.0;75.60026627609861;6.247500000039602;3.8249999999991067;3.8249999999999638;20.068434320563256;1.6584272727406706;0.636834006590639;0.6368340066139628;0.0;0.0;0.0;0.0;3.8160038409370793;0.0;0.0
2033.0;77.5700230789694;8.147708333408378;5.244687499998676;5.2446874999999435;20.5913152173252;2.1628462121389873;0.8732013997261556;0.8732013997556783;0.0;0.0;0.0;0.0;3.9798631616816365;0.0;0.0
2034.0;78.31986359400338;10.605000000132494;7.1821874999980455;7.182187499999913;20.790363790406836;2.81514545457769;1.1957807168057413;1.2073279307432616;0.0;0.0;0.0;0.0;4.1546251635510965;0.0;0.0
2035.0;77.33514115532267;13.787083333648539;9.82703124999712;9.827031249999868;20.52896474304822;3.659843939435515;1.6361274990749175;1.6854463869253908;0.0;0.0;0.0;0.0;4.43774778797838;0.0;0.0
2036.0;72.66847448867541;17.907604167078688;13.438124999995761;13.438124999999797;19.29017686426639;4.753654924331661;2.3851765403701326;2.569057345948243;0.0;0.0;0.0;0.0;6.190026316572317;0.0;0.0
2037.0;68.00180782200965;23.245104167039337;18.36914062499372;18.369140624999687;18.05138898547841;6.170518560639713;2.969313711623897;3.3152518147496077;0.0;0.0;0.0;0.0;5.3990701957678935;0.0;0.0
2038.0;68.00180782201035;30.185312500601913;25.10320312499064;25.10320312499952;15.535513816214172;8.012828409156679;3.9693924127371205;4.482615287979941;0.0;0.0;0.0;0.0;4.804398241701497;0.0;0.0
2039.0;68.00180782201112;39.17411458423538;34.30027343748596;34.30027343749926;11.637181732709065;10.398946780465462;5.079762123445968;6.385410202234126;0.0;0.0;0.0;0.0;5.116148386250491;0.0;0.0
2040.0;68.001807822012;50.82000000139236;46.861874999978546;46.86187499999882;5.934604146082264;13.49040000031123;6.564637720010465;9.01784135563232;0.0;0.0;0.0;0.0;5.40425610135475;0.0;0.0
2041.0;68.001807822013;50.820000001392685;64.01951171871602;64.01951171874805;0.0019278394008526067;13.490400000311316;8.946082413067563;14.045792011186176;0.0;0.0;0.0;0.0;5.795681859872752;0.0;0.0
2042.0;68.00180782201416;50.820000001392806;87.45544921860885;86.72620402792663;2.2717379752615333e-13;13.287681280436244;9.02434364146741;15.69609217013183;0.0;0.0;0.0;0.0;2.5770171758092055;0.0;0.0
2043.0;68.0018078220155;50.82000000139295;94.50794486339998;86.67620402795063;2.5559261765953343e-13;13.445989669036013;9.472616363645797;16.58408806180041;0.0;0.0;0.0;0.0;2.6676550286552194;0.0;0.0
2044.0;68.00180782201704;50.82000000139311;108.15979971029645;86.57620402810558;2.744964083597192e-13;12.126160872474472;11.540603456720566;17.33521677388056;0.0;0.0;0.0;0.0;2.6288807724736274;0.0;0.0
2045.0;68.00180782201883;50.820000001393296;147.776221952435;92.4392659518223;2.9545597951244133e-13;7.985601992616685;14.624792959518341;19.890617174923694;0.0;0.0;0.0;0.0;2.605709962318609;0.0;0.0
