Hour;EOM_price;PROD_SMR;PROD_SMRCCS;PROD_electrolysis_base;PROD_electrolysis_peak
1.0;112.55294420299363;0.0;0.0;-3.3095116257273796e-14;-9.074716133569257e-14
2.0;112.5770196966139;0.0;0.0;-3.307691722353121e-14;-9.069190326997277e-14
3.0;112.464694198195;0.0;0.0;-3.31537859712867e-14;-9.092534584286412e-14
4.0;112.4988047639652;0.0;0.0;-3.3137993198428305e-14;-9.087737526539231e-14
5.0;112.22677051029909;0.0;0.0;-3.332313332659764e-14;-9.144004883727395e-14
6.0;112.52521191798274;0.0;0.0;-3.3109685548940306e-14;-9.079140306420118e-14
7.0;112.54060129038176;0.0;0.0;-3.3102909335056116e-14;-9.077082560421474e-14
8.0;123.0183758020092;0.0;0.0;-2.7281731314151583e-14;-7.342235478872875e-14
9.0;123.35217466724806;0.0;0.0;-2.7129287964312976e-14;-7.297669149306988e-14
10.0;123.15734902458011;0.0;0.0;-2.7218468352527885e-14;-7.323735494790592e-14
11.0;123.00947100955912;0.0;0.0;-2.7286658802224246e-14;-7.343676737226091e-14
12.0;122.9946978856733;0.0;0.0;-2.7293967775896527e-14;-7.345814648110957e-14
13.0;119.42071930720255;0.0;0.0;-2.9035183259463935e-14;-7.857984768695155e-14
14.0;118.52754403500141;0.0;0.0;-2.950641125114195e-14;-7.997579358188001e-14
15.0;121.00143208865815;0.0;0.0;-2.823671183414264e-14;-7.622409921637178e-14
16.0;122.99814798067248;0.0;0.0;-2.7291661169267665e-14;-7.34513994352116e-14
17.0;123.72645944258156;0.0;0.0;-2.6961195826740326e-14;-7.248578118191231e-14
18.0;124.02263970518933;0.0;0.0;-2.682862203901068e-14;-7.209897225014173e-14
19.0;123.70073814872326;0.0;0.0;-2.697301147624177e-14;-7.252027141401163e-14
20.0;123.7379792255969;0.0;0.0;-2.6957648750508116e-14;-7.247542766758911e-14
21.0;123.00461925121817;0.0;0.0;-2.728818392138134e-14;-7.344122833881563e-14
22.0;113.8161939220998;0.0;0.0;-3.2266872085758526e-14;-8.823895757828247e-14
23.0;112.54077756073588;0.0;0.0;-3.310267390381712e-14;-9.077011068191809e-14
24.0;112.55137424879224;0.0;0.0;-3.309468232355572e-14;-9.074584369849833e-14
1.0;118.61831852339225;0.0;0.0;-3.2436850750864326e-14;-8.788297461675035e-14
2.0;118.04818112152032;0.0;0.0;-3.277600366640203e-14;-8.888940924318283e-14
3.0;120.43249390658002;0.0;0.0;-3.140317619623086e-14;-8.482777522223419e-14
4.0;120.84977568560315;0.0;0.0;-3.1174681674561994e-14;-8.4154893751244e-14
5.0;122.96886716094212;0.0;0.0;-3.006952351988815e-14;-8.091291925500848e-14
6.0;123.67878254505153;0.0;0.0;-2.9714320697019736e-14;-7.987532778902643e-14
7.0;123.71382814503899;0.0;0.0;-2.969748903855506e-14;-7.982621323653558e-14
8.0;122.99871149180026;0.0;0.0;-3.005522862125015e-14;-8.087112094405485e-14
9.0;112.54359203313476;0.0;0.0;-3.645427670161387e-14;-9.993391519196903e-14
10.0;112.52319629469275;0.0;0.0;-3.6468719411575876e-14;-9.997775351502652e-14
11.0;105.58140072252917;0.0;0.0;-4.246271947811398e-14;-1.1849977661450734e-13
12.0;95.37878742434131;0.0;0.0;-5.6034782147520296e-14;-1.6300674775677814e-13
13.0;84.97014858980664;0.0;0.0;-8.314402920216908e-14;-2.64152147955625e-13
14.0;75.56618764690822;0.0;0.0;-1.4770351627940223e-13;-6.00177836071688e-13
15.0;76.20983039757807;0.0;0.0;-1.402372134631321e-13;-5.517467437600945e-13
16.0;96.3618533276213;0.0;0.0;-5.435580157171807e-14;-1.5729731731869644e-13
17.0;112.52416304616428;0.0;0.0;-3.646969094988919e-14;-9.998070258391528e-14
18.0;112.5624988924637;0.0;0.0;-3.6442531782883686e-14;-9.989826829595824e-14
19.0;122.99276868665393;0.0;0.0;-3.005739959004849e-14;-8.08774686385462e-14
20.0;123.70819779539784;0.0;0.0;-2.970004414454212e-14;-7.983366869406915e-14
21.0;123.71442029817408;0.0;0.0;-2.9696471936211413e-14;-7.98232454985229e-14
22.0;123.72522817852344;0.0;0.0;-2.969204650845127e-14;-7.981033302823458e-14
