Timestep;REC_price_h;REC_price_d;REC_price_m;REC_price_y;Biomass_h;Solar_h;WindOffshore_h;WindOnshore_h;electrolysis_h;Biomass_d;Solar_d;WindOffshore_d;WindOnshore_d;electrolysis_d;Biomass_m;Solar_m;WindOffshore_m;WindOnshore_m;electrolysis_m;Biomass_y;Solar_y;WindOffshore_y;WindOnshore_y;electrolysis_y
1.0;0.0;0.0;1.7069550219382877e-7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0529713055761655e-9;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;1.7069550219382877e-7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0529713055761655e-9;0.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;1.7069550219382877e-7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0529713055761655e-9;0.0;0.0;0.0;0.0;0.0
4.0;0.0;0.0;1.7069550219382877e-7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0529713055761655e-9;0.0;0.0;0.0;0.0;0.0
5.0;0.0;0.0;1.7069550219382877e-7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0529713055761655e-9;0.0;0.0;0.0;0.0;0.0
6.0;0.0;0.0;1.7069550219382877e-7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0529713055761655e-9;0.0;0.0;0.0;0.0;0.0
7.0;0.0;0.0;1.7069550219382877e-7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0529713055761655e-9;0.0;0.0;0.0;0.0;0.0
8.0;0.0;0.0;1.7069550219382877e-7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0529713055761655e-9;0.0;0.0;0.0;0.0;0.0
9.0;0.0;0.0;1.7069550219382877e-7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0529713055761655e-9;0.0;0.0;0.0;0.0;0.0
10.0;0.0;0.0;1.7069550219382877e-7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0529713055761655e-9;0.0;0.0;0.0;0.0;0.0
11.0;0.0;0.0;1.7069550219382877e-7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0529713055761655e-9;0.0;0.0;0.0;0.0;0.0
12.0;0.0;0.0;1.7069550219382877e-7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0529713055761655e-9;0.0;0.0;0.0;0.0;0.0
13.0;0.0;0.0;1.7069550219382877e-7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0529713055761655e-9;0.0;0.0;0.0;0.0;0.0
14.0;0.0;0.0;1.7069550219382877e-7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0529713055761655e-9;0.0;0.0;0.0;0.0;0.0
15.0;0.0;0.0;1.7069550219382877e-7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0529713055761655e-9;0.0;0.0;0.0;0.0;0.0
