Year;CAP;Supply;Cancellation;MSR;TNAC;Emissions_Ind;Emissions_H2S;Emissions_PS;EUAprice;EUAs_Ind;EUAs_PS
2021.0;1596.0;2826.79124536;0.0;2272.5326496400003;-208.79318436860103;512.9;89.45548051633351;508.6774802122671;80.0;1607.3238477352133;1220.4877816635253
2022.0;1552.0;1332.7297451733334;0.0;2491.8029044666664;-2301.6788915194115;575.9050213397863;99.45367315649536;477.7241081878624;101.23297338407886;942.102445087303;390.626637560988
2023.0;1509.0;1609.0;1598.829571133333;792.9733333333328;-4317.554470555345;578.1244950967043;105.82839229618985;449.11978717637356;101.2224342552674;1120.841492755386;488.1578611256733
2024.0;1412.0;1512.0;384.6399999999994;308.33333333333354;-3971.9291785841956;649.5877467520165;103.1590956346458;413.6278656421884;111.34478905782984;1168.7123446995852;343.28700906833876
2025.0;1412.0;1512.0;0.0;208.3333333333336;-3427.215181165599;640.7234137005186;113.23048423540153;213.33210464548338;122.47847025039387;1213.4077659262073;298.59157999261504
2026.0;1295.0;1395.0;0.0;108.33333333333353;-2933.4868107119005;631.5170821963314;123.30271837107789;146.45182897889214;134.72649573111389;1173.7723010646182;221.22704219097974
2027.0;1233.0;1333.0;0.0;8.333333333333536;-2436.718627572838;621.9565009341718;112.46882364767718;101.80649227908862;148.199361182214;1164.9826521648604;168.01668738382222
2028.0;1141.0;1149.3333333333335;0.0;0.0;-2036.996609441887;612.0280387231469;78.685156040274;58.898120438961364;163.01955688190424;1035.0601577870348;114.27251038396703
2029.0;1049.0;1049.0;0.0;0.0;-1654.8121817599351;601.719869225221;25.408905134299843;39.68679795852728;179.31895762704923;990.5656152240841;58.433779727143936
2030.0;958.0;958.0;0.0;0.0;-1319.4921736002461;591.0644846371739;0.9818828366281535;30.63362436650906;197.18038965113945;874.0665801959502;83.93272942312805
2031.0;866.0;866.0;0.0;0.0;-1064.9773893978681;579.9475082604181;0.9756287937500273;30.56207874345401;216.89861884010395;818.1969065525037;47.802399928579796
2032.0;774.0;774.0;0.0;0.0;-890.749894556201;568.4027737741803;0.9693747569228798;30.400356627229705;238.5887171572463;715.1087728445488;58.89053112558773
2033.0;682.0;682.0;0.0;0.0;-796.0952405858484;556.4138177568373;0.9631206305477377;29.968407642262335;262.4478800997214;613.3184409031467;68.68085887602876
2034.0;591.0;591.0;0.0;0.0;-775.6457394733762;543.9637667411091;1.355298876226152e-6;26.586730791119784;288.6926623009882;512.8307625614182;78.1685391379598
2035.0;499.0;499.0;0.0;0.0;-835.2371655472646;531.0343920687585;1.3089086004439718e-7;27.557033874239032;317.56244476097976;436.1756405363315;62.823654717041315
2036.0;407.0;407.0;0.0;0.0;-973.7915918882746;517.6074587864252;1.1362487846333549e-7;27.946967440959963;349.3194067163202;355.59479015054904;51.40449631984489
2037.0;315.0;315.0;0.0;0.0;-1193.2668830891125;503.6618912478795;1.3699227862529334e-7;30.813399815966214;384.2564835288598;278.2071475922645;36.792247518611646
2038.0;224.0;224.0;0.0;0.0;-1489.5036995646597;489.12341262572335;1.450969875782973e-7;31.113403704726913;422.8090704439945;199.97667063384893;24.02266379472548
2039.0;132.0;132.0;0.0;0.0;-1862.1520431645342;474.08338884169575;1.0048062261726776e-7;30.564954657698156;465.09202021547645;110.54389019183637;21.45542324687676
2040.0;40.0;40.0;0.0;0.0;-2310.6129634449526;458.4645081519762;9.574830724253794e-8;29.99641203269383;511.6038250718152;19.17066361583011;20.828625326034256
2041.0;0.0;0.0;0.0;0.0;-2746.706643679817;407.17450815197617;9.329608337600768e-8;28.91917198959191;671.6719657584867;1.1269201473854551e-11;2.6851088464443204e-9
2042.0;0.0;0.0;0.0;0.0;-3143.106570649125;369.4153429839504;9.090771143381615e-8;26.984583894450054;780.9129212082331;4.910220934697429e-12;1.996075620752847e-9
2043.0;0.0;0.0;0.0;0.0;-3496.378310499299;328.4941841437209;8.945573703147036e-8;24.777555616997315;929.3246428485252;5.365522841279803e-11;1.4371624763485124e-9
2044.0;0.0;0.0;0.0;0.0;-3818.8763292273525;299.60237563274393;8.895737229889046e-8;22.895643006352387;1049.8292875441682;1.0416127195788797e-10;1.3055901732957897e-9
2045.0;0.0;0.0;0.0;0.0;-4134.035416472832;294.15736843787374;9.080770810881241e-8;21.001718716798784;1091.0120508957416;9.250300044184345e-11;1.6100265516571426e-9
2046.0;0.0;0.0;0.0;0.0;-4451.921160448184;298.3767054680152;8.95747202443735e-8;19.509038417761918;1096.8604057340717;5.30489983430609e-12;2.4522452018424516e-9
2047.0;0.0;0.0;0.0;0.0;-4756.545673147656;289.16804317519916;9.1500486257154e-8;15.456469432772556;1154.5052227953543;4.8206710497082e-12;3.2238760939763594e-9
2048.0;0.0;0.0;0.0;0.0;-5047.718354110024;276.58914900397485;9.177401989935481e-8;14.583531866618882;1228.271431031348;1.3128774471170983e-11;4.179345728969154e-9
2049.0;0.0;0.0;0.0;0.0;-5319.232122236142;258.38834269197105;9.19805900940194e-8;13.125425342165872;1329.5558691757985;1.740912008405691e-11;4.830273520299619e-9
2050.0;0.0;0.0;0.0;0.0;-5570.6046080063425;239.62839639161905;9.242980259499457e-8;11.744089286151857;1439.2379219210297;2.7725413639014316e-11;5.7608358911468365e-9
2051.0;0.0;0.0;0.0;0.0;-5800.629141887274;218.7543383899681;9.199144059827566e-8;11.27019539897227;1565.288179733278;2.060717371187043e-11;6.613097618223374e-9
2052.0;0.0;0.0;0.0;0.0;-6006.094308486369;194.88560745168763;9.234617831187566e-8;10.579559055061122;1713.937528459676;7.18606611374559e-11;6.951998149679442e-9
