Datetime;LOAD;WIND_ONSHORE;WIND_OFFSHORE;SOLAR;OTHER
28-3-2021 12:59;305491;0.247298699;0.70674221;0.533643753;60831
28-3-2021 13:59;300311;0.246468929;0.680481587;0.482330137;61461
28-3-2021 14:59;296088;0.260127377;0.693994334;0.398915364;61394
28-3-2021 15:59;294356;0.275336185;0.78342068;0.266866537;63742
28-3-2021 16:59;292040;0.277683559;0.77315864;0.134031704;65203
28-3-2021 17:59;295684;0.2664107;0.785269121;0.035155857;71016
28-3-2021 18:59;305937;0.272977891;0.783866856;0.005537762;79342
28-3-2021 19:59;302546;0.290626877;0.781827196;0.001027166;74516
28-3-2021 20:59;291561;0.294819398;0.769652975;0.000276889;65272
28-3-2021 21:59;279405;0.300436721;0.747089235;0.000196502;56599
28-3-2021 22:59;268087;0.300786098;0.748427762;0.000205433;50624
28-3-2021 23:59;267560;0.294633791;0.76907932;0.000205433;52707
29-3-2021 00:59;267645;0.297030298;0.766720963;0.000214365;53984
29-3-2021 01:59;266062;0.292482941;0.750276204;0.000205433;54701
29-3-2021 02:59;268600;0.29259212;0.765956091;0.000205433;54996
29-3-2021 03:59;273770;0.29442089;0.767230879;0.000214365;52939
29-3-2021 04:59;296873;0.30281685;0.753463173;0.001884625;64397
29-3-2021 05:59;325055;0.3100555;0.745878187;0.019909148;80129
29-3-2021 06:59;345539;0.303794014;0.743392351;0.09483864;89540
29-3-2021 07:59;353681;0.298684378;0.726437678;0.229057913;84610
29-3-2021 08:59;352982;0.288022928;0.718406516;0.376755384;74130
29-3-2021 09:59;354603;0.286112273;0.709483003;0.492083744;68144
29-3-2021 10:59;355617;0.29210081;0.700368272;0.562332933;65142
29-3-2021 11:59;352363;0.299344919;0.667032578;0.58938758;61625
29-3-2021 12:59;350083;0.303346374;0.678760623;0.576516749;61881
29-3-2021 13:59;343612;0.300971705;0.696416431;0.520817583;61788
29-3-2021 14:59;335108;0.299426804;0.698456091;0.419324696;62941
29-3-2021 15:59;330945;0.293989628;0.697691219;0.28041619;68550
29-3-2021 16:59;323897;0.279195706;0.663526913;0.136121762;70985
29-3-2021 17:59;329859;0.264609226;0.709036827;0.03140447;81531
29-3-2021 18:59;334643;0.269631517;0.686473088;0.002340151;85547
29-3-2021 19:59;326066;0.281073605;0.667032578;0.000294752;76363
29-3-2021 20:59;309710;0.281319261;0.657152975;0.000294752;64304
29-3-2021 21:59;295127;0.284261668;0.606671388;0.000303683;55944
29-3-2021 22:59;279370;0.278202165;0.556126062;0.000303683;49783
29-3-2021 23:59;275182;0.268905468;0.521133144;0.000303683;51902
30-3-2021 00:59;274596;0.265826586;0.506154391;0.000303683;53074
30-3-2021 01:59;274080;0.263118916;0.486650142;0.000303683;53672
30-3-2021 02:59;272526;0.257539805;0.443498584;0.000259025;52277
30-3-2021 03:59;276513;0.246730962;0.391041077;0.000133978;52453
30-3-2021 04:59;300047;0.239961787;0.374277621;0.001947149;64885
30-3-2021 05:59;327606;0.233394595;0.35898017;0.022365413;84091
30-3-2021 06:59;342515;0.219987262;0.341834278;0.116007181;89114
30-3-2021 07:59;347790;0.200755164;0.297025496;0.273083121;82544
30-3-2021 08:59;345072;0.178657083;0.276947592;0.423879953;72474
30-3-2021 09:59;345474;0.175419889;0.263307365;0.534661987;68309
30-3-2021 10:59;347275;0.183832226;0.264582153;0.599319824;67903
30-3-2021 11:59;343027;0.19441725;0.249093484;0.621631645;65209
30-3-2021 12:59;339913;0.20111;0.243930595;0.60544709;64551
30-3-2021 13:59;334883;0.199750705;0.230290368;0.546514584;65634
30-3-2021 14:59;326884;0.196218725;0.249220963;0.449469771;67390
30-3-2021 15:59;319644;0.183220817;0.260375354;0.300861249;69637
30-3-2021 16:59;318677;0.166527158;0.236983003;0.144982182;77545
30-3-2021 17:59;325598;0.16082795;0.211805949;0.032181543;91878
30-3-2021 18:59;331019;0.168836321;0.175538244;0.002215105;95608
30-3-2021 19:59;319306;0.171331089;0.172478753;0.000303683;85336
30-3-2021 20:59;303308;0.175736512;0.164447592;0.000267956;71296
30-3-2021 21:59;289480;0.175441725;0.137804532;0.00028582;62769
30-3-2021 22:59;276769;0.173432809;0.126650142;0.000241161;58490
30-3-2021 23:59;269915;0.173995087;0.104150142;0.000151843;55400
31-3-2021 00:59;266838;0.171352925;0.078016997;0.00014291;56564
31-3-2021 01:59;268264;0.1699445;0.065014164;0.000133978;58496
31-3-2021 02:59;268491;0.169829861;0.049971671;0.000133978;58667
31-3-2021 03:59;275738;0.167722682;0.049461756;0.000133978;60462
31-3-2021 04:59;295252;0.166057683;0.059086402;0.001357645;71625
31-3-2021 05:59;319486;0.161739605;0.066926345;0.021677659;87223
31-3-2021 06:59;335088;0.153043399;0.074893767;0.124144119;93250
31-3-2021 07:59;340515;0.142824128;0.067882436;0.289223017;84989
31-3-2021 08:59;339363;0.128139386;0.055835694;0.449041042;75018
31-3-2021 09:59;339731;0.120644163;0.055516997;0.564074649;70209
31-3-2021 10:59;342435;0.12336821;0.052648726;0.63285008;69684
31-3-2021 11:59;342554;0.128330452;0.043215297;0.658127283;69810
31-3-2021 12:59;342124;0.135618233;0.040155808;0.638843368;73185
31-3-2021 13:59;337362;0.140105541;0.030913598;0.58418923;72815
31-3-2021 14:59;329844;0.141355654;0.020141643;0.483116141;73557
31-3-2021 15:59;319126;0.142119916;0.011791785;0.329237814;73507
31-3-2021 16:59;316188;0.141579474;0.010580737;0.159282112;80308
31-3-2021 17:59;323875;0.144756619;0.013576487;0.036531365;94002
31-3-2021 18:59;326416;0.154402693;0.01434136;0.003429841;96717
31-3-2021 19:59;319817;0.16149395;0.014468838;0.000928915;90993
31-3-2021 20:59;303643;0.167837322;0.01733711;0.000634163;76788
31-3-2021 21:59;291062;0.174879446;0.020715297;0.000526981;68244
31-3-2021 22:59;275482;0.176025839;0.050226629;0.000384071;61672
31-3-2021 23:59;269200;0.175430807;0.104022663;0.000303683;61251
1-4-2021 00:59;265666;0.176451642;0.180828612;0.00028582;60847
1-4-2021 01:59;267385;0.179967246;0.284086402;0.00028582;62410
1-4-2021 02:59;270250;0.180223819;0.380587819;0.000223296;62915
1-4-2021 03:59;272658;0.179645164;0.426225212;0.000232228;62377
1-4-2021 04:59;288679;0.178629788;0.45815864;0.001518419;71572
1-4-2021 05:59;309968;0.172979711;0.514822946;0.022320754;85272
1-4-2021 06:59;324898;0.169682468;0.502648726;0.111023195;89773
1-4-2021 07:59;333246;0.167367847;0.540764872;0.247466506;84040
1-4-2021 08:59;335295;0.150865253;0.588505666;0.380676477;77329
1-4-2021 09:59;336734;0.153518333;0.595325779;0.481463745;72799
1-4-2021 10:59;336844;0.173487398;0.581621813;0.546041195;68952
1-4-2021 11:59;337939;0.186447093;0.595516997;0.573578163;69110
1-4-2021 12:59;338407;0.202551179;0.592839943;0.551096636;69946
1-4-2021 13:59;330981;0.216384314;0.483208215;0.489886502;69307
1-4-2021 14:59;323997;0.2280666;0.458031162;0.39851343;69829
1-4-2021 15:59;315249;0.229895369;0.417684136;0.27084122;70400
1-4-2021 16:59;312882;0.229518698;0.433937678;0.1385423;74999
1-4-2021 17:59;316890;0.221461196;0.433810198;0.038505309;85228
1-4-2021 18:59;319441;0.233629333;0.384412181;0.004465938;88908
1-4-2021 19:59;310477;0.234813938;0.389575071;0.001000371;82647
1-4-2021 20:59;295746;0.22137931;0.38861898;0.000419798;74137
1-4-2021 21:59;280002;0.207928305;0.393144476;0.000205433;65151
1-4-2021 22:59;263268;0.194264398;0.374150142;0.000205433;60125
1-4-2021 23:59;255188;0.185917569;0.388364023;0.000133978;58588
2-4-2021 00:59;251107;0.181997998;0.396076487;0.000133978;58149
2-4-2021 01:59;250549;0.177357839;0.384667139;0.000133978;58752
2-4-2021 02:59;252214;0.177543445;0.388937678;0.000133978;59313
2-4-2021 03:59;254273;0.182554817;0.420871105;0.000151843;58979
2-4-2021 04:59;264533;0.184874898;0.424695468;0.001723851;65219
2-4-2021 05:59;279995;0.184705668;0.452549575;0.021695522;73994
2-4-2021 06:59;295240;0.18309526;0.459369689;0.101010565;78497
2-4-2021 07:59;306321;0.177548904;0.48575779;0.227459107;77424
2-4-2021 08:59;308868;0.184356292;0.578243626;0.340902841;66987
2-4-2021 09:59;314235;0.195874807;0.566898017;0.430480607;64495
2-4-2021 10:59;319912;0.213960513;0.551728045;0.494397099;63587
2-4-2021 11:59;320505;0.230146484;0.537067989;0.525319247;62751
2-4-2021 12:59;317983;0.250088254;0.527252125;0.52566759;61634
2-4-2021 13:59;317389;0.272208171;0.53598442;0.490842213;63687
2-4-2021 14:59;310544;0.284785734;0.551855525;0.409338861;63741
2-4-2021 15:59;307472;0.300627787;0.583279037;0.282381202;66204
2-4-2021 16:59;303019;0.306720044;0.61259915;0.14668817;68911
2-4-2021 17:59;304327;0.312113547;0.635290368;0.042006604;74470
2-4-2021 18:59;304699;0.300343918;0.608774788;0.005975424;78644
2-4-2021 19:59;296753;0.29640797;0.56970255;0.001688125;76032
2-4-2021 20:59;278566;0.278879083;0.561607649;0.000991438;67964
2-4-2021 21:59;266478;0.277154035;0.556062323;0.000652027;60821
2-4-2021 22:59;262678;0.282498408;0.58398017;0.000384071;58665
2-4-2021 23:59;255280;0.27669002;0.526232295;0.000393002;57480
3-4-2021 00:59;251761;0.26519334;0.548286119;0.000375139;57099
3-4-2021 01:59;251643;0.257135838;0.524192635;0.000384071;58737
3-4-2021 02:59;251853;0.252861432;0.518838527;0.000366207;59577
3-4-2021 03:59;253438;0.24823219;0.49302408;0.000393002;60742
3-4-2021 04:59;254829;0.246048585;0.477407932;0.001536282;61554
3-4-2021 05:59;260849;0.239197525;0.457457507;0.020516514;65328
3-4-2021 06:59;271706;0.22447457;0.41424221;0.099643988;68416
3-4-2021 07:59;285851;0.221313803;0.379950425;0.229549165;68342
3-4-2021 08:59;296717;0.230457647;0.347124646;0.354952679;66876
3-4-2021 09:59;306190;0.241310163;0.29963881;0.45241729;66945
3-4-2021 10:59;315450;0.257943772;0.320672804;0.506669494;68615
3-4-2021 11:59;312821;0.264510964;0.325007082;0.495933381;67631
3-4-2021 12:59;309409;0.270685106;0.303845609;0.480659876;65479
3-4-2021 13:59;308084;0.279048312;0.335077904;0.441431086;67158
3-4-2021 14:59;303144;0.278911837;0.359235128;0.366081794;69544
3-4-2021 15:59;297862;0.28093713;0.401494334;0.262695351;70171
3-4-2021 16:59;294034;0.279992722;0.425332861;0.14701865;72650
3-4-2021 17:59;293591;0.268670731;0.437825779;0.045900902;80326
3-4-2021 18:59;291747;0.257752706;0.426671388;0.00700259;83755
3-4-2021 19:59;286829;0.261246474;0.401111898;0.002581312;80680
3-4-2021 20:59;277241;0.254662906;0.381671388;0.002090058;74259
3-4-2021 21:59;266281;0.245426258;0.338201133;0.001277258;67959
3-4-2021 22:59;252244;0.23989082;0.283895184;0.000946778;60625
3-4-2021 23:59;241704;0.232537531;0.267067989;0.00042873;55041
4-4-2021 00:59;238620;0.227635338;0.255913598;0.000294752;53502
4-4-2021 01:59;238314;0.224043308;0.242209632;0.000294752;54682
4-4-2021 02:59;236298;0.223306341;0.2373017;0.000294752;53932
4-4-2021 03:59;237189;0.23093804;0.215630312;0.00033048;53324
4-4-2021 04:59;240825;0.235589118;0.206260623;0.001482692;55702
4-4-2021 05:59;243127;0.231871532;0.192684136;0.021481158;55991
4-4-2021 06:59;254554;0.220489492;0.211104816;0.113917123;58791
4-4-2021 07:59;269001;0.208987353;0.236664306;0.257363023;60056
4-4-2021 08:59;280885;0.212464744;0.261777621;0.386330353;58687
4-4-2021 09:59;288939;0.222563916;0.281409349;0.471504705;55722
4-4-2021 10:59;293766;0.232280957;0.29657932;0.503730907;56649
4-4-2021 11:59;297110;0.235741971;0.337818697;0.524515378;60630
4-4-2021 12:59;297135;0.229349468;0.401876771;0.519870803;64368
4-4-2021 13:59;293335;0.2287326;0.494617564;0.491172692;64427
4-4-2021 14:59;288744;0.235299791;0.566324363;0.429060439;64585
4-4-2021 15:59;280438;0.256606314;0.582514164;0.319743231;62086
4-4-2021 16:59;271892;0.267431535;0.572124646;0.184175245;59894
4-4-2021 17:59;271743;0.275560004;0.532924929;0.060209763;67415
4-4-2021 18:59;279579;0.283339095;0.521133144;0.010128746;75351
4-4-2021 19:59;280084;0.299399509;0.581366856;0.004626711;73933
4-4-2021 20:59;273214;0.310022746;0.599277621;0.00371566;66350
4-4-2021 21:59;262170;0.322087163;0.607053824;0.001607738;57099
4-4-2021 22:59;250078;0.336160495;0.580729462;0.000786004;46558
4-4-2021 23:59;246935;0.339790738;0.560014164;0.000321548;46602
5-4-2021 00:59;245222;0.334020562;0.539490085;0.000205433;47292
5-4-2021 01:59;246679;0.346379765;0.501756374;0.000205433;47582
5-4-2021 02:59;250011;0.34861796;0.498824363;0.000205433;49467
5-4-2021 03:59;252938;0.35425166;0.518392351;0.000214365;49580
5-4-2021 04:59;257416;0.361921572;0.523109066;0.001348713;50984
5-4-2021 05:59;266402;0.354797562;0.52871813;0.02344617;56795
5-4-2021 06:59;279058;0.353853153;0.535729462;0.099903012;60592
5-4-2021 07:59;293014;0.351587662;0.528208215;0.212292786;62795
5-4-2021 08:59;301537;0.344578291;0.554086402;0.315330886;61466
5-4-2021 09:59;308809;0.358182149;0.534645893;0.386821607;61072
5-4-2021 10:59;312511;0.362882358;0.508449009;0.430141196;60411
5-4-2021 11:59;311324;0.357532527;0.404745043;0.452738838;61325
5-4-2021 12:59;307589;0.353541989;0.375169972;0.450193253;60617
5-4-2021 13:59;303064;0.370890729;0.346168555;0.408651107;59295
5-4-2021 14:59;300899;0.38370303;0.417875354;0.341197592;60251
5-4-2021 15:59;294747;0.392257301;0.530949009;0.248368625;57532
5-4-2021 16:59;297616;0.399288509;0.704192635;0.147751062;61334
5-4-2021 17:59;298941;0.382753162;0.68628187;0.05647624;68136
5-4-2021 18:59;304575;0.377834592;0.622351274;0.011084456;77797
5-4-2021 19:59;299829;0.365595487;0.605715297;0.004751758;77146
5-4-2021 20:59;290630;0.357270494;0.660021247;0.004367687;70152
5-4-2021 21:59;281568;0.368281321;0.727266289;0.003706727;61138
5-4-2021 22:59;272783;0.372959694;0.727584986;0.002438402;53903
5-4-2021 23:59;270343;0.376622691;0.755375354;0.00200074;51539
6-4-2021 00:59;272238;0.379865345;0.764298867;0.001312986;53648
6-4-2021 01:59;275106;0.379139296;0.780233711;0.001098621;55714
6-4-2021 02:59;275554;0.370650533;0.76601983;0.000830665;55992
6-4-2021 03:59;283606;0.358799018;0.767677054;0.000866391;59061
6-4-2021 04:59;305111;0.363439177;0.707889518;0.002009671;70362
6-4-2021 05:59;331302;0.361523065;0.68220255;0.019185665;85991
6-4-2021 06:59;351812;0.347919206;0.688512748;0.07949368;97352
6-4-2021 07:59;361995;0.342105359;0.659766289;0.189489711;92545
6-4-2021 08:59;364177;0.352794104;0.692974504;0.298003049;82253
6-4-2021 09:59;365275;0.36651806;0.673661473;0.378041575;75932
6-4-2021 10:59;369793;0.386121372;0.655432011;0.435598571;72331
6-4-2021 11:59;367468;0.384554635;0.614893767;0.464752209;70212
6-4-2021 12:59;366527;0.386700027;0.638094901;0.472630121;69905
6-4-2021 13:59;364221;0.398971886;0.593413598;0.441573995;70430
6-4-2021 14:59;359587;0.407711764;0.674107649;0.372977202;70050
6-4-2021 15:59;349953;0.410817942;0.654985836;0.266893331;68344
6-4-2021 16:59;347144;0.397541625;0.711395184;0.155003745;74970
6-4-2021 17:59;348706;0.373674825;0.739631728;0.053367948;86332
6-4-2021 18:59;350113;0.361561278;0.730070822;0.010235928;92202
6-4-2021 19:59;340570;0.348208534;0.726182719;0.004189049;85977
6-4-2021 20:59;324466;0.335505414;0.737719547;0.003411976;75590
6-4-2021 21:59;312378;0.338988263;0.718725212;0.002599176;67329
6-4-2021 22:59;301221;0.337448822;0.706041077;0.00228656;61275
6-4-2021 23:59;294897;0.335243381;0.686536827;0.001875694;58351
7-4-2021 00:59;293965;0.332644892;0.681947592;0.001607738;57711
7-4-2021 01:59;293791;0.332557547;0.616869689;0.00114328;58021
7-4-2021 02:59;297500;0.333671186;0.53483711;0.00085746;61049
7-4-2021 03:59;304047;0.334228005;0.480594901;0.000884255;62479
7-4-2021 04:59;322955;0.335254299;0.486203966;0.002733153;72365
7-4-2021 05:59;345107;0.323834046;0.515906516;0.023642672;84782
7-4-2021 06:59;364373;0.32066236;0.610113315;0.091069389;91173
7-4-2021 07:59;373512;0.325711946;0.696671388;0.197867808;88572
7-4-2021 08:59;375249;0.347706305;0.714072238;0.301254251;78343
7-4-2021 09:59;377612;0.356457101;0.722103399;0.37353991;73823
7-4-2021 10:59;378362;0.360414885;0.687237961;0.414823031;73091
7-4-2021 11:59;374599;0.361020835;0.677740793;0.419949928;73714
7-4-2021 12:59;368083;0.366234192;0.567854107;0.40309548;72202
7-4-2021 13:59;364409;0.368046583;0.486905099;0.374933282;73299
7-4-2021 14:59;358671;0.372200891;0.462556657;0.313222963;73352
7-4-2021 15:59;349531;0.364460013;0.431643059;0.226628443;72403
7-4-2021 16:59;349896;0.355005005;0.421062323;0.134549753;78918
7-4-2021 17:59;354834;0.333097989;0.408250708;0.04727641;91571
7-4-2021 18:59;357529;0.320580475;0.419405099;0.008896147;98347
7-4-2021 19:59;347733;0.314242562;0.395184136;0.003081497;92847
7-4-2021 20:59;332758;0.311485761;0.383201133;0.00114328;83620
7-4-2021 21:59;320738;0.315263398;0.412330028;0.000393002;77180
7-4-2021 22:59;307426;0.317157674;0.396076487;0.000241161;71290
7-4-2021 23:59;300735;0.30237467;0.375616148;0.000241161;67938
8-4-2021 00:59;297868;0.299159312;0.355729462;0.000196502;66780
8-4-2021 01:59;294809;0.289414976;0.354327196;0.00014291;66198
8-4-2021 02:59;297752;0.281084523;0.374978753;0.00014291;66934
8-4-2021 03:59;301739;0.275958511;0.360764872;0.000169706;67535
8-4-2021 04:59;320601;0.265673733;0.371345609;0.001554147;77304
8-4-2021 05:59;345893;0.245317078;0.374596317;0.023999946;93174
8-4-2021 06:59;364167;0.227438814;0.388045326;0.102403937;101918
8-4-2021 07:59;369127;0.227706305;0.360509915;0.220197494;96738
8-4-2021 08:59;366580;0.228830862;0.346487252;0.337374752;84781
8-4-2021 09:59;365571;0.235436266;0.408633144;0.412893747;77228
8-4-2021 10:59;363997;0.234934037;0.445347025;0.439198116;75990
8-4-2021 11:59;360036;0.233831317;0.528909349;0.460634614;72957
8-4-2021 12:59;353713;0.240998999;0.531650142;0.468360685;69808
8-4-2021 13:59;352344;0.252157219;0.514249292;0.443378233;70687
8-4-2021 14:59;345915;0.253085252;0.526359774;0.377907595;69924
8-4-2021 15:59;339960;0.250896188;0.569766289;0.274994541;72613
8-4-2021 16:59;336904;0.23762533;0.592011331;0.149332004;78522
8-4-2021 17:59;341366;0.220533163;0.600488669;0.044311028;91473
8-4-2021 18:59;346139;0.220625967;0.637330028;0.004465938;96377
8-4-2021 19:59;337653;0.23359112;0.628406516;0.000803869;88832
8-4-2021 20:59;322638;0.252146301;0.594688386;0.000509117;75708
8-4-2021 21:59;308150;0.268294059;0.559950425;0.000151843;65318
8-4-2021 22:59;294024;0.278688018;0.547776204;0.000151843;60146
8-4-2021 23:59;289817;0.291937039;0.561798867;0.000151843;57862
9-4-2021 00:59;289733;0.294682922;0.56256374;0.000151843;57776
9-4-2021 01:59;291787;0.300802475;0.555106233;0.000151843;58721
9-4-2021 02:59;294753;0.306015831;0.545545326;0.00014291;59690
9-4-2021 03:59;300946;0.312692203;0.523682719;0.000160774;61024
9-4-2021 04:59;316113;0.32082613;0.485375354;0.002590244;67190
9-4-2021 05:59;342724;0.323943226;0.464596317;0.037388825;81031
9-4-2021 06:59;360607;0.310322992;0.450637394;0.144392678;86931
9-4-2021 07:59;366383;0.291096352;0.419405099;0.2813719;84240
9-4-2021 08:59;364725;0.284889455;0.376763456;0.400022916;78459
9-4-2021 09:59;367188;0.29303976;0.325007082;0.492262381;75329
9-4-2021 10:59;369485;0.298946411;0.279305949;0.546309151;73541
9-4-2021 11:59;363812;0.304962242;0.30371813;0.544424525;70606
9-4-2021 12:59;354817;0.308379583;0.275672804;0.507392976;66000
9-4-2021 13:59;345231;0.307386043;0.249029745;0.439117729;63450
9-4-2021 14:59;337126;0.296402511;0.22398017;0.350459947;62116
9-4-2021 15:59;333280;0.271258303;0.213208215;0.244483259;65131
9-4-2021 16:59;333145;0.239388591;0.202181303;0.129914109;71963
9-4-2021 17:59;337747;0.209593303;0.205495751;0.043435705;86123
9-4-2021 18:59;337471;0.197572559;0.21167847;0.004894667;91693
9-4-2021 19:59;326560;0.193401874;0.194086402;0.000214365;85326
9-4-2021 20:59;313462;0.192146302;0.191473088;0.000178637;75914
9-4-2021 21:59;300230;0.187451551;0.230672804;0.000133978;67331
9-4-2021 22:59;283491;0.175119643;0.24546034;0.000133978;63175
9-4-2021 23:59;272358;0.174000546;0.25157932;0.000133978;57906
10-4-2021 00:59;266787;0.173274497;0.25151558;0.000133978;56413
10-4-2021 01:59;264931;0.173465563;0.248902267;0.000133978;55820
10-4-2021 02:59;265755;0.170135565;0.22907932;0.000125046;56866
10-4-2021 03:59;266366;0.163628423;0.216905099;0.000196502;57870
10-4-2021 04:59;270710;0.157219543;0.195998584;0.002849268;60841
10-4-2021 05:59;278122;0.147895551;0.190708215;0.029412662;64933
10-4-2021 06:59;290598;0.139909017;0.184780454;0.099777965;69758
10-4-2021 07:59;302882;0.132342826;0.165531162;0.192079954;72605
10-4-2021 08:59;309598;0.129422255;0.162344192;0.269617553;72487
10-4-2021 09:59;312142;0.128199436;0.155396601;0.333810933;70309
10-4-2021 10:59;311704;0.131420253;0.161898017;0.367359053;67493
10-4-2021 11:59;307533;0.135279774;0.169546742;0.375370943;65122
10-4-2021 12:59;304127;0.140094623;0.176366856;0.367153619;63522
10-4-2021 13:59;300327;0.144876717;0.186437678;0.331247485;63942
10-4-2021 14:59;296563;0.152142662;0.211487252;0.275316089;63219
10-4-2021 15:59;294793;0.157945592;0.227677054;0.184193109;65506
10-4-2021 16:59;298994;0.163683014;0.256487252;0.096258808;73943
10-4-2021 17:59;303166;0.166057683;0.269362607;0.032083293;80882
10-4-2021 18:59;305876;0.175616413;0.297089235;0.005868241;83258
10-4-2021 19:59;301008;0.195727414;0.326791785;0.001509486;77797
10-4-2021 20:59;290928;0.20347921;0.349865439;0.00118794;70560
10-4-2021 21:59;282107;0.212530252;0.387790368;0.000723482;64402
10-4-2021 22:59;270330;0.2173451;0.42947592;0.000723482;62610
10-4-2021 23:59;261581;0.218278591;0.479383853;0.000419798;59684
11-4-2021 00:59;264500;0.219719771;0.515587819;0.00014291;62681
11-4-2021 01:59;264318;0.225959422;0.503286119;0.00014291;63952
11-4-2021 02:59;264029;0.230228369;0.506026913;0.00014291;63974
11-4-2021 03:59;262562;0.229813484;0.527570822;0.000205433;62348
11-4-2021 04:59;264766;0.229911746;0.515842776;0.002911791;63659
11-4-2021 05:59;265549;0.228536075;0.52674221;0.028081813;62762
11-4-2021 06:59;274769;0.218043854;0.549624646;0.091131912;65767
11-4-2021 07:59;286413;0.210565008;0.61055949;0.188605454;66417
11-4-2021 08:59;296937;0.210144664;0.625793201;0.286927525;67580
11-4-2021 09:59;303439;0.216204167;0.602783286;0.361758767;65505
11-4-2021 10:59;310196;0.226112274;0.581239377;0.399210116;67458
11-4-2021 11:59;308825;0.239066509;0.529291785;0.399049341;67340
11-4-2021 12:59;308603;0.246676371;0.465998584;0.386455399;69858
11-4-2021 13:59;307227;0.256802838;0.447004249;0.341045752;71462
11-4-2021 14:59;300005;0.266525339;0.407932011;0.275476863;69994
11-4-2021 15:59;296752;0.275822036;0.359171388;0.192526547;69303
11-4-2021 16:59;301929;0.281996178;0.331253541;0.117757829;73171
11-4-2021 17:59;304583;0.281095442;0.291416431;0.050590136;75910
11-4-2021 18:59;305677;0.275718315;0.269362607;0.011825801;80497
11-4-2021 19:59;305210;0.275865709;0.272740793;0.003697796;80356
11-4-2021 20:59;296306;0.276406151;0.30888102;0.002840336;73621
11-4-2021 21:59;285596;0.272508416;0.330807365;0.001973944;65637
11-4-2021 22:59;274856;0.259958147;0.314490085;0.001688125;60396
11-4-2021 23:59;271751;0.251420253;0.314872521;0.001304054;59123
12-4-2021 00:59;271978;0.240747885;0.314426345;0.001027166;60197
12-4-2021 01:59;272845;0.233067055;0.305502833;0.000509117;61239
12-4-2021 02:59;273665;0.228137567;0.319334278;0.000401934;60773
12-4-2021 03:59;281380;0.22281503;0.322967422;0.000455526;61176
12-4-2021 04:59;304240;0.217710854;0.309135977;0.002768881;70445
12-4-2021 05:59;331918;0.208359567;0.2823017;0.027188626;86128
12-4-2021 06:59;352875;0.190524975;0.252407932;0.099724375;95560
12-4-2021 07:59;359444;0.177876445;0.261522663;0.209532836;93053
12-4-2021 08:59;359795;0.181523065;0.249284703;0.301852687;85987
12-4-2021 09:59;359354;0.179044673;0.194723796;0.356935556;81131
12-4-2021 10:59;359007;0.179148394;0.195998584;0.393341873;79399
12-4-2021 11:59;355250;0.185000455;0.235134561;0.397584515;76000
12-4-2021 12:59;350555;0.190290237;0.221048159;0.386223171;73428
12-4-2021 13:59;346666;0.196027659;0.256232295;0.359883074;72469
12-4-2021 14:59;343615;0.210144664;0.269553824;0.308337228;73308
12-4-2021 15:59;340199;0.207764535;0.294348442;0.228968594;74940
12-4-2021 16:59;339408;0.198686198;0.320927762;0.145062569;78486
12-4-2021 17:59;343836;0.186043127;0.334313032;0.060379469;89425
12-4-2021 18:59;344896;0.180060049;0.363505666;0.010879023;93689
12-4-2021 19:59;337119;0.182019834;0.352287536;0.004492733;88921
12-4-2021 20:59;323213;0.188810845;0.378548159;0.003277998;77567
12-4-2021 21:59;310222;0.195814758;0.393973088;0.002929655;72284
12-4-2021 22:59;298032;0.200700573;0.438973088;0.002241901;66051
12-4-2021 23:59;292745;0.200564098;0.458732295;0.001625601;64995
13-4-2021 00:59;288656;0.202813211;0.416345609;0.001402304;63082
13-4-2021 01:59;289467;0.200569557;0.438399434;0.001205803;63580
13-4-2021 02:59;291592;0.201148213;0.436168555;0.001000371;63802
13-4-2021 03:59;299623;0.197681739;0.436997167;0.001036097;65802
13-4-2021 04:59;320944;0.199024656;0.439100566;0.002170445;76042
13-4-2021 05:59;345649;0.188401419;0.432726629;0.027295808;91212
13-4-2021 06:59;362621;0.175840233;0.433427762;0.12095544;96233
13-4-2021 07:59;367023;0.166166864;0.414050991;0.250208591;92710
13-4-2021 08:59;366071;0.176882904;0.354454674;0.365510155;84717
13-4-2021 09:59;367725;0.187113092;0.30990085;0.420405453;80711
13-4-2021 10:59;366368;0.191485761;0.296770538;0.45165808;77754
13-4-2021 11:59;362369;0.190142844;0.30167847;0.459535993;75819
13-4-2021 12:59;357484;0.194733873;0.297854107;0.455114715;72511
13-4-2021 13:59;353040;0.19961423;0.289950425;0.426255831;70404
13-4-2021 14:59;349103;0.208092075;0.274398017;0.362267885;71554
13-4-2021 15:59;342517;0.203997816;0.240871105;0.262489918;72573
13-4-2021 16:59;344269;0.196273315;0.233859774;0.15407483;79228
13-4-2021 17:59;347856;0.183335457;0.25151558;0.055145391;88014
13-4-2021 18:59;350335;0.175130562;0.227868272;0.007860049;94100
13-4-2021 19:59;340226;0.175698299;0.185609066;0.002733153;86870
13-4-2021 20:59;324524;0.182898735;0.167060906;0.002045399;76837
13-4-2021 21:59;310337;0.187003913;0.134872521;0.001563079;69288
13-4-2021 22:59;299569;0.182560277;0.141246459;0.001107553;67986
13-4-2021 23:59;295603;0.179104722;0.155970255;0.000911051;67200
14-4-2021 00:59;291982;0.176391593;0.129773372;0.000714551;65404
14-4-2021 01:59;291145;0.170632336;0.122252125;0.000491253;65728
