Hour;EOM_price;PROD_SMR;PROD_electrolysis;PROD_SMRCCS;PROD_Biomass;PROD_SPP_lignite;PROD_Solar;PROD_ICE;PROD_WindOffshore;PROD_WindOnshore;PROD_Nuclear;PROD_CCGT_old;PROD_CCGT_new;PROD_SPP_coal;PROD_OCGT
560.0;2.907118642295267;-0.012929123990788107;-0.004850999999994849;-0.0020766666654955307;0.0;0.0;0.001325027877168334;0.0;0.004962554959503859;0.04478007813879495;0.0;0.0;0.0;0.0;0.0
561.0;2.947406144737726;-0.012929123990788107;-0.00485099999999485;-0.0020766666654955307;0.0;0.0;0.008779003246617772;0.0;0.005651054958912108;0.04386865033365025;0.0;0.0;0.0;0.0;0.0
562.0;2.97868842834847;-0.012929123990788107;-0.004850999999994846;-0.0020766666654955307;0.0;0.0;0.019831990894669783;0.0;0.006135299965380773;0.04323191102861414;0.0;0.0;0.0;0.0;0.0
563.0;2.975027040937865;-0.012929123990788107;-0.004850999999994847;-0.0020766666654955307;0.0;0.0;0.029754916460573162;0.0;0.006171254956851582;0.04226168156857265;0.0;0.0;0.0;0.0;0.0
564.0;2.959169005805385;-0.012929123990788107;-0.004850999999994847;-0.0020766666654955307;0.0;0.0;0.035064268369555666;0.0;0.006484139955465227;0.0426447332722915;0.0;0.0;0.0;0.0;0.0
565.0;2.980236952483399;-0.012929123990788107;-0.004850999999994849;-0.0020766666654955307;0.0;0.0;0.03630798352647144;0.0;0.006670799956555661;0.04464399384726911;0.0;0.0;0.0;0.0;0.0
566.0;2.9645517211742365;-0.012929123990788107;-0.004850999999994849;-0.0020766666654955307;0.0;0.0;0.032121301735247396;0.0;0.007719614961714117;0.04723631265181183;0.0;0.0;0.0;0.0;0.0
567.0;2.9730797215705014;-0.012929123990788107;-0.004850999999994848;-0.0020766666654955307;0.0;0.0;0.024842888147648904;0.0;0.008133479963815294;0.04875591865043638;0.0;0.0;0.0;0.0;0.0
568.0;3.007607128108973;-0.012929123990788107;-0.004850999999994846;-0.0020766666654955307;0.0;0.0;0.014578079646357107;0.0;0.007872614969981142;0.04941617861743486;0.0;0.0;0.0;0.0;0.0
569.0;3.1147436599999585;-0.012929123990788107;-0.004850999999994847;-0.0020766666654955307;0.0;0.0;0.004393659555068509;0.0;0.008274239961611043;0.05481586243259046;0.0;0.0;0.0;0.0;0.0
570.0;3.280777385494406;-0.012929123990788107;-0.004850999999994841;-0.0020766666654955307;0.0;0.0;0.0007429025986945616;0.0;0.00856493996138323;0.06008282205078274;0.0;0.0;0.0;0.0;0.0
571.0;3.235890224602173;-0.012929123990788107;-0.004850999999994843;-0.0020766666654955307;0.0;0.0;3.141618921960945e-5;0.0;0.008728649965363471;0.06475924397195319;0.0;0.0;0.0;0.0;0.0
572.0;3.20976133488875;-0.012929123990788107;-0.004850999999994842;-0.0020766666654955307;0.0;0.0;2.0328244080033927e-5;0.0;0.0085289849691246;0.0647668041847235;0.0;0.0;0.0;0.0;0.0
573.0;3.1413324626842396;-0.012929123990788107;-0.004850999999994845;-0.0020766666654955307;0.0;0.0;1.8480096606925824e-5;0.0;0.008592479965089817;0.06448287557843356;0.0;0.0;0.0;0.0;0.0
574.0;3.0627073752189653;-0.012929123990788107;-0.0048509999999948455;-0.0020766666654955307;0.0;0.0;1.6632154802762e-5;0.0;0.008372924965761207;0.06423086787051334;0.0;0.0;0.0;0.0;0.0
575.0;3.0165316508078006;-0.012929123990788107;-0.0048509999999948455;-0.0020766666654955307;0.0;0.0;1.6632154544113258e-5;0.0;0.008532809968250324;0.0625432566819833;0.0;0.0;0.0;0.0;0.0
576.0;2.9365699631326967;-0.012929123990784065;-0.004850999999994854;-0.0020766666654955302;0.0;0.0;1.7556175165192507e-5;0.0;0.008605484957704097;0.06151170549611851;0.0;0.0;0.0;0.0;0.0
577.0;4.137385865044641;-0.0024571688538697384;-0.029141999999991855;-0.003092945533293555;0.0;0.0;1.458622747009351e-5;0.0;0.008470079970743082;0.07372393589016144;0.0;0.0;0.0;0.0;0.0
578.0;4.093521404959148;-0.0024571688538697384;-0.029141999999991893;-0.003092945533293555;0.0;0.0;1.3728111111368617e-5;0.0;0.008341919982500603;0.07394312248752115;0.0;0.0;0.0;0.0;0.0
579.0;4.062777758626286;-0.0024571688538697384;-0.02914199999999183;-0.003092945533293555;0.0;0.0;1.3728110965922662e-5;0.0;0.00838727997398484;0.07378555776730664;0.0;0.0;0.0;0.0;0.0
580.0;4.02964458481569;-0.0024571688538697384;-0.02914199999999176;-0.003092945533293555;0.0;0.0;1.4586227000696076e-5;0.0;0.008065439967177096;0.07330350305745868;0.0;0.0;0.0;0.0;0.0
581.0;4.038146891954061;-0.0024571688538697384;-0.029141999999991872;-0.003092945533293555;0.0;0.0;1.4586227040217861e-5;0.0;0.007775279976704716;0.07431363377235971;0.0;0.0;0.0;0.0;0.0
582.0;4.095948190054563;-0.0024571688538697384;-0.02914199999999183;-0.003092945533293555;0.0;0.0;1.4586227296929936e-5;0.0;0.008415359977653412;0.0751989605461739;0.0;0.0;0.0;0.0;0.0
583.0;4.2797068166779395;-0.0024571688538697384;-0.029141999999991813;-0.003092945533293555;0.0;0.0;1.8876230494421215e-5;0.0;0.008088479979371913;0.07700393534549656;0.0;0.0;0.0;0.0;0.0
584.0;4.519959776374967;-0.0024571688538697384;-0.0291419999999918;-0.003092945533293555;0.0;0.0;0.0004581761402987974;0.0;0.007994159984719367;0.07769581624639307;0.0;0.0;0.0;0.0;0.0
585.0;4.6428005930161;-0.0024571688538697384;-0.029141999999991782;-0.003092945533293555;0.0;0.0;0.0024736362856130965;0.0;0.006492959980438967;0.07600862504770811;0.0;0.0;0.0;0.0;0.0
586.0;4.682013239777794;-0.0024571688538697384;-0.02914199999999179;-0.003092945533293555;0.0;0.0;0.006979035009072296;0.0;0.0064907999821043755;0.07489319136919861;0.0;0.0;0.0;0.0;0.0
587.0;4.693357393598754;-0.0024571688538697384;-0.029141999999991793;-0.003092945533293555;0.0;0.0;0.013585694515481937;0.0;0.006590879977972174;0.07493921266440631;0.0;0.0;0.0;0.0;0.0
588.0;4.704555959309989;-0.0024571688538697384;-0.029141999999991824;-0.003092945533293555;0.0;0.0;0.017963250013397367;0.0;0.0066599999761092045;0.07492049213754266;0.0;0.0;0.0;0.0;0.0
589.0;4.696816381300487;-0.0024571688538697384;-0.02914199999999183;-0.003092945533293555;0.0;0.0;0.01915931284473622;0.0;0.006706079974793198;0.07494545284002777;0.0;0.0;0.0;0.0;0.0
590.0;4.686945810508046;-0.0024571688538697384;-0.029141999999991768;-0.003092945533293555;0.0;0.0;0.016714848836956814;0.0;0.0068111999746483754;0.07517633990956615;0.0;0.0;0.0;0.0;0.0
591.0;4.705540583897143;-0.0024571688538697384;-0.02914199999999174;-0.003092945533293555;0.0;0.0;0.012598985736733148;0.0;0.006599519983437621;0.07472470619876133;0.0;0.0;0.0;0.0;0.0
592.0;4.716877891464247;-0.0024571688538697384;-0.0291419999999918;-0.003092945533293555;0.0;0.0;0.007043385535747111;0.0;0.006679439974206594;0.07328400250866494;0.0;0.0;0.0;0.0;0.0
593.0;4.736570926844226;-0.0024571688538697384;-0.02914199999999178;-0.003092945533293555;0.0;0.0;0.0025963313923429167;0.0;0.006569999977336389;0.07336590495658282;0.0;0.0;0.0;0.0;0.0
594.0;4.762015870855891;-0.0024571688538697384;-0.029141999999991824;-0.003092945533293555;0.0;0.0;0.0006289196854476908;0.0;0.006513839981839191;0.07470676569385154;0.0;0.0;0.0;0.0;0.0
595.0;4.770042082328273;-0.0024571688538697384;-0.02914199999999179;-0.003092945533293555;0.0;0.0;5.148050519906824e-5;0.0;0.006302879975028328;0.07546338855969907;0.0;0.0;0.0;0.0;0.0
596.0;4.725691798400216;-0.0024571688538697384;-0.029141999999991775;-0.003092945533293555;0.0;0.0;1.8018115789478926e-5;0.0;0.0047923199800687264;0.07517165977785119;0.0;0.0;0.0;0.0;0.0
597.0;4.631603973225376;-0.0024571688538697384;-0.029141999999991834;-0.003092945533293555;0.0;0.0;1.6302172261579127e-5;0.0;0.004585679981118237;0.07384795952353912;0.0;0.0;0.0;0.0;0.0
598.0;4.489427045024858;-0.0024571688538697384;-0.029141999999991813;-0.003092945533293555;0.0;0.0;1.63021719854847e-5;0.0;0.004496399977227999;0.07357339122464678;0.0;0.0;0.0;0.0;0.0
599.0;4.379889890896899;-0.0024571688538697384;-0.029141999999991838;-0.003092945533293555;0.0;0.0;1.6302171756820474e-5;0.0;0.005043599972731543;0.07234797416503193;0.0;0.0;0.0;0.0;0.0
600.0;4.269968697240525;-0.0024571688538697384;-0.029141999999991855;-0.003092945533293555;0.0;0.0;1.630217150504246e-5;0.0;0.005365439978700456;0.07169743428474352;0.0;0.0;0.0;0.0;0.0
601.0;4.170823994717207;-0.001964843720266997;-0.02914199999999349;-0.003092945533996281;0.0;0.0;1.458623008551971e-5;0.0;0.005515199979185403;0.03763068122259422;0.0;0.0;0.0;0.0;0.0
602.0;4.075480012946897;-0.001964843720266997;-0.02914199999999359;-0.003092945533996281;0.0;0.0;1.4586229904530559e-5;0.0;0.006568559976284562;0.03859635054330274;0.0;0.0;0.0;0.0;0.0
603.0;4.046113857978865;-0.001964843720266997;-0.029141999999993597;-0.003092945533996281;0.0;0.0;1.544415343392046e-5;0.0;0.007256879973962176;0.03997231226843984;0.0;0.0;0.0;0.0;0.0
604.0;4.033945551458514;-0.001964843720266997;-0.0291419999999934;-0.003092945533996281;0.0;0.0;1.4586229824620276e-5;0.0;0.007727759980590461;0.04131863315937611;0.0;0.0;0.0;0.0;0.0
605.0;4.054406643028503;-0.001964843720266997;-0.02914199999999349;-0.003092945533996281;0.0;0.0;1.3728114157467892e-5;0.0;0.0081388799791622;0.04201207410417075;0.0;0.0;0.0;0.0;0.0
606.0;4.139181024365292;-0.001964843720266997;-0.029141999999993562;-0.003092945533996281;0.0;0.0;1.372811432777968e-5;0.0;0.008389439989574086;0.04389193101094528;0.0;0.0;0.0;0.0;0.0
607.0;4.354911832866186;-0.001964843720266997;-0.0291419999999933;-0.003092945533996281;0.0;0.0;2.059217706805943e-5;0.0;0.008406719978807074;0.04632482491103728;0.0;0.0;0.0;0.0;0.0
608.0;4.6231343976874175;-0.001964843720266997;-0.029141999999993475;-0.003092945533996281;0.0;0.0;0.0003809554151320485;0.0;0.008445599987321402;0.04791607312377996;0.0;0.0;0.0;0.0;0.0
609.0;4.731672473416165;-0.001964843720266997;-0.029141999999993524;-0.003092945533996281;0.0;0.0;0.0020506384682364696;0.0;0.008441999975132255;0.048771759206280456;0.0;0.0;0.0;0.0;0.0
610.0;4.758021617767497;-0.001964843720266997;-0.029141999999993437;-0.003092945533996281;0.0;0.0;0.0059820299949727585;0.0;0.00846503998588897;0.048524491532849066;0.0;0.0;0.0;0.0;0.0
611.0;4.748492920699778;-0.001964843720266997;-0.029141999999993555;-0.003092945533996281;0.0;0.0;0.011248481548057755;0.0;0.008457839983232431;0.04833416589062353;0.0;0.0;0.0;0.0;0.0
612.0;4.752291604461135;-0.001964843720266997;-0.029141999999993496;-0.003092945533996281;0.0;0.0;0.01559943871942655;0.0;0.008310239974640546;0.04881934054539363;0.0;0.0;0.0;0.0;0.0
613.0;4.706903997889242;-0.001964843720266997;-0.029141999999993534;-0.003092945533996281;0.0;0.0;0.018346779500146727;0.0;0.00825119998458369;0.049404358295878616;0.0;0.0;0.0;0.0;0.0
614.0;4.66146893655472;-0.001964843720266997;-0.029141999999993454;-0.003092945533996281;0.0;0.0;0.017803660632992845;0.0;0.007989839981784284;0.049952714871700915;0.0;0.0;0.0;0.0;0.0
615.0;4.644940731082167;-0.001964843720266997;-0.029141999999993513;-0.003092945533996281;0.0;0.0;0.014980815163841693;0.0;0.0075326399845321475;0.050135240437286524;0.0;0.0;0.0;0.0;0.0
616.0;4.635056031514962;-0.001964843720266997;-0.02914199999999343;-0.003092945533996281;0.0;0.0;0.010408491950453957;0.0;0.007521119984809852;0.04872183751553294;0.0;0.0;0.0;0.0;0.0
617.0;4.642209112643387;-0.001964843720266997;-0.029141999999993583;-0.003092945533996281;0.0;0.0;0.005385714570687351;0.0;0.007839359978819927;0.04799017549505843;0.0;0.0;0.0;0.0;0.0
618.0;4.676154977910229;-0.001964843720266997;-0.0291419999999935;-0.003092945533996281;0.0;0.0;0.0016885591913942178;0.0;0.00786887998518855;0.04667427546027654;0.0;0.0;0.0;0.0;0.0
619.0;4.692125217330787;-0.001964843720266997;-0.029141999999993493;-0.003092945533996281;0.0;0.0;0.0001981997852544532;0.0;0.007910639975617518;0.04736927659186356;0.0;0.0;0.0;0.0;0.0
620.0;4.6536500218984465;-0.001964843720266997;-0.029141999999993378;-0.003092945533996281;0.0;0.0;4.804842817478634e-5;0.0;0.007712639982380326;0.04763760471512934;0.0;0.0;0.0;0.0;0.0
621.0;4.55027050357801;-0.001964843720266997;-0.029141999999993493;-0.003092945533996281;0.0;0.0;2.659831644295297e-5;0.0;0.007224479975760029;0.04880218006243022;0.0;0.0;0.0;0.0;0.0
622.0;4.402167163508523;-0.001964843720266997;-0.02914199999999345;-0.003092945533996281;0.0;0.0;2.1450100972550992e-5;0.0;0.0064799999816963025;0.050323226156535165;0.0;0.0;0.0;0.0;0.0
623.0;4.291853079328762;-0.001964843720266997;-0.029141999999993562;-0.003092945533996281;0.0;0.0;1.4586230315792134e-5;0.0;0.005396399981650559;0.049828691095442905;0.0;0.0;0.0;0.0;0.0
624.0;4.176310542632473;-0.001964843720266997;-0.029141999999993593;-0.003092945533996281;0.0;0.0;1.5444153711778728e-5;0.0;0.004536719979573429;0.04986769233596033;0.0;0.0;0.0;0.0;0.0
625.0;4.2034967742915645;-0.00320820355567159;-0.029141999999989218;-0.0030929455321045502;0.0;0.0;0.00046847218078310387;0.0;0.004772879971041512;0.025330488188096398;0.0;0.0;0.0;0.0;0.0
626.0;4.128476286489589;-0.00320820355567159;-0.029141999999989177;-0.0030929455321045502;0.0;0.0;0.0003655113378929231;0.0;0.005009039963870701;0.02484999366503881;0.0;0.0;0.0;0.0;0.0
627.0;4.110942301276996;-0.00320820355567159;-0.029141999999989128;-0.0030929455321045502;0.0;0.0;0.00027799456398336624;0.0;0.004937759967118324;0.0244365810299133;0.0;0.0;0.0;0.0;0.0
628.0;4.10856189636107;-0.00320820355567159;-0.029141999999989173;-0.0030929455321045502;0.0;0.0;0.0001844716512836712;0.0;0.005055839969463941;0.02398182737418454;0.0;0.0;0.0;0.0;0.0
629.0;4.1303838493574325;-0.00320820355567159;-0.02914199999998919;-0.0030929455321045502;0.0;0.0;7.893665296718468e-5;0.0;0.004966559966478066;0.024360138878552925;0.0;0.0;0.0;0.0;0.0
630.0;4.235226753320131;-0.00320820355567159;-0.029141999999989145;-0.0030929455321045502;0.0;0.0;6.778268380747215e-5;0.0;0.00482255996002514;0.024574645344203255;0.0;0.0;0.0;0.0;0.0
631.0;4.434154173072029;-0.00320820355567159;-0.029141999999989142;-0.0030929455321045502;0.0;0.0;0.0010012950990500992;0.0;0.004637519970890179;0.024420200568922103;0.0;0.0;0.0;0.0;0.0
632.0;4.5905122771125955;-0.00320820355567159;-0.029141999999989128;-0.0030929455321045502;0.0;0.0;0.0068915182310421005;0.0;0.004507199962886843;0.0241214515895079;0.0;0.0;0.0;0.0;0.0
633.0;4.6503698565070515;-0.00320820355567159;-0.029141999999989156;-0.0030929455321045502;0.0;0.0;0.020739763080079243;0.0;0.004255199973121007;0.023181522993237027;0.0;0.0;0.0;0.0;0.0
634.0;4.636161203414921;-0.00320820355567159;-0.02914199999998916;-0.0030929455321045502;0.0;0.0;0.0354425837672664;0.0;0.004078079969493154;0.021137861047742672;0.0;0.0;0.0;0.0;0.0
635.0;4.528910154396526;-0.00320820355567159;-0.02914199999998914;-0.0030929455321045502;0.0;0.0;0.04696219565187459;0.0;0.003907439972123858;0.02136250794165581;0.0;0.0;0.0;0.0;0.0
636.0;4.462413278906073;-0.00320820355567159;-0.029141999999989128;-0.0030929455321045502;0.0;0.0;0.05444144922071576;0.0;0.004070879965717594;0.022118350785547757;0.0;0.0;0.0;0.0;0.0
637.0;4.44462369828363;-0.00320820355567159;-0.029141999999989125;-0.0030929455321045502;0.0;0.0;0.05759291157739752;0.0;0.003940559967809072;0.023851563422330285;0.0;0.0;0.0;0.0;0.0
638.0;4.410503106760558;-0.00320820355567159;-0.029141999999989184;-0.0030929455321045502;0.0;0.0;0.0571913639647592;0.0;0.004130639962282802;0.025281346662200766;0.0;0.0;0.0;0.0;0.0
639.0;4.374740693373614;-0.00320820355567159;-0.029141999999989204;-0.0030929455321045502;0.0;0.0;0.05276404398906214;0.0;0.004308479972607995;0.025928766311785836;0.0;0.0;0.0;0.0;0.0
640.0;4.377212745667951;-0.00320820355567159;-0.029141999999989187;-0.0030929455321045502;0.0;0.0;0.04440361663929424;0.0;0.004183919963371204;0.025941246805915884;0.0;0.0;0.0;0.0;0.0
641.0;4.434562635291266;-0.00320820355567159;-0.029141999999989107;-0.0030929455321045502;0.0;0.0;0.031367905041706876;0.0;0.0039283199609904465;0.025099601261455627;0.0;0.0;0.0;0.0;0.0
642.0;4.558924231614042;-0.00320820355567159;-0.02914199999998914;-0.0030929455321045502;0.0;0.0;0.016395669874907103;0.0;0.003805919962411217;0.023273565726535408;0.0;0.0;0.0;0.0;0.0
643.0;4.660585917344283;-0.00320820355567159;-0.02914199999998916;-0.0030929455321045502;0.0;0.0;0.004754220903608947;0.0;0.0040607999701013095;0.021899944210146717;0.0;0.0;0.0;0.0;0.0
644.0;4.7230333248125635;-0.00320820355567159;-0.029141999999989177;-0.0030929455321045502;0.0;0.0;0.0009541045858358055;0.0;0.004106159973470284;0.02219791316761705;0.0;0.0;0.0;0.0;0.0
645.0;4.68414578829667;-0.00320820355567159;-0.029141999999989128;-0.0030929455321045502;0.0;0.0;0.00048305842366003774;0.0;0.0034106399614984247;0.022825052246432883;0.0;0.0;0.0;0.0;0.0
646.0;4.603773501496932;-0.00320820355567159;-0.029141999999989156;-0.0030929455321045502;0.0;0.0;0.0005019345714433514;0.0;0.0029951999767716783;0.022981056922737764;0.0;0.0;0.0;0.0;0.0
647.0;4.4976803448912595;-0.00320820355567159;-0.02914199999998918;-0.0030929455321045502;0.0;0.0;0.0005019345710575555;0.0;0.002604959978453398;0.023108200786792814;0.0;0.0;0.0;0.0;0.0
648.0;4.381752921304472;-0.00320820355567159;-0.029141999999989194;-0.0030929455321045502;0.0;0.0;0.0004907804088927856;0.0;0.002064959961659796;0.023286826242610567;0.0;0.0;0.0;0.0;0.0
649.0;3.203594098643586;-0.0020515986225748675;-0.02914199999999327;-0.0030929455338764055;0.0;0.0;0.00036036322243356196;0.0;0.002509199972133178;0.021601975109807103;0.0;0.0;0.0;0.0;0.0
650.0;3.1799285624467903;-0.0020515986225748675;-0.02914199999999335;-0.0030929455338764055;0.0;0.0;0.00020077374341630742;0.0;0.0027050399664760175;0.02024395388957928;0.0;0.0;0.0;0.0;0.0
651.0;3.1595799137989724;-0.0020515986225748675;-0.029141999999993274;-0.0030929455338764055;0.0;0.0;0.00011154092972049565;0.0;0.0026474399791964033;0.0191901420882156;0.0;0.0;0.0;0.0;0.0
652.0;3.136517806936993;-0.0020515986225748675;-0.02914199999999332;-0.0030929455338764055;0.0;0.0;4.118436011420502e-5;0.0;0.0028411199637166725;0.0181605108244971;0.0;0.0;0.0;0.0;0.0
653.0;3.12849100075284;-0.0020515986225748675;-0.02914199999999324;-0.0030929455338764055;0.0;0.0;3.432029740276367e-5;0.0;0.003067919967220217;0.018934294173302633;0.0;0.0;0.0;0.0;0.0
654.0;3.141186553588611;-0.0020515986225748675;-0.02914199999999324;-0.0030929455338764055;0.0;0.0;0.0009017661456497841;0.0;0.0031103999647408825;0.018723687817421324;0.0;0.0;0.0;0.0;0.0
655.0;3.161956830426437;-0.0020515986225748675;-0.029141999999993284;-0.0030929455338764055;0.0;0.0;0.004480516421726384;0.0;0.0029879999655095927;0.018467840045398465;0.0;0.0;0.0;0.0;0.0
656.0;3.2036273436217013;-0.0020515986225748675;-0.029141999999993347;-0.0030929455338764055;0.0;0.0;0.0136886554514781;0.0;0.00285335997103945;0.01792728368910405;0.0;0.0;0.0;0.0;0.0
657.0;3.2480464909276168;-0.0020515986225748675;-0.029141999999993253;-0.0030929455338764055;0.0;0.0;0.025526588274530367;0.0;0.0026841599775486785;0.01804584731168637;0.0;0.0;0.0;0.0;0.0
658.0;3.287348635651539;-0.0020515986225748675;-0.029141999999993264;-0.0030929455338764055;0.0;0.0;0.03541426959507979;0.0;0.002460239968583885;0.018231492965085024;0.0;0.0;0.0;0.0;0.0
659.0;3.321727555928823;-0.0020515986225748675;-0.029141999999993232;-0.0030929455338764055;0.0;0.0;0.04017792854081972;0.0;0.002679839981109071;0.01905129775198733;0.0;0.0;0.0;0.0;0.0
660.0;3.3427303202560457;-0.0020515986225748675;-0.02914199999999326;-0.0030929455338764055;0.0;0.0;0.04211788399755359;0.0;0.002701439977852736;0.020059868422983615;0.0;0.0;0.0;0.0;0.0
661.0;3.3046460484030034;-0.0020515986225748675;-0.02914199999999325;-0.0030929455338764055;0.0;0.0;0.04340746964529155;0.0;0.0026935199791882475;0.021920224780937084;0.0;0.0;0.0;0.0;0.0
662.0;3.256188777210171;-0.0020515986225748675;-0.02914199999999329;-0.0030929455338764055;0.0;0.0;0.043380871414618695;0.0;0.0024861599732737692;0.02373767993149333;0.0;0.0;0.0;0.0;0.0
663.0;3.2240086625606494;-0.0020515986225748675;-0.029141999999993326;-0.0030929455338764055;0.0;0.0;0.04107712054538354;0.0;0.0028497599812422445;0.025367929241860997;0.0;0.0;0.0;0.0;0.0
664.0;3.2147899173771273;-0.0020515986225748675;-0.02914199999999333;-0.0030929455338764055;0.0;0.0;0.03619334055274809;0.0;0.002843279974281047;0.027320328476005105;0.0;0.0;0.0;0.0;0.0
665.0;3.251978870605152;-0.0020515986225748675;-0.02914199999999327;-0.0030929455338764055;0.0;0.0;0.028124635814472516;0.0;0.003008879978447171;0.027803163207806215;0.0;0.0;0.0;0.0;0.0
666.0;3.3268204407250614;-0.0020515986225748675;-0.029141999999993225;-0.0030929455338764055;0.0;0.0;0.018809245651432917;0.0;0.002877839974214772;0.029124523253373738;0.0;0.0;0.0;0.0;0.0
667.0;3.379136618897276;-0.0020515986225748675;-0.029141999999993208;-0.0030929455338764055;0.0;0.0;0.009046833593312043;0.0;0.0024595199735415094;0.02887569567892611;0.0;0.0;0.0;0.0;0.0
668.0;3.458443437284582;-0.0020515986225748675;-0.029141999999993225;-0.0030929455338764055;0.0;0.0;0.002369817421848977;0.0;0.0028151999727015595;0.02816041411946097;0.0;0.0;0.0;0.0;0.0
669.0;3.462731004365177;-0.0020515986225748675;-0.029141999999993187;-0.0030929455338764055;0.0;0.0;0.0007559048894029028;0.0;0.0024775199807141432;0.028094111967709817;0.0;0.0;0.0;0.0;0.0
670.0;3.452039860291482;-0.0020515986225748675;-0.029141999999993253;-0.0030929455338764055;0.0;0.0;0.0005748652029561687;0.0;0.002435759978973883;0.027905346369389347;0.0;0.0;0.0;0.0;0.0
671.0;3.411761779328022;-0.0020515986225748675;-0.02914199999999337;-0.0030929455338764055;0.0;0.0;0.0005757232226249264;0.0;0.0025876799730351193;0.02832577905919888;0.0;0.0;0.0;0.0;0.0
672.0;3.3438227636813824;-0.0020515986225748675;-0.029141999999993312;-0.0030929455338764055;0.0;0.0;0.0005748652025151899;0.0;0.002729519969979114;0.02822437591957442;0.0;0.0;0.0;0.0;0.0
673.0;3.558249653326481;-0.0019042259438387555;-0.029141999999993794;-0.00309294553407912;0.0;0.0;0.0005388289478704166;0.0;0.0005068799757826388;0.018829771088789048;0.0;0.0;0.0;0.0;0.0
674.0;3.485648936025275;-0.0019042259438387555;-0.029141999999993715;-0.00309294553407912;0.0;0.0;0.00047447832496220755;0.0;0.0005054399839080956;0.018719007685732886;0.0;0.0;0.0;0.0;0.0
675.0;3.4460495153554085;-0.0019042259438387555;-0.02914199999999382;-0.00309294553407912;0.0;0.0;0.00039811552061291003;0.0;0.0007185599770629062;0.01872680790525796;0.0;0.0;0.0;0.0;0.0
676.0;3.456110640848703;-0.0019042259438387555;-0.029141999999993822;-0.00309294553407912;0.0;0.0;0.0003509251985205513;0.0;0.0012103199840659807;0.01879544997998036;0.0;0.0;0.0;0.0;0.0
677.0;3.5208695345793903;-0.0019042259438387555;-0.029141999999993954;-0.00309294553407912;0.0;0.0;0.0007155784389362019;0.0;0.0013521599818908585;0.018704187268633616;0.0;0.0;0.0;0.0;0.0
678.0;3.6710055040454352;-0.0019042259438387555;-0.029141999999993562;-0.00309294553407912;0.0;0.0;0.0033101938039991415;0.0;0.001553759977165096;0.01758953332630664;0.0;0.0;0.0;0.0;0.0
679.0;3.7450389588291295;-0.0019042259438387555;-0.029141999999993826;-0.00309294553407912;0.0;0.0;0.0109207225820428;0.0;0.0018352799739832124;0.015538071161288716;0.0;0.0;0.0;0.0;0.0
680.0;3.870104510281457;-0.0019042259438387555;-0.029141999999993683;-0.00309294553407912;0.0;0.0;0.024038802931101333;0.0;0.001965599972472414;0.014450718273078346;0.0;0.0;0.0;0.0;0.0
681.0;3.8956471720068837;-0.0019042259438387555;-0.029141999999993784;-0.00309294553407912;0.0;0.0;0.03896899560709833;0.0;0.0020923199803903913;0.014151969293658586;0.0;0.0;0.0;0.0;0.0
682.0;3.9075955922822962;-0.0019042259438387555;-0.02914199999999375;-0.00309294553407912;0.0;0.0;0.051970386892070404;0.0;0.0021916799805245845;0.014919512466843652;0.0;0.0;0.0;0.0;0.0
683.0;3.9271329325387416;-0.0019042259438387555;-0.029141999999993853;-0.00309294553407912;0.0;0.0;0.05994299485060015;0.0;0.0023961599805952887;0.016126208999591576;0.0;0.0;0.0;0.0;0.0
684.0;3.909938087207468;-0.0019042259438387555;-0.029141999999993555;-0.00309294553407912;0.0;0.0;0.062167808855959884;0.0;0.0025675199842145444;0.01729000432494166;0.0;0.0;0.0;0.0;0.0
685.0;3.879334544939005;-0.0019042259438387555;-0.029141999999993725;-0.00309294553407912;0.0;0.0;0.06159980770194481;0.0;0.0025855199793153403;0.018204972075841316;0.0;0.0;0.0;0.0;0.0
686.0;3.8719049072412925;-0.0019042259438387555;-0.029141999999993767;-0.00309294553407912;0.0;0.0;0.05884302889511376;0.0;0.0025991999774823914;0.02022913347251832;0.0;0.0;0.0;0.0;0.0
687.0;3.8581569546690604;-0.0019042259438387555;-0.029141999999993805;-0.00309294553407912;0.0;0.0;0.054037327554214254;0.0;0.003003119984532419;0.02180010111448447;0.0;0.0;0.0;0.0;0.0
688.0;3.846373568951174;-0.0019042259438387555;-0.029141999999993774;-0.00309294553407912;0.0;0.0;0.04656322210407229;0.0;0.0036827999881663123;0.023325827340308674;0.0;0.0;0.0;0.0;0.0
689.0;3.8699861435465603;-0.0019042259438387555;-0.02914199999999368;-0.00309294553407912;0.0;0.0;0.03580123106564804;0.0;0.003657599979102846;0.024322697539127365;0.0;0.0;0.0;0.0;0.0
690.0;3.8991705179751754;-0.0019042259438387555;-0.02914199999999379;-0.00309294553407912;0.0;0.0;0.025258889933524327;0.0;0.00352583997867695;0.02525326587196956;0.0;0.0;0.0;0.0;0.0
691.0;3.897101100946486;-0.0019042259438387555;-0.02914199999999396;-0.00309294553407912;0.0;0.0;0.014013840359342139;0.0;0.0033947999851224333;0.02590224556546142;0.0;0.0;0.0;0.0;0.0
692.0;3.878519063528328;-0.0019042259438387555;-0.02914199999999367;-0.00309294553407912;0.0;0.0;0.0055367239457631;0.0;0.0035992799736826032;0.02278527098401286;0.0;0.0;0.0;0.0;0.0
