Hour;EOM_price;Demand;Biomass;SPP_lignite;Solar;ICE;WindOffshore;WindOnshore;Nuclear;CCGT_old;CCGT_new;SPP_coal;OCGT;electrolysis
940.0;3.624853026930597;-0.22202557000000006;0.0;0.0;1.3464199310312434e-5;0.0;0.0035214749658354495;0.038056754147970724;0.0;0.0;0.0;0.0;0.0;-0.0605298885889086
941.0;3.612049179723334;-0.2206648;0.0;0.0;1.3464199167002952e-5;0.0;0.0035646749644955076;0.03741737483457792;0.0;0.0;0.0;0.0;0.0;-0.06052988858890865
942.0;3.631588897852586;-0.22186983000000002;0.0;0.0;1.6632095248787752e-5;0.0;0.0034431749627909917;0.03751745778317117;0.0;0.0;0.0;0.0;0.0;-0.06052988858890858
943.0;3.6732088209073166;-0.22557353000000002;0.0;0.0;8.5536803352285e-5;0.0;0.00393457496014027;0.03810571565782176;0.0;0.0;0.0;0.0;0.0;-0.060529888588908426
944.0;3.733512935522499;-0.23103197000000003;0.0;0.0;0.0011357381784839967;0.0;0.004378724961640624;0.038382924118945436;0.0;0.0;0.0;0.0;0.0;-0.06052988858890819
945.0;3.7932498065684164;-0.24062506;0.0;0.0;0.007524859923805947;0.0;0.00498622496123465;0.03760170028596505;0.0;0.0;0.0;0.0;0.0;-0.06052988858890796
946.0;3.852806603430396;-0.25314414;0.0;0.0;0.01699884933654402;0.0;0.0054134999671508095;0.03705592373879256;0.0;0.0;0.0;0.0;0.0;-0.06052988858890773
947.0;3.8713507745124436;-0.26153069999999995;0.0;0.0;0.025504214107434458;0.0;0.005445224959835165;0.03622429848732968;0.0;0.0;0.0;0.0;0.0;-0.060529888588907656
948.0;3.869946139058798;-0.26628322000000004;0.0;0.0;0.030055087172363427;0.0;0.005721299958776158;0.036552628519089636;0.0;0.0;0.0;0.0;0.0;-0.060529888588907656
949.0;3.899894729998533;-0.27092728000000005;0.0;0.0;0.03112112873545798;0.0;0.005885999959775636;0.03826628044049926;0.0;0.0;0.0;0.0;0.0;-0.060529888588907545
950.0;3.882418339060802;-0.26944688000000006;0.0;0.0;0.02753254434298435;0.0;0.0068114249643472366;0.040488267987250234;0.0;0.0;0.0;0.0;0.0;-0.06052988858890761
951.0;3.877729687226335;-0.26488025;0.0;0.0;0.021293904124967847;0.0;0.007176599966065588;0.04179078741464189;0.0;0.0;0.0;0.0;0.0;-0.06052988858890762
952.0;3.8881653319868064;-0.25759601;0.0;0.0;0.012495496837996051;0.0;0.006946424971221119;0.04235672452921039;0.0;0.0;0.0;0.0;0.0;-0.06052988858890759
953.0;3.9875886622965933;-0.26033399000000007;0.0;0.0;0.0037659939024866865;0.0;0.007300799963591708;0.0469850249421996;0.0;0.0;0.0;0.0;0.0;-0.06052988858890721
954.0;4.164821124589138;-0.27300153;0.0;0.0;0.0006367736541069624;0.0;0.0075572999632561675;0.051499561757792446;0.0;0.0;0.0;0.0;0.0;-0.06052988858890649
955.0;4.129306805764995;-0.27409846000000004;0.0;0.0;2.6928160278948222e-5;0.0;0.007701749966901775;0.05550792340451069;0.0;0.0;0.0;0.0;0.0;-0.060529888588906636
956.0;4.100847984899081;-0.27213919999999997;0.0;0.0;1.7424206722768658e-5;0.0;0.007525574970236684;0.05551440358688528;0.0;0.0;0.0;0.0;0.0;-0.06052988858890676
957.0;4.029061314678748;-0.26745964000000005;0.0;0.0;1.5840079054233124e-5;0.0;0.007581599966748769;0.05527103621006566;0.0;0.0;0.0;0.0;0.0;-0.06052988858890704
958.0;3.945457648107517;-0.26182217999999996;0.0;0.0;1.4256132461020751e-5;0.0;0.007387874967422948;0.05505502960327726;0.0;0.0;0.0;0.0;0.0;-0.060529888588907364
959.0;3.893234652253124;-0.25732641;0.0;0.0;1.4256132663362479e-5;0.0;0.007528949969645124;0.05360850572739443;0.0;0.0;0.0;0.0;0.0;-0.0605298885889076
960.0;3.8085556021560967;-0.25124738;0.0;0.0;1.5048149477717665e-5;0.0;0.0075930749604444965;0.05272431899665367;0.0;0.0;0.0;0.0;0.0;-0.06052988858890793
961.0;4.594694225110546;-0.3090022400000001;0.0;0.0;1.2342186977988068e-5;0.0;0.007411319968915173;0.0623817919070222;0.0;0.0;0.0;0.0;0.0;-0.06051625222526146
962.0;4.549788264282983;-0.306248792;0.0;0.0;1.1616089719995902e-5;0.0;0.0072991799791652864;0.06256725748940321;0.0;0.0;0.0;0.0;0.0;-0.06051625222526173
963.0;4.517772532568015;-0.30415355600000005;0.0;0.0;1.1616089768482876e-5;0.0;0.007338869971684573;0.06243393349537534;0.0;0.0;0.0;0.0;0.0;-0.06051625222526193
964.0;4.48171122447977;-0.301235648;0.0;0.0;1.2342186758784781e-5;0.0;0.007057259965684138;0.06202604104858064;0.0;0.0;0.0;0.0;0.0;-0.06051625222526214
965.0;4.492666931925207;-0.302477488;0.0;0.0;1.2342186773582643e-5;0.0;0.0068033699740412705;0.0628807670381124;0.0;0.0;0.0;0.0;0.0;-0.060516252225262
966.0;4.555950571469788;-0.30769451999999997;0.0;0.0;1.2342186886755201e-5;0.0;0.007363439974949198;0.06362988969287876;0.0;0.0;0.0;0.0;0.0;-0.06051625222526162
967.0;4.750456873305916;-0.32105586;0.0;0.0;1.597219234090412e-5;0.0;0.007077419976638979;0.0651571760615377;0.0;0.0;0.0;0.0;0.0;-0.060516252225260414
968.0;5.004637964974827;-0.337821464;0.0;0.0;0.0003876875002194643;0.0;0.006994889981544906;0.0657426137469133;0.0;0.0;0.0;0.0;0.0;-0.06051625222525877
969.0;5.133169880749752;-0.34487036000000004;0.0;0.0;0.0020930768540326767;0.0;0.005681339977895174;0.0643149904249498;0.0;0.0;0.0;0.0;0.0;-0.060516252225257916
970.0;5.1825959977905915;-0.350658236;0.0;0.0;0.00590533731239179;0.0;0.005679449979424397;0.06337116192774993;0.0;0.0;0.0;0.0;0.0;-0.06051625222525757
971.0;5.209716977412224;-0.35772102000000006;0.0;0.0;0.011495587664018909;0.0;0.0057670199758903164;0.0634101030236954;0.0;0.0;0.0;0.0;0.0;-0.06051625222525738
972.0;5.231809401425157;-0.362622804;0.0;0.0;0.015199673085366665;0.0;0.005827499974317658;0.06339426257788804;0.0;0.0;0.0;0.0;0.0;-0.06051625222525723
973.0;5.226040352930268;-0.3632683440000001;0.0;0.0;0.016211726250348817;0.0;0.005867819973171548;0.06341538317229853;0.0;0.0;0.0;0.0;0.0;-0.06051625222525726
974.0;5.208877855606092;-0.36052534;0.0;0.0;0.01414333362835796;0.0;0.0059597999730057576;0.06361074915421538;0.0;0.0;0.0;0.0;0.0;-0.060516252225257375
975.0;5.215426089186358;-0.3571339480000001;0.0;0.0;0.010660680235834238;0.0;0.005774579980648661;0.0632285975527649;0.0;0.0;0.0;0.0;0.0;-0.06051625222525734
976.0;5.20901262811768;-0.35125097600000005;0.0;0.0;0.005959787758031684;0.0;0.005844509972494468;0.06200954058422135;0.0;0.0;0.0;0.0;0.0;-0.06051625222525739
977.0;5.218944277300935;-0.348319268;0.0;0.0;0.002196895790513091;0.0;0.00574874997519816;0.06207884265553628;0.0;0.0;0.0;0.0;0.0;-0.06051625222525733
978.0;5.246629580132355;-0.349511756;0.0;0.0;0.0005321628077572236;0.0;0.005699609979163598;0.06321341712553306;0.0;0.0;0.0;0.0;0.0;-0.06051625222525714
979.0;5.255777238551141;-0.350048488;0.0;0.0;4.356042438449963e-5;0.0;0.005515019973213238;0.06385363647355796;0.0;0.0;0.0;0.0;0.0;-0.060516252225257076
980.0;5.204960779535184;-0.34531790800000006;0.0;0.0;1.524609555621639e-5;0.0;0.004193279977562568;0.0636067890427632;0.0;0.0;0.0;0.0;0.0;-0.06051625222525742
981.0;5.100813554043554;-0.33755634;0.0;0.0;1.3794142736197484e-5;0.0;0.004012469978374129;0.062486734981421516;0.0;0.0;0.0;0.0;0.0;-0.06051625222525813
982.0;4.949881009693564;-0.327792368;0.0;0.0;1.3794142171687638e-5;0.0;0.0039343499748341415;0.06225440795928091;0.0;0.0;0.0;0.0;0.0;-0.06051625222525914
983.0;4.832738893191942;-0.319935604;0.0;0.0;1.3794141702392222e-5;0.0;0.004413149970785589;0.061217516601144474;0.0;0.0;0.0;0.0;0.0;-0.0605162522252599
984.0;4.717616910626709;-0.31246992000000007;0.0;0.0;1.3794141041074887e-5;0.0;0.004694759975902897;0.06066705977936123;0.0;0.0;0.0;0.0;0.0;-0.06051625222526063
985.0;4.530859245008759;-0.27386066000000003;0.0;0.0;1.2342191901323055e-5;0.0;0.004825799976980955;0.0318413456498551;0.0;0.0;0.0;0.0;0.0;-0.060516252225272925
986.0;4.437897064897404;-0.26968904800000004;0.0;0.0;1.2342191556975658e-5;0.0;0.005747489974386169;0.032658450459684935;0.0;0.0;0.0;0.0;0.0;-0.06051625222527336
987.0;4.414690615585233;-0.2699100200000001;0.0;0.0;1.3068127196228511e-5;0.0;0.006349769972366937;0.03382272576557019;0.0;0.0;0.0;0.0;0.0;-0.06051625222527347
988.0;4.407848296269328;-0.27094804400000005;0.0;0.0;1.2342191442379947e-5;0.0;0.006761789978187825;0.034961920365593306;0.0;0.0;0.0;0.0;0.0;-0.060516252225273494
989.0;4.432315277379699;-0.273382004;0.0;0.0;1.1616093014846561e-5;0.0;0.007121519976976429;0.03554867808811206;0.0;0.0;0.0;0.0;0.0;-0.06051625222527339
990.0;4.524248001626723;-0.28085421200000005;0.0;0.0;1.1616093555188775e-5;0.0;0.007340759986185997;0.037139326239998854;0.0;0.0;0.0;0.0;0.0;-0.060516252225272946
991.0;4.754212086185178;-0.297232968;0.0;0.0;1.7424146937313392e-5;0.0;0.007355879976979024;0.03919792877084736;0.0;0.0;0.0;0.0;0.0;-0.06051625222527182
992.0;5.038423263421198;-0.31664671200000005;0.0;0.0;0.0003223468871494762;0.0;0.007389899984663278;0.040544369566246595;0.0;0.0;0.0;0.0;0.0;-0.060516252225270364
993.0;5.160485308968209;-0.32630525600000004;0.0;0.0;0.0017351556244762517;0.0;0.0073867499741129185;0.041268411636055456;0.0;0.0;0.0;0.0;0.0;-0.0605162522252697
994.0;5.198838397610746;-0.33165306000000006;0.0;0.0;0.005061717685599391;0.0;0.00740690998358523;0.041059185143152356;0.0;0.0;0.0;0.0;0.0;-0.06051625222526949
995.0;5.200848178822699;-0.33579872400000005;0.0;0.0;0.00951794592284954;0.0;0.007400609981299242;0.040898140368961756;0.0;0.0;0.0;0.0;0.0;-0.060516252225269476
996.0;5.215638523204799;-0.34043662;0.0;0.0;0.013199525067880526;0.0;0.007271459973823749;0.04130867276915209;0.0;0.0;0.0;0.0;0.0;-0.06051625222526939
997.0;5.1759203986790805;-0.34053706400000006;0.0;0.0;0.015524198036181006;0.0;0.007219799982522353;0.04180368778879319;0.0;0.0;0.0;0.0;0.0;-0.060516252225269615
998.0;5.127533138740201;-0.337282948;0.0;0.0;0.015064635917798793;0.0;0.006991109980037233;0.04226768181448874;0.0;0.0;0.0;0.0;0.0;-0.060516252225269865
999.0;5.10233077013809;-0.33321899600000005;0.0;0.0;0.01267607436695296;0.0;0.006591059982396778;0.04242212652383015;0.0;0.0;0.0;0.0;0.0;-0.060516252225270004
1000.0;5.076090996962757;-0.326815728;0.0;0.0;0.00880718549404517;0.0;0.006580979982570029;0.04122617020542285;0.0;0.0;0.0;0.0;0.0;-0.06051625222527015
1001.0;5.070058632570678;-0.3221441480000001;0.0;0.0;0.004557143095751479;0.0;0.006859439977282288;0.04060707157271337;0.0;0.0;0.0;0.0;0.0;-0.060516252225270184
1002.0;5.094929838077604;-0.319754136;0.0;0.0;0.0014287808517218236;0.0;0.006885269982838518;0.03949361769712862;0.0;0.0;0.0;0.0;0.0;-0.06051625222527006
1003.0;5.110767914162091;-0.32015263600000005;0.0;0.0;0.00016770750803785998;0.0;0.006921809974472777;0.04008169557770231;0.0;0.0;0.0;0.0;0.0;-0.06051625222526997
1004.0;5.069948183543965;-0.31751678;0.0;0.0;4.065635964102611e-5;0.0;0.00674855998035763;0.04030874245123468;0.0;0.0;0.0;0.0;0.0;-0.06051625222527019
1005.0;4.962487846183055;-0.3112657040000001;0.0;0.0;2.2506264975423887e-5;0.0;0.006321419974484491;0.04129415236048874;0.0;0.0;0.0;0.0;0.0;-0.06051625222527076
1006.0;4.80974328861093;-0.30225097600000006;0.0;0.0;1.8150082568549702e-5;0.0;0.00566999997956424;0.04258119136319215;0.0;0.0;0.0;0.0;0.0;-0.060516252225271544
1007.0;4.690932176715841;-0.293477276;0.0;0.0;1.2342192442732153e-5;0.0;0.004721849979410523;0.04216273861919026;0.0;0.0;0.0;0.0;0.0;-0.06051625222527214
1008.0;4.568776342459406;-0.28511332400000006;0.0;0.0;1.30681277044777e-5;0.0;0.003969629977481846;0.04219573966885811;0.0;0.0;0.0;0.0;0.0;-0.06051625222527273
1009.0;4.523503356329863;-0.26337318400000004;0.0;0.0;0.00039639953256348775;0.0;0.0041762699663404675;0.021433490005256923;0.0;0.0;0.0;0.0;0.0;-0.06051625222524452
1010.0;4.444358861756407;-0.25814528400000003;0.0;0.0;0.00030927881924519953;0.0;0.00438290995992332;0.021026917716514933;0.0;0.0;0.0;0.0;0.0;-0.06051625222524514
1011.0;4.424690959620621;-0.256453348;0.0;0.0;0.00023522616434666323;0.0;0.0043205399627218805;0.0206771070252546;0.0;0.0;0.0;0.0;0.0;-0.060516252225245294
1012.0;4.421589676726842;-0.255924324;0.0;0.0;0.00015609139197326978;0.0;0.00442385996476355;0.020292315470407128;0.0;0.0;0.0;0.0;0.0;-0.06051625222524532
1013.0;4.44462505270733;-0.25751011600000007;0.0;0.0;6.679254727975329e-5;0.0;0.004345739962193703;0.02061242520487297;0.0;0.0;0.0;0.0;0.0;-0.06051625222524514
1014.0;4.552947214799837;-0.264345684;0.0;0.0;5.735457357274596e-5;0.0;0.004219739956725638;0.020793930675809074;0.0;0.0;0.0;0.0;0.0;-0.06051625222524428
1015.0;4.763224398404916;-0.27800014800000006;0.0;0.0;0.0008472496944367624;0.0;0.0040578299665864756;0.02066324663518895;0.0;0.0;0.0;0.0;0.0;-0.06051625222524257
1016.0;4.944232082656093;-0.29368114;0.0;0.0;0.005831284652514416;0.0;0.003943799959951063;0.02041045903722547;0.0;0.0;0.0;0.0;0.0;-0.06051625222524102
1017.0;5.040051975123731;-0.309716252;0.0;0.0;0.017549030294192153;0.0;0.0037232999692183655;0.019615134840382825;0.0;0.0;0.0;0.0;0.0;-0.06051625222524017
1018.0;5.056110267789681;-0.320612752;0.0;0.0;0.029989878568076053;0.0;0.003568319966233185;0.017885882424965645;0.0;0.0;0.0;0.0;0.0;-0.06051625222524002
1019.0;4.975655519259301;-0.32473344000000004;0.0;0.0;0.03973724247047738;0.0;0.003419009968618572;0.018075968258277116;0.0;0.0;0.0;0.0;0.0;-0.06051625222524071
1020.0;4.928493026844589;-0.328444096;0.0;0.0;0.04606584164415064;0.0;0.0035620199630862336;0.018715527587724504;0.0;0.0;0.0;0.0;0.0;-0.0605162522252411
1021.0;4.922043308602841;-0.331802464;0.0;0.0;0.04873246363830064;0.0;0.0034479899649821188;0.020182092126540836;0.0;0.0;0.0;0.0;0.0;-0.06051625222524115
1022.0;4.890199690002559;-0.330781472;0.0;0.0;0.04839269258144217;0.0;0.003614309960132328;0.02139190871412342;0.0;0.0;0.0;0.0;0.0;-0.06051625222524143
1023.0;4.842882387863057;-0.324966024;0.0;0.0;0.044646498755784664;0.0;0.0037699199690526585;0.02193972534069468;0.0;0.0;0.0;0.0;0.0;-0.06051625222524184
1024.0;4.821893392638879;-0.31692273200000004;0.0;0.0;0.03757229099819293;0.0;0.003660929960804043;0.021950285758803718;0.0;0.0;0.0;0.0;0.0;-0.060516252225242026
1025.0;4.843556659020993;-0.307059108;0.0;0.0;0.026542073492430214;0.0;0.0034372799585214624;0.021238124144259293;0.0;0.0;0.0;0.0;0.0;-0.06051625222524185
1026.0;4.929775196104327;-0.299042804;0.0;0.0;0.013873259120450633;0.0;0.0033301799596276295;0.019693017153172294;0.0;0.0;0.0;0.0;0.0;-0.06051625222524113
1027.0;5.004592436284196;-0.29363217199999997;0.0;0.0;0.004022802298544285;0.0;0.003553199966281838;0.018530722023920046;0.0;0.0;0.0;0.0;0.0;-0.060516252225240506
1028.0;5.064078814377444;-0.29462581200000004;0.0;0.0;0.0008073192604421558;0.0;0.0035928899692804998;0.018782849603318393;0.0;0.0;0.0;0.0;0.0;-0.06051625222523998
1029.0;5.0208049574201;-0.29144308;0.0;0.0;0.0004087417385348233;0.0;0.0029843099587446493;0.0193135057469313;0.0;0.0;0.0;0.0;0.0;-0.06051625222524037
1030.0;4.932536903336621;-0.285690176;0.0;0.0;0.00042471386349391977;0.0;0.0026207999719792723;0.019445509703803675;0.0;0.0;0.0;0.0;0.0;-0.06051625222524113
1031.0;4.8184197312174595;-0.27829892400000006;0.0;0.0;0.00042471386305260503;0.0;0.002279339973303152;0.01955309297338745;0.0;0.0;0.0;0.0;0.0;-0.06051625222524211
1032.0;4.695332252338646;-0.2702494920000001;0.0;0.0;0.0004152757257096592;0.0;0.001806839958535931;0.019704237589847243;0.0;0.0;0.0;0.0;0.0;-0.06051625222524313
1033.0;3.4828991811688432;-0.19311294800000006;0.0;0.0;0.0003049227226899629;0.0;0.002195549969089576;0.01827859432363898;0.0;0.0;0.0;0.0;0.0;-0.06051625222527574
1034.0;3.4550291472286974;-0.19032716400000002;0.0;0.0;0.0001698854711248848;0.0;0.00236690996405864;0.017129499444984226;0.0;0.0;0.0;0.0;0.0;-0.06051625222527585
1035.0;3.4310630333887815;-0.18786792800000002;0.0;0.0;9.438078248744116e-5;0.0;0.0023165099751328083;0.01623781253613764;0.0;0.0;0.0;0.0;0.0;-0.06051625222527595
1036.0;3.404889118342904;-0.18551793200000002;0.0;0.0;3.484830036783243e-5;0.0;0.0024859799615173273;0.015366586082221582;0.0;0.0;0.0;0.0;0.0;-0.06051625222527607
1037.0;3.3992517078129647;-0.18596523600000003;0.0;0.0;2.904024728001171e-5;0.0;0.0026844299645846724;0.016021325838903235;0.0;0.0;0.0;0.0;0.0;-0.06051625222527608
1038.0;3.4141759579132214;-0.187458692;0.0;0.0;0.0007630328884314296;0.0;0.0027215999624519804;0.01584312046085008;0.0;0.0;0.0;0.0;0.0;-0.06051625222527603
1039.0;3.4450573088843077;-0.191927564;0.0;0.0;0.003791206199043636;0.0;0.002614499963248118;0.015626633884523795;0.0;0.0;0.0;0.0;0.0;-0.0605162522252759
1040.0;3.511655466514894;-0.20286575599999998;0.0;0.0;0.01158270845514881;0.0;0.0024966899683624556;0.015169240044584075;0.0;0.0;0.0;0.0;0.0;-0.060516252225275624
1041.0;3.589138017987152;-0.21706582400000007;0.0;0.0;0.021599420844076934;0.0;0.0023486399743913393;0.015269563109848082;0.0;0.0;0.0;0.0;0.0;-0.06051625222527529
1042.0;3.6559500962219706;-0.22905638;0.0;0.0;0.029965920423155802;0.0;0.002152709966817039;0.015426647893494719;0.0;0.0;0.0;0.0;0.0;-0.060516252225275007
1043.0;3.707416423764677;-0.236900376;0.0;0.0;0.033996708761954444;0.0;0.002344859977927309;0.016120328867028466;0.0;0.0;0.0;0.0;0.0;-0.06051625222527477
1044.0;3.736536237374782;-0.241084236;0.0;0.0;0.03563820953308348;0.0;0.0023637599751555934;0.016973734819410433;0.0;0.0;0.0;0.0;0.0;-0.06051625222527465
1045.0;3.705365361436292;-0.241619772;0.0;0.0;0.03672939738887042;0.0;0.002356829976348481;0.018547882506909585;0.0;0.0;0.0;0.0;0.0;-0.060516252225274784
1046.0;3.6609666418111675;-0.24007793200000005;0.0;0.0;0.036706891193676844;0.0;0.0021753899711794253;0.020085729172764757;0.0;0.0;0.0;0.0;0.0;-0.06051625222527497
1047.0;3.627115328844635;-0.23772890000000002;0.0;0.0;0.034757563535067204;0.0;0.002493539978100164;0.02146517089692173;0.0;0.0;0.0;0.0;0.0;-0.06051625222527511
1048.0;3.610102867310201;-0.23433117199999998;0.0;0.0;0.03062513431048697;0.0;0.0024878699719395477;0.023117201018120138;0.0;0.0;0.0;0.0;0.0;-0.06051625222527519
1049.0;3.628054324180932;-0.22958226399999998;0.0;0.0;0.023797768762647102;0.0;0.002632769975454895;0.02352575348348961;0.0;0.0;0.0;0.0;0.0;-0.060516252225275124
1050.0;3.6838801315177143;-0.22663391600000005;0.0;0.0;0.015915515547725325;0.0;0.0025181099716707982;0.02464382736820018;0.0;0.0;0.0;0.0;0.0;-0.06051625222527488
1051.0;3.710280146688743;-0.21999523600000004;0.0;0.0;0.007655013036925874;0.0;0.0021520799709492263;0.02443328095905136;0.0;0.0;0.0;0.0;0.0;-0.06051625222527478
1052.0;3.7751016412023644;-0.21850231599999997;0.0;0.0;0.002005230122597256;0.0;0.0024632999701715143;0.023828042716426964;0.0;0.0;0.0;0.0;0.0;-0.0605162522252745
1053.0;3.7756114531221066;-0.216914716;0.0;0.0;0.0006396118258858978;0.0;0.0021678299771727507;0.023771940895714314;0.0;0.0;0.0;0.0;0.0;-0.0605162522252745
1054.0;3.7620575681417248;-0.21573549200000003;0.0;0.0;0.0004864243988671247;0.0;0.0021312899756197;0.023612216158673708;0.0;0.0;0.0;0.0;0.0;-0.06051625222527456
1055.0;3.7192265929327104;-0.213511308;0.0;0.0;0.00048715041546995797;0.0;0.002264219970351898;0.02396796689620441;0.0;0.0;0.0;0.0;0.0;-0.06051625222527474
1056.0;3.6469624818498243;-0.20901655200000002;0.0;0.0;0.00048642439838441227;0.0;0.0023883299675613646;0.02388216423959833;0.0;0.0;0.0;0.0;0.0;-0.06051625222527505
1057.0;3.834949023874512;-0.211443212;0.0;0.0;0.0004559321832460428;0.0;0.0004435199742038006;0.015932883228937527;0.0;0.0;0.0;0.0;0.0;-0.060516252225277296
1058.0;3.75960931792346;-0.20657589200000004;0.0;0.0;0.00040148165610403625;0.0;0.0004422599812284639;0.015839160349427776;0.0;0.0;0.0;0.0;0.0;-0.06051625222527761
1059.0;3.7191761502766436;-0.204165704;0.0;0.0;0.00033686697546282283;0.0;0.0006287399747635109;0.0158457605351794;0.0;0.0;0.0;0.0;0.0;-0.060516252225277775
1060.0;3.7310580027750158;-0.20534631200000003;0.0;0.0;0.0002969367029332306;0.0;0.0010590299805248735;0.015903842290713906;0.0;0.0;0.0;0.0;0.0;-0.06051625222527773
1061.0;3.7994812057232576;-0.20997695200000005;0.0;0.0;0.0006054894449032428;0.0;0.00118313997864204;0.0158266199964981;0.0;0.0;0.0;0.0;0.0;-0.060516252225277456
1062.0;3.9610402113837893;-0.22145912400000006;0.0;0.0;0.0028009332154985685;0.0;0.001359539974653603;0.01488345127606917;0.0;0.0;0.0;0.0;0.0;-0.06051625222527678
1063.0;4.056796002497541;-0.23211537200000004;0.0;0.0;0.009240611412430324;0.0;0.0016058699720186123;0.013147598674901496;0.0;0.0;0.0;0.0;0.0;-0.06051625222527638
1064.0;4.221220852917703;-0.25208417200000005;0.0;0.0;0.020340525554142425;0.0;0.0017198999710124258;0.012227530846417936;0.0;0.0;0.0;0.0;0.0;-0.06051625222527567
1065.0;4.2850120923359025;-0.267798144;0.0;0.0;0.03297376551089039;0.0;0.0018307799781586004;0.011974743248448754;0.0;0.0;0.0;0.0;0.0;-0.060516252225275374
1066.0;4.331336467929448;-0.28170886800000006;0.0;0.0;0.043974942752132935;0.0;0.0019177199784607105;0.012624202856529565;0.0;0.0;0.0;0.0;0.0;-0.06051625222527516
1067.0;4.3748206784107095;-0.29189089200000007;0.0;0.0;0.05072099564019971;0.0;0.0020966399786520444;0.013645253768855543;0.0;0.0;0.0;0.0;0.0;-0.060516252225274965
1068.0;4.36591510745542;-0.29416516400000003;0.0;0.0;0.05260353056782973;0.0;0.002246579981849205;0.014630003659536553;0.0;0.0;0.0;0.0;0.0;-0.060516252225275007
1069.0;4.335237089321941;-0.292530728;0.0;0.0;0.05212291420672799;0.0;0.00226232997754546;0.015404207141066889;0.0;0.0;0.0;0.0;0.0;-0.06051625222527514
1070.0;4.3258338946943935;-0.2913713400000001;0.0;0.0;0.04979025521632211;0.0;0.0022742999759271664;0.017116959092101165;0.0;0.0;0.0;0.0;0.0;-0.06051625222527518
1071.0;4.3041659342287595;-0.28778982000000003;0.0;0.0;0.04572389254322212;0.0;0.002627729982042812;0.018446239404533726;0.0;0.0;0.0;0.0;0.0;-0.06051625222527528
1072.0;4.277479309927994;-0.281975748;0.0;0.0;0.0393996494699723;0.0;0.0032224499851336522;0.019737238518692125;0.0;0.0;0.0;0.0;0.0;-0.0605162522252754
1073.0;4.275781428146635;-0.274103448;0.0;0.0;0.030293349360465634;0.0;0.0032003999770818894;0.020580744071538;0.0;0.0;0.0;0.0;0.0;-0.06051625222527541
1074.0;4.280846756121992;-0.26668653200000003;0.0;0.0;0.021372906863989273;0.0;0.0030851099765998938;0.021368148045480755;0.0;0.0;0.0;0.0;0.0;-0.060516252225275395
1075.0;4.251801024604614;-0.25634930800000005;0.0;0.0;0.011857864916516579;0.0;0.0029704499820923966;0.021917284709203746;0.0;0.0;0.0;0.0;0.0;-0.060516252225275534
1076.0;4.203348895092767;-0.24428816800000003;0.0;0.0;0.004684920258767338;0.0;0.0031493699719013237;0.01927984467874621;0.0;0.0;0.0;0.0;0.0;-0.060516252225275756
1077.0;4.153603334513489;-0.237363216;0.0;0.0;0.001201540849285659;0.0;0.002972339970358675;0.018888452817239196;0.0;0.0;0.0;0.0;0.0;-0.060516252225275964
1078.0;4.113754257039479;-0.23509031200000005;0.0;0.0;0.000460288122296359;0.0;0.0026882099693788116;0.02016691169937043;0.0;0.0;0.0;0.0;0.0;-0.06051625222527614
1079.0;4.015154621698114;-0.228522992;0.0;0.0;0.0004472200638094505;0.0;0.002360609977901226;0.020113450073860235;0.0;0.0;0.0;0.0;0.0;-0.06051625222527656
1080.0;3.8046718568321793;-0.21426188000000004;0.0;0.0;0.0004268918371180233;0.0;0.002390219979422588;0.018978215585280813;0.0;0.0;0.0;0.0;0.0;-0.06051625222527743
1081.0;3.8688783029208906;-0.21140021200000003;0.0;0.0;0.00038478343004747336;0.0;0.0008126999698467482;0.013304023439927981;0.0;0.0;0.0;0.0;0.0;-0.06051625222526848
1082.0;3.84361085435121;-0.209700548;0.0;0.0;0.00029984068604524975;0.0;0.0008719199653825279;0.013205680551297415;0.0;0.0;0.0;0.0;0.0;-0.06051625222526861
1083.0;3.823829833255868;-0.207642244;0.0;0.0;0.00023667812028905502;0.0;0.0008857799722283469;0.012382635453381115;0.0;0.0;0.0;0.0;0.0;-0.060516252225268706
1084.0;3.8037344456277618;-0.20600855199999998;0.0;0.0;0.00023958210603133813;0.0;0.0008284499750643565;0.012041405124504771;0.0;0.0;0.0;0.0;0.0;-0.0605162522252688
1085.0;3.8501695165227803;-0.20826704000000001;0.0;0.0;0.0002845944962800064;0.0;0.0008397899676425949;0.011285682283989747;0.0;0.0;0.0;0.0;0.0;-0.06051625222526857
1086.0;3.9827714641751952;-0.21648044800000005;0.0;0.0;0.001179760667504926;0.0;0.0008303399651565424;0.010286411984657377;0.0;0.0;0.0;0.0;0.0;-0.0605162522252679
1087.0;4.153770489530037;-0.2300965;0.0;0.0;0.005508211740616428;0.0;0.0006318899737240561;0.009243580338449553;0.0;0.0;0.0;0.0;0.0;-0.06051625222526701
1088.0;4.287518391945767;-0.24639939600000005;0.0;0.0;0.014324109284558047;0.0;0.0005644799779724855;0.008937991133552417;0.0;0.0;0.0;0.0;0.0;-0.060516252225266284
1089.0;4.363041028646368;-0.26086190800000003;0.0;0.0;0.02510966255012598;0.0;0.0005260499685722366;0.008567059847885392;0.0;0.0;0.0;0.0;0.0;-0.060516252225265875
1090.0;4.387227306563902;-0.27058389200000005;0.0;0.0;0.03355311876957623;0.0;0.00046682998306586795;0.008938651031227075;0.0;0.0;0.0;0.0;0.0;-0.06051625222526573
