Timestep;REC_price_h;REC_price_d;REC_price_m;REC_price_y;Biomass_h;Solar_h;WindOffshore_h;WindOnshore_h;electrolysis_h;Biomass_d;Solar_d;WindOffshore_d;WindOnshore_d;electrolysis_d;Biomass_m;Solar_m;WindOffshore_m;WindOnshore_m;electrolysis_m;Biomass_y;Solar_y;WindOffshore_y;WindOnshore_y;electrolysis_y
1.0;0.0;0.0;0.0;4.982971474484476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.04578605704631;112.21878428903919;45.96242620163945;112.21878428903919;-0.33021394365254486
2.0;0.0;0.0;0.0;4.982971474484476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.04578605704631;112.21878428903919;45.96242620163945;112.21878428903919;-0.33021394365254486
3.0;0.0;0.0;0.0;4.982971474484476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.04578605704631;112.21878428903919;45.96242620163945;112.21878428903919;-0.33021394365254486
4.0;0.0;0.0;0.0;4.982971474484476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.04578605704631;112.21878428903919;45.96242620163945;112.21878428903919;-0.33021394365254486
5.0;0.0;0.0;0.0;4.982971474484476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.04578605704631;112.21878428903919;45.96242620163945;112.21878428903919;-0.33021394365254486
6.0;0.0;0.0;0.0;4.982971474484476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.04578605704631;112.21878428903919;45.96242620163945;112.21878428903919;-0.33021394365254486
7.0;0.0;0.0;0.0;4.982971474484476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.04578605704631;112.21878428903919;45.96242620163945;112.21878428903919;-0.33021394365254486
8.0;0.0;0.0;0.0;4.982971474484476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.04578605704631;112.21878428903919;45.96242620163945;112.21878428903919;-0.33021394365254486
9.0;0.0;0.0;0.0;4.982971474484476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.04578605704631;112.21878428903919;45.96242620163945;112.21878428903919;-0.33021394365254486
10.0;0.0;0.0;0.0;4.982971474484476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.04578605704631;112.21878428903919;45.96242620163945;112.21878428903919;-0.33021394365254486
11.0;0.0;0.0;0.0;4.982971474484476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.04578605704631;112.21878428903919;45.96242620163945;112.21878428903919;-0.33021394365254486
12.0;0.0;0.0;0.0;4.982971474484476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.04578605704631;112.21878428903919;45.96242620163945;112.21878428903919;-0.33021394365254486
13.0;0.0;0.0;0.0;4.982971474484476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.04578605704631;112.21878428903919;45.96242620163945;112.21878428903919;-0.33021394365254486
14.0;0.0;0.0;0.0;4.982971474484476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.04578605704631;112.21878428903919;45.96242620163945;112.21878428903919;-0.33021394365254486
15.0;0.0;0.0;0.0;4.982971474484476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.04578605704631;112.21878428903919;45.96242620163945;112.21878428903919;-0.33021394365254486
16.0;0.0;0.0;0.0;4.982971474484476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.04578605704631;112.21878428903919;45.96242620163945;112.21878428903919;-0.33021394365254486
