Year;CAP_SMR;CAP_SMRCCS;CAP_Alkaline_base;CAP_Alkaline_peak;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;CN_CAP_Alkaline_base;CN_CAP_Alkaline_peak;CN_PROD_Alkaline_base;CN_PROD_Alkaline_peak;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2021.0;70.0;0.35;0.135;0.135;5.047265780435276e-15;1.0653217142183612e-14;3.121372943375872e-11;9.559543064079142e-10;0.0;0.0;0.0;0.0;0.00022953040844723267;0.0;0.0
2022.0;70.0;0.35;0.135;0.135;2.0794690341046177e-15;4.381202923130245e-15;1.8097990512388707e-11;5.542450016855714e-10;0.0;0.0;0.0;0.0;0.0002549449952462622;0.0;0.0
2023.0;65.33333333333333;0.32666666666666894;0.1282500000060151;0.1282500002689018;1.7406414609229284e-15;3.681637150505156e-15;4.4631776649427644e-11;1.3689840604039543e-9;0.0;0.0;0.0;0.0;0.0002889864980724666;0.0;0.0
2024.0;60.66666666666667;0.3033333333333366;0.12150000001228965;0.12150000054729647;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000561280037406864;0.0;0.0
2025.0;56.0;0.28000000000000425;0.11475000001870088;0.11475000083504354;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011701800456487596;0.0;0.0
2026.0;51.33333333333333;0.25666666666667204;0.10800000002602676;0.10800000116404371;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0020281480949866674;0.0;0.0
2027.0;46.66666666666667;0.23333333333333994;0.1012500000343841;0.10125000154138544;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003353133065780308;0.0;0.0
2028.0;42.00000000000001;0.21000000000000804;0.09450000004394664;0.09450000197457023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005297373683330459;0.0;0.0
2029.0;37.33333333333334;0.18666666666667636;0.08775000005491254;0.08775000247316232;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008051269768030172;0.0;0.0
2030.0;32.66666666666667;0.16333333333334504;0.08100000006751362;0.0810000030441702;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011789707765300073;0.0;0.0
2031.0;28.00000000000001;0.1400000000000141;0.07425000008220635;0.07425000371875969;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017204225504542602;0.0;0.0
2032.0;23.333333333333346;0.11666666666668372;0.06750000009911636;0.06750000449892612;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.024244468569366417;0.0;0.0
2033.0;18.666666666666686;0.09333333333335406;0.06075000011860616;0.06075000540534736;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.032905488530008534;0.0;0.0
2034.0;14.000000000000023;0.07000000000002536;0.05400000014276336;0.05400000654163489;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04378246387607085;0.0;0.0
2035.0;9.333333333333364;0.04666666666669803;0.04725000017330486;0.047250007994067415;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05675750948124031;0.0;0.0
2036.0;4.666666666666709;0.023333333333372716;0.04050000021249271;0.04050000990134398;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07211722401107253;0.0;0.0
2037.0;5.941233409714111e-14;5.055973909179094e-14;0.03375000026549762;0.03375001250700401;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08989615355936399;0.0;0.0
2038.0;1.8651392523843524e-13;7.59670488262984e-14;0.02700000034692724;0.027000016299223124;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11026643110966038;0.0;0.0
2039.0;5.48913494020886e-13;1.2084449218837134e-13;0.020250000464179484;0.020250022500021458;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13330911963485254;0.0;0.0
2040.0;6.117661193213002e-13;1.6465659563763775e-13;0.013500000668851828;0.013500036002063896;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15982275453148828;0.0;0.0
2041.0;8.54364786591361e-13;3.38198941844571e-13;0.006750001194642551;0.0174111501574762;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1900736189832684;0.0;0.0
2042.0;1.1306916446193836e-12;4.183607136416777e-13;3.669343055352019e-8;0.05584762424364449;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22444287806285063;0.0;0.0
2043.0;1.5347681884272736e-12;3.3804296664989297e-12;0.027666393851172873;0.2974589659510664;4.251993360867703e-14;1.733045096700345e-13;0.005201727698098106;0.05592532224185471;0.0;0.0;0.0;0.0;0.26345245706355497;0.0;0.0
2044.0;2.053407331328629e-12;4.707250223660839e-12;0.027666394618301598;0.92343499429094;4.8546960750456926e-14;2.0975067559458007e-13;0.005193753710170077;0.17197206308974744;0.0;0.0;0.0;0.0;0.3078157420837307;0.0;0.0
2045.0;2.7159361074545036e-12;6.353043535493231e-12;0.3043303258823443;3.8980244222671114;5.743048132285213e-14;3.497184231047143e-13;0.058987517530063024;0.7555433003500427;0.0;0.0;0.0;0.0;0.3520499493991982;0.0;0.0
2046.0;3.4470394430029336e-12;7.489996418070963e-12;0.5566826834837069;13.132374100942645;6.84824497277371e-14;4.964855073374843e-13;0.07652003596847134;2.4987769717729877;0.0;0.0;0.0;0.0;0.3771205839574386;0.0;0.0
2047.0;3.846714485044459e-12;8.242514764411787e-12;3.599985930553766;26.163005755608875;8.397661782836097e-14;8.331200629147217e-13;0.735673028175535;4.044533046718478;0.0;0.0;0.0;0.0;0.3945520084265408;0.0;0.0
2048.0;4.016081606857049e-12;8.680716477847188e-12;9.166812748264723;42.12366756857419;9.853332953200813e-14;1.18351196220577e-12;1.8201378795046583;4.986074722456942;0.0;0.0;0.0;0.0;0.40670667385742487;0.0;0.0
2049.0;4.112294401400136e-12;8.870526278124912e-12;19.94651693970352;42.1236736069482;1.0465740480653304e-13;1.2536032846743802e-12;4.9799270490184115;6.643711274799722;0.0;0.0;0.0;0.0;0.3902252151692132;0.0;0.0
2050.0;4.111443801839279e-12;8.869526982956965e-12;19.94651693969092;42.123673606377196;0.0;0.0;2.028853025537135;4.323794716600738;0.0;0.0;0.0;0.0;0.4598058327882709;0.0;0.0
