Year;CAP_SMR;CAP_SMRCCS;CAP_Alkaline_base;CAP_Alkaline_peak;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;CN_CAP_Alkaline_base;CN_CAP_Alkaline_peak;CN_PROD_Alkaline_base;CN_PROD_Alkaline_peak;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2021.0;70.0;0.35;0.135;0.135;2.4073350628870537e-14;2.635825000092567e-15;2.3150413250723502e-11;2.3812389019933927e-10;0.0;0.0;0.0;0.0;0.00023025717238563164;0.0;0.0
2022.0;70.0;0.35;0.135;0.135;9.949247242184202e-15;1.0798935422702924e-15;1.3330263091772035e-11;1.3710367173934057e-10;0.0;0.0;0.0;0.0;0.00025575201658080405;0.0;0.0
2023.0;65.33333333333333;0.3266666666666672;0.12825000000447384;0.12825000006613055;8.149503486375252e-15;9.089213702243918e-16;3.3112003257612576e-11;3.4048531165179146e-10;0.0;0.0;0.0;0.0;0.0002898613524890647;0.0;0.0
2024.0;60.66666666666668;0.3033333333333341;0.12150000000909847;0.12150000013444048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005627502346694235;0.0;0.0
2025.0;56.000000000000014;0.280000000000001;0.11475000001390778;0.11475000020501563;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001171318606840008;0.0;0.0
2026.0;51.33333333333334;0.256666666666668;0.10800000001934472;0.10800000028550762;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0020297597082255783;0.0;0.0
2027.0;46.666666666666686;0.23333333333333492;0.10125000002556651;0.1012500003774699;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00335545800674044;0.0;0.0
2028.0;42.00000000000003;0.21000000000000196;0.0945000000326762;0.09450000048272965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0052998759441682045;0.0;0.0
2029.0;37.33333333333337;0.18666666666666903;0.08775000004082982;0.08775000060352077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008051242345839841;0.0;0.0
2030.0;32.66666666666671;0.16333333333333622;0.08100000005031426;0.08100000074292923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011779523142176309;0.0;0.0
2031.0;28.000000000000057;0.14000000000000346;0.07425000006123576;0.07425000090474082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017107651633295216;0.0;0.0
2032.0;23.3333333333334;0.11666666666667087;0.06750000007378566;0.06750000109076197;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.024011494481333384;0.0;0.0
2033.0;18.666666666666757;0.09333333333333844;0.060750000088256026;0.060750001305353095;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.032608884383649;0.0;0.0
2034.0;14.000000000000112;0.07000000000000627;0.05400000010614909;0.05400000157094925;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04337013801173708;0.0;0.0
2035.0;9.333333333333485;0.046666666666674406;0.04725000012860052;0.04725000190465646;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.056214015954011494;0.0;0.0
2036.0;4.66666666666691;0.023333333333343014;0.0405000001573217;0.0405000023323591;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07143209331366593;0.0;0.0
