Hour;EOM_price;PROD_Alkaline_base;PROD_Alkaline_peak;IMP_Import;PROD_CCGT_new;PROD_WindOffshore;PROD_SPP_coal;PROD_WindOnshore;PROD_Nuclear;PROD_Solar;PROD_OCGT
1.0;48.558029956036414;5.589320945164468e-15;6.470649201982071e-14;0.1274387143593185;0.0;0.0043675199930431055;7.266511457944274e-14;0.27908135627945274;0.00784799999997812;4.059052714846659e-5;0.0
2.0;10.893375404180535;0.0005848144852453711;0.006515089048653021;0.12743871435931853;0.0;0.00410346000351826;0.0;0.28179614190658947;0.007847999999037694;4.059052641176194e-5;0.0
3.0;10.000259355951526;0.0005848144852995042;0.00862338541475922;0.1274387143593185;0.0;0.003933359992353962;0.0;0.29064515313741746;0.00039960489742937546;3.7884450774278776e-5;0.0
4.0;10.000255770489945;0.0005848144852995042;0.008623385414759226;0.1274387143593185;0.0;0.003912300002469956;0.0;0.286024084307827;0.0023474581398644227;3.7884450774278505e-5;0.0
5.0;10.000257678669412;0.0005848144852995042;0.008623385414759223;0.12743871435931847;0.0;0.004229009998438079;0.0;0.28981439978593304;0.0007771430602995054;3.7884450774278675e-5;0.0
6.0;10.000260011207809;0.000584814485299504;0.008623385414759219;0.12743871435931853;0.0;0.004362659996314133;0.0;0.2944651369707975;0.00565614701420661;4.059052632693659e-5;0.0
7.0;266.9730450892633;8.857353136595282e-16;1.0392407720267388e-14;0.1274387143593185;4.1721400472598443e-13;0.0042784199987037684;1.0403970510493935e-13;0.29672745810032325;0.007847999999997083;0.000595328138550169;6.907204841763439e-14
8.0;271.8030727508823;8.696699831436168e-16;1.0204419991714445e-14;0.1274387143593185;0.005131467170175777;0.0040127399933756955;1.0485984716585055e-13;0.2947915051838603;0.007847999999997145;0.006486371604513747;7.649257174100217e-14
9.0;112.1784937100496;2.1855536001348577e-15;2.557377017452519e-14;0.12743871435931847;1.2881171267712723e-14;0.004098600006873029;8.045759017483317e-14;0.297016737812077;0.007847999999992014;0.029466041631932845;1.6765495218079345e-14
10.0;10.893074827271795;0.0005848144852454046;0.006080864673119207;0.12743871435931847;0.0;0.0044153100027983835;0.0;0.28037941034433644;0.00784799999903741;0.06279630461875117;0.0
11.0;3.561140119969767e-5;0.0005848144853571962;0.008623385416339533;0.1274387143593185;0.0;0.0034183622316895186;0.0;0.27082088684216543;0.0;0.08855401746126003;0.0
12.0;3.561152578992025e-5;0.0005848144853571962;0.008623385416339533;0.12743871435931847;0.0;0.0034218834046205837;0.0;0.26797894594244376;0.0;0.08941355715720811;0.0
13.0;3.5611526755695874e-5;0.0005848144853571962;0.008623385416339533;0.12743871435931847;0.0;0.003611585277664787;0.0;0.26177270022719934;0.0;0.09457741100773884;0.0
14.0;3.561138148560613e-5;0.0005848144853571962;0.008623385416339533;0.12743871435931847;0.0;0.0033129262652949317;0.0;0.26573348761528354;0.0;0.09224726261896486;0.0
15.0;3.5611178672856426e-5;0.0005848144853571962;0.008623385416339533;0.12743871435931847;0.0;0.0030507226458390646;0.0;0.2722704548744075;0.0;0.08055490896663942;0.0
16.0;3.56109278653577e-5;0.0005848144853571962;0.008623385416339533;0.12743871435931842;0.0;0.002779006297017033;0.0;0.2850622605289421;0.0;0.06147486965142076;0.0
17.0;3.5610527256950454e-5;0.0005848144853571962;0.008623385416339533;0.12743871435931844;0.0;0.002939461009169971;0.0;0.3035680987665772;0.0;0.03584015672475318;0.0
18.0;10.893324892007128;0.0005848144852453769;0.00645210391740562;0.12743871435931844;0.0;0.0035793900006020523;0.0;0.3093890357360057;0.007847999999037646;0.013519362895687233;0.0
19.0;271.8031010948035;8.696699022099715e-16;1.0204419044614858e-14;0.1274387143593185;0.006536567049422995;0.0037130399985235755;1.0485985138299826e-13;0.3109689507254235;0.007847999999997145;0.0022595412751969606;7.649261390542237e-14
20.0;10.893396549013255;0.0005848144852453689;0.0019275599177550088;0.12743871435931844;0.0;0.004109129995418264;0.0;0.3251140181386701;0.007847999999037713;0.0001813043344009934;0.0
21.0;2.8099032724500247e-5;0.0005848144853571962;0.008623385416339533;0.12743871435931847;0.0;0.003989814364702539;0.0;0.33462162123063227;0.0;0.00010013590701935451;0.0
22.0;3.9067794217743056e-5;0.0005848144853571962;0.008623385416339533;0.12743871435931844;0.0;0.0035081087562950793;0.0;0.3275029589006485;0.0;3.0075679301521296e-5;0.0
23.0;4.086415760899642e-5;0.0005848144853571962;0.008623385416339533;0.12743871435931844;0.0;0.0032100948724888357;0.0;0.31146865647879624;0.0;2.4082500189757774e-5;0.0
24.0;4.0864060266707186e-5;0.0005848144853571962;0.008623385416339533;0.12743871435931844;0.0;0.0029555506795518227;0.0;0.3074030706866435;0.0;2.408248166842141e-5;0.0
25.0;3.536728192396946e-5;0.0005848144853562149;0.008623385416327045;0.12743871435931842;0.0;0.0008812557547224375;0.0;0.26669616380064526;0.0;0.00025037256446588577;0.0
26.0;3.4681457163276455e-5;0.0005848144853562149;0.008623385416327045;0.12743871435931842;0.0;0.000730380132427596;0.0;0.2628808874121093;0.0;0.00024854401257743807;0.0
27.0;2.7467910431150798e-5;0.0005848144853562149;0.008623385416327045;0.12743871435931847;0.0;0.0004311741880326723;0.0;0.26067297923006194;0.0;8.480023985663015e-5;0.0
28.0;3.7509041579616035e-5;0.0005848144853562148;0.008623385416327045;0.12743871435931842;0.0;0.0003486550831680579;0.0;0.2591968671986625;0.0;3.610314602856534e-5;0.0
29.0;3.764476481948149e-5;0.0005848144853562149;0.008623385416327045;0.12743871435931847;0.0;0.0004736604802510611;0.0;0.26025119637863;0.0;3.6129035162438166e-5;0.0
30.0;10.0002419788423;0.0005848144852925688;0.008623385414589686;0.1274387143593184;0.0;0.0005710499920233973;0.0;0.25945479832981505;0.002333777372518102;0.0001244776564978744;0.0
31.0;10.893354102926487;0.0005848144852322765;0.0042697999073586625;0.12743871435931842;0.0;0.0005175900030440352;0.0;0.2508802319537291;0.007847999998940078;0.0012420711057039076;0.0
32.0;10.893275929893994;0.0005848144852322858;0.0031785422216774905;0.12743871435931842;0.0;0.0005127299936480328;0.0;0.24233533529166712;0.007847999998939996;0.01670166290682444;0.0
33.0;9.99993934517128;0.0005848144852925783;0.00862338541459026;0.12743871435931842;0.0;0.0005856299947954015;0.0;0.22370271412067677;0.004638130817734192;0.05969247958649847;0.0
34.0;9.999702151723008;0.0005848144852925855;0.008623385414590711;0.12743871435931847;0.0;0.000721710003723454;0.0;0.1945892447299161;0.0016131926534401072;0.10626338362742156;0.0
35.0;3.561347448360993e-5;0.0005848144853562148;0.008623385416327045;0.12743871435931844;0.0;0.0004128073639598057;0.0;0.17809547390485453;0.0;0.13537110500141064;0.0
36.0;3.56141511175546e-5;0.0005848144853562149;0.008623385416327045;0.12743871435931842;0.0;0.00042914403683900695;0.0;0.18062656157066373;0.0;0.13898922063020416;0.0
37.0;3.561431584345942e-5;0.0005848144853562149;0.008623385416327045;0.12743871435931844;0.0;0.00042996803818120524;0.0;0.18019755443084606;0.0;0.13559581376432595;0.0
38.0;3.561509371608281e-5;0.0005848144853562149;0.008623385416327045;0.12743871435931844;0.0;0.0005480854008587836;0.0;0.17587779861202169;0.0;0.1351066122532156;0.0
39.0;3.5614532963362904e-5;0.0005848144853562148;0.008623385416327045;0.12743871435931842;0.0;0.0005809676373502133;0.0;0.17279188435918738;0.0;0.13045253431704826;0.0
40.0;136.83128737468678;1.950465953613627e-15;2.284654214274836e-14;0.12743871435931844;1.6775343744606557e-14;0.0011825999989163157;8.63962829308829e-14;0.1735830410018516;0.007847999999992963;0.10228550861443607;2.0997203957753088e-14
41.0;316.62873944779545;8.194452818496094e-16;9.6182554912582e-15;0.12743871435931842;0.015299999999978546;0.0015406200048588173;1.1297484741161297e-13;0.17573409934500514;0.007847999999997341;0.0588481958307742;0.020622520753323267
42.0;667.4287595151274;3.844903372342568e-16;4.519241474661438e-15;0.12743871435931844;0.015300000000023291;0.0029313899932323145;1.6117227663877556e-13;0.20086440283399484;0.00784799999999899;0.019066739614821554;0.035651554874890176
43.0;316.6290289958472;8.194446134978729e-16;9.61824766349741e-15;0.12743871435931844;0.015299999999978546;0.00439182000190795;1.1297488771120618e-13;0.2293770605157255;0.007847999999997341;0.003902105807423891;0.025386535050111365
44.0;278.1341626661865;9.355258995114943e-16;1.0977257419022544e-14;0.12743871435931844;0.015299999999675021;0.005855490004140285;1.0688921428661209e-13;0.25948446804386655;0.007847999999996897;0.0012934856333171958;9.81040556973883e-14
45.0;10.893369341559108;0.0005848144852322746;0.006235053990459309;0.12743871435931842;0.0;0.006143850002434271;0.0;0.27902201821013345;0.007847999998940093;0.0010174701674387963;0.0
46.0;3.562066994492759e-5;0.0005848144853562149;0.008623385416327045;0.12743871435931844;0.0;0.005526203766180456;0.0;0.2881313368641965;0.0;0.0002665157273043736;0.0
47.0;3.559968894345743e-5;0.0005848144853562149;0.008623385416327045;0.12743871435931844;0.0;0.004680240601137703;0.0;0.28174947094423625;0.0;0.00025566498087667384;0.0
48.0;2.9206250470516192e-5;0.0005848144853564694;0.008623385416330145;0.12743871435931844;0.0;0.004988733282043231;0.0;0.2743634487430168;0.0;0.00015834603751355578;0.0
