Year;CAP_SMR;CAP_SMRCCS;CAP_Alkaline_base;CAP_Alkaline_peak;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;CN_CAP_Alkaline_base;CN_CAP_Alkaline_peak;CN_PROD_Alkaline_base;CN_PROD_Alkaline_peak;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2021.0;70.0;0.35;0.135;0.135;1.647540015284382e-14;7.614039288126817e-15;2.2326852642812133e-11;9.595417874593804e-12;0.0;0.0;0.0;0.0;0.00023659250951367757;0.0;0.0
2022.0;70.0;0.35;0.135;0.135;6.155332385346439e-15;3.017785661188671e-15;1.297420115008753e-11;5.576725682200133e-12;0.0;0.0;0.0;0.0;0.0002627696747679611;0.0;0.0
2023.0;65.33333333333333;0.32666666666666844;0.12825000000431228;0.12825000000255415;8.236533282460212e-15;4.238457125445271e-15;3.497905324421666e-11;1.5035077490101594e-11;0.0;0.0;0.0;0.0;0.0002997390147261243;0.0;0.0
2024.0;60.66666666666668;0.30333333333333584;0.12150000000877127;0.12150000000519195;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005852394034270232;0.0;0.0
2025.0;56.00000000000001;0.28000000000000314;0.11475000001340695;0.1147500000079176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00125021612875683;0.0;0.0
2026.0;51.33333333333334;0.2566666666666706;0.10800000001864993;0.10800000001102558;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0021684598506637657;0.0;0.0
2027.0;46.66666666666668;0.23333333333333814;0.10125000002464958;0.10125000001457644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003646393926563725;0.0;0.0
2028.0;42.00000000000002;0.2100000000000058;0.09450000003150402;0.09450000001863751;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005785982410257142;0.0;0.0
2029.0;37.33333333333336;0.1866666666666736;0.08775000003936567;0.08775000002329793;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008837999439128387;0.0;0.0
2030.0;32.66666666666669;0.16333333333334166;0.08100000004846267;0.08100000002867243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012994274415191713;0.0;0.0
2031.0;28.000000000000036;0.14000000000000995;0.07425000005898297;0.07425000003491047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0189376196557867;0.0;0.0
2032.0;23.33333333333338;0.1166666666666786;0.06750000007107242;0.06750000004207846;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02663486056355842;0.0;0.0
