Year;CAP_SMR;CAP_SMRCCS;CAP_Alkaline_base;CAP_Alkaline_peak;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;CN_CAP_Alkaline_base;CN_CAP_Alkaline_peak;CN_PROD_Alkaline_base;CN_PROD_Alkaline_peak;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2021.0;70.0;0.35;0.135;0.135;8.69770030802989e-15;1.05691801336862e-13;6.083777605217338e-14;2.4718110292726624e-12;0.0;0.0;0.0;0.0;0.00020102695915434542;0.0;0.0
2022.0;70.0;0.35;0.135;0.135;3.3888891251946876e-15;4.4174486710313176e-14;3.595033266220114e-14;1.46040197286784e-12;0.0;0.0;0.0;0.0;0.000223313268504964;0.0;0.0
2023.0;65.33333333333333;0.32666666666667654;0.1282500000000139;0.12825000000426467;2.8509590989735668e-15;3.694922458240849e-14;9.040640729711133e-14;3.672424104431643e-12;0.0;0.0;0.0;0.0;0.00025349905391097656;0.0;0.0
2024.0;60.66666666666667;0.3033333333333531;0.12150000000002836;0.12150000000521922;3.711755012305834e-15;4.8535396425534856e-14;2.364465234203566e-13;9.607333051486655e-12;0.0;0.0;0.0;0.0;0.0004970586349387078;0.0;0.0
2025.0;56.00000000000001;0.2800000000000296;0.11475000000004339;0.11475000000621663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010503848796123332;0.0;0.0
2026.0;51.333333333333336;0.2566666666667073;0.10800000000006103;0.10800000000741541;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018414657997858003;0.0;0.0
2027.0;46.66666666666667;0.23333333333338616;0.10125000000008187;0.10125000000887538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00307551588304374;0.0;0.0
2028.0;42.000000000000014;0.2100000000000665;0.09450000000010668;0.094500000010686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004901577640864345;0.0;0.0
2029.0;37.33333333333335;0.18666666666674916;0.0877500000001366;0.08775000001298171;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0075026158293155145;0.0;0.0
2030.0;32.66666666666668;0.16333333333343475;0.08100000000017264;0.0810000000159438;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011038570400825865;0.0;0.0
2031.0;28.00000000000002;0.14000000000012386;0.07425000000021889;0.07425000002023421;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016113459386056548;0.0;0.0
2032.0;23.333333333333357;0.11666666666681748;0.06750000000027735;0.06750000002666796;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022729740962440317;0.0;0.0
2033.0;18.6666666666667;0.09333333333351687;0.06075000000035387;0.060750000038246786;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03098069130722058;0.0;0.0
2034.0;14.000000000000039;0.07000000000022387;0.054000000000478374;0.1308807524625913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.041406964724981406;0.0;0.0
2035.0;9.333333333333384;0.04666666666694119;0.047250000000748124;0.1241307524821887;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05394300435273446;0.0;0.0
2036.0;4.666666666666734;0.023333333333673233;0.46129885061968895;1.4936882770281679;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06892424978218606;0.0;0.0
2037.0;9.435106574443592e-14;4.2758375264542844e-13;0.4545488506201485;1.4869382770558188;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08723306315714405;0.0;0.0
2038.0;1.786391274522856e-13;5.520803505689852e-13;5.128287356815169;16.48457104724048;0.0;0.0;0.10412783401013818;0.35212223845687624;0.0;0.0;0.0;0.0;0.10661808235878142;0.0;0.0
2039.0;3.7023750022413e-13;6.976956526190033e-13;5.121537356815821;16.477821047278727;0.0;0.0;0.3157973618590493;1.0747805165995028;0.0;0.0;0.0;0.0;0.1331663739457966;0.0;0.0
2040.0;4.199773678577394e-13;8.666904182862896e-13;56.465160924965225;181.38428151955208;0.0;0.0;13.052797073808971;12.94777541655169;0.0;0.0;13.05279707380896;12.947775416550508;0.023805343425878166;4.258662344608872;0.0
2041.0;5.398707866079514e-13;1.0747609124638164e-12;57.738962420841666;181.37753151996375;0.0;0.0;12.824458293560319;13.175673962416669;0.0;0.0;12.824458293560266;13.175673962415107;0.03554330762776404;2.191257980661194;0.0
2042.0;6.992869976133261e-13;1.338850188145727e-12;61.67410381976497;187.78688710900317;0.0;0.0;12.791131288875789;13.208744068385656;0.0;0.0;12.791131288875707;13.208744068383101;0.047136701209552684;2.0986967827825516;0.0
2043.0;9.194569105052701e-13;1.6862111452292954e-12;63.76352750348781;189.3902157826465;0.0;0.0;12.831713213698713;13.168043037902775;0.0;0.0;12.831713213698634;13.16804303789895;0.060090312840484786;1.9522191404627685;0.0
2044.0;1.215866156149093e-12;2.1692405800698636e-12;66.15547317648793;190.3289639062036;0.0;0.0;12.897848997191561;13.101768535757376;0.0;0.0;12.897848997191453;13.101768535755129;0.07463868886147061;1.8029328988431914;0.0
2045.0;1.621085926666607e-12;2.6814624860889983e-12;68.84668787326505;191.26190838476663;0.0;0.0;12.965358042280617;13.034064071912972;0.0;0.0;12.965358042280643;13.034064071910999;0.09095020091039882;1.6478846845927964;0.0
2046.0;2.161527498638757e-12;3.706956892105321e-12;71.49747586497494;192.29328668238327;0.0;0.0;13.010082511226976;12.989054713066745;0.0;0.0;13.010082511226836;12.989054713065835;0.11550233762655493;1.4888244773338188;0.0
2047.0;2.922364817386283e-12;2.0826107744872467e-11;90.83228641449895;201.50673712281647;4.651704309621948e-13;1.709716909863771e-12;12.931322275779912;13.067476245695682;0.0;0.0;12.931322275780207;13.067476245696636;0.14409536082325297;1.3381585469641708;0.0
2048.0;2.920757368080499e-12;2.0816220475032663e-11;90.832286427049;201.50673712513012;0.0;0.0;12.973494340381833;13.024949902198935;0.0;0.0;12.97349434038188;13.024949902203813;0.1993584645337407;1.113038149151244;0.0
2049.0;2.919185677329039e-12;2.0806347010336056e-11;96.63439423438984;205.63640572912;0.0;0.0;15.203002588016377;15.828029898670621;0.0;0.0;13.022909199213887;12.977732818210956;0.12290490811441648;0.07069188783559216;0.0
2050.0;2.917614588376127e-12;2.0796475570086118e-11;96.6343942343898;205.63640572911706;0.0;0.0;12.754977181683362;13.240198650178572;0.0;0.0;12.754977181683225;13.240198650176637;0.22437749920069558;2.944267644692176;0.0
