Hour;EOM_price;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;PROD_Import;PROD_CCGT_new;PROD_WindOffshore;PROD_SPP_coal;PROD_WindOnshore;PROD_Nuclear;PROD_Solar;PROD_OCGT
1.0;117.19679522731272;-1.2683112844872198e-14;-2.415531449517463e-13;-2.1982522255704036e-14;-1.0591254084328445e-14;-0.00012121820318843078;0.01529999999999656;0.040841601215064006;1.0167554271270832e-14;0.2096052730304234;0.007847999999935223;4.552341697016318e-5;6.073512222051798e-13
2.0;116.99428172600766;-1.2683112844872198e-14;-2.415531449517463e-13;-2.2090609692923726e-14;-1.0643142713460338e-14;-0.0001212182031884312;0.015299999999988977;0.03837232052380637;1.0142241678889469e-14;0.21164422464720167;0.00784799999993486;4.5523416970148504e-5;5.827818253495374e-13
3.0;111.85356164474406;-1.2683112844872198e-14;-2.415531449517463e-13;-2.3138242488010198e-14;-1.1145974821728146e-14;-0.00012121820318843071;0.008416122535448592;0.0367816794200383;9.912013413103197e-15;0.21829031322801598;0.007847999999931354;4.2488477200756094e-5;4.246106884027478e-13
4.0;113.30710893657235;-1.2683112844872198e-14;-2.415531449517463e-13;-2.2853511222525422e-14;-1.100932967096006e-14;-0.00012121820318843101;0.010663231660518727;0.03658474300994661;9.97199079856661e-15;0.2148196392760492;0.00784799999993231;4.248847720079468e-5;4.572107972992681e-13
5.0;104.45018106290122;-1.2683112844872198e-14;-2.4155314495177217e-13;-2.4711736804320098e-14;-1.1900876725434619e-14;-0.00012121820318842927;4.496554324044585e-14;0.03954636502352107;9.611311182326928e-15;0.21766637229057284;0.007847999999926044;4.2488477200543245e-5;3.1120591697507247e-13
6.0;109.13580858781074;-1.2683112844872198e-14;-2.4155314495177217e-13;-2.3561760590320432e-14;-1.1349201208679996e-14;-0.00012121820318842942;0.004132493886221799;0.04079615436033734;9.826132058642212e-15;0.2211593287905086;0.007847999999929932;4.552341696994896e-5;3.850055080656463e-13
7.0;122.98292450077815;-1.2683112844872198e-14;-2.415531449517463e-13;-2.0950505417964867e-14;-1.0095729011639051e-14;-0.00012121820318843261;0.015300000000024312;0.040008408363465434;1.0425641224200613e-14;0.22285845496774737;0.007847999999938649;0.0006676772353145725;1.0552286472401258e-12
8.0;129.6880959362689;-1.2683112844872198e-14;-2.415531449517463e-13;-1.981057921293105e-14;-9.54819460160391e-15;-0.00012121820318843391;0.015300000000025087;0.037523978562185895;1.0749567971685328e-14;0.22140444906409884;0.007847999999942408;0.007274648012493543;1.1468485619889912e-11
9.0;115.12631254900668;-1.2683112844873814e-14;-2.415531449517463e-13;-2.220334879630596e-14;-1.069726245183448e-14;-0.00012121820318842983;0.01297025685997936;0.03832687366908018;1.0116165169018221e-14;0.22307571976025117;0.007847999999934486;0.033046993644968;5.594125460599394e-13
10.0;27.215483704592035;-1.2683112844872198e-14;-2.415531449517463e-13;-9.28128615143702e-14;-4.419259582883586e-14;-0.00012121820318831795;0.0;0.04128849568263549;0.0;0.21058018221190317;0.007847999999628222;0.07042782011952166;0.0
11.0;16.865203376133298;-1.2672609831729893e-14;-2.412575591527546e-13;-1.205536638536306e-13;-1.3088954144789133e-13;-0.00011476622125606366;0.0;0.037220999332591945;0.0;0.18195953890234431;0.0078479999978297;0.10455827197188831;0.0
12.0;24.952953189010955;-1.2674314837803708e-14;-2.4130551617601906e-13;-8.191228831760877e-14;-4.4211706797352284e-14;-0.00011581306163333435;0.0;0.03726644618732772;0.0;0.1350692275146324;0.007847999999665243;0.1263306230526521;0.0
13.0;27.579782214189915;-1.267517779761444e-14;-2.4132979275017797e-13;-8.092367970352882e-14;-3.86137819240762e-14;-0.0001163429122622413;0.0;0.039046449265011614;0.0;0.13789381772768036;0.007847999999691256;0.13400587767816527;0.0
14.0;25.82851264858335;-1.267517779761444e-14;-2.413297927501521e-13;-8.536610343062197e-14;-4.070340205788598e-14;-0.00011634291226216776;0.0;0.03624389136181208;0.0;0.14402246638886576;0.007847999999668022;0.13046415291551694;0.0
15.0;20.217397596206578;-1.2673530061900861e-14;-2.4128344135342283e-13;-9.984610918177911e-14;-6.498750616833539e-14;-0.00011533117636087714;0.0;0.03378218510672659;0.0;0.156094975152727;0.007847999999431796;0.11314703055620237;0.0
16.0;5.941416336291839;-1.2672590695840231e-14;-2.4125702097260787e-13;-2.9075091662904153e-13;-0.0026297716337120407;-0.00011475473710862374;0.0;0.03122958490448298;0.0;0.2011348064127088;0.0007124494806047436;0.08494676708658996;0.0
17.0;55.88874441490317;-1.2683112844872198e-14;-2.4155314495177217e-13;-4.706360378297206e-14;-2.2581701152517313e-14;-0.00012121820318841435;0.0;0.032736906735028;7.798606217766795e-15;0.23795003436462278;0.0078479999998442;0.04771161602205788;0.0
18.0;125.06708858229204;-1.2683112844872198e-14;-2.415531449517463e-13;-2.0639672078106074e-14;-9.946448601360312e-15;-0.00012121820318843426;0.015300000000024567;0.03347163132217145;1.0509642407863831e-14;0.232367988218943;0.007847999999939678;0.015162345363809041;1.382195525476423e-12
19.0;142.5649784941582;-1.2683112844872198e-14;-2.4155314495177217e-13;-1.8670218434555285e-14;-9.000245350293987e-15;-0.0001212182031884385;0.015300000000025564;0.034721420658988;1.1122052053853644e-14;0.2335545902805552;0.007847999999946143;0.0025341390301305026;0.03892176562700517
20.0;126.86847010127016;-1.2683112844873814e-14;-2.41553144951798e-13;-2.073064104345193e-14;-9.990138823415995e-15;-0.00012121820318843609;0.015300000000024497;0.03842534181470892;1.0484738496012124e-14;0.24417830501634744;0.007847999999939376;0.00020333790649194425;0.019443509415203904
21.0;115.3492709479318;-1.2683112844872198e-14;-2.415531449517463e-13;-2.2542986509818087e-14;-1.0860291319623993e-14;-0.00012121820318843219;0.015300000000021794;0.039667556715348315;1.0039559815481273e-14;0.2521669826789968;0.00784799999993335;0.0001396051906857552;5.001991304187723e-13
22.0;101.64023534908218;-1.2683112844872198e-14;-2.4155314495177217e-13;-2.546879725669953e-14;-1.2263944761985449e-14;-0.00012121820318842862;1.1914460995861164e-14;0.040137174491466567;9.48300770523536e-15;0.25760975550135506;0.00784799999992347;4.8558356738941296e-5;0.0
23.0;86.57183319711451;-1.2683112844872198e-14;-2.4155314495177217e-13;-3.021455795670517e-14;-1.4537816422734828e-14;-0.00012121820318842604;2.527509717279771e-15;0.03734976557945395;8.856211649645264e-15;0.25241767282417726;0.007847999999907034;3.945353743055432e-5;0.0
24.0;87.51986165435467;-1.2683112844872198e-14;-2.415531449517463e-13;-3.0012847812690325e-14;-1.4441242678632478e-14;-0.00012121820318842692;2.601107162895024e-15;0.03496380404263759;8.877904983536007e-15;0.25346500258289634;0.007847999999907741;3.9453537430581276e-5;0.0
