Hour;EOM_price;PROD_Alkaline_base;PROD_Alkaline_peak
1.0;89.64004226203689;0.05085246148324317;2.0471712048800646e-11
2.0;89.64004107440877;0.05733596885844718;2.0471718693829538e-11
3.0;89.64003748063253;0.06862387040414207;2.0471739144944568e-11
4.0;89.64003950204534;0.06582066704832537;2.0471727834733654e-11
5.0;89.6400378442135;0.06794276449967272;2.047173711067666e-11
6.0;89.64003553537837;0.06387364788598154;2.0471749686147174e-11
7.0;89.63997752979724;0.051834198798019156;2.0472003866944717e-11
8.0;89.63937285513316;0.06037468298444413;2.047464019819953e-11
9.0;85.44306491224802;0.07986414097694985;0.0316318146547067
10.0;85.439646282019;0.07986414097695002;0.1012395043420042
11.0;85.4365217856832;0.0798641409769502;0.17751618131704366
12.0;85.43452538359735;0.0798641409769503;0.24015511336757392
13.0;72.304709502094;0.07986414097713561;0.2762354040442731
14.0;9.333578565515563;0.07986414097718196;0.2762354040495789
15.0;85.43571637758727;0.07986414097695024;0.256703721574078
16.0;85.43829969611974;0.0798641409769501;0.19132206928630352
17.0;85.4417122611992;0.07986414097694992;0.09921416563861282
18.0;85.44469861829542;0.07986414097694976;0.009638627467774571
19.0;89.63980024646072;0.05375921105209971;2.0472784726350384e-11
20.0;89.64000767704404;0.06114079347835233;2.0471887710102236e-11
21.0;89.63792770346119;0.07887314142503993;2.0483639950153267e-11
22.0;85.44606907919761;0.07986414097694969;0.015126582445092794
23.0;85.44607293147314;0.07986414097694969;0.023083391477186386
24.0;85.44607232055814;0.07986414097694969;0.028931674650019182
25.0;85.4460525461201;0.07986414097692517;0.03743060430882422
26.0;85.44606142347047;0.07986414097692517;0.023198998315501353
27.0;85.44608984233169;0.07986414097692517;0.009108393296447907
28.0;89.64004630241821;0.07481693065827523;2.2546939902739386e-11
29.0;89.64004902942341;0.06612795100227127;2.254692309926669e-11
30.0;89.6400422148613;0.062698977089782;2.2546954884600726e-11
31.0;89.63993109139804;0.05347654318603044;2.254748352760316e-11
32.0;85.44440100631661;0.07986414097692526;0.0016530533601049123
33.0;85.43999008504963;0.07986414097692551;0.09211981642335383
34.0;85.43521595184858;0.07986414097692579;0.18207527526712927
35.0;85.43169053085964;0.079864140976926;0.255755494970436
36.0;-0.005115128897456232;0.07986414097718234;0.2762354040496166
37.0;-0.00511039079760556;0.07986414097718234;0.27623540404961666
38.0;-0.004296025769465014;0.07986414097718234;0.2762354040496166
39.0;85.43221827129058;0.07986414097692597;0.24432034059226368
40.0;85.43563400514837;0.07986414097692576;0.15440411991911338
41.0;85.44009783562159;0.07986414097692551;0.032509756733919135
42.0;89.63812082233777;0.02407371524597197;2.255615234425176e-11
43.0;89.63966708810584;0.007115089691401097;2.254873887676055e-11
44.0;89.63992204882165;0.032574858137873135;2.254753207060311e-11
45.0;89.63994187662657;0.05745530492158367;2.2547448446531756e-11
46.0;89.63997208024574;0.0720500475732416;2.254730995493179e-11
47.0;85.44604860229704;0.07986414097692514;0.007308491080513436
48.0;85.44607343422766;0.07986414097692514;0.01520621315115295
