Year;CAP_SMR;CAP_SMRCCS;CAP_Alkaline_base;CAP_Alkaline_peak;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;CN_CAP_Alkaline_base;CN_CAP_Alkaline_peak;CN_PROD_Alkaline_base;CN_PROD_Alkaline_peak;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2021.0;70.0;0.35;0.135;0.135;8.67476575891075;0.09290909084425311;5.245321258915916e-12;1.0571608295790483e-12;0.0;0.0;0.0;0.0;1.1197143642041305;0.0;0.0
2022.0;70.0;0.35;0.135;0.135;8.12372720492928;0.09290909078875889;0.003552873896095411;0.003552873889121259;0.0;0.0;0.0;0.0;2.142469254773218;0.0;0.0
2023.0;65.33333333335067;3.8266666666655835;1.4782499999988628;1.4782499999999457;8.854860476793283;1.0158060605695005;0.08795499181928307;0.08425589082961955;0.0;0.0;0.0;0.0;1.773663547837054;0.0;0.0
2024.0;60.66666666670168;7.303333333330676;2.8214999999972736;2.821499999999682;8.966902812520466;1.9387030302826078;0.37684305328132367;0.3022011860995642;0.0;0.0;0.0;0.0;1.4753964332859397;0.0;0.0
2025.0;56.00000000005234;11.319378583136256;16.39499915943101;17.664749999998406;2.246441152203518;3.0047804966107408;4.352127048719563;3.374601303541896;0.0;0.0;0.0;0.0;1.0429101281025104;0.0;0.0
2026.0;51.33333333340653;14.634903502329834;16.38824915943517;23.021523863755522;3.8753235305153577;3.8849016569774077;3.9706173153650277;2.8290526030524332;0.0;0.0;0.0;0.0;0.7560752846556215;0.0;0.0
2027.0;46.66666666676373;27.257888439473483;16.38149915943868;23.014773863757668;5.936237578157221;7.235730385745976;1.7986827722226453;1.127498571739694;0.0;0.0;0.0;0.0;0.5024067108066482;0.0;0.0
2028.0;42.00000000012396;29.24143571724599;16.37474915944441;23.00802386376254;6.922241402074187;7.76227202675578;1.476682846159467;1.0355761355960205;0.0;0.0;0.0;0.0;0.49167246626939526;0.0;0.0
2029.0;37.333333333488;31.77103658023151;16.36799915945511;23.00127386378276;6.986512079887861;8.43376607402049;1.498164437746396;1.41781191120404;0.0;0.0;0.0;0.0;0.46184841969056456;0.0;0.0
2030.0;32.66666666687049;33.919186421001996;16.361249159474465;22.994523863805792;7.012468452244855;9.004002213569873;1.6789855503754583;1.797425359766703;0.0;0.0;0.0;0.0;0.42729294423934666;0.0;0.0
2031.0;28.000000000558412;34.29900270997945;17.821465480767152;47.6286845961037;6.643661348901219;9.10482617391591;2.4399477259242026;2.8398311171903114;0.0;0.0;0.0;0.0;0.3967425114051243;0.0;0.0
2032.0;23.333333335399207;36.983245730524374;22.44700983075875;54.484458101140866;6.02976986093678;9.817370684823388;3.1585220958806617;3.5536920889791954;0.0;0.0;0.0;0.0;0.3776232988122097;0.0;0.0
2033.0;23.76547501541804;39.76509173200632;22.440259830855968;54.47770810117173;6.308653364396579;10.555824350670441;3.4889580591029996;3.724811714341248;0.0;0.0;0.0;0.0;0.36269825145140394;0.0;0.0
2034.0;23.71588554895757;40.80712295022845;22.43350983711814;55.69927628628717;6.295489614650824;10.832436274051974;4.146386024366349;4.336878891458227;0.0;0.0;0.0;0.0;0.33875152922877577;0.0;0.0
2035.0;23.75133114896584;41.52878216773756;26.639679081968307;68.30284347235907;6.304898809758591;11.024003993607733;4.8843490049169835;4.93466835268527;0.0;0.0;0.0;0.0;0.31416177559059527;0.0;0.0
2036.0;23.92445269541962;42.31646234798215;34.61491445454164;81.7101300140817;6.350854710576118;11.233097277816713;5.5887329823036165;5.506657322067006;0.0;0.0;0.0;0.0;0.29296120341076987;0.0;0.0
2037.0;24.150574383941436;43.09284467610565;50.47283803096555;94.92168332467708;6.410879739247076;11.439191495826075;6.267845829961751;6.0899234511162526;0.0;0.0;0.0;0.0;0.27397569906469194;0.0;0.0
2038.0;24.549719523392906;43.984564016503754;58.049074767164065;103.60492210766603;6.516834631080775;11.675902448002628;6.8929151606675365;6.648488462412718;0.0;0.0;0.0;0.0;0.2571106846444908;0.0;0.0
2039.0;25.101586891395485;44.97725997107684;64.4942793383741;113.58677761251103;6.66333033112437;11.93941810139623;7.48811309200357;7.166104615114077;0.0;0.0;0.0;0.0;0.24241000448969377;0.0;0.0
2040.0;25.729466072716605;45.99955956225772;64.48752933958691;118.81904786799498;6.8300037127580335;12.210792174689017;8.054538978086557;7.682386598789994;0.0;0.0;0.0;0.0;0.22928189007915192;0.0;0.0
2041.0;26.484786186191478;47.107686546583174;64.4807793405552;123.75221776555725;7.030506868888879;12.504949519616098;8.58581290315759;8.174780842159933;0.0;0.0;0.0;0.0;0.2180024645201525;0.0;0.0
2042.0;27.386179331427844;48.32457944743928;64.47402934198183;130.97723809754234;7.269785774858628;12.82797927147638;9.06937838957063;8.64515128396467;0.0;0.0;0.0;0.0;0.20817576169648425;0.0;0.0
2043.0;28.332636727809728;49.553096838623105;74.87674198928762;138.47259937404024;7.521027191146269;13.154094797132075;9.527216508335005;9.123256299922145;0.0;0.0;0.0;0.0;0.2002271707104598;0.0;0.0
2044.0;29.36470855213613;50.83726141579613;97.88966690980351;148.82948048300756;7.794995346227202;13.494982121249626;9.971501199683747;9.576353654317847;0.0;0.0;0.0;0.0;0.19325584550750263;0.0;0.0
2045.0;30.53950676196354;52.23730265029079;107.75394677233538;157.61206912701098;8.106850868390017;13.866629430764618;10.397970567039389;9.977260266732072;0.0;0.0;0.0;0.0;0.18749623235623994;0.0;0.0
2046.0;31.755252586356757;53.65424013337942;114.60878867110799;160.84355236521606;8.429576121747585;14.242761926269356;10.802594898120665;10.38335481135401;0.0;0.0;0.0;0.0;0.18225118659961673;0.0;0.0
2047.0;33.224456485887515;55.30309579060499;114.60878867955276;167.15905133755163;8.819582974257628;14.680458155269609;11.1495724793535;10.717688516965433;0.0;0.0;0.0;0.0;0.17862575715402132;0.0;0.0
