Year;EOM_avg;REC_y;CAP_CCGT_new;CAP_WindOffshore;CAP_SPP_coal;CAP_WindOnshore;CAP_Nuclear;CAP_Solar;CAP_OCGT;FS_CCGT_new;FS_WindOffshore;FS_SPP_coal;FS_WindOnshore;FS_Nuclear;FS_Solar;FS_OCGT
2021.0;170.5405664417297;1.455493078973904;153.0;12.708;49.44;164.87;78.48;110.84;11.39;281.61392074670687;27.51013231758485;433.09439999997716;288.6219235013827;687.4847999999996;126.15955034204879;0.0
2022.0;279.72233528543904;1.2550860775718786;153.0;12.708;49.44;247.30499999999984;78.48;166.25999999999993;11.390000000000247;0.0;27.51013231758485;433.0943999999868;432.93288525203445;687.4847999999996;189.23932551306677;0.0
2023.0;205.00830807843036;1.2508051595566358;145.35;18.355999999999906;46.144000000000005;359.966166666666;74.556;242.0006666666663;10.251000000000499;76.77510603199505;39.73685779204735;372.0938397898145;630.157866311286;653.1105599999997;275.44835158012893;0.0
2024.0;129.9282520562613;1.2917612274905397;137.7000000000004;24.00399999999957;42.848000000000006;534.4535833333305;70.632;234.61133333333504;9.112000000000757;1.362186813931851;51.96358326649912;290.706126303484;935.6160686834792;617.5644426541362;267.0377148906456;0.0
2025.0;69.44076011131182;1.4083139521530244;130.05000000000078;23.298000000000236;39.552;634.9360385280141;66.708;227.22200000000305;7.9730000000010754;0.0;50.435242582157365;169.05605082874052;1111.5209603946041;584.3620800000003;258.62707820115946;0.0
2026.0;66.8427232560345;1.5224392682897592;122.40000000000116;22.59200000000134;36.25599999999999;804.5918580286068;62.784000000000006;219.83266666667333;6.834000000001481;4.56347027692945;48.906901897850176;152.3920086254402;1408.520954071213;549.7729471890816;250.2164415116941;0.0
2027.0;66.86336784247506;1.6254887802034426;114.7500000000016;21.886000000003737;32.96;793.6005246955149;58.86;231.8167332272082;5.69500000000202;18.031866032793765;47.3785612135571;156.9986439578743;1389.2794925049238;515.6135999999996;263.8568641799268;0.0
2028.0;64.6916217972374;1.651687651222839;107.10000000000214;25.78194231553391;29.664;847.8174153120954;54.93599999999999;254.6896922073323;4.556000000002777;35.90586667095427;55.81245235313348;136.23368229058056;1484.1917461351422;481.2393599999998;289.89116786022373;0.0
2029.0;65.05909170789718;1.6131071106020145;99.4500000000028;36.37194231553153;26.368000000000027;889.5547524672444;51.012;247.3003588742004;3.4170000000039775;25.867653419848107;78.73756261776876;105.09647367423388;1557.2572555154823;446.86512000000016;281.4805311709773;0.0
2030.0;70.11539590414928;1.5353133403122003;91.80000000000359;48.90991347329593;23.072000000000052;896.2261232644192;47.088;249.22322354389408;2.2780000000065104;55.293768073795476;105.87961845221426;105.73321167887818;1568.93617752596;412.49088000000035;283.66916110689283;0.0
2031.0;64.8356058547683;7.816468463640808;84.15000000000461;66.74288463105961;19.776000000000078;885.2347899311392;43.16400000000001;323.0800624429057;1.236588829452432;86.54003770644539;140.71215439170388;52.4251726022222;1542.9884302991957;325.66138109131856;364.12018174111114;0.0
2032.0;65.41860752964806;7.587631641466615;76.50000000000588;90.84484136770415;16.48000000000011;874.2434565978594;39.24000000000001;315.6907291095856;1.2853832441744273;127.95657526142364;195.35747152056697;4.740412325572041;1526.308868807111;295.2199418386662;357.96012533226053;0.0
2033.0;63.76186786114858;7.160385847541452;68.85000000000767;123.86328368322746;13.184000000000157;863.2521232645839;35.31600000000002;308.30139577672867;2.497574866258944;171.90343489321035;268.1378126701394;4.438838761698369e-10;1507.970768527963;273.64096863008456;350.912716176448;0.0
2034.0;64.55436134627395;6.682885486001116;61.20000000001034;158.54031320961232;9.888000000000222;852.2607899313355;31.392000000000024;319.5028105810919;3.7463622993861385;164.81791008595889;343.20624756560665;1.7175066096886114;1486.9802934684005;234.65217752139966;363.6623142900791;1.622659697752491e-10
2035.0;68.11777335950259;6.560027176022683;53.55000000001509;165.1991141764612;6.592000000000326;841.2694565981467;27.468000000000025;340.33026931968277;5.619543449077067;142.97278722157463;357.62114335364123;3.4350132191368186;1460.0981796520423;200.92416032242525;387.3684026086204;3.1930915712171783
2036.0;70.34005504450592;6.187046812957422;45.9000000000266;190.31225828849946;3.296000000000547;830.2781232649472;23.544000000000036;353.49202291488814;8.429315173613357;121.9562460468931;411.1927503089763;2.290008812794702;1425.1616424179442;168.51048809209118;402.34928419722496;7.921122441488183
2037.0;79.95718176672767;6.050817859501425;38.2500000000611;189.60625828851815;1.3711618430639494e-11;819.2867899316615;19.62000000000005;384.14678679360935;12.64397276041715;139.44782737404753;406.26470600112367;3.7286057094648474e-11;1390.2705476906265;142.68257896875437;435.41736744160767;17.792299321136785
2038.0;84.71335621062084;6.047761034758326;30.60000000008444;188.9002582885232;1.624710594792763e-11;819.2867899321103;15.696000000000067;406.20315445336246;18.965959140620924;122.50151913152767;398.78406481318456;4.395135094222773e-11;1379.8583283037037;115.13354677084801;449.7936647851874;28.69682475986185
2039.0;80.63971249621548;6.065123347021603;22.95000000009746;188.1942582885337;1.789426645114102e-11;875.7963108586073;11.77200000000009;422.8677332154059;28.448938710919137;78.14484490460734;389.69248590764283;4.4290228104789527e-11;1454.3280115073123;84.32981244694345;456.00602078158283;41.75981503314315
2040.0;76.54929084070984;5.9780850371365535;15.30000000011606;193.4412909061434;1.947791791604911e-11;920.4568257689535;7.848000000000135;434.11761114231587;42.673408066328506;47.53526667836841;398.99875538272283;4.5191143500568834e-11;1509.4543095428357;53.86990138863939;458.9240096038487;60.94288033772735
