Year;CAP_SMR;CAP_SMRCCS;CAP_Alkaline_base;CAP_Alkaline_peak;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;IMPORT_Import;CN_CAP_Alkaline_base;CN_CAP_Alkaline_peak;CN_CAP_Import;CN_PROD_Alkaline_base;CN_PROD_Alkaline_peak;CN_PROD_Import;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2021.0;70.0;0.35;0.135;0.135;1.6453798884985956e-12;1.2610793514621988e-12;8.37757612773991e-12;9.43145029864018e-13;0.792403149896612;0.0;0.0;0.0;0.0;0.0;0.0;1.3437686007878005;0.0;0.0
2022.0;70.0;0.35;0.135;0.135;6.02812097521239e-13;4.3172127567928475e-13;5.575059824268131e-12;6.284149453790466e-13;0.8809636183189946;0.0;0.0;0.0;0.0;0.0;0.0;1.4930047700653142;0.0;0.0
2023.0;65.33333333333387;0.3266666666672971;0.12825000019208713;0.12825000000153353;2.388934225896088e-12;1.7347314572801727e-12;2.2367398292412127e-11;2.3594860613676905e-12;0.9695240867210811;0.0;0.0;0.0;0.0;0.0;0.0;1.6422409393027024;0.0;0.0
2024.0;60.666666666667744;0.30333333333462337;0.12150000315349481;0.12150000000440533;3.3787478415032725e-12;2.502370056145383e-12;0.0025580692212224016;0.0019185519045666751;1.0763601543906878;0.12150000296390905;0.1214999999823529;0.0;0.0;0.0;0.0;1.787587377983009;0.0;0.08480374886764107
2025.0;56.00000000000163;0.2800000000019772;0.1147500032108868;0.11475000000727056;5.303092237975112e-12;4.073680946956557e-12;0.008761977210364239;0.008157988414820686;1.1855035503505296;0.11475000302024124;0.11474999998522228;0.0;0.0;0.0;0.0;1.9274037794053955;0.0;0.0813614225806013
2026.0;51.3333333333356;0.2566666666699342;0.10800000332642773;0.10800000001535705;1.0669564447372404e-11;9.03023716177249e-12;0.008815026700070203;0.008815026379561655;1.2969760982562017;0.10800000313500757;0.10799999999333283;0.0;0.0;0.0;0.0;2.0599975356550866;0.0;0.0815418187701663
2027.0;46.666666666669705;0.2333333333428964;0.26866199663429546;0.21958770579076248;0.17591626448656933;0.061939393907494894;0.017686036463981383;0.010870896054695175;1.41780685258408;0.2686619964361077;0.2195877057673476;0.0;0.0;0.0;0.0;2.1916260858066474;0.0;0.08110932956246349
2028.0;42.00000000000397;1.6120502531565115;0.9181571386701655;0.9373237564481506;0.7588604507303015;0.42792606717620457;0.06527507891750846;0.061704091619439294;1.5452915945366008;0.918157138403609;0.937323756414352;0.0;0.0;0.0;0.0;2.309419418339631;0.0;0.07464150326252032
2029.0;37.333333333338466;4.155383586245112;3.6655271047400255;3.1939508143322874;1.5534703158447094;1.1030654610483388;0.26105635503588615;0.22705216814218845;1.6663542747023758;2.213936235645042;2.205071874385641;0.0;0.0;0.0;0.0;2.4003219954167823;0.0;0.06752497040734583
2030.0;32.66666666667327;7.336162402470134;12.907848489161246;12.627938378724554;2.0712906333261976;1.9474176558977285;0.8999539989747033;0.8070890903856563;1.738219895423093;12.907848489031323;12.627938378709821;0.0;0.0;0.0;0.0;2.436411817711397;0.0;0.44990501599530225
