Year;CAP_SMR;CAP_SMRCCS;CAP_Alkaline_base;CAP_Alkaline_peak;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;IMPORT_Import;CN_CAP_Alkaline_base;CN_CAP_Alkaline_peak;CN_CAP_Import;CN_PROD_Alkaline_base;CN_PROD_Alkaline_peak;CN_PROD_Import;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2021.0;70.0;0.35;0.135;0.135;2.704761183087259e-12;4.145412045520351e-12;8.747429867349901e-14;1.0646404554514326e-14;0.004102700100369872;0.0;0.0;0.0;0.0;0.0;0.0;0.01981027875916967;0.0;0.0
2022.0;70.0;0.35;0.135;0.135;1.0778758381148087e-12;1.655800290092174e-12;5.992209322619531e-14;7.293131487206149e-15;0.005116627974824596;0.0;0.0;0.0;0.0;0.0;0.0;0.022010860684015195;0.0;0.0
2023.0;65.3333333333341;0.3266666666696638;0.1282500000000152;0.12825000000000267;1.8028052934079941e-12;2.6975883869603255e-12;1.516785058399064e-13;1.8454363433020108e-14;0.006130535809619125;0.0;0.0;0.0;0.0;0.0;0.0;0.024211402909238667;0.0;0.0
2024.0;60.666666666668114;0.3033333333375319;0.12150000000003107;0.12150000000000548;2.3819372390355658e-12;3.6174845958469756e-12;4.011558823457232e-13;4.868386443855033e-14;0.007178479702842958;0.0;0.0;0.0;0.0;0.0;0.0;0.02641165440443246;0.0;0.0
2025.0;56.00000000000209;0.2800000000053814;0.11475000000004751;0.11475000000000836;3.273514102497787e-12;5.108951089019107e-12;6.94370455078741e-13;8.42982438512406e-14;0.00823466273155323;0.0;0.0;0.0;0.0;0.0;0.0;0.028609707077326043;0.0;0.0
2026.0;51.33333333333622;0.256666666673626;0.10800000000006642;0.10800000000001171;4.8981122871070804e-12;7.645025699754029e-12;8.312235029547488e-13;1.0069229586819722e-13;0.009302950126597612;0.0;0.0;0.0;0.0;0.0;0.0;0.030810500710630778;0.0;0.0
2027.0;46.66666666667053;0.23333333334235842;0.10125000000008823;0.10125000000001555;8.963713808647571e-12;1.2919154522741283e-11;5.613582133178298e-13;6.824007619759231e-14;0.010382416338352084;0.0;0.0;0.0;0.0;0.0;0.0;0.03300959270620563;0.0;0.0
2028.0;42.00000000000513;0.21000000001193628;0.09450000000011347;0.09450000000002001;9.897259485061009e-12;1.3833659798831543e-11;6.451138244928608e-13;7.839701376867603e-14;0.011476665763666925;0.0;0.0;0.0;0.0;0.0;0.0;0.035210858439332575;0.0;0.0
2029.0;37.333333333340185;0.18666666668368578;0.08775000000014282;0.08775000000002521;1.0916311839956129e-11;1.467428821489743e-11;7.17948553262645e-13;8.722482724603085e-14;0.012586350010775866;0.0;0.0;0.0;0.0;0.0;0.0;0.03741212903129652;0.0;0.0
2030.0;32.666666666676406;0.16333333336032926;0.08100000000017711;0.08100000000003128;1.2052231376797284e-11;1.5451036036312857e-11;7.319573397632931e-13;8.893250229870434e-14;0.013713083400637408;0.0;0.0;0.0;0.0;0.0;0.0;0.03961267281105494;0.0;0.0
2031.0;28.000000000014087;0.1400000000403257;0.07425000000021752;0.07425000000003852;1.313024454247517e-11;1.608631627732733e-11;8.395949413062268e-13;1.019702692699486e-13;0.01522551870098294;0.0;0.0;0.0;0.0;0.0;0.0;0.042582940156466145;0.0;0.0
2032.0;23.333333333355657;0.11666666672375026;0.06750000000026576;0.06750000000004716;1.4289698554503052e-11;1.6703058224721468e-11;9.146200123900706e-13;1.1105639529307861e-13;0.016764594063037708;0.0;0.0;0.0;0.0;0.0;0.0;0.04555352605759791;0.0;0.0
2033.0;18.66666666669584;0.09333333345500168;0.060750000000323844;0.06075000000005763;1.5522668593585432e-11;1.7421847369656036e-11;9.560366851069755e-13;1.1608888006876826e-13;0.018333257188168608;0.0;0.0;0.0;0.0;0.0;0.0;0.04852341953851505;0.0;0.0
2034.0;14.000000000073317;0.07000000020043849;0.05400000000039434;0.054000000000070575;1.690836526415276e-11;1.8325665130531958e-11;1.0537282987145474e-12;1.2788239481371696e-13;0.019935120690174637;0.0;0.0;0.0;0.0;0.0;0.0;0.05149209259692609;0.0;0.0
2035.0;9.333333333444683;0.04666666701590103;0.04725000000048153;0.04725000000008673;1.8667605798371756e-11;2.0764148836233615e-11;1.1331695020902838e-12;1.3745365245791483e-13;0.021575594870457175;0.0;0.0;0.0;0.0;0.0;0.0;0.054461485649200087;0.0;0.0
2036.0;4.666666667104919;0.02333333387688004;0.04050000000059102;0.04050000000010724;2.3008951183066927e-11;1.9109792927886006e-11;1.2404667431359553e-12;1.5036931669354825e-13;0.02324024269195992;0.0;0.0;0.0;0.0;0.0;0.0;0.05739486622703256;0.0;0.0
2037.0;5.945068567639922e-10;9.123551676157213e-10;0.033750000000732645;0.03375000000013424;1.9149103577883477e-11;1.78774636769709e-11;1.3446069610745207e-12;1.6285393596431398e-13;0.024970522926803136;0.0;0.0;0.0;0.0;0.0;0.0;0.060360449602183015;0.0;0.0
2038.0;6.311971404320467e-10;9.193442929038233e-10;0.027000000000924246;0.02700000000017585;2.070788045795792e-11;1.8139276195038823e-11;1.552116483764157e-12;1.8759501968653449e-13;0.026723584911636115;0.0;0.0;0.0;0.0;0.0;0.0;0.06326559815460896;0.0;0.0
2039.0;6.866480907442513e-10;9.446276079369156e-10;0.020250000001198577;0.02025000000023603;2.247218782538399e-11;1.834061879833747e-11;2.2173100386376e-12;2.6541324894855185e-13;0.02854453817601724;0.0;0.0;0.0;0.0;0.0;0.0;0.06618265186507984;0.0;0.0
2040.0;7.604012182785563e-10;9.944565882411154e-10;0.013500000001627252;0.013500000000372228;2.4448810077169723e-11;1.845308151160404e-11;7.10574766733786e-5;7.10574778579514e-5;0.03041520087872827;0.0;0.0;0.0;0.0;0.0;0.0;0.06906119315386589;0.0;0.0
2041.0;8.517260654659362e-10;1.0831695573357811e-9;0.006750000002331638;0.006750000000640203;2.6697390335078686e-11;1.84845160451793e-11;0.00010658621911111285;0.0001421149539764968;0.03237009662218018;0.0;0.0;0.0;0.0;0.0;0.0;0.07195697984232281;0.0;0.0
2042.0;9.59739973874584e-10;1.2035381205640812e-9;1.4332231319822545e-10;0.01781490326436089;2.919093969795702e-11;1.8501164560138468e-11;3.3885182429329857e-12;0.0005721198014665634;0.03434723680805277;0.0;0.0;0.0;0.0;0.0;0.0;0.07479074170771186;0.0;0.0
2043.0;1.0850073888538376e-9;1.351192273317842e-9;0.008845244447371682;0.044063929015668565;3.1956327120718594e-11;1.8570663654316197e-11;0.00023278545893062698;0.0021108923947496558;0.03651782452971999;0.0;0.0;0.0;0.0;0.0;0.0;0.07772520068494018;0.0;0.0
2044.0;1.2292823867396924e-9;1.5255455646963773e-9;0.031313308399423756;0.28971296165373756;3.503221048196092e-11;1.8774119545085563e-11;0.0009889087519258113;0.018762657186192685;0.03874590903997306;0.0;0.0;0.0;0.0;0.0;0.0;0.08035928184343913;0.0;0.0
2045.0;1.3952627045773278e-9;1.728737454851345e-9;0.119765752864636;0.7303522518076411;3.8475415035198644e-11;1.921789210330376e-11;0.004412723411920431;0.06423541259365952;0.04103274345581964;0.0;0.0;0.0;0.0;0.0;0.0;0.08264977453081986;0.0;0.0
2046.0;1.5865801147354202e-9;1.9647852329291014e-9;0.43289883684568925;3.6274818683404226;4.249282242108881e-11;2.0036620931632195e-11;0.02552623929701286;0.34093427773939294;0.04334895624014404;0.0;0.0;0.0;0.0;0.0;0.0;0.08464226488302279;0.0;0.0
2047.0;1.8075440737276047e-9;2.239243798922883e-9;1.6305563654790125;8.740182703001713;4.7211425707382054e-11;2.1397975692575036e-11;0.16144445477459135;0.8153693661930251;0.04584581758075294;0.0;0.0;0.0;0.0;0.0;0.0;0.08670014610187839;0.0;0.0
2048.0;2.0624144583427305e-9;2.5561930626104034e-9;5.959544733914155;11.77805673387022;5.2635099396219494e-11;2.3500121173203735e-11;0.5900657412795983;1.0939877591411127;0.04864670107971672;0.0;0.0;0.0;0.0;0.0;0.0;0.08909671244006742;0.0;0.0
2049.0;2.3576957536635285e-9;2.9277991891126946e-9;7.980512339935862;13.625060580793741;5.887814855508763e-11;2.6588892447478512e-11;0.7893123039069487;1.2034209309685833;0.051749304940784564;0.0;0.0;0.0;0.0;0.0;0.0;0.09195706828708235;0.0;0.0
2050.0;2.6997462282114435e-9;3.3615098164818358e-9;8.002125515711006;13.62506058079817;6.609623793188211e-11;3.093117727008969e-11;0.7854521929391828;1.1349949206293874;0.05512156528197159;0.0;0.0;0.0;0.0;0.0;0.0;0.09517401590491992;0.0;0.0
2051.0;3.095518730172553e-9;3.867338040605802e-9;8.002125515721575;13.625060580798866;7.41531230897616e-11;3.6716622630680225e-11;0.724656074965871;1.0642662561788454;0.05686511478503578;0.0;0.0;0.0;0.0;0.0;0.0;0.09533554160311279;0.0;0.0
2052.0;3.5506328493140525e-9;4.455008762222019e-9;8.002125515725396;13.625060580799266;8.322515375325153e-11;4.431317859964321e-11;0.6518648724418813;0.9376044975527119;0.058764652105851974;0.0;0.0;0.0;0.0;0.0;0.0;0.09539979890707041;0.0;0.0
2053.0;4.063501225863966e-9;5.126801259973383e-9;8.00212551572795;13.62506058079956;9.315154509934901e-11;5.4022501181375506e-11;0.5734492382487657;0.782416149867854;0.060855947763317396;0.0;0.0;0.0;0.0;0.0;0.0;0.09539256957867183;0.0;0.0
2054.0;4.6107373033729825e-9;5.8589000966662265e-9;8.002125515730384;13.625060580799794;1.0346560103198972e-10;6.60608986758829e-11;0.448644856322873;0.6662534451907575;0.06313657864559573;0.0;0.0;0.0;0.0;0.0;0.0;0.09525835722286963;0.0;0.0
2055.0;5.128634829595221e-9;6.570281247159091e-9;8.00212551573283;13.625060580800008;1.1327032987410383e-10;8.042849688122452e-11;0.3723039869634186;0.5835532880287283;0.06565955315435015;0.0;0.0;0.0;0.0;0.0;0.0;0.09526621599465374;0.0;0.0
2056.0;5.5370501267567026e-9;7.142993861755913e-9;8.002125515735369;13.625060580800278;1.212841316225454e-10;9.688116397838474e-11;0.3379382658674238;0.46143473184833167;0.06839151082981232;0.0;0.0;0.0;0.0;0.0;0.0;0.09561525434287278;0.0;0.0
2057.0;5.810279578351083e-9;7.526947870593696e-9;8.002125515738104;13.62506058080063;1.2587994352977316e-10;1.1523690615794349e-10;0.3386449151618324;0.38911297658067684;0.0714085900798844;0.0;0.0;0.0;0.0;0.0;0.0;0.09628505700606028;0.0;0.0
2058.0;5.98666828171163e-9;7.71927057792351e-9;8.002125515740996;13.625060580801103;1.2476371412177355e-10;1.3526406766920998e-10;0.33708894668130623;0.323930822626938;0.07482784988678325;0.0;0.0;0.0;0.0;0.0;0.0;0.0969052669463011;0.0;0.0
2059.0;6.0679003116164065e-9;7.811067975453956e-9;8.00212551574484;13.625060580801762;1.190415359790793e-10;1.5715093975654769e-10;0.22142870284319988;0.20379975996891728;0.07858633447981418;0.0;0.0;0.0;0.0;0.0;0.0;0.09769885788814005;0.0;0.0
2060.0;6.029868240219172e-9;7.66227210943796e-9;8.00212551574441;13.625060580801625;0.0;0.0;0.09320339103517758;0.08509144852448132;0.08272306208443121;0.0;0.0;0.0;0.0;0.0;0.0;0.0985697149467618;0.0;0.0
