Hour;EOM_price;PROD_Alkaline_base;PROD_Alkaline_peak;IMP_Import;PROD_CCGT_new;PROD_WindOffshore;PROD_SPP_coal;PROD_WindOnshore;PROD_Nuclear;PROD_Solar;PROD_OCGT
1.0;36.17907878872214;0.03823322368814669;0.04192168561466985;0.03173627077301553;0.0;0.002580242345993539;0.0;0.01614114479336707;0.007847999990856069;8.795039798577848e-5;0.0
2.0;35.82859741674456;0.038233223688167894;0.04192168561498065;0.03173627077301553;0.0;0.0024242410528204313;0.0;0.016298159036364227;0.007847999990765185;8.795039798568667e-5;0.0
3.0;35.72246502060273;0.03823322368817391;0.04192168561506526;0.03173627077301554;0.0;0.0023237494116565105;0.0;0.016809956647854625;0.007847999990736633;8.208695059210013e-5;0.0
4.0;35.45303395404836;0.03823322368818812;0.041921685615258865;0.031736270773015524;0.0;0.0023113075962070398;0.0;0.01654268927437892;0.007847999990663638;8.208695059202598e-5;0.0
5.0;35.69564592655584;0.038233223688175395;0.04192168561508586;0.031736270773015524;0.0;0.0024984134467645044;0.0;0.016761908615149406;0.0078479999907294;8.208695059209274e-5;0.0
6.0;36.68936831939831;0.038233223688111065;0.04192168561409809;0.03173627077301553;0.0;0.002577371158396322;0.0;0.01703089190840169;0.007847999990981635;8.795039798590776e-5;0.0
7.0;38.36154295193668;0.03823322368792594;0.04192168560950114;0.031736270773015524;0.0;0.0025276038741033602;2.007915258230577e-14;0.017161737097804074;0.00784799999135113;0.0012899400458433376;0.0
8.0;38.699269602482325;0.038233223687871624;0.04192168560717716;0.031736270773015524;0.0;0.002370645508392446;2.009062360551508e-14;0.017049767968965283;0.007847999991413862;0.014054485153025056;0.0
9.0;39.359773517155254;0.03823322368774575;0.04192168559674308;0.03173627077301553;0.0;0.0024213698652510774;2.0111084552463484e-14;0.01717846808182878;0.007847999991521696;0.06384617932547455;0.0
10.0;38.33838251469596;0.038233223687970545;0.041921685610963794;0.03173627077301553;0.0;0.0026084757157953838;2.0068067126349804e-14;0.016216219957438223;0.007847999991288816;0.1360652433671067;0.0
11.0;36.955432346811996;0.03823322368812229;0.04192168561428546;0.03173627077301553;0.0;0.0023515042451759333;0.0;0.01575161237947033;0.007847999990945188;0.2020046438716256;0.0
12.0;35.5413679728731;0.03823322368820813;0.04192168561551764;0.03173627077301553;0.0;0.0023543754327623777;0.0;0.015883315489463697;0.007847999990545087;0.244068422694395;0.0
13.0;34.9861015621598;0.038233223688232544;0.04192168561581284;0.03173627077301553;0.0;0.002466830360600523;0.0;0.016713860503856766;0.007847999990368339;0.2588968724001007;0.0
14.0;35.288898078514315;0.038233223688219964;0.04192168561566344;0.031736270773015524;0.0;0.0022897736741656054;0.0;0.017626773675355947;0.007847999990464464;0.2520543257906629;0.0
15.0;35.702179731608425;0.03823322368819856;0.041921685615395825;0.03173627077301552;0.0;0.0021342509097663103;0.0;0.01816731425940074;0.007847999990604334;0.2185979662975127;0.0
16.0;36.60605106443483;0.03823322368814159;0.041921685614591975;0.031736270773015524;0.0;0.001972985755152355;0.0;0.018326044500761106;0.007847999990875935;0.1641155798556901;0.0
17.0;37.95639472247393;0.0382332236880085;0.041921685611989945;0.03173627077301553;0.0;0.0020682135498894362;2.00571414080786e-14;0.018323899502811186;0.007847999991225669;0.09217795800667455;0.0
18.0;39.183098407441015;0.03823322368777329;0.04192168560007956;0.03173627077301552;0.0;0.0021146311103365156;2.0107191075298865e-14;0.017894040970250946;0.007847999991501556;0.029293370268187763;0.0
19.0;40.30279687158013;0.03823322368729147;0.034330243473931904;0.031736270773015524;0.0;0.0021935888219680203;2.0150276644197493e-14;0.01798541804016869;0.007847999991715579;0.0048959096458679645;0.0
20.0;40.73797682562979;0.038233223686898916;0.026682011491942586;0.03173627077301552;0.0;0.0024275907692335413;2.0166544199676594e-14;0.018803522066442827;0.007847999991791864;0.00039284506726909205;0.0
21.0;40.1628253857679;0.03823322368737619;0.036663590025806915;0.03173627077301551;0.0;0.002506069952085619;2.014531359025029e-14;0.019418708893550626;0.00784799999169185;0.00026971464136808944;0.0
22.0;39.34549646395113;0.03823322368771441;0.0419216855913972;0.03173627077301552;0.0;0.002535738908155189;2.0115194152689002e-14;0.019837842357766994;0.007847999991542768;9.381384538003935e-5;0.0
23.0;37.66672981903282;0.0382332236880202;0.04192168561227431;0.03173627077301552;0.0;0.0023596392867375874;2.00534446690048e-14;0.01943801387511369;0.007847999991203895;7.622350319903565e-5;0.0
24.0;37.22209063806998;0.03823322368806628;0.041921685613274653;0.03173627077301552;0.0;0.002208901832496708;2.0037076688791418e-14;0.019518665955270846;0.00784799999110486;7.622350319892393e-5;0.0
25.0;32.911162109671636;0.03823322368825811;0.04192168561616384;0.03173627077301553;0.0;0.0009570631818674531;0.0;0.01786572699727442;0.00784799998906025;0.000756374210483585;0.0
26.0;32.54131825158095;0.03823322368826848;0.04192168561626804;0.031736270773015524;0.0;0.0008723630950364978;0.0;0.01698584687281791;0.007847999988906954;0.0007094672877897149;0.0
27.0;32.32090175094245;0.03823322368827425;0.041921685616324866;0.03173627077301553;0.0;0.000706791159005699;0.0;0.016208068965208447;0.007847999988814216;0.00023453461345837736;0.0
28.0;32.19975390824981;0.038233223688277286;0.041921685616354565;0.03173627077301553;0.0;0.0005507898658396994;0.0;0.01545688903220099;0.007847999988762896;0.00011140418755774213;0.0
29.0;32.35015079664116;0.03823322368827338;0.041921685616316394;0.03173627077301553;0.0;0.0003876105886870349;0.0;0.015097815589219066;0.007847999988828491;0.0001114041875577959;0.0
30.0;32.53297501980976;0.0382332236882685;0.041921685616268294;0.03173627077301553;0.0;0.000337364768140248;0.0;0.015006009441126792;0.007847999988906543;0.0002697146413653356;0.0
31.0;32.73224777870446;0.03823322368826308;0.04192168561621412;0.03173627077301553;0.0;0.00030578168953046564;0.0;0.014510084814479626;0.007847999988988809;0.002691284279259849;0.0
32.0;32.61945869684301;0.03823322368826812;0.0419216856162645;0.031736270773015524;0.0;0.0003029104944240429;0.0;0.014015876186193215;0.007847999988912507;0.03618868724771051;0.0
33.0;31.612973479255217;0.03823322368829716;0.041921685616543435;0.03173627077301553;0.0;0.00034597833844460485;0.0;0.012938226857654118;0.007847999988381938;0.1293399637361733;0.0
34.0;30.277994696474497;0.03823322368832621;0.04192168561680487;0.03173627077301553;0.0;0.00042637165131275545;0.0;0.01125439985057467;0.007847999987642188;0.2302484714983744;0.0
35.0;29.268988932906325;0.038233223688343726;0.0419216856169549;0.03173627077301553;0.0;0.0005110717456054545;0.0;0.010363365736767155;0.007847999987054027;0.30470734159097207;0.0
36.0;28.769072543558256;0.038233223688351414;0.04192168561701921;0.03173627077301553;0.0;0.0005196853084030781;0.0;0.010510083911009233;0.007847999986750419;0.3439508416047235;0.0
37.0;28.00245704297476;0.03823322368836092;0.04192168561709757;0.03173627077301553;0.0;0.0005201638446643246;0.0;0.010485201856181159;0.007847999986321222;0.3566391632086973;0.0
38.0;27.942400669098877;0.03823322368836125;0.04192168561710024;0.03173627077301553;0.0;0.0005909865147208103;0.0;0.010234665623900975;0.00784799998630511;0.3419866142989796;0.0
