scen_number;sensitivity;n_iter;walltime;PrimalResidual_ETS;PrimalResidual_MSR;PrimalResidual_EOM;PrimalResidual_REC;PrimalResidual_H2;PrimalResidual_H2CN_prod;PrimalResidual_H2CN_cap;DualResidual_ETS;DualResidual_EOM;DualResidual_REC;DualResidual_H2;DualResidual_H2CN_prod;DualResidual_H2CN_cap;Beta;EUA_2021;CumulativeEmissions;TotalCost
1;ref;1499;230.9242938;1.721869695;0.341096467;0.206586099;0.621489896;1.4587946;0;0;0.752135633;0.160003143;0.404357753;0.74938157;0;0;0.377395253;79.54968411;12733.27029;1.85E+06
13;ref;3159;6016.070554951036;0.138294579719915;0.05656831389958147;0.04072517003770366;0.062100017125102026;0.20895885929552552;0.0;0.0;0.2390882780307657;0.037732498201396146;0.1144595402228481;0.3139356850358894;0.0;0.0;1.0575972454908364e-6;80.86049592150424;11128.021401936769;1.714135112231049e6
1;ref;1499;238.7201603957168;1.721869695238835;0.34109646745226097;0.20658609854582746;0.6214898955874263;1.4587946004014873;0.0;0.0;0.75213563306813;0.1600031429625151;0.40435775303872795;0.7493815703770134;0.0;0.0;0.37739525349805847;79.54968410698616;12733.270288798885;1.8524742214947727e6
13;ref;1531;119.86498769266673;1.1895806090606438;0.06713071840239954;0.2057096954159831;0.40373360920723134;1.4656322022887558;0.0;0.0;1.4266737227833153;0.18949814936484088;0.26385919745400066;0.945605439819699;0.0;0.0;1.0575972454908364e-6;79.93619570753238;11090.829811764617;1.7008633096017418e6
1;low natural gas price;1989;161.8984257685334;6.826326411319009;2.8735560136712697;0.20656168884830062;0.27201824437211736;1.22688625059669;0.0;0.0;15.586695364323987;0.13648381208911192;0.5072000683087287;0.8872352015145466;0.0;0.0;0.377395253;85.32716936431572;12749.352429173949;1.7970124135090879e6
13;low natural gas price;1773;142.6070135643334;1.0707051308726587;0.06248821670202404;0.2067123144556571;0.36772609739028667;3.1349891618042487;0.0;0.0;0.5864750628060763;0.15367424267846802;0.7046666470197738;1.766685119800593;0.0;0.0;1.0575972454908364e-6;88.32345725577821;11117.432927366117;1.6477479781171624e6
1;high natural gas price;1499;124.13561637950006;1.7220121328101763;0.34167639986682324;0.2065834975273462;0.6215448198996539;1.4587970337031884;0.0;0.0;0.753156615798632;0.15997181277302105;0.4043504686966159;0.7493301610438698;0.0;0.0;0.377395253;79.54968829393287;12733.270244725247;1.852473752248865e6
13;high natural gas price;1531;113.83890921580004;1.1895806090606438;0.06713071840239954;0.2057096954159831;0.40373360920723134;1.4656322022887558;0.0;0.0;1.4266737227833153;0.18949814936484088;0.26385919745400066;0.945605439819699;0.0;0.0;1.0575972454908364e-6;79.93619570753238;11090.829811764617;1.7008633096017418e6
13;high natural gas price;1433;102.11142475551672;2.5467878034710294;0.05911563792141989;0.20634014655979874;0.46431138262303334;1.1257791390103769;0.0;0.0;2.707368043635401;0.19500638253365057;0.15042532536680073;1.0241507427158516;0.0;0.0;1.0575972454908364e-6;71.13540236936032;11266.626527677241;1.8149761394768495e6
1;high natural gas price;1547;123.50182823796672;3.952233757289162;0.11898832952944104;0.20629303540187882;0.1910584658994047;0.9675406638726488;0.0;0.0;3.128328024197974;0.19150002506669425;0.1176969401883296;1.2746506261516128;0.0;0.0;0.377395253;73.01597255440198;13051.937061375413;1.9586897217953715e6
13;High electrolysis buildout;1308;85.68407373158337;1.0785278601768797;0.1124233243666986;0.20523986748597747;1.0613566208119534;0.820390781657418;0.0;0.0;1.1136823188974454;0.20147883487703355;1.341616565404827;0.673139479505428;0.0;0.0;1.0575972454908364e-6;40.32732593046475;11451.197533860923;1.840699162190026e6
1;High electrolysis buildout;1488;113.79796780286672;2.1539265810102144;0.44348231528717974;0.2065208700055659;0.8160549032673946;0.39606580826466287;0.0;0.0;1.5088300386587483;0.1921840526980268;1.2843317529476552;0.24219066708324882;0.0;0.0;0.377395253;59.30582064291108;12753.091710485996;1.9894812080858867e6
13;Extreme electrolysis buildout;1196;75.17169003870004;1.2386676201275477;0.1688613278255727;0.20670784329914121;0.8142814746492273;0.18019636345266982;0.0;0.0;1.3900951495447254;0.18925079687440463;1.6306039490497304;0.10376176789364236;0.0;0.0;1.0575972454908364e-6;36.30557311500123;10725.160812668066;1.9940885848493834e6
1;Extreme electrolysis buildout;1328;97.12201188598337;1.639666505514334;0.25378703945575065;0.20579902662783947;0.8976189034761048;0.24445072008936372;0.0;0.0;1.6449556774153424;0.18181709419092829;1.4370827191928999;0.16229442189701565;0.0;0.0;0.377395253;57.53548133903197;11980.95877766183;2.136486477328121e6
13;2030 res target 50;1217;79.14527711243338;0.953810239960834;0.10846435251418261;0.20654328417483175;1.5480877652844238;0.3574385622692192;0.0;0.0;1.3120631454432408;0.15772893418090372;1.6847103540178046;1.1448197731053926;0.0;0.0;1.0575972454908364e-6;36.35017303508128;10728.02762869106;1.9945895248434353e6
1;2030 res target 50;1237;88.6458430681167;1.5902642979718815;0.16793468666101297;0.20656085998143298;1.1456175005749147;0.21620172490815426;0.0;0.0;2.0027804509073195;0.19422280726962493;1.8260842753588113;0.19774444897361237;0.0;0.0;0.377395253;57.529813020263745;11969.513896185355;2.138368455252157e6
13;2030 res target 60;1373;88.34936854483338;0.7980972267912979;0.05816271584466268;0.20610599478511346;1.8888514214014374;0.12309170350613434;0.0;0.0;1.0294935551998066;0.1751723404860916;2.453177119349605;0.09652153935038935;0.0;0.0;1.0575972454908364e-6;36.35106704227677;10731.20171288361;1.996775888803833e6
