Year;CAP;Supply;Cancellation;MSR;TNAC;Emissions_Ind;Emissions_H2S;Emissions_PS;EUAprice;EUAs_Ind;EUAs_PS
2021.0;1636.083007;2866.87425236;0.0;2272.5326496400003;1877.1576191526135;512.9;89.40010498115726;387.4165282262292;80.0;1995.9332673843533;871.9475087521247
2022.0;1550.6159844786314;1147.8397867864223;0.0;2675.3088473322086;2064.0173014114566;591.7355273901323;99.92827259592885;269.3163045415182;79.49421310424194;1003.4829550771307;145.11562121564714
2023.0;1465.1489619572628;999.6823587799281;2740.7754505095427;400.0;2130.0561942193804;595.1348896347779;0.0;338.5085763372264;79.07927717934793;832.8547533450449;167.50665671973815
2024.0;1379.6819394358943;879.0346756725107;500.64726376338353;400.0;2386.646711179421;593.45088904208;0.0;28.99326967038988;81.73989517063504;819.1411909225156;61.22379908020357
2025.0;1294.2149169145257;762.4741889450711;531.7407279694546;400.0;2541.699132006577;582.9970910650402;0.0;24.424677052874376;89.79016666006217;687.1442916619477;77.00056005701065
2026.0;1208.7478943931571;623.5484900439236;585.1994043492334;400.0;2570.08317916315;571.0657070500555;0.0;24.09873583729547;99.03247924724963;573.2431957252575;52.17627025773695
2027.0;1123.2808718717886;511.00235641768427;612.2785154541041;400.0;2507.594133943039;555.0194619122319;0.0625402984952464;18.40939942706779;111.26269782960847;486.7901756387695;26.658975901525235
2028.0;1037.81384935042;425.9930099688729;611.8208393815469;400.0;2377.540866089634;539.1942941063385;0.056286268649469555;16.795697447289758;123.65627655241163;414.89016685510154;12.8697447255675
2029.0;952.3468268290513;360.9284961109944;591.418330718057;400.0;2197.1351962424287;523.5867258465369;0.050032238790760984;17.697407872872038;136.4303436072373;359.9774107630444;2.662185895538712
2030.0;866.8798043076827;310.7024500339469;556.1773542737358;400.0;1988.3745309253632;502.56494767877973;0.043778208938943186;16.854389463293398;153.47069069182092;313.7516202913452;1.0464062539371969e-9
2031.0;781.412781786314;526.1069848499051;255.30579693640902;400.0;2010.0341531999934;487.2901781724381;0.03752417907335332;17.119660223763248;166.83206615725447;527.3677028211752;1.7567574209550854e-9
2032.0;695.9457592649453;456.4744306629166;239.47132860202896;400.0;1983.927652953762;468.32068356924543;0.03127014923976404;14.228977190663253;183.4624646046675;457.7111032630249;1.7569121458814799e-9
2033.0;610.4787367435766;370.31889836942673;240.15983837415024;400.0;1893.774690273443;448.47148311661147;0.025016119391017354;11.975361813743211;201.29494331679564;371.3023396208854;2.003061956242302e-9
2034.0;525.011714222208;290.5465143749693;234.46519984723886;400.0;1746.68313434756;427.15409634508035;0.018762089496729934;10.465211866275226;220.8478426188316;291.3518238603244;2.2915732221972622e-9
2035.0;439.5446917008393;218.17539110506144;221.36930059577776;400.0;1551.4713473970796;404.4196080769811;0.01250805961251337;8.955061918948436;242.17185338273626;218.9307687476943;2.599875288366088e-9
2036.0;354.0776691794706;152.2841645357826;201.7935046436878;400.0;1316.376234694067;379.92811123926526;0.00625402788285905;7.444911971647164;265.5902905614004;152.95555241719526;3.038449369953544e-9
2037.0;268.6106466581019;91.83788947857286;176.77275717952898;400.0;1049.21797613922;353.40512289150763;5.332033563536287e-11;5.591025141859125;291.41546373659065;92.37138937302969;1.1567654477066779e-9
2038.0;183.14362413673328;5.760866648134595;177.38275748859837;400.0;744.431044903936;306.07497776907525;6.366421868605371e-11;4.47282011427958;334.2398695486418;2.3481366701282855;0.6257041127453205
2039.0;97.67660161536463;0.0;97.67660161536469;400.0;486.43807030258773;254.78497776907525;6.265843817893166e-11;3.207996832210334;539.8087283637877;6.564055162076731e-11;1.2067854933088553e-10
2040.0;12.209579093995984;12.209579093995984;0.0;400.0;293.0140070713973;203.49497776907526;5.942377056555166e-11;2.138664556051699;470.6024404198808;4.898002243741495e-10;3.8767735854476894e-10
2041.0;0.0;33.333333333333336;0.0;366.66666666666674;126.55700432331545;198.90737130589275;5.4682669858596934e-11;0.882964775467754;444.0816608667081;25.84526737409312;0.882964782024764
2042.0;0.0;99.99999999999999;0.0;266.66666666666697;37.17935199125773;189.37765232814797;5.0303513692340216e-11;3.8593812378003854e-9;462.05277938843307;101.70730188606272;6.816065945489893e-10
2043.0;0.0;99.99999999999999;0.0;166.66666666666688;-0.9083003406310297;138.08765232814798;2.4268635195810515e-13;3.740500670861897e-9;521.8860602190786;98.26601270983943;8.941008438129929e-10
2044.0;0.0;99.99999999999999;0.0;66.66666666666688;-0.850124611698476;99.94182426742884;2.2434116688912547e-13;3.6383536650223844e-9;560.0360842879508;99.94182426820163;9.354048624295221e-10
2045.0;0.0;66.6666666666669;0.0;0.0;6.837696277398024;58.978845774089336;1.8420782198818726e-13;3.4808750961374394e-9;608.3941619425642;66.66769154277905;1.3068071106819326e-9
2046.0;0.0;0.0;0.0;0.0;-0.8511495002217506;7.688845774089337;0.0;3.5304379025171096e-9;677.940812380619;2.7258637115279384e-9;6.997401439207413e-10
2047.0;0.0;0.0;0.0;0.0;-0.8511495037827519;0.0;0.0;3.5610012912534067e-9;701.4332063134823;3.3768649861946577e-10;2.849324038717844e-9
2048.0;0.0;0.0;0.0;0.0;-0.8511495503385808;4.28665316576371e-8;0.0;3.6892972328748604e-9;702.3963806190291;4.275196246979377e-8;4.009405181373063e-9
2049.0;0.0;0.0;0.0;0.0;-0.8511495542688992;0.0;0.0;3.930318370057907e-9;716.4507044993583;1.1821478853010397e-10;4.262254551395208e-9
2050.0;0.0;0.0;0.0;0.0;-0.8511495584526926;0.0;0.0;4.183793460591654e-9;731.0720191669473;1.0824077640792082e-10;4.5922121332048815e-9
