Year;CAP;Supply;Cancellation;MSR;TNAC;Emissions_Ind;Emissions_PS;EUAprice;EUAs_Ind;EUAs_PS
2017.0;3457.904897;3457.904897;0.0;0.0;1954.3773649760658;756.7289523460736;746.7985796778609;5.0;1517.822065384189;1955.3573135158174
2018.0;1892.9805800000001;1892.9805800000001;0.0;0.0;2671.5850786156907;756.7289523460736;419.0439140143018;5.0;1245.502247498825;663.5048733620579
2019.0;1854.716334;1328.2891493145742;0.0;1426.4271846854258;2794.756336322069;756.7289523460736;448.38893926212273;24.72;1021.2632653574242;317.56244877172503
2020.0;1816.452088;1165.4179685157237;0.0;2077.4613041697016;3009.1459310641294;441.0560571114662;509.9723166621959;69.24086223259907;915.3724058520218;249.98576700179584
2021.0;1635.379448;947.4867597033385;0.0;3465.353992466364;3167.698303906177;319.17329541146074;469.7610914498307;76.33030100286655;680.6908637577421;266.7095889101064
2022.0;1547.7698321887224;812.8906189059675;0.0;4200.233205749119;3117.9277535712217;356.3302225371747;506.3309467037474;83.8046690150524;534.8791292808229;277.77956329832364
2023.0;1460.160216377445;703.8942674667588;4556.499154659804;400.0;2868.552953257129;393.2130306171023;560.0560371637498;92.0190331197746;401.26585057514654;302.42138321894544
2024.0;1372.5506005661675;644.1979237342015;728.3526768319662;400.0;2626.889259842139;429.36438525525944;456.49723189393285;101.23987870844907;304.3847966784069;339.641847995788
2025.0;1284.94098475489;615.8213714463782;669.1196133085116;400.0;2333.0391139523854;464.59264846471905;445.0788688714117;111.61861745322763;249.40657659927817;366.11200989860095
2026.0;1197.3313689436127;590.3859582526798;606.9454106909329;400.0;2122.6574745237867;451.2096148940121;349.5579827872661;123.03424977923794;239.89161745732156;349.8149278228209
2027.0;1109.7217531323354;566.6228969380509;543.0988561942843;400.0;1976.726838578199;437.25361311580747;275.29991976783026;135.79317831765812;262.8518454128239;302.97080445930055
2028.0;1022.1121373210578;524.348794310996;497.7633430100616;400.0;1871.791962286352;423.5464461230758;205.7372244797669;149.309119409699;276.87682771835694;246.71894088728828
2029.0;934.5025215097804;468.48287035436044;466.01965115542;400.0;1751.3510957393937;411.42697167417197;177.4967652271469;162.3962822659751;265.11641271322844;202.697622888051
2030.0;846.892905698503;407.2981040735351;439.5948016249679;400.0;1636.9234528436482;402.20510956164014;119.52063740764191;174.00095817394887;251.1570265306232;156.19404708634264
2031.0;759.2832898872256;553.6982641143281;205.58502577289732;400.0;1759.1770366093206;386.051774137085;45.39290621157109;192.26429143833533;501.9445838046678;51.7666596680538
2032.0;671.6736740759482;470.35271638408346;201.3209576918648;400.0;1803.4866576113927;370.9488802332988;55.09421514871105;210.81093671525508;421.461011688303;48.98943895646326
2033.0;584.0640582646706;371.1904290314693;212.87362923320143;400.0;1758.1449347348353;353.5972977158857;62.93485419213987;232.9867781112624;338.23256653490125;33.3023352368975
