Year;CAP;Supply;Cancellation;MSR;TNAC;Emissions_Ind;Emissions_PS;EUAprice;EUAs_Ind;EUAs_PS
2017.0;3457.904897;3457.904897;0.0;0.0;1963.0679072538721;756.7289523460736;738.1080374000543;5.0;1689.130523981963;1783.9514997186511
2018.0;1892.9805800000001;1892.9805800000001;0.0;0.0;2687.104361671848;756.7289523460736;412.2151732359505;5.0;1382.7987766913989;526.6780789444712
2019.0;1854.716334;1325.6571199056325;0.0;1429.0592140943668;2815.2107149607436;756.7289523460736;440.82181427066337;24.72;1107.537265920761;228.95358204532982
2020.0;1816.452088;1161.2985329356447;0.0;2084.2127691587216;3037.228568225616;441.0560571114662;498.2246225593067;72.86463751870626;895.8306308077102;265.6754871200678
2021.0;1635.379448;941.9674481482316;0.0;3477.6247690104906;3057.6332275450513;460.8924422938612;460.6703465349343;80.259705273054;649.7188500858956;292.4076272553819
2022.0;1547.7698321887224;817.2026030690198;0.0;4208.191998130194;2882.577394483753;497.34670061642396;494.9117355138945;88.39808948301162;509.29771885816035;308.0682171183497
2023.0;1460.160216377445;740.3327084115367;4528.019506096105;400.0;2575.380734545799;532.9539756506464;514.575392698845;97.32354382173257;406.1658423877943;334.3443073820675
2024.0;1372.5506005661675;705.3077586851033;667.2428418810641;400.0;2264.4316472985047;567.7126097825525;448.5442361498457;107.05680917996827;336.1682313456747;369.30463782934953
2025.0;1284.94098475489;691.7255354436817;593.2154493112084;400.0;1924.5374100761019;601.3932462123662;430.2265264537178;117.6869069055212;307.64679415979737;384.0284113287669
2026.0;1197.3313689436127;681.0593125697638;516.272056373849;400.0;1683.1841645734294;585.9309520264327;336.4816060460023;129.41319494135556;346.3235857002297;334.48904648360394
2027.0;1109.7217531323354;667.1410343542848;442.5807187780506;400.0;1496.801857163713;567.8249747644086;285.6983669995918;143.24485834348437;389.6383610723388;277.11589666092107
2028.0;1022.1121373210578;633.0585224162121;389.05361490484574;400.0;1410.1651264008306;545.7633057161468;173.93194746294762;160.09420186382297;424.33147628628643;208.18595282905395
2029.0;934.5025215097804;582.20101425152;352.30150725826024;400.0;1359.471469607297;528.3010713280372;104.5935997170164;174.70795604026506;414.3323667444192;167.4425056325816
2030.0;846.892905698503;512.5087679057863;334.3841377927165;400.0;1308.085828603198;506.1496390102291;57.74476989965748;192.9571124761818;384.7734300490359;127.4415758330287
2031.0;759.2832898872256;598.202139174514;161.08115071271163;400.0;1359.5302351056416;487.49330082185514;59.26443185021676;209.5335464499427;582.0893639408774;16.01819666156641
2032.0;671.6736740759482;512.6455983834667;159.02807569248148;400.0;1347.4026278859947;463.5132541069178;61.25995149619582;230.25176606466258;462.8757338185914;49.649721115729854
2033.0;584.0640582646706;421.40553434077947;162.65852392389115;400.0;1268.8692439189017;437.83173963318603;62.1071786746868;252.8848649399562;382.78948412054507;38.415064054090685
2034.0;496.4544424533931;337.9074624657574;158.5469799876355;400.0;1138.2585675525606;410.14462080055273;58.373518031547995;277.7806762059488;307.4098810267148;30.233284147800397
2035.0;408.84482664211555;261.80494442650104;147.03988221561463;400.0;948.965326094838;398.68862067862847;52.40956520559598;292.1229073200316;222.15262547570322;40.189496377312146
2036.0;321.235210830838;191.51941672835383;129.7157941024841;400.0;718.5380722110131;377.78303818561915;44.163632426562884;313.94601608562476;161.0593702872435;31.75766055831726
2037.0;233.62559501956048;156.31537762300178;77.31021739655853;400.0;535.568113061523;302.11014295101177;37.17519382148044;393.216096220403;138.95451810929515;16.728402067409085
2038.0;146.01597920828294;146.01597920828294;0.0;400.0;363.40070586072034;280.98776534515355;37.19562106393109;401.1284097229982;134.55058235147087;11.440252172609563
2039.0;58.40636339700586;91.7396967303392;0.0;366.66666666666674;181.25916666867124;239.24040920432117;34.64082671806618;442.2028641932862;63.73796947251615;27.929907959686425
2040.0;0.0;99.99999999999999;0.0;266.66666666666697;57.02205799738658;194.0155024754232;30.221606195861344;487.56978551063276;58.267998673960236;41.611055438099974
2041.0;0.0;99.99999999999999;0.0;166.66666666666688;-19.623979402349505;149.34496481443819;27.301072585298368;534.1873825167582;95.46049611884847;4.507757355423406
2042.0;0.0;99.99999999999999;0.0;66.66666666666688;-33.13713559950702;98.48859375184122;15.024562445314764;587.629460991047;92.11190683491904;7.856829608707365
2043.0;0.0;66.6666666666669;0.0;0.0;-37.641545497303014;51.634219837424666;19.536856727037673;639.606559413013;51.634219835011294;15.088083294769351
2044.0;0.0;0.0;0.0;0.0;-40.878710290671734;0.0;3.2371647933695864;705.152568033146;3.388853196651855e-12;0.261230330586539
2045.0;0.0;0.0;0.0;0.0;-42.298102021217346;0.0;1.4193917305441337;773.9113877125089;1.0927130324963609e-12;0.3049813845889464
2046.0;0.0;0.0;0.0;0.0;-42.29810202126464;0.0;4.705504948823103e-11;725.716532631585;2.6427294708487e-12;4.8722412585321645e-11
2047.0;0.0;0.0;0.0;0.0;-42.298102021290106;0.0;2.6116379671295414e-11;740.2308339695187;2.745503915516121e-12;3.9656191374099024e-11
2048.0;0.0;0.0;0.0;0.0;-42.29810202131557;0.0;2.616299914258996e-11;755.0354378627819;3.336775697601856e-12;3.856019727568274e-11
2049.0;0.0;0.0;0.0;0.0;-42.29810202134104;0.0;2.5258042327157667e-11;770.1361442418763;4.002335030534697e-12;3.9319980713188566e-11
2050.0;0.0;0.0;0.0;0.0;-42.29810202137014;0.0;2.4029804663700653e-11;785.538862849077;4.3668012569963456e-12;4.014871094741238e-11
2051.0;0.0;0.0;0.0;0.0;-42.29810202139197;0.0;2.1742228170361393e-11;801.2496386665742;4.7058456860004e-12;4.1273018152351496e-11
2052.0;0.0;0.0;0.0;0.0;-42.2981020214138;0.0;2.133926452404604e-11;817.2746342236534;5.2892432383496615e-12;4.230794441665175e-11
