Year;CAP;Supply;Cancellation;MSR;TNAC;Emissions_Ind;Emissions_PS;EUAprice;EUAs_Ind;EUAs_PS
2017.0;3457.904897;3457.904897;0.0;0.0;1959.0171341359462;756.7289523460736;742.1588105179801;5.0;1673.6776880612117;1799.545020338704
2018.0;1892.9805800000001;1892.9805800000001;0.0;0.0;2686.3752969904285;756.7289523460736;408.8934647994439;5.0;1366.0253084477467;542.440800576398
2019.0;1854.716334;1326.3635687790143;0.0;1428.352765220985;2818.3984979875368;756.7289523460736;437.6114154358319;24.72;1084.1933712730208;252.6770151490972
2020.0;1816.452088;1161.1601606425284;0.0;2083.6446925784558;3042.159638596895;441.0560571114662;496.34296292170393;73.67553130610999;904.6373635260196;256.5725190718463
2021.0;1635.379448;941.0629172342425;0.0;3477.961223344212;3067.6694221409925;459.3412533911501;456.21188029899577;81.02614806428393;656.2930292191165;284.74007096432666
2022.0;1547.7698321887224;815.6107362419397;0.0;4210.120319290995;2902.7895976813597;495.9540939120683;484.5364667895034;89.06487300571841;515.6230791562471;299.9076255698902
2023.0;1460.160216377445;737.1099410203774;4533.170594648061;400.0;2608.2759132019837;531.6062268369158;500.0173986628371;97.99625432724709;412.5219757039668;324.5542938761167
2024.0;1372.5506005661675;699.4421918809915;673.1084086851765;400.0;2296.970398356494;565.8995307263796;444.8481760001016;107.96760418935176;340.48014400944174;358.8128132530974
2025.0;1284.94098475489;683.859206774053;601.0817779808372;400.0;1957.0937654988757;598.6400584339416;425.09578119773073;119.15415368284195;308.4848415631197;374.9506980900041
2026.0;1197.3313689436127;673.2486039666635;524.0827649769494;400.0;1714.330566718134;582.5288523043374;333.4829504430677;131.33556733742637;347.1089270565049;325.5691531718123
2027.0;1109.7217531323354;659.4403053150646;450.2814478172709;400.0;1568.0795083652447;564.3820102063;241.30935346165552;145.2677795927376;391.51433557236095;267.2823353213918
2028.0;1022.1121373210578;622.3728859769369;399.7392513441207;400.0;1464.8646512640644;543.3793590746111;182.20838400350596;161.64218976253488;398.5108992450192;223.37907670816918
2029.0;934.5025215097804;566.420628070216;368.0818934395643;400.0;1363.6683732462443;520.1207301505754;147.49617593746203;179.9562960993514;378.76051329843403;187.09674295286635
2030.0;846.892905698503;503.4210916365532;343.47181406195;400.0;1289.1498769886439;491.59960514699765;86.33998274715604;202.4024341653297;366.5565622849337;136.16837446257924
2031.0;759.2832898872256;598.6238249479803;160.65946493924503;400.0;1352.9156562204043;478.0508631852457;56.80718253097435;215.8685968642517;588.1194418051156;10.309738426977512
2032.0;671.6736740759482;514.4250576680405;157.24861640790755;400.0;1354.8766289795403;453.7376003772307;58.72648453167437;237.06918808887315;473.84244881125574;40.61317867331551
2033.0;584.0640582646706;421.63574060785675;162.428317656814;400.0;1282.588067788265;428.5072174777;65.41708432143231;259.46190274151763;375.27675049011486;46.19250198276928
2034.0;496.4544424533931;336.7607894234993;159.693653029894;400.0;1154.5104458490023;400.55152732739526;64.28688403536557;284.6647729621032;298.64713245229024;37.84999455783468
2035.0;408.84482664211555;260.0573633850943;148.78746325702127;400.0;957.1919512642344;399.89437330039345;57.481484669468685;291.4412598371961;221.96693663611958;39.03109160131876
2036.0;321.235210830838;187.4770580748397;133.75815275599825;400.0;708.6701288201384;388.33784344001975;47.66103707891666;306.0711263422662;151.47439200357653;37.31027873954384
2037.0;233.62559501956048;150.83096084340423;82.79463417615625;400.0;510.40356602516476;312.66494820541243;36.43257543296491;409.4197014089949;141.59883233050834;7.259802515435175
2038.0;146.01597920828294;146.01597920828294;0.0;400.0;348.79042855215084;271.71444963069234;35.91466705060118;408.36890347077156;129.05800388789584;17.00845261270045
2039.0;58.40636339700586;91.7396967303392;0.0;366.66666666666674;179.01391557579336;230.026375160057;31.48983454664098;449.55518784295236;70.70561114122155;21.06749477539882
2040.0;0.0;99.99999999999999;0.0;266.66666666666697;63.13173222032492;184.92362869698036;30.958554658488875;494.983639298269;64.34504643188517;35.667859362360396
2041.0;0.0;99.99999999999999;0.0;166.66666666666688;-6.041619592895586;137.97170312416551;31.20164868905474;543.6038519817349;96.45232033086936;3.5999537399083295
2042.0;0.0;99.99999999999999;0.0;66.66666666666688;-12.434321337776055;89.47990101300854;16.912800731870917;595.288326366088;86.84482544038843;13.2941570479883
2043.0;0.0;66.6666666666669;0.0;0.0;-6.3549376911178115;35.42671878979024;25.160564230219183;653.5665765891983;33.262003882672936;33.58270599855882
2044.0;0.0;0.0;0.0;0.0;-25.40158531992347;0.0;19.04664762880608;724.0148001690347;3.6708196463353945e-12;0.02630188235565457
2045.0;0.0;0.0;0.0;0.0;-37.879227530167555;0.0;12.477642210244015;795.6074549766093;1.6978011623962031e-13;0.01824414128271182
2046.0;0.0;0.0;0.0;0.0;-37.87922753025123;0.0;8.411325460791098e-11;725.7165699252635;1.954066491158275e-12;8.223741696150492e-11
2047.0;0.0;0.0;0.0;0.0;-37.879227530276694;0.0;2.6135030957190257e-11;740.2308823687871;2.26884516357182e-12;5.983949092715785e-11
2048.0;0.0;0.0;0.0;0.0;-37.87922753030216;0.0;2.4599241714910974e-11;755.0354962025597;3.0685331663542625e-12;5.808562250135673e-11
2049.0;0.0;0.0;0.0;0.0;-37.879227530327626;0.0;2.4075786295324355e-11;770.1362050384832;4.2569733086059104e-12;5.703200742037628e-11
2050.0;0.0;0.0;0.0;0.0;-37.87922753035309;0.0;2.3609903255601054e-11;785.5389290849976;5.723309145291145e-12;5.749631125215889e-11
2051.0;0.0;0.0;0.0;0.0;-37.87922753037492;0.0;2.2194144380778408e-11;801.2497075683968;6.421254014003989e-12;6.055773038306234e-11
2052.0;0.0;0.0;0.0;0.0;-37.87922753039675;0.0;2.089770353574674e-11;817.2747006042414;7.273178000783266e-12;6.290608104494767e-11
2053.0;0.0;0.0;0.0;0.0;-37.87922753041494;0.0;1.9698288016624166e-11;833.62019362797;8.567113957619431e-12;6.359410516102607e-11
2054.0;0.0;0.0;0.0;0.0;-37.87922753043313;0.0;1.7087195460299243e-11;850.2926039841153;1.1222085370101256e-11;6.439853071895607e-11
2055.0;0.0;0.0;0.0;0.0;-37.87922753044768;0.0;1.4688732475058748e-11;868.6602425344626;1.416825977992267e-11;6.749006566303825e-11
2056.0;0.0;0.0;0.0;0.0;-37.87922753046223;0.0;1.442370572432674e-11;888.9895486512235;1.7800136762228847e-11;7.601851301307036e-11
2057.0;0.0;0.0;0.0;0.0;-37.87922753047678;0.0;1.44516252339771e-11;907.0488143652958;2.711508415453428e-11;9.29328597919783e-11
2058.0;0.0;0.0;0.0;0.0;-37.879227530491335;0.0;1.4741163632562564e-11;922.9647214876694;6.912723765022375e-11;1.2152482131415957e-10
2059.0;0.0;0.0;0.0;0.0;-37.87922753050589;0.0;1.483874789582222e-11;939.5614018331036;1.0908165369315785e-10;1.573904026193152e-10
2060.0;0.0;0.0;0.0;0.0;-37.8792275305168;0.0;1.2151624775516972e-11;957.567574051661;1.6131210970943195e-10;2.098981566094987e-10
2061.0;0.0;0.0;0.0;0.0;-37.87922753054954;0.0;3.159968474165001e-11;976.7189204710434;2.2304142005581919e-10;2.7706840464849403e-10
