Year;CAP;Supply;Cancellation;MSR;TNAC;Emissions_Ind;Emissions_PS;EUAprice;EUAs_Ind;EUAs_PS
2017.0;3457.904897;3457.904897;0.0;0.0;1629.0019326755403;756.7289523460736;1072.1740119783858;5.0;1085.3093673721992;2393.5104559537394
2018.0;1892.9805800000001;1892.9805800000001;0.0;0.0;1707.9269603664288;756.7289523460736;1057.3265999630382;5.0;858.6338586648293;1056.2687709151166
2019.0;1854.716334;1457.4418679425994;0.0;1297.2744660574012;1327.8877878136195;756.7289523460736;1080.7520881493344;24.930381850838025;733.2870820418408;722.7026660539437
2020.0;1816.452088;1436.9527513162818;0.0;1676.77380274112;981.5521979375167;747.9611172498564;1035.3272239425269;26.72906183398793;661.5064606061192;773.8055043565573
2021.0;1768.0720068505748;1477.0857849653944;0.0;2667.7600246263014;812.7638267265424;746.5897756656987;899.284380510668;28.099939471220406;663.7326633343739;812.3772708231561
2022.0;1719.6919257011496;1562.643574031147;0.0;2824.8083762963056;703.4609687562202;754.5234166170951;917.4230153843712;24.676454197115156;648.4274076093999;917.867021212393
2023.0;1671.3118445517243;1671.3118445517243;1844.5839786466504;980.2243976496552;620.508989445701;759.6076342164826;994.6561896457614;22.392900384778958;632.186292026589;1044.2996070589609
2024.0;1622.9317634022989;1622.9317634022989;27.576646255172363;952.6477513944828;542.0610355829335;735.2215908373935;966.1581264276734;36.59419893168553;780.0405499194452;842.6151388237556
2025.0;1574.5516822528737;1574.5516822528737;27.57664625517259;925.0711051393102;436.5239847441294;730.2843170124061;949.8044160792717;40.25858017327071;769.4564414030692;804.5181107916212
2026.0;1526.1716011034484;1526.1716011034484;27.576646255172363;897.4944588841379;294.660118291054;719.5085161025885;948.5269514539348;47.48343879372841;770.7745305867634;753.148024507392
2027.0;1477.791519954023;1511.1248532873562;27.576646255172363;836.584479295632;269.7084051983611;711.1118660460967;824.9647003339536;53.568870326249225;786.9999422085183;720.8195795226529
2028.0;1429.4114388045978;1529.4114388045978;0.0;736.5844792956316;376.7106232635083;716.8290963783803;705.5801243610674;51.31637387735538;815.8044196668366;713.1805103628278
2029.0;1381.0313576551725;1481.0313576551725;0.0;636.5844792956311;514.7969817742996;713.0707990450942;629.8742000992879;54.79247439016239;824.7427042854814;655.9194930186093
2030.0;1332.651276505747;1399.3179431724138;0.0;569.9178126289642;671.5835691682432;708.2502630890007;534.2810926894724;59.11585639383021;833.7759104814041;565.4594952199765
2031.0;1284.2711953563216;1284.2711953563216;0.0;569.9178126289642;793.4511318933246;697.4455411439562;464.95809148728705;67.56185722355859;841.015581156506;442.7805900882769
2032.0;1235.8911142068964;1235.8911142068964;0.0;569.9178126289642;958.9617894229841;691.7270112210367;378.6534454562015;72.9026831998338;857.1903133835008;378.6357439466403
2033.0;1187.5110330574712;1149.1525614805519;0.0;608.2762842058835;1108.7647676584938;685.4739046251491;313.8756786198947;78.76774511061592;847.1469163326337;302.01226073686183
2034.0;1139.130951908046;1018.0634180478675;52.46252922330359;676.8812888427585;1248.6596805398858;672.0643796381726;206.10412552830087;89.91744045128303;827.603875553642;190.0230600651787
2035.0;1090.7508707586207;952.1033021243459;166.22421488944792;649.3046425875862;1379.5521582502045;662.4837377887036;158.72708662532273;98.72879705905596;791.5292621497226;160.13496742156792
2036.0;1042.3707896091955;887.2959288359965;182.65150702837173;621.7279963324138;1509.5864471150378;655.311704514375;101.94993545678358;105.98084620041469;752.5145462104075;133.62350498330673
2037.0;993.9907084597701;823.2430779151522;198.32427679979037;594.1513500772414;1604.0699741775413;643.0181315496554;85.74141930299396;117.44805050467939;706.9439422468356;114.9893850191232
2038.0;945.6106273103447;760.68091257404;212.50636099147755;566.5747038220688;1649.8349932685896;629.9000454063009;85.01584807668937;129.98670740554357;659.3685172750074;99.98115046158216
2039.0;897.2305461609194;702.9115484959725;221.8956439201188;538.9980575668965;1652.989709822486;615.3387040536189;84.41812788845985;144.16794068424375;612.189670711412;89.7801851503168
2040.0;848.8504650114942;650.7440771571075;225.6830341095589;511.421411311724;1618.3443661223278;599.440741203952;85.94867965331213;159.91760656010857;568.3436474237243;81.61560609294878
2041.0;800.470383862069;603.497432431377;224.54959768586446;483.84476505655164;1553.152518630468;582.597803583022;86.09147634021643;177.01194444615078;529.4206713993418;73.39489404870365
2042.0;752.0903027126437;560.4966526776387;219.17029629017748;456.2681188013793;1462.9888320358646;564.4260719163108;86.23426735592858;195.8266071577059;490.6052766565111;69.16301678593221
2043.0;703.7102215632185;520.9384667913465;210.34840102704447;428.6914725462069;1351.1922457546953;544.9327749193973;87.8022781531209;216.45589900034534;456.28487793204073;63.87264452231945
