Year;CAP_SMR;CAP_electrolysis;PROD_SMR;PROD_electrolysis;CAP_electrolysis;PROD_electrolysis;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2017.0;70.0;1.0;9.990699479944702;1.2176458213262913e-10;1.0;0.0;0.0;0.0;2.052630192429618
0.0;0.0;2018.0;65.33333333333333;0.96;9.937608570853262;0.05309090921419353;0.96;0.0;0.0;0.0;2.0526301924291848
0.0;0.0;2019.0;60.66666666666667;0.92;9.94999644964423;0.040703030419704266;0.92;0.0;0.0;0.0;2.05263019242656
0.0;0.0;2020.0;56.00000000000006;0.8800000000101171;9.97055481543251;0.0194666667883674;0.8800000000101171;0.0;0.0;0.0;2.1467201313523088
0.0;0.0;2021.0;51.33333333333344;0.8400000000193862;9.989422903933256;2.3099867404478558e-10;0.8400000000193862;0.0;0.0;0.0;2.27197502125049
0.0;0.0;2022.0;46.666666666666835;0.8000000000295416;9.988996995292009;2.0296390766725284e-10;0.8000000000295416;0.0;0.0;0.0;2.4077707242383313
0.0;0.0;2023.0;42.00000000000023;0.7600000000510951;9.98884519705378;1.925626926808303e-10;0.7600000000510951;0.0;0.0;0.0;2.5552187731240235
0.0;0.0;2024.0;37.333333333333634;8.999023483597874;8.995168574496688;0.9985077273452733;8.999023483597874;0.0;0.9985077272870342;0.0;2.713131156836813
1.511203935486509;-7.780853457742372e-10;2025.0;32.666666666667034;12.413608217912401;8.671515151515118;1.3285935928078823;12.413608217912401;0.0;0.9999999952406076;0.0;3.6407902609909537
3.3316049726553315e-8;-7.50715297074728e-10;2026.0;28.000000000000444;41.37322957518427;7.4327272727271145;2.567375945471415;41.37322957518427;0.0;0.9999999996589553;0.0;3.5882694785070495
4.565079368022475e-9;39.46273405275079;2027.0;23.333333333333858;64.01193367302048;5.667029739642633;4.326922813165123;64.01193367302048;0.0;1.0000000000125346;0.0;3.2919621509944013
2.2070234542522558e-10;126.84291783046508;2028.0;18.666666666667282;82.56622844416775;4.033851528003019;5.960365008110817;82.56622844416775;0.0;1.0000000000120193;0.0;3.5334886211097705
2.2555179383823997e-10;331.87627671968283;2029.0;14.000000000000716;86.52501925057484;3.1273130835989247;6.866987548301043;86.52501925057484;0.0;1.00000000000937;0.0;3.7821822447664726
1.8759004207514401e-10;553.4191598950782;2030.0;9.33333333333405;90.48107131584699;0.0;9.999992364580331;90.48107131584699;0.0;9.99999236455146;0.0;0.3373625268455169
