Year;EOM_avg;REC_y;CAP_Solar;CAP_ICE;CAP_SPP_lignite_old;CAP_WindOffshore;CAP_SPP_lignite_new;CAP_WindOnshore;CAP_Nuclear;CAP_CCGT_old;CAP_SPP_coal_new;CAP_SPP_gas;CAP_CCGT_new;CAP_SPP_coal_old;CAP_OCGT;FS_Solar;FS_ICE;FS_SPP_lignite_old;FS_WindOffshore;FS_SPP_lignite_new;FS_WindOnshore;FS_Nuclear;FS_CCGT_old;FS_SPP_coal_new;FS_SPP_gas;FS_CCGT_new;FS_SPP_coal_old;FS_OCGT
2017.0;76.55546410273433;NaN;106.038;17.3094;34.0592;15.78;1.7926999999999997;153.539;94.72480000000002;32.29575;16.10495;6.43365;129.1847;37.894;5.5896;60.772499999999994;0.0;58.43215673178;33.034325;14.516245701781495;284.659485;829.7892480000003;187.64408095320567;99.93121475004857;2.307024554055559e-13;1045.5605636509233;28.91261578624589;4.1131121166317937e-13
2018.0;59.12725766520729;NaN;99.80047058823563;13.84752;32.35624;14.903333333333336;1.732943333333333;527.771302602179;90.93580800000001;30.142699999999994;15.56811833333333;6.1119674999999996;122.725465;35.9993;4.471680000000001;57.19764705868927;0.0;6.368673463600161e-12;31.199084722216774;8.992488288920457;978.4817355623941;780.091344062253;22.992232809706685;34.09417915028475;9.00407862052289e-14;725.801460241175;3.0093428407931153e-12;1.9226326757064961e-13
2019.0;63.685555850690434;NaN;93.56294117647128;10.38564;30.653279999999995;14.026666666666673;1.6731866666666666;518.7395967198263;87.14681600000002;27.98965;15.031286666666666;5.790285;116.26623000000001;34.1046;3.353760000000003;53.62279411753918;0.0;5.561900398631212;29.363844444440062;10.55501422951032;961.7370599741605;757.803686104178;48.23199571511476;43.89135706715835;1.485534115673775e-13;731.4840997782983;8.292616530726693e-12;2.6782929281402865e-13
2020.0;76.21926694823313;-1.2613606032691178e-5;87.32541176470693;6.923760000000001;28.950319999999998;13.150000000000011;1.61343;509.7078908374735;83.35782400000001;25.8366;14.494454999999999;5.4686025;109.80699499999999;32.2099;2.235840000000004;50.047941176401025;0.0;30.954128580155363;27.52860416666384;9.422431200004212;944.9923843859274;730.2145382400004;73.11880597185468;79.35714112496828;2.525055504504024e-13;710.22305460358;1.3604438324129807e-11;2.5133450105823647e-12
2021.0;72.37901372814595;-1.1404988405661026e-5;81.08788235294264;3.4618800000000016;27.24736;12.273333333333348;1.5536733333333335;500.67618495512073;79.568832;23.683549999999997;13.957623333333334;5.14692;150.23700350545164;30.3152;1.1179200000000078;46.47308823521758;0.0;3.98869082579209e-12;25.693363888885774;4.536726133348695;928.247708797692;697.0229683200002;19.957103901991406;30.56719510004046;2.0923792213437715e-13;950.2443456908237;1.905724472477536e-12;4.800528304253599e-13
2022.0;84.12180144447066;2.5456707381391662e-6;74.85035294117846;8.185998896453015e-15;25.544399999999996;11.396666666666686;1.4939166666666666;491.64447907276843;75.77984000000002;21.530499999999996;13.420791666666666;4.8252375;143.77776850545172;28.420499999999997;1.197566464997107e-13;42.898235294044376;5.63725589717321e-15;9.162144161330449;23.85812361110813;8.179193749992598;911.5030332094581;663.8313983999999;47.15179500005658;39.18871166669137;3.1792563566155726e-13;959.9441436006078;8.798869746257845e-12;3.133267038573042e-13
2023.0;94.50439160562058;1.7540551207544114e-5;68.61282352941438;1.4551164541443925e-14;23.841439999999995;10.520000000000024;1.4341599999999999;482.61277319049384;71.99084800000001;19.377449999999996;12.88396;4.5035549999999995;137.31853350545174;26.525799999999997;1.5070125824143094e-13;39.32338235286882;1.923625763144109e-14;34.40190108811175;22.022883333330388;8.375494399993638;894.7583576213682;630.6398284799999;60.908612670539746;69.95193189791931;5.147250580481053e-13;946.7107610730353;2.5999803721928805;4.92745398672484e-13
2024.0;94.93324708941536;8.068743054119587e-5;62.37529411765044;1.7745987423843854e-14;22.138479999999998;9.643333333333366;1.3744033333333332;636.2347244338093;68.201856;17.2244;12.347128333333334;4.1818725;130.85929850545176;24.6311;1.63750834828282e-13;35.74852941167982;2.5202948771551838e-14;18.519415313432386;20.187643055552098;7.5248582499832155;1179.571633242658;597.4482585599999;43.739298513801586;27.040211050363034;6.607849002532054e-13;838.5433452274909;1.5336133747211718e-11;4.698884535931949e-13
2025.0;95.94797343320697;0.0003811125518723944;56.13776470588667;1.9961524197513657e-14;20.435519999999997;8.766666666666707;1.3146466666666665;698.5641117359258;64.41286400000001;15.071349999999997;11.810296666666664;3.8601899999999993;124.40006350545177;22.7364;1.7278264924792734e-13;32.17367647044976;4.196485066920522e-14;24.988057060585135;18.35240277777214;6.717844466622685;1295.1295780630985;564.2566886400001;45.62914114901105;25.864549700340397;2.237476695316476e-11;784.1528328089099;4.1925614487063486e-11;5.031313945533131e-13
2026.0;93.67187368020646;0.0011298819320429863;49.9002352941231;2.0959456206150878e-14;18.73256;7.890000000000049;1.2548899999999998;839.5243954104237;60.623872000000006;12.9183;11.273464999999998;3.5385075;117.94082850545178;20.8417;1.7858385969609707e-13;28.598823529245088;3.133517310621459e-14;8.022254696428707;16.517162499993205;3.6642788000300137;1556.4682721814415;531.0651187200002;33.006256504567766;20.574073625099988;3.8188679488844506;665.2688129379509;1.5833045319799488e-11;4.3523297557402604e-13
