Year;EOM_avg;REC_y;REC_d;REC_h;CAP_Solar;CAP_ICE;CAP_SPP_lignite_old;CAP_WindOffshore;CAP_SPP_lignite_new;CAP_WindOnshore;CAP_Nuclear;CAP_CCGT_old;CAP_SPP_coal_new;CAP_SPP_gas;CAP_CCGT_new;CAP_SPP_coal_old;CAP_OCGT;FS_Solar;FS_ICE;FS_SPP_lignite_old;FS_WindOffshore;FS_SPP_lignite_new;FS_WindOnshore;FS_Nuclear;FS_CCGT_old;FS_SPP_coal_new;FS_SPP_gas;FS_CCGT_new;FS_SPP_coal_old;FS_OCGT
2027.0;92.24349240248591;0.0004058067698491939;-5.6308094262598065e-11;0.0;43.66270588240079;4.2006089793015646e-13;17.0296;7.013333333336182;1.1951333333333332;987.7824484644486;56.83488;10.765249999999998;10.736633333333332;3.216825;108.7801506685793;18.947;5.611538621641018e-13;25.023970587442637;7.588355276970293e-13;6.358422046474649e-10;14.681922221970948;2.181118333351284;1831.3369441764526;480.2277301851431;23.870730798194554;14.017974008115592;2.348282249430382;541.6510549315395;1.7382309948706796e-11;1.1660230656985284e-12
2028.0;87.71930951745716;0.0011583077867107668;4.721415737585092e-11;0.0;37.4251764706517;4.293270669137801e-13;15.326639999999998;6.136666666670304;1.1353766666666665;1166.1407972591717;53.045888000000005;8.6122;10.199801666666666;2.8951425;102.32091566857932;17.0523;5.740641975951522e-13;21.449117646211302;4.285419352212087e-13;1.956141280112009e-10;12.846681944174806;0.4144124832516624;2162.0112074799426;450.8381911897289;8.885056752774897;1.8143058089296981e-10;1.6103048565941807e-10;417.51779538147275;1.3856976945734223e-12;7.268882217028479e-13
2029.0;85.01592539967656;0.0031805039467768083;7.566740411004396e-11;0.0;31.187647058904254;4.3975563768230815e-13;13.62368;5.260000000004497;1.0756199999999998;1346.4905330757897;49.25689600000001;6.45915;9.66297;2.57346;95.86168066857934;15.1576;5.885911689461194e-13;17.874264704733093;1.5548063444297578e-13;1.5683476587735105e-10;11.011441666301076;2.1013171137348648e-10;2496.37747870378;371.4967886620529;8.155904729524853e-10;9.785509515634402e-11;1.2557437844279975e-10;292.0695893144098;1.1032629333157196e-12;5.4292647037838e-13
2030.0;84.38912153464575;0.022412322365764917;5.842686108761363e-7;0.0;24.9501176471587;4.540576794980414e-13;11.920719999999998;4.383333333338777;1.0158633333333331;1497.0227938028659;45.467904000000004;4.3061;9.126138333333332;2.2517774999999998;89.40244566857935;13.262899999999998;6.051810184380669e-13;14.299406829014657;0.0;1.4352462198869345e-10;7.094758860691502;1.7771971435956557e-10;2743.897988242668;303.57780871752533;5.110729277991952e-10;8.579872566756297e-11;1.2454530231927353e-10;185.2388805861394;1.0178900720473102e-12;5.025577363812824e-13
2031.0;82.88450305766293;0.05500913247519744;2.173840595156234e-5;0.0;18.712588235414945;4.795871011204617e-13;10.217759999999998;3.50666666667316;0.9561066666666665;1535.2052777599647;41.678912000000004;2.15305;8.589306666666666;1.9300949999999997;82.94321066857937;11.3682;6.242149111540873e-13;10.724554969086595;0.0;1.333804391650944e-10;5.071413707245003;1.554975024135929e-10;2797.334272151983;276.080050767751;4.801719041377827e-10;7.673927962800541e-11;1.1900497496259418e-10;188.17010562095132;9.557071676739648e-13;4.684559051498023e-13
2032.0;81.76217562203534;0.12057062200846153;1.3168500634698499e-5;0.0;12.475058823674058;5.697777711810666e-13;8.5148;2.630000000007642;0.8963499999999999;1568.9316563315997;37.88992000000001;0.0;8.052475;1.6084125;76.48397566857939;9.4735;6.455512431133891e-13;7.149703585097517;7.096143168350746e-13;1.2764717563909602e-10;3.9174805084341924;1.41211276969636e-10;2846.6925742710405;248.9367744;0.0;7.19469576118312e-11;8.976794619729166e-11;193.93786335490591;9.22970804674443e-13;4.605872743547636e-13
2033.0;81.6029386257014;0.22642312809364498;-1.1745194526452797e-5;0.0;6.2375294119570395;6.656700272889258e-13;6.81184;1.753333333342794;0.8365933333333333;1605.414930501158;34.100928;0.0;7.515643333333333;1.28673;70.02474066857943;7.5788;6.645331099711231e-13;3.574851562936278;8.655501537343692e-13;1.2749914489761985e-10;2.765045597375396;1.462886618709996e-10;2899.799719374623;224.04309695999993;0.0;7.221637382590879e-11;1.0109903240245235e-10;192.12066491250206;9.240829566668252e-13;4.1073917413958015e-13
2034.0;81.81439122665579;0.4821102054922975;-7.816819522611544e-6;0.0;1.615792212835685e-9;7.800803884075313e-13;5.108879999999999;0.8766666666799235;0.7768366666666667;1652.6611420395377;30.311936000000003;0.0;6.978811666666667;0.9650474999999998;63.565505668579455;5.6841;6.901762827452068e-13;6.786926010061355e-10;1.096981825858085e-12;1.3155608271710405e-10;1.8352339695198083;1.6671005742927757e-10;2961.431784482767;199.14941952000007;0.0;7.615598200333756e-11;1.8115358589645966e-10;180.96838807017133;9.41446916872483e-13;4.877153386285995e-13
2035.0;82.2665711346771;0.9271775685700693;-7.69303410349831e-6;0.0;1.7754166120092906e-9;9.037886142112466e-13;3.40592;1.5658073130964108e-10;0.7170799999999999;1703.2131035530288;26.522944000000003;0.0;6.44198;0.643365;57.1062706685795;3.7894;7.318013558053988e-13;6.906946405679094e-10;1.3952906165917983e-12;1.3572033867936998e-10;1.7903916541231793e-10;1.8984187868591008e-10;3030.322604174908;167.86645043223982;0.0;7.33167175899205e-11;3.3641730839336634e-10;165.70534990510117;8.461175728600592e-13;6.916154181848023e-13
2036.0;81.8137836864401;1.6890424559806825;2.071365691664949e-6;0.0;1.8785559487705943e-9;1.0217518021738145e-12;1.70296;1.7700282132454587e-10;0.6573233333333333;1795.4198657719862;22.733952000000002;0.0;5.905148333333332;0.3216825;50.64703566857954;1.8947;7.925236107912763e-13;6.2408530198723e-10;1.6262388845786278e-12;1.185731435706114e-10;1.9964754972467154e-10;1.6346875639040002e-10;3150.6513614795676;93.79917722104184;0.0;6.407669469817136e-11;4.6007579538211604e-10;138.66057466270058;7.549792772611828e-13;8.455030654295067e-13
2037.0;80.72896755370445;3.0318517677512626;1.1659022091547848e-7;0.0;1.962206178779048e-9;1.0265781847720226e-12;0.0;1.8851097055429381e-10;0.5975666666666666;1930.8604025314096;18.944960000000005;0.0;5.368316666666666;0.0;44.18780066857958;0.0;5.726089896341714e-13;3.3363525040461605e-10;1.5780127820972897e-12;0.0;8.34881119941497e-11;1.351301880007721e-10;3253.8033176130098;62.234193600000026;0.0;6.07168863685814e-11;0.0;116.27000423362652;0.0;6.39465317053602e-13
2038.0;78.15112879019615;5.139227433187808;1.3492978139894204e-7;0.0;2.168155990394146e-9;1.011397441310864e-12;0.0;2.2227040914776064e-10;0.5378099999999999;1994.92115946193;15.155968000000001;0.0;4.831485;0.0;44.18780066857961;0.0;5.441070824981456e-13;3.3740670266411234e-10;1.403677165756964e-12;0.0;2.2103001919250964e-10;1.0690009650709332e-10;3299.172237879738;49.787354879999995;0.0;4.9588769580835635e-11;0.0;106.89717674738884;0.0;4.476038952019298e-13
2039.0;75.76592175195772;8.144845154912423;1.3271379136420065e-7;0.0;2.3346236448696148e-9;1.048248529103063e-12;0.0;2.4338682982086537e-10;0.4780533333333333;2037.309657217661;11.366976000000001;0.0;4.294653333333333;0.0;44.18780066857965;0.0;5.727176846103171e-13;6.783654907497713e-10;1.3277031920676933e-12;0.0;1.4522283686316972e-10;8.527410038145679e-11;3331.2774841454548;37.34051616;0.0;4.3070035247083696e-11;0.0;105.78700816198408;0.0;3.6780369414876014e-13
2040.0;73.20513426139222;13.250498848837465;2.490250436459009e-7;0.0;2.5562380597351247e-9;1.1323762191306086e-12;0.0;2.7096857714304754e-10;0.41829666666666665;2104.3070824672754;7.577984000000001;0.0;3.7578216666666666;0.0;44.18780066857968;0.0;6.116679006949238e-13;7.38197722574491e-10;1.2884473304491695e-12;0.0;2.9956159803976924e-10;7.150170324739829e-11;3378.5720363804885;22.12771328;0.0;3.704421895462442e-11;0.0;99.69090388158041;0.0;3.2466030649479313e-13
2041.0;73.8078950299204;17.56343545669084;-2.2078855874781923e-5;0.0;2.668400654310404e-9;1.2373401922378031e-12;0.0;2.833901946130163e-10;0.35853999999999997;2169.67343385224;3.7889920000000004;0.0;3.22099;0.0;44.187800668579726;0.0;6.620840948710911e-13;7.699451064184005e-10;1.2430225450254533e-12;0.0;3.1233253000448063e-10;6.92463341806991e-11;3412.280145288256;11.06385664;0.0;3.5566551726710414e-11;0.0;87.39006690630468;0.0;3.1133393988632554e-13
2042.0;73.9435855610263;25.939528782508273;3.0867420978638856e-7;0.0;2.741702481414887e-9;1.3360819333354615e-12;0.0;2.9131726996741717e-10;0.2987833333333333;2310.6782903106464;0.0;0.0;2.684158333333333;0.0;44.18780066857978;0.0;7.155035543178141e-13;3.380789148471639e-10;1.2876366160677033e-12;0.0;9.460247524098748e-11;7.075401256126937e-11;3491.193717228856;0.0;0.0;3.4694909793993236e-11;0.0;48.50648769691614;0.0;2.8936472536249786e-13
2043.0;81.15863657328362;30.235794050721815;-1.1410083608356166e-5;0.0;2.8321747562752622e-9;1.429711171930133e-12;0.0;3.009106908918346e-10;0.23902666666666664;2310.678290310615;0.0;0.0;2.1473266666666664;0.0;44.18780066857986;0.0;7.73823118840773e-13;4.431321748963867e-10;1.4320669747269796e-12;0.0;1.105277234013934e-10;7.00240989609781e-11;3504.384218169256;0.0;0.0;3.6224394692654086e-11;0.0;53.84764276007216;0.0;3.1215347557988766e-13
2044.0;83.15891559619523;38.68644632884266;-3.8222464410267927e-5;0.0;3.011294450641453e-9;1.5129359311547818e-12;0.0;3.201387215504103e-10;0.17926999999999998;2371.3725754219827;0.0;0.0;1.610495;0.0;44.18780066857998;0.0;8.326018172183926e-13;9.726390238822956e-11;1.467490216421181e-12;0.0;7.987779224730796e-11;7.05426034627285e-11;3548.396076604899;0.0;0.0;3.8920677467735736e-11;0.0;38.069272551085064;0.0;3.1285253790700974e-13
2045.0;77.95829832571314;53.43161406787772;0.0006501184336782297;0.0;5.030326305941292e-9;1.5840620741471146e-12;0.0;5.468228312661758e-10;0.11951333333333332;2490.998499416436;0.0;0.0;1.0736633333333332;0.0;44.18780066858022;0.0;8.905599721467121e-13;1.4679942045503939e-9;1.263622922806157e-12;0.0;6.072745174955255e-10;7.054021748240841e-11;3598.8966442214037;0.0;0.0;3.790061466430474e-11;0.0;4.468615254224945;0.0;2.856890134154363e-13
2046.0;73.14882589659248;55.59087266537746;4.820789867665399e-6;0.0;9.17027639291181e-9;1.6435174145785429e-12;0.0;30.35972674734364;0.05975666666666666;2497.887524142789;0.0;0.0;0.5368316666666666;0.0;2.991947777625833e-12;0.0;9.423810794484651e-13;2.6386820406552497e-9;1.2299872772811734e-12;0.0;63.5559239876989;6.460421461204231e-11;3566.532959964894;0.0;0.0;3.6697840781763434e-11;0.0;3.114038691302605e-12;0.0;2.7469374563879206e-13
2047.0;68.28324978838525;55.470997673300324;-6.884283454194991e-5;0.0;1.2011586352234144e-8;1.6370778519663619e-12;0.0;64.46282337580396;0.0;2497.5768298987227;0.0;0.0;0.0;0.0;3.530635475597128e-12;0.0;9.925558259706568e-13;3.4446851663347708e-9;1.1861769885155784e-12;0.0;122.38477996024842;0.0;3532.066280427422;0.0;0.0;0.0;0.0;3.2980867646634734e-12;0.0;2.6529321867467023e-13
2048.0;63.48946800341357;53.817776648129815;-1.573721297331539e-5;0.0;37.00714752614472;1.616310947140535e-12;0.0;88.67938621615961;0.0;2505.7070957678093;0.0;0.0;0.0;0.0;4.008824977679274e-12;0.0;1.0345263847257909e-12;21.209362966102532;1.1690413720861295e-12;0.0;150.9008037846997;0.0;3505.8363182141247;0.0;0.0;0.0;0.0;3.2986382382667907e-12;0.0;2.36568901456714e-13
2049.0;58.91827535608588;49.18008968421251;-1.583094474936839e-5;0.0;124.66115862853343;1.5907794683739952e-12;0.0;102.53985815958575;0.0;2513.8860580041087;0.0;0.0;0.0;0.0;4.438833488994181e-12;0.0;1.087941369828064e-12;70.5572074315333;1.0499728576877096e-12;0.0;139.55428300079714;0.0;3491.600560801394;0.0;0.0;0.0;0.0;3.002068779764076e-12;0.0;2.3620377641851156e-13
2050.0;54.56615887396349;44.929877025976225;-2.3279518001520874e-5;0.0;201.3441571916981;1.5715489029503075e-12;0.0;114.51508319004866;0.0;2524.026610630561;0.0;0.0;0.0;0.0;4.897888420430627e-12;0.0;1.1470590857708545e-12;112.73621397415576;1.1045491779419837e-12;0.0;147.60320161035432;0.0;3464.8673701236885;0.0;0.0;0.0;0.0;2.9788639055476095e-12;0.0;2.3917633335446673e-13
2051.0;50.41847109257716;41.00193663652998;-4.667785504583905e-5;0.0;269.75960869949654;1.5579777611191974e-12;0.0;124.78076442847137;0.0;2535.224604152414;0.0;0.0;0.0;0.0;5.3890914211496795e-12;0.0;1.2053581114385578e-12;151.29305951059163;1.169996581503198e-12;0.0;163.90493967308672;0.0;3433.3278112976336;0.0;0.0;0.0;0.0;2.9830222660588194e-12;0.0;2.444795173497023e-13
2052.0;46.46969356137188;37.46053112954367;-0.0001140249038676905;0.0;329.6109106191159;1.5298076560746114e-12;0.0;133.66745399272;0.0;2547.2080220879734;0.0;0.0;0.0;0.0;5.908100462894881e-12;0.0;1.2470060765216893e-12;183.9704987984996;1.0294191618051444e-12;0.0;172.71621043402607;0.0;3415.1478538055544;0.0;0.0;0.0;0.0;2.8802890618199048e-12;0.0;2.518187646999527e-13
2053.0;42.68580223663611;34.29721362418663;-0.0002098732622056751;0.0;381.92783518661116;1.5147325519723183e-12;0.0;141.41155527806256;0.0;2604.4619161876735;0.0;0.0;0.0;0.0;6.453032698236451e-12;0.0;1.3281466560661272e-12;211.2807079665037;8.638081333969389e-13;0.0;167.88334877381382;0.0;3421.617274383374;0.0;0.0;0.0;0.0;2.863297922941549e-12;0.0;2.258287498589495e-13
2054.0;39.03800394199625;31.496356666129618;-0.0005417934604163864;0.0;427.6421215988894;1.4948570523759441e-12;0.0;148.18850763579175;0.0;2620.855041773335;0.0;0.0;0.0;0.0;7.013138203224267e-12;0.0;1.437902917326873e-12;230.26077086784488;6.458384238456004e-13;0.0;183.0652057260993;0.0;3411.6772138098513;0.0;0.0;0.0;0.0;2.5518561075921813e-12;0.0;2.3543018311063034e-13
2055.0;35.59126185343568;29.042828579475024;-0.0025613802085564345;0.0;467.6445273919863;1.4673572103110345e-12;0.0;154.13903265798;0.0;2634.9131157386487;0.0;0.0;0.0;0.0;7.633964237936792e-12;0.0;1.5630011806969451e-12;237.6970091983629;3.4356964459960165e-13;0.0;156.2981332124095;0.0;3450.722052139527;0.0;0.0;0.0;0.0;2.5877873266939705e-12;0.0;2.4811843009218616e-13
2056.0;32.318366998387475;26.9138335490743;-0.005153637444503408;0.0;502.79659321962185;1.3485666478600566e-12;0.0;159.37500670975444;0.0;2650.613263289791;0.0;0.0;0.0;0.0;8.303650598992756e-12;0.0;1.6927485639224655e-12;253.88761154850488;0.0;0.0;166.59485960077708;0.0;3447.7668817930667;0.0;0.0;0.0;0.0;2.6037637507054743e-12;0.0;2.1783581576199456e-13
2057.0;29.16023127033554;25.089627522028664;0.002403507310557872;0.0;533.5348453518428;1.239116302699049e-12;0.0;164.04371894163683;0.0;2671.184341596817;0.0;0.0;0.0;0.0;9.005102498500302e-12;0.0;1.847852157124508e-12;264.5179900910149;0.0;0.0;152.78607989483257;0.0;3475.181488324816;0.0;0.0;0.0;0.0;2.635577051014004e-12;0.0;1.8284238012115748e-13
2058.0;26.228057081178935;23.550700957025565;0.0042629158793160175;0.0;560.5659236128688;1.1362208951207539e-12;0.0;168.20818683162923;0.0;2682.431937584851;0.0;0.0;0.0;0.0;9.716193952435874e-12;0.0;2.0554938414240357e-12;259.4590143665711;0.0;0.0;165.40225664671235;0.0;3490.5575656810106;0.0;0.0;0.0;0.0;1.8292930879246433e-12;0.0;2.0214617180399733e-13
2059.0;23.468207427179987;22.266677885824873;0.0068854164048118656;0.0;584.4297321863935;1.042567565127577e-12;0.0;171.95340131089336;0.0;2746.752582006643;0.0;0.0;0.0;0.0;1.0567055123322165e-11;0.0;2.3263466143575913e-12;183.41175568052978;0.0;0.0;128.44061017883843;0.0;3629.830316151248;0.0;0.0;0.0;0.0;1.9369371993417165e-12;0.0;2.29240600017966e-13
2060.0;18.258503227386036;23.507490653083913;0.012891808982290299;0.0;594.538126643894;9.57139380319511e-13;0.0;174.4883814134762;0.0;2777.340502143133;0.0;0.0;0.0;0.0;1.1571775975357488e-11;0.0;2.6710867911738757e-12;202.9041432580117;0.0;0.0;137.6936903969506;0.0;3634.129006027617;0.0;0.0;0.0;0.0;1.9697135643618924e-12;0.0;9.320763195870351e-14
2061.0;35.15378801166141;23.586138788799744;0.022927648871668937;0.0;594.5381266437796;8.721546182656624e-13;0.0;174.4883814134636;0.0;2711.9741507581666;0.0;0.0;0.0;0.0;1.1530932234362023e-11;0.0;2.6002317911561023e-12;224.07762961759857;0.0;0.0;144.28691133408262;0.0;3609.927043008887;0.0;0.0;0.0;0.0;4.342936977152227e-12;0.0;4.200401676635702e-13
