Year;CAP_SMR;CAP_electrolysis;CAP_SMRCCS;PROD_SMR;PROD_electrolysis;PROD_SMRCCS;CN_CAP_electrolysis;CN_PROD_electrolysis;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2021.0;70.0;0.135;0.35;9.906620060977717;1.515776285278349e-11;0.09290909081123977;0.0;0.0;4.409286344827054;0.0;0.0
2022.0;70.0;0.6749999999999783;0.35;11.07868331296616;0.03195703349480849;1.385444519722888e-10;0.0;0.0;9.689286345317084;0.0;0.0
2023.0;65.33333333341095;3.3659999999997803;1.7266666666607822;11.306853849362303;0.45654438286964366;0.45835149389560265;0.0;0.0;7.489286367884455;0.0;0.0
2024.0;60.66666666682296;16.856999999998276;3.103333333322968;9.19006180064663;3.319018674425002;0.8237939392036276;6.000014072827456;1.0000000000005393;6.478214616708621;4.837749675696987e-11;0.0008140954521006417
2025.0;56.000000000235914;54.431647721077475;4.59167028555489;5.0190010289321725;8.742691120455405;0.684610593021103;6.000019614350223;1.000000000000482;3.7620457245016556;4.765358401700844e-11;0.0012485604849704025
2026.0;51.333333333661315;58.60619707060295;7.375154086400092;5.787729596198882;8.52234160919842;1.246303265492211;6.000027985245958;1.0000000000004157;3.43356113846232;4.5344139022741735e-11;0.001960166020560898
2027.0;46.666666667101985;62.7848349009403;25.811835228604636;4.273341807830235;7.718757280774246;4.674463187966638;6.000037504385961;1.0000000000003069;2.7285403012349603;3.6953796925744475e-11;0.002890423455873514
2028.0;42.000000000561535;66.98026946514086;55.38049349982433;1.1989823293021251;7.115865802287493;9.462557715849053;6.0000429667161335;1.000000000009978;2.7167139098326225;1.3288073385471055e-9;0.003643476874479065
2029.0;37.33333333404498;71.17258527988318;64.91901338415497;0.6128580531887261;7.548160236080126;10.728040066480162;6.000001910426976;1.0000000000050278;2.6903911584909777;7.408325723551978e-10;0.00017824131274322071
2030.0;32.666666667559525;99.99464958969264;64.89568005097051;0.8410074490034102;9.999997074348665;9.15778348383671;99.99464958968578;9.99999707434803;1.9251572258143672;0.9270953610924688;85.91281660715116
2031.0;28.00000000111601;99.98564958982713;78.28375069778265;0.21288758156312965;10.000041674701864;11.28019690091807;99.98564958981932;10.000041674697961;2.2640466175352363;0.1723813454666703;81.81851568530772
2032.0;23.333333334731925;99.97664958988152;86.63716749249049;2.384800427164225e-8;10.862075963474325;12.138571839861974;99.9766495898732;9.999999829337627;2.3507444324159303;5.790458534224011e-5;83.53440856854655
2033.0;18.66666666843856;99.96764958991933;92.28745151246837;2.061225320703853e-8;12.290969191845392;12.208562623423116;99.96764958990956;9.99999983770231;2.335626053755795;6.395828240057226e-5;76.36589712364544
2034.0;14.000000002300112;99.95864958995301;97.95302682434207;1.5965144102258708e-8;13.51054923703929;12.489038879321333;99.95864958993569;10.000000000064201;2.305064560679448;1.544299690125289e-8;43.88567329211991
2035.0;9.333333336485016;103.60366183373291;103.55789488691637;1.7014772557818776e-8;14.5935931689909;12.904068281096038;100.0031807533901;10.0000000000376;2.632068995120409;1.0026654408756516e-8;0.5262667156901805
2036.0;4.666666671633415;109.25714743823087;109.23851114065177;1.1792267405627513e-8;14.83090293198174;14.16819381008769;100.00288086623401;10.000000000006029;2.5939467121437665;1.569322504970983e-9;0.5243770392916872
2037.0;3.639682436528598e-7;114.89368943675396;114.888864632955;9.040459117602064e-9;15.223074514205031;15.274651402263633;100.00235420458294;10.000000952021756;2.5797748533176104;0.0012346801862506568;0.4714164217838564
2038.0;3.7491643544372897e-7;120.55429962715246;120.53684733148457;1.0620608275911566e-8;15.719536479695462;16.279230533180325;100.00204537728331;10.00000106056876;2.7611062456481403;0.0013815789658112147;0.45057756409936245
2039.0;3.983795569668053e-7;126.21760866780525;126.18946022522836;9.652521446771775e-9;17.61748719838073;15.881903288514495;100.00170770484655;10.00000115561535;2.6942457692543456;0.0015474954709340702;0.4138478111951827
2040.0;4.3417421805097686e-7;131.8493222025486;131.83971232083098;9.155913891525566e-9;19.6042270330043;15.394418336236582;100.00141689558163;10.000001266604906;2.6498824661619618;0.0017350539221050942;0.3777407690610046
2041.0;4.824392041720441e-7;137.5305021837022;137.46616065883555;8.764397501443822e-9;21.768809774689686;14.732039102009916;100.00115088378467;10.000001385747478;2.5705636419208298;0.0019472970948098056;0.3375300296726238
2042.0;5.406014838465117e-7;143.21079285256494;143.1353482444307;8.474888044234774e-9;23.371219663548402;14.631253838016978;100.0009381297393;10.000001514509513;2.4956423366564393;0.00218808595437625;0.3026675397594329
2043.0;6.084771540651467e-7;148.85424058559005;148.79016897768702;8.297248534863793e-9;24.90694360687335;14.594203732833805;100.00080680514365;10.000001657676107;2.4764271662399784;0.002463225344665135;0.2863458740656547
2044.0;6.865014255079074e-7;154.4687716351823;154.43154799115592;8.016864582230934e-9;26.44685382416691;14.552960640908708;100.00062810359653;10.00000182735712;2.411731719289993;0.002782962750195336;0.24522822524944166
2045.0;7.767934798243775e-7;160.1684193499164;160.0740978118605;7.900692256636493e-9;28.006636912844368;14.49503745306561;100.00070065777501;10.000002050405978;2.434936287432671;0.0031673473917492394;0.30092607456720516
2046.0;8.807655954227103e-7;165.81492666887496;165.71845271638745;7.677049319482457e-9;29.348283234265956;14.652258787067861;100.00047643731081;10.000002379697733;2.3217866617707084;0.003656244564366856;0.22509836226872845
2047.0;1.00105131018993e-6;171.47851954687277;171.39006273832192;7.507171038742293e-9;31.069319428443873;14.432585046566755;100.00057212894576;10.000002945614266;2.3449684822903625;0.004347136021605175;0.3186006929018155
