Iterations;PrimalResidual_ETS;PrimalResidual_MSR;PrimalResidual_EOM;PrimalResidual_REC;PrimalResidual_H2;PrimalResidual_H2CN_prod;PrimalResidual_H2CN_cap;DualResidual_ETS;DualResidual_EOM;DualResidual_REC;DualResidual_H2;DualResidual_H2CN_prod;DualResidual_H2CN_cap
1.0;11.870331633115399;1.698629802243871;1.8559139437019414;2.424613538651495;6.995031148441252;0.0;0.0;16.51824029273854;1.176218967703875;6.679234442693915;5.153209670896915;0.0;0.0
2.0;11.856736361027;1.7463685690618123;1.8522513983135604;2.4071207123773184;6.5766453846826645;0.0;0.0;16.471891380806163;1.1622667887180698;6.671427993260601;5.222920220985832;0.0;0.0
